REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
6,30,1,1157,2,1,30,3,2,98,1,6,Z90,1,52,10,1,981,36,2,,,12,1998,1,30000,1,,2,,203.6438
6,30,1,1157,2,1,50,3,3,98,2,4,531,1,52,12,1,531,36,2,,,3,1999,1,49000,1,,2,,203.6438
6,30,1,1170,2,2,46,4,4,98,2,7,Z90,2,81,11,1,66,33,2,,,3,1999,1,75000,1,,1,20500,222.1568
6,30,1,1173,6,1,48,1,8,98,2,7,Z40,6,96,88,2,,,2,,,88,8888,2,,,,2,,222.1568
6,30,1,1173,6,2,64,1,9,98,2,6,Z20,6,96,88,2,,,2,,,88,8888,2,,,,2,,222.1568
6,30,1,1187,1,1,38,1,5,98,2,7,42,1,50,12,1,42,4,2,,,5,1999,1,70000,1,,2,,222.157
6,30,1,1192,3,2,36,2,8,98,1,5,Z20,1,51,24,1,541,56,2,,,8,1999,1,6000,4,34000,1,40000,222.1569
6,30,1,1192,2,2,51,2,8,96,2,3,Z20,1,51,36,1,541,56,2,,,99,1999,1,18000,4,,1,6000,222.1569
6,30,1,1197,3,1,26,4,7,98,2,5,Z30,1,52,10,1,981,50,2,,,6,1999,1,60000,1,100000,1,2800,222.1569
6,30,1,1198,4,2,24,1,10,97,2,5,Z20,1,39,24,1,541,11,2,,,10,1999,1,30000,1,,2,,222.1569
6,30,1,1206,3,2,29,1,8,98,1,6,452,1,82,24,1,541,2,2,,,8,2000,2,,,,2,,188.2059
6,30,1,1231,2,1,39,5,1,98,2,6,Z90,1,32,10,1,43,50,2,,,11,1998,1,240000,1,,1,14100,203.6438
6,30,1,1238,3,1,24,1,7,98,1,7,Z30,1,96,12,1,66,3,2,,,7,1999,1,45000,1,,2,,203.6437
6,30,1,1241,1,1,50,5,12,97,2,7,349,1,35,10,1,859,48,1,9,98,,,1,90000,1,88000,2,,203.6437
6,30,1,1241,3,1,27,1,6,97,1,7,Z30,1,89,11,1,552,11,1,5,98,,,1,9000,1,,2,,203.6437
6,30,1,1241,3,1,25,5,9,97,1,7,Z30,1,95,11,1,981,44,1,8,98,,,1,20000,1,300000,2,,203.6437
6,30,1,1241,3,1,23,2,12,97,1,7,Z30,1,95,10,1,981,20,2,,,10,1998,1,84000,1,,2,,203.6437
6,30,1,1248,3,1,36,4,6,97,1,7,Z30,1,66,10,1,981,40,1,2,98,,,2,,,,2,,203.6437
6,30,1,1248,4,1,34,3,8,98,2,7,981,1,35,10,1,981,20,2,,,5,1999,1,14000,1,,2,,203.6437
6,30,1,1260,3,2,22,1,9,98,1,7,66,1,82,24,1,66,99,2,,,10,2000,2,,,,2,,203.6439
6,30,1,1261,3,2,24,1,12,97,1,7,311,1,39,24,1,541,10,2,,,12,1999,1,18000,1,,2,,244.3724
6,30,1,1265,3,1,37,2,1,98,1,7,28,1,81,24,1,28,33,2,,,88,8888,1,216000,1,,1,115000,244.3724
6,30,1,1276,3,2,23,1,1,97,1,7,Z20,1,81,24,1,66,21,2,,,2,1999,1,42000,1,,2,,222.1567
6,30,1,1284,3,2,27,1,9,96,1,7,66,1,89,36,1,66,24,2,,,12,1998,1,10000,1,,2,,222.1567
6,30,1,1290,3,1,45,5,8,98,2,6,42,1,95,8,1,42,40,2,,,4,1999,1,12000,1,50000,1,700,222.1569
6,30,1,1290,4,2,43,1,7,97,2,7,133,1,81,24,1,111,14,2,,,12,1998,2,,,,2,,222.1569
6,30,1,1291,1,1,50,8,5,98,2,4,981,1,82,6,1,43,48,1,7,98,,,1,90000,1,,2,,222.1569
6,30,1,1305,2,2,39,2,3,96,2,6,Z20,1,39,24,1,541,48,1,3,98,,,2,,,,2,,203.644
6,30,1,1306,3,1,30,3,10,96,1,7,Z30,1,35,12,1,981,40,1,10,97,,,2,,,,2,,203.644
6,30,1,1313,3,2,26,1,4,94,1,7,66,6,96,52,1,66,52,2,,,12,1999,1,39000,3,,1,65000,203.6438
6,30,1,1317,2,2,54,5,5,98,2,6,67,1,33,10,1,67,50,2,,,12,1998,2,,,,2,,203.6438
6,30,1,1329,2,1,42,5,4,98,2,6,999,1,18,9,1,981,54,2,,,1,1999,1,89880,1,,1,730,203.6437
6,30,1,1334,6,1,32,5,9,97,1,5,931,1,999,8,1,981,48,1,5,98,,,1,5000,2,210000,1,33600,203.6437
6,30,1,1334,1,1,26,5,10,97,1,5,Z30,1,33,10,1,981,50,1,9,98,,,1,24000,2,168000,1,12264,203.6437
6,30,1,1334,6,1,24,2,12,97,1,5,203,1,999,10,1,981,19,2,,,11,1998,1,32760,2,,2,,203.6437
6,30,1,1334,6,1,41,3,5,97,2,5,X10,1,70,11,1,981,33,1,4,98,,,2,,,99400,1,36264,203.6437
6,30,1,1335,2,1,57,2,8,98,2,5,43,1,81,12,1,43,24,2,,,9,1999,1,30000,2,40000,1,4940,203.6437
6,30,1,1337,2,1,50,5,6,98,2,4,X10,1,30,10,1,531,52,2,,,3,1999,1,54000,1,150000,1,2122,203.6437
6,30,1,1364,2,1,46,2,11,97,2,6,Z90,1,82,10,1,43,20,2,,,12,1998,1,210000,1,,2,,203.6438
6,30,1,1366,2,1,47,3,9,98,2,5,Z90,1,66,10,1,959,30,2,,,6,1999,1,60000,2,50000,2,,203.6438
6,30,1,1367,2,1,57,3,7,98,2,5,Z90,1,999,10,1,370,30,2,,,5,1999,1,20000,1,40000,1,18900,203.6438
6,30,1,1371,3,2,27,3,8,97,1,4,Z90,1,57,12,1,541,36,1,9,98,,,1,20000,2,10000,1,3200,203.6437
6,30,1,1372,3,1,27,5,9,97,2,7,Z90,1,999,10,1,981,50,1,5,98,,,1,8000,1,16000,1,5000,203.6437
6,30,1,1373,3,1,40,5,6,98,1,5,Z90,1,66,4,1,43,37,2,,,10,1998,2,,,100000,2,,203.6437
6,30,1,1373,4,1,35,3,8,98,2,7,Z90,1,66,9,1,981,29,2,,,6,1999,2,,,100000,2,,203.6437
6,30,1,1375,1,1,51,5,8,98,2,4,Z90,1,83,10,1,954,50,2,,,4,1999,1,16000,1,30000,2,,203.6437
6,30,1,1383,2,1,29,2,12,97,2,4,532,1,81,24,1,985,36,2,,,11,1999,1,48000,1,,2,,203.6438
6,30,1,1384,4,1,38,5,2,98,2,7,Z90,1,999,9,1,981,45,1,8,98,,,1,76000,1,168000,1,5000,203.6438
6,30,1,1398,2,1,53,1,3,94,2,6,771,1,81,48,1,985,45,2,,,3,1999,1,57000,2,,2,,207.1377
6,30,1,1399,2,1,38,5,2,98,2,5,X10,1,6,11,1,43,42,2,,,1,1999,1,424000,2,,1,14835,207.1377
6,30,1,1407,4,1,36,2,11,97,2,7,Z30,1,95,10,1,981,20,2,,,11,1998,1,100800,1,,2,,201.2479
6,30,1,1411,4,2,30,2,3,98,2,4,171,1,81,9,1,171,18,2,,,12,1998,1,25000,2,,2,,201.2479
6,30,1,1420,1,1,54,4,2,98,2,6,Z90,1,52,10,1,370,44,2,,,12,1998,1,40000,1,,2,,203.6439
6,30,1,1421,2,1,40,5,7,98,2,7,Z90,1,96,10,1,43,50,2,,,5,1999,1,50000,1,150000,1,2100,203.6439
6,30,1,1425,2,1,36,4,3,97,2,6,Z90,1,50,12,1,43,48,1,4,98,,,2,,,100000,1,9000,203.6439
6,30,1,1439,1,1,46,2,5,98,2,5,Z90,1,47,88,1,42,13,2,,,88,8888,1,20000,1,20000,2,,208.7732
6,30,2,1441,3,1,28,1,2,97,1,6,451,1,35,24,1,981,19,2,,,2,1999,1,56000,1,,2,,507.1366
6,30,2,1442,6,1,35,3,7,97,2,6,621,1,81,14,1,981,44,1,9,98,,,1,40000,1,80000,1,10450,507.1366
6,30,2,1446,3,2,30,3,9,97,1,7,490,1,89,12,1,389,48,1,9,98,,,1,12500,1,100000,1,116500,507.1366
6,30,2,1469,2,2,33,1,7,98,2,4,621,1,39,24,1,541,3,2,,,7,2000,1,18000,1,,1,1300,553.2352
6,30,2,1475,3,2,28,1,8,97,1,6,541,1,39,24,1,541,13,2,,,8,1999,1,18000,1,,1,1300,553.2352
6,30,2,1480,3,1,30,4,8,97,1,6,981,1,81,10,1,981,40,2,,,7,1998,1,9000,1,65000,1,1120,507.1359
6,30,2,1481,3,1,28,3,5,98,1,7,521,1,81,24,1,521,30,2,,,4,2000,1,20000,1,75000,1,1740,507.1359
6,30,2,1486,3,1,37,4,7,97,1,7,981,1,66,10,1,981,40,1,7,98,,,1,5400,1,120000,1,1900,507.1359
6,30,2,1487,3,1,26,3,8,97,1,6,981,1,66,10,1,981,30,1,7,98,,,1,12000,1,40000,1,1400,507.1359
6,30,2,1489,3,2,28,1,5,96,1,4,541,1,81,24,1,541,29,2,,,12,1998,1,39000,2,,2,,507.1367
6,30,2,1493,2,1,30,4,9,97,2,6,981,1,66,12,1,981,50,1,9,98,,,1,54000,1,112000,1,30000,507.1367
6,30,2,1494,2,1,39,5,4,98,2,6,981,1,52,12,1,981,55,2,,,2,1999,1,57000,1,,1,1200,507.1367
6,30,2,1495,1,1,37,5,8,96,2,6,Z90,1,52,18,1,981,50,1,3,98,,,2,,,,2,,507.1367
6,30,2,1499,2,1,32,5,7,97,2,6,643,1,52,12,1,981,60,2,,,10,1998,1,48000,1,,2,,507.1367
6,30,2,1501,6,1,38,3,2,98,3,6,732,1,66,10,1,981,27,1,9,98,,,1,62000,1,120000,1,13120,507.1397
6,30,2,1507,3,2,38,3,12,97,2,2,541,1,82,24,1,541,52,2,,,12,1999,1,30000,4,,2,,507.1397
6,30,2,1532,4,1,31,1,2,98,2,6,589,1,52,10,1,981,8,2,,,12,1998,1,44000,1,,2,,553.2411
6,30,2,1537,3,2,46,1,10,93,1,7,Z20,6,96,88,1,541,60,2,,,88,8888,1,24000,1,,2,,651.3932
6,30,2,1546,3,1,37,2,4,96,1,6,370,1,52,24,1,370,36,2,,,2,1999,1,30000,1,,2,,651.3932
6,30,2,1549,2,1,36,5,11,97,2,7,42,1,66,10,1,42,50,2,,,10,1998,1,168000,1,,2,,507.1377
6,30,2,1557,3,2,29,1,6,95,1,7,139,1,96,88,1,66,40,2,,,5,1999,1,24000,1,,2,,507.1377
6,30,2,1557,3,1,25,2,6,98,1,1,981,1,66,6,1,981,13,2,,,12,1998,1,36000,1,,2,,507.1377
6,30,2,1560,3,2,42,1,11,93,1,1,621,1,95,88,1,541,60,2,,,88,8888,2,,,,2,,507.1377
6,30,2,1567,2,1,55,1,9,98,2,5,611,1,52,24,1,981,36,2,,,12,1999,2,,,,2,,570.4225
6,30,2,1588,3,2,25,1,4,98,1,5,541,1,82,24,1,451,5,2,,,4,2000,2,,,,2,,478.156
6,30,2,1618,4,1,29,2,12,97,2,6,621,1,52,12,1,370,20,2,,,12,1998,1,84000,1,,2,,507.1352
6,30,2,1622,4,1,37,2,5,98,2,6,855,1,81,48,1,855,48,2,,,88,8888,1,10000,1,20000,1,1500,507.1377
6,30,2,1642,3,2,25,2,3,98,1,6,451,1,39,24,1,541,36,2,,,3,2000,1,12000,1,,2,,642.5871
6,30,2,1642,3,2,23,1,7,96,1,7,389,1,39,88,1,541,16,2,,,88,8888,1,12000,1,,2,,642.5871
6,30,2,1646,3,2,39,2,5,98,2,6,621,1,39,12,1,549,30,2,,,5,2000,1,13000,1,,2,,507.1363
6,30,2,1651,2,2,46,3,5,98,2,4,611,1,51,88,1,549,60,2,,,88,8888,1,5000,1,38000,1,7900,507.1363
6,30,2,1669,2,1,40,5,9,98,2,6,611,1,35,8,1,981,40,2,,,6,1999,2,,,,2,,739.9725
6,30,2,1729,4,2,33,2,12,97,2,5,67,1,39,24,1,541,30,2,,,3,2000,1,3000,1,,2,,507.1353
6,30,2,1730,6,2,29,4,9,98,1,7,Z20,1,39,24,1,541,48,2,,,10,1999,2,,,30000,2,,507.1353
6,30,2,1730,6,1,31,4,1,98,2,5,611,1,52,12,1,981,48,2,,,2,1999,1,20000,1,,1,45000,507.1353
6,30,2,1730,6,1,26,1,4,98,1,5,611,1,52,12,1,981,6,2,,,5,1999,1,15000,1,,2,,507.1353
6,30,2,1730,6,2,23,1,1,97,1,5,Z20,1,39,24,1,541,20,2,,,2,1999,1,12000,1,,1,25000,507.1353
6,30,2,1742,2,2,34,2,1,98,2,6,Z20,1,82,24,1,541,33,2,,,12,1999,1,6000,4,,2,,608.5618
6,30,2,1745,2,1,27,1,8,97,2,6,951,1,81,24,1,972,13,2,,,8,1999,1,66000,4,,2,,608.5618
6,30,2,1747,3,1,40,2,5,97,2,6,621,1,81,24,1,541,60,2,,,3,1999,1,15000,1,,1,3000,608.5618
6,30,2,1747,4,2,40,2,5,97,2,6,Z20,1,81,24,1,541,60,2,,,3,1999,1,15000,1,,1,3000,608.5618
6,30,2,1759,3,2,34,5,1,98,1,5,386,6,96,88,1,386,60,2,,,88,8888,1,144000,4,,2,,553.2385
6,30,2,1759,3,1,33,2,7,96,1,5,370,1,51,12,1,325,24,1,7,97,,,2,,,,2,,553.2385
6,30,2,1764,3,2,22,1,2,98,1,7,66,1,89,24,1,541,7,2,,,2,2000,1,42000,1,,2,,553.2385
6,30,2,1776,3,2,34,2,2,96,1,7,66,1,81,24,1,66,40,2,,,5,1999,1,34000,1,,2,,520.967
6,30,2,1791,1,2,21,1,1,98,1,5,Z30,1,39,12,1,541,9,2,,,1,2000,1,45000,1,,2,,507.1377
6,30,2,1798,2,2,52,1,12,96,2,4,Z20,1,39,24,1,541,21,2,,,12,1998,1,28000,1,,2,,507.1377
6,30,2,1801,3,2,34,1,3,98,2,5,Z20,1,39,6,1,541,6,2,,,10,1998,1,20000,1,,2,,507.1377
6,30,2,1801,3,1,39,3,1,98,1,6,621,1,14,7,1,981,27,1,9,98,,,1,16000,2,999999,1,26000,507.1377
6,30,2,1801,3,1,27,2,4,97,1,6,621,1,39,10,1,981,17,1,2,98,,,2,,,,2,,507.1377
6,30,2,1837,3,2,28,1,5,96,1,4,386,1,46,48,1,541,28,2,,,5,2002,1,160000,1,,2,,553.2433
6,30,2,1856,4,1,35,5,12,97,2,5,Z90,1,52,12,1,981,60,2,,,12,1998,1,30000,1,,2,,760.7035
6,30,2,1911,3,1,22,1,5,97,1,7,Z30,1,82,12,1,981,12,1,5,98,,,1,2750,1,999999,1,3000,608.5652
6,30,2,1911,3,2,26,1,3,98,1,6,412,1,82,24,1,541,6,2,,,3,2000,1,36000,1,,2,,608.5652
7,12,1,3,2,1,45,1,10,96,2,4,773,1,81,24,1,212,24,1,9,98,,,1,90000,1,80000,1,19000,359.4964
7,12,1,3,2,1,22,1,2,98,1,7,Z30,1,94,10,1,981,8,2,,,2,1999,1,96000,1,,2,,359.4964
7,12,1,3,6,1,55,1,7,97,2,4,325,1,94,24,1,979,15,2,,,7,1999,1,60000,1,,2,,359.4964
7,12,1,3,6,1,31,2,7,97,2,7,Z30,1,1,12,1,981,99,1,8,98,,,1,90000,1,15000,1,22000,359.4964
7,12,1,30,3,2,30,1,8,95,1,7,66,6,96,88,1,66,28,2,,,88,8888,1,108000,1,,1,3900,359.4962
7,12,1,34,3,1,30,2,8,95,1,7,Z20,1,67,28,1,541,27,2,,,10,1998,1,18000,1,,2,,359.4962
7,12,1,34,2,2,49,1,9,95,2,6,Z20,1,51,27,1,541,26,2,,,10,1998,1,15000,1,,1,12000,359.4962
7,12,1,39,3,1,27,3,9,97,2,7,Z90,1,52,12,1,982,36,1,9,98,,,1,1800,5,,1,5000,392.1775
7,12,1,40,2,1,39,5,8,98,2,7,Z90,1,52,6,1,981,30,2,,,2,1999,1,54000,1,50000,1,9000,392.1775
7,12,1,49,3,2,31,3,9,98,1,7,66,1,81,24,1,66,60,2,,,9,2000,1,32800,4,41000,1,10000,508.3028
7,12,1,49,3,2,28,2,11,97,1,7,66,1,81,24,1,66,24,1,8,98,,,1,32800,4,31000,1,8500,508.3028
7,12,1,54,2,1,42,3,7,98,2,7,981,1,82,12,1,981,36,2,,,7,1999,1,90000,1,100000,2,,508.3028
7,12,1,58,3,1,31,1,9,95,1,6,959,1,81,24,1,999,24,1,12,97,,,1,4000,1,,2,,508.3028
7,12,1,59,2,1,45,4,8,98,2,6,855,1,82,10,1,855,14,2,,,6,1999,1,36000,1,80000,2,,508.3028
7,12,1,72,2,1,45,2,2,98,2,3,611,1,96,13,1,531,46,2,,,3,1999,1,120000,1,,2,,392.1775
7,12,1,72,3,1,23,2,6,98,1,7,Z30,1,35,13,1,982,25,2,,,7,1999,1,24000,1,,2,,392.1775
7,12,1,80,3,2,34,2,4,97,1,7,Z20,3,81,12,1,541,36,2,,,88,8888,1,11500,1,,2,,362.3644
7,12,1,140,2,1,45,3,8,98,2,7,981,1,52,10,1,981,30,2,,,1,1999,1,30000,1,30000,2,,392.1775
7,12,2,148,3,1,26,1,3,97,1,7,981,1,52,10,1,981,10,1,1,98,,,2,,,,2,,743.7908
7,12,2,166,3,1,43,6,9,98,2,7,611,1,999,10,1,981,60,2,,,4,1999,2,,,,2,,751.0119
7,12,2,180,3,2,27,2,8,96,1,5,389,1,51,24,1,541,44,2,,,8,1999,1,30000,1,,2,,751.0084
7,12,2,184,2,1,45,5,6,98,2,7,999,1,52,10,1,982,40,2,,,4,1999,1,30000,1,,2,,751.0109
7,12,2,187,2,1,41,3,9,98,2,3,612,1,35,88,1,981,45,2,,,88,8888,1,22000,1,26000,1,28860,751.0109
7,12,2,189,6,1,63,1,11,94,2,2,981,6,96,88,2,,,2,,,88,8888,2,,,,2,,751.0109
7,12,2,189,6,2,57,2,5,98,2,2,Z20,6,96,88,2,,,2,,,88,8888,2,,,80000,2,,751.0109
7,12,2,191,6,2,32,2,6,98,1,6,451,1,51,10,1,541,53,2,,,88,8888,2,,,,2,,751.0109
7,12,2,193,2,2,45,5,6,98,2,6,Z20,1,95,11,1,541,40,2,,,5,1999,1,40000,1,120000,1,38000,751.0069
7,12,2,197,3,2,29,1,2,97,1,6,329,1,15,24,1,541,19,2,,,2,1999,1,8000,1,,2,,751.0069
7,12,2,204,3,2,38,2,9,96,1,6,Z90,1,999,88,1,541,58,1,8,97,,,1,60000,2,,2,,751.0069
7,12,2,240,3,2,40,2,9,98,2,6,Z90,1,39,12,1,541,24,2,,,9,2000,1,11000,1,99999,1,1000,901.2143
7,12,2,336,3,1,24,1,1,98,1,7,Z30,1,57,10,1,981,8,2,,,12,1998,1,42840,1,,2,,751.0085
7,12,2,348,3,2,33,1,11,94,1,7,Z20,1,39,88,1,549,99,2,,,88,8888,1,30000,1,,2,,718.7107
7,12,2,351,3,1,24,1,6,97,1,7,Z30,1,52,14,1,981,24,2,,,4,1999,1,42000,1,,2,,751.0069
7,12,2,358,3,1,34,1,2,97,1,7,Z30,1,52,28,1,981,20,2,,,5,1999,1,29000,1,,2,,751.0069
7,12,2,374,6,2,22,1,10,96,1,3,Z20,1,54,88,1,541,24,2,,,88,8888,1,3000,4,,2,,751.0106
7,61,1,2240,6,1,37,3,6,98,2,7,Z90,6,96,8,1,623,38,2,,,3,1999,1,154843,1,129000,2,,64.1647
7,61,1,2243,2,2,49,1,2,94,2,6,Z20,1,57,88,1,541,54,2,,,3,1999,1,20000,1,,2,,64.1647
7,61,2,2259,3,1,36,1,7,97,1,7,981,1,82,24,1,981,36,2,,,88,8888,1,21000,1,,2,,124.5381
7,61,2,2259,3,1,26,1,7,96,1,6,370,1,66,24,1,370,24,2,,,88,8888,1,30000,1,,2,,124.5381
7,61,2,2369,2,2,34,1,7,98,2,2,Z20,1,25,24,1,541,2,2,,,8,2000,2,,,,2,,124.5382
7,61,2,2378,3,2,28,2,7,98,1,4,Z20,1,57,17,1,541,19,2,,,88,8888,1,2000,1,,2,,124.5382
7,61,2,2384,2,2,41,1,5,98,2,2,Z20,1,15,17,1,541,17,2,,,88,8888,1,10000,1,,2,,124.5382
7,61,2,2388,3,2,24,2,9,98,1,3,552,1,15,17,1,541,17,2,,,88,8888,1,7000,1,,2,,124.5382
7,46,1,1880,1,1,49,2,9,95,2,4,974,1,81,24,1,974,48,1,9,97,,,2,,,,2,,476.9184
7,46,1,1935,2,1,43,5,99,98,2,6,985,1,81,10,1,959,50,2,,,88,8888,1,24000,4,50000,1,8000,476.9183
7,46,1,1942,2,2,31,1,99,98,2,4,570,2,82,24,1,541,99,2,,,9,2000,2,,,,2,,476.9183
7,46,1,1946,2,2,53,5,9,98,2,6,67,3,33,12,2,,,2,,,88,8888,1,40000,1,35000,1,1500,578.1093
7,46,1,1950,2,2,39,2,9,98,2,3,Z20,4,1,12,2,,,2,,,88,8888,2,,,12000,2,,578.1093
7,46,1,1972,3,2,26,4,4,98,1,6,Z30,4,87,88,2,,,2,,,10,1998,2,,,,1,11000,476.9181
7,46,1,1972,3,2,26,4,4,98,2,7,Z30,4,87,88,2,,,2,,,11,1998,2,,,,2,,476.9181
7,46,2,2117,3,2,25,1,7,98,1,6,451,1,52,6,1,329,3,2,,,1,1999,1,8000,4,,2,,898.3137
7,46,2,2192,3,2,34,2,9,97,1,4,541,1,96,24,1,541,36,2,,,88,8888,1,48000,4,,2,,1077.9735
7,46,2,2195,4,2,29,2,7,97,2,4,541,1,82,24,1,541,36,2,,,88,8888,1,4000,4,,2,,1077.9735
7,22,1,396,3,1,31,3,1,98,1,7,25,8,32,6,2,,,1,5,98,,,2,,,,2,,406.1954
7,22,1,406,4,1,45,5,8,97,2,7,959,1,36,12,1,641,50,1,8,98,,,1,48000,1,45000,1,3000,479.6512
7,22,1,429,2,1,32,99,5,98,2,4,871,1,81,12,1,999,99,2,,,5,1999,1,42000,4,,2,,443.1221
7,22,1,438,3,1,21,3,9,97,1,7,Z90,1,1,12,1,982,10,2,,,11,1998,1,36000,1,,2,,487.4343
7,22,1,459,2,2,37,1,5,98,2,6,451,1,89,24,1,593,4,2,,,6,1999,2,,,,2,,609.2929
7,22,1,463,3,1,29,2,8,97,1,7,381,1,96,10,1,981,10,1,9,98,,,1,20000,1,30000,1,9000,609.2929
7,22,1,464,1,1,36,1,4,94,2,7,326,1,89,24,1,945,24,1,4,97,,,2,,,,2,,609.2929
7,22,1,468,3,1,42,4,12,97,1,7,599,1,30,12,1,43,48,2,,,3,1999,1,182000,1,,2,,609.2929
7,22,1,470,3,1,36,1,3,94,1,7,Z90,1,52,12,1,599,12,1,4,95,,,2,,,,2,,443.1222
7,22,1,480,1,1,63,2,1,98,2,1,Z40,4,1,12,2,,,2,,,1,1999,2,,,,2,,443.1222
7,22,1,480,2,2,62,1,1,98,2,1,Z20,4,1,6,2,,,1,4,98,,,2,,,,2,,443.1222
7,22,1,480,3,2,32,8,6,98,2,4,Z90,1,52,6,1,172,42,2,,,12,1998,1,8400,5,,1,2000,443.1222
7,22,1,480,4,1,37,1,1,98,2,7,452,4,1,3,2,,,1,4,98,,,2,,,,2,,443.1222
7,22,1,518,3,2,38,1,1,94,1,4,541,1,82,21,1,541,21,1,11,95,,,2,,,,2,,406.1953
7,22,1,522,2,1,42,4,7,96,2,4,872,1,89,24,1,872,60,1,6,98,,,1,34000,1,,1,31600,406.1953
7,22,1,524,1,1,34,2,7,97,2,4,799,1,81,24,1,799,38,2,,,9,1999,1,30000,1,,2,,406.1953
7,22,1,535,2,1,33,3,1,98,2,7,23,1,81,12,1,33,12,2,,,1,2000,1,60000,4,,1,39000,437.4405
7,22,1,539,1,1,40,5,10,97,2,3,Z90,1,96,10,1,999,99,2,,,8,1999,1,48000,1,,2,,437.4405
7,22,1,583,1,1,82,1,4,98,2,2,Z40,4,1,2,2,,,1,6,98,,,2,,,,2,,406.1949
7,22,1,583,2,2,72,1,4,98,2,2,617,4,1,2,2,,,1,6,98,,,2,,,,2,,406.1949
7,22,1,597,3,1,38,1,10,97,1,6,370,1,35,18,1,370,10,2,,,12,1998,1,18000,1,,2,,653.8589
7,22,1,602,3,1,29,1,9,95,1,6,Z30,1,89,36,1,39,36,1,9,98,,,2,,,,1,8000,443.1223
7,22,1,607,2,2,44,1,5,98,2,6,412,3,96,24,1,541,4,2,,,9,2000,1,20000,1,,2,,443.1223
7,22,1,613,2,1,31,3,2,96,2,6,946,1,33,9,1,981,27,1,11,96,,,2,,,,2,,406.1954
7,22,1,623,4,1,29,3,4,97,2,6,Z20,1,35,13,1,42,36,1,7,98,,,1,60000,1,120000,2,,406.1954
7,22,1,633,3,2,28,1,12,95,1,4,949,1,89,24,1,949,36,2,,,12,1999,1,60000,1,,2,,406.1953
7,22,1,634,3,2,37,1,3,96,4,7,66,1,94,24,1,66,18,2,,,5,1999,1,42000,1,,2,,406.1953
7,22,1,746,1,1,34,2,4,98,4,4,855,1,82,10,1,855,10,2,,,2,1999,1,80000,1,,2,,507.7861
7,22,1,817,1,1,41,5,6,97,2,7,981,1,89,12,1,981,60,1,7,98,,,1,15000,1,100000,1,70000,359.7831
7,22,1,932,3,2,25,1,7,98,1,7,66,1,81,12,1,999,99,2,,,7,1999,2,,,,2,,364.225
7,22,1,939,3,1,33,2,2,97,1,7,139,6,96,24,1,66,57,2,,,2,1999,1,51600,1,,2,,431.7398
7,22,1,940,1,1,38,1,9,98,2,4,985,1,89,3,1,949,2,2,,,9,2001,1,15000,1,,2,,431.7398
7,22,1,947,2,2,45,1,10,97,2,3,Z20,6,96,88,1,974,11,2,,,88,8888,1,120000,4,,1,10000,431.7398
7,22,1,968,3,1,36,1,1,98,2,7,Z90,1,70,12,2,,,2,,,12,1998,1,42000,1,,2,,136.4273
7,22,1,994,6,2,22,1,9,98,1,7,Z90,4,33,3,2,,,2,,,12,1998,2,,,,2,,359.7831
7,22,1,1030,3,2,44,2,5,98,2,7,66,1,81,3,1,66,60,2,,,88,8888,1,24000,1,50000,1,21500,359.7832
7,22,1,1030,4,1,42,1,5,98,2,6,Z90,1,81,88,1,199,60,1,5,98,,,1,24000,1,50000,2,,359.7832
7,22,1,1039,2,1,34,1,4,97,2,7,949,1,89,24,1,949,18,2,,,4,1999,1,46000,1,,2,,359.7832
7,22,1,1045,6,2,65,1,7,98,2,2,412,6,81,88,2,,,2,,,7,2001,2,,,,2,,359.7832
7,22,1,1045,6,1,62,1,7,98,2,2,Z40,6,96,88,1,773,3,2,,,7,2001,1,60000,4,,2,,359.7832
7,22,1,1070,1,1,44,4,6,98,2,3,Z90,4,87,3,1,386,7,2,,,10,1998,1,13000,1,25000,2,,186.2216
7,22,1,1070,2,2,23,2,6,98,2,3,Z20,4,87,3,2,,,2,,,10,1998,1,13000,1,,2,,186.2216
7,22,1,1084,3,1,29,1,11,95,1,5,949,5,57,2,1,949,2,1,12,95,,,2,,,,2,,137.0931
7,22,1,1089,2,1,41,4,1,98,2,6,532,1,96,9,1,532,42,2,,,10,1998,1,268000,1,,2,,137.0931
7,22,1,1097,1,1,53,5,9,98,2,7,29,1,18,12,1,42,60,2,,,9,1999,2,,,,2,,164.5118
7,22,1,1097,3,1,24,1,6,98,1,7,982,1,47,12,1,29,4,2,,,6,1999,1,18000,1,,2,,164.5118
7,22,1,1119,2,1,52,2,5,97,2,4,855,1,35,9,1,999,99,1,5,98,,,1,5000,1,35000,1,18500,149.5562
7,22,1,1127,4,1,32,2,10,97,2,7,981,1,43,12,1,981,12,2,,,10,1998,1,18000,1,,2,,149.5562
7,22,1,1144,4,2,32,1,5,96,2,4,949,1,89,36,1,949,28,2,,,5,1999,2,,,,2,,137.0931
7,22,1,1147,2,1,30,2,7,98,2,7,22,1,52,12,1,981,24,2,,,7,1999,1,40000,1,,2,,137.0931
7,22,1,1192,3,1,25,1,7,98,1,7,Z90,1,14,3,1,981,3,2,,,3,1999,2,,,,2,,137.0931
