REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCCUP,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
07,222107093552107220001220503500200120067,02,03,1,21,01,07,2013,1,68,023,1,2,035,11,1,834,02,2,,,,06,2014,1,0020000,1,1,100,,,,,,,2,,2,,000568.9730,
07,222107093552107220001220503500200168004,05,06,1,37,01,10,2008,2,68,131,1,1,096,88,1,513,59,2,,,,88,8888,1,0100000,1,1,040,,,3,060,,,2,,2,,000597.2782,
07,326124093602307220001220601300000160359,02,02,1,58,05,07,2013,2,03,023,1,1,081,11,1,823,60,2,,,,06,2014,1,0100000,5,1,100,,,,,,,1,0480000,1,0008500,000406.2162,
07,326124093602307220001220601300000178001,01,01,1,29,01,09,2010,2,04,721,1,1,052,36,1,721,36,1,09,2013,2,,,1,0036000,1,1,100,,,,,,,1,0300000,2,,000636.5669,
07,425216093702307220001220602600100160389,02,02,2,37,02,05,2012,2,61,419,1,1,103,36,1,913,34,2,,,,05,2015,1,0060000,5,1,100,,,,,,,2,,2,,000525.6649,
07,425216093702307220001220602600100170409,02,03,1,42,02,12,2010,1,03,721,1,1,015,30,1,913,30,1,06,2013,2,,,1,0006000,5,1,100,,,,,,,1,0100000,1,0039300,000559.3154,
07,122115093802107220001220800100200048003,02,02,1,28,02,06,2013,2,04,921,1,1,067,24,1,721,03,2,,,,06,2015,1,0060000,1,1,100,,,,,,,2,,2,,000681.7279,
07,122115093802107220001220800100200120257,05,03,2,25,01,09,2011,1,04,522,1,1,052,24,1,741,24,1,09,2013,2,,,1,0267000,1,1,020,2,080,,,,,1,0300000,1,0015000,000725.3676,
07,426113093912307220001220801800000080095,01,01,1,40,01,09,2012,2,04,832,1,1,081,24,1,832,12,2,,,,09,2014,1,0030000,1,1,100,,,,,,,2,,2,,000555.2328,
07,325207093852307220001220802100100010003,02,03,1,38,01,07,2013,1,04,721,1,1,052,36,1,721,02,2,,,,07,2016,1,0017000,1,1,100,,,,,,,2,,2,,000559.3154,
07,226232094092107220001220902300200090059,04,02,1,48,05,05,2013,2,55,611,1,1,081,24,1,721,57,2,,,,05,2015,1,0200000,5,1,050,,,3,050,,,1,0200000,1,0010000,000471.2525,
07,125224094112107220001220902600200010030,01,01,1,43,05,02,2012,2,68,023,1,2,021,20,1,314,35,2,,,,10,2013,1,0180000,1,1,065,,,3,035,,,2,,2,,000559.3154,
07,125224094112107220001220902600200020058,01,01,1,52,05,02,2013,2,68,023,1,2,082,06,1,314,32,1,08,2013,2,,,1,0215000,1,1,080,,,3,020,,,1,0020000,1,0016000,000433.9973,
07,226134094252107220001221000100000110160,03,03,1,30,05,07,2013,2,68,023,1,2,001,08,1,723,42,2,,,,03,2014,1,0092000,1,1,080,,,3,020,,,1,0060000,2,,000636.5669,
07,423328094702307220001221401200300038001,06,03,1,32,03,02,2013,2,06,512,1,1,094,13,1,512,48,2,,,,03,2014,1,0107000,2,1,100,,,,,,,2,,1,0020000,000637.4179,
07,423328094702307220001221401200300038001,07,05,2,38,03,02,2011,2,63,023,1,1,094,37,1,411,48,2,,,,03,2014,2,,,,,,,,,,,2,,2,,000522.5256,
07,423328094702307220001221401200300070184,01,01,1,46,04,06,2013,2,06,826,1,1,015,09,1,724,48,2,,,,03,2014,1,0180000,5,1,100,,,,,,,1,0050000,2,,000431.4055,
07,423328094702307220001221401200300080216,03,05,1,36,01,05,2013,2,65,023,1,1,047,10,1,724,04,2,,,,03,2014,1,0060000,1,1,100,,,,,,,2,,2,,000555.9751,
07,322102094942307220001221700500400040171,01,01,1,42,01,02,2011,2,06,724,1,1,081,31,1,724,31,1,09,2013,3,,,1,0033000,5,1,090,,,3,010,,,1,0010000,1,0019000,000558.2020,
07,322102094942307220001221700500400060262,02,03,2,27,01,12,2012,4,04,421,1,1,051,24,1,913,09,2,,,,12,2014,1,0060000,5,1,080,,,3,020,,,2,,2,,000680.9377,
07,322102094942307220001221700500400108006,03,05,1,32,05,08,2012,2,68,023,1,2,094,17,1,512,55,2,,,,01,2014,1,0147000,5,1,080,,,3,020,,,2,,2,,000639.9710,
07,422208095012307220001221701500200060197,02,03,2,32,01,12,2011,1,04,515,1,1,094,29,1,515,21,2,,,,05,2014,1,0042000,5,1,090,,,3,010,,,2,,2,,000680.0322,
07,122211095022107220001221701700300110008,03,05,1,32,02,05,2013,2,65,023,1,1,081,11,1,721,16,2,,,,04,2014,1,0120000,5,1,090,,,3,010,,,1,0050000,2,,000681.7279,
07,122211095022107220001221701700300120036,02,02,2,40,04,04,2013,2,67,023,1,1,094,08,1,223,53,2,,,,12,2013,1,0025000,1,1,080,,,3,020,,,2,,2,,000558.8489,
07,122211095022107220001221701700300138005,04,03,1,43,03,09,2013,1,63,023,1,1,021,25,1,347,48,2,,,,10,2015,1,0100000,5,1,075,,,3,025,,,1,0050000,2,,000594.6236,
07,122211095022107220001221701700300138005,09,03,2,39,03,09,2013,4,68,023,1,1,021,25,1,347,48,2,,,,10,2015,1,0100000,5,1,075,,,3,025,,,1,0050000,2,,000558.8489,
07,122211095022107220001221701700300200264,04,03,2,32,03,08,2013,1,64,023,1,1,094,25,1,411,49,2,,,,09,2015,1,0020000,5,1,100,,,,,,,2,,2,,000725.3676,
07,122211095022107220001221701700300200264,05,03,2,32,03,10,2011,1,67,023,1,1,094,24,1,419,47,2,,,,10,2013,1,0030000,5,1,100,,,,,,,2,,2,,000725.3676,
07,321209095032307220001221701800400070246,02,03,1,26,03,02,2013,1,65,023,1,2,052,08,1,723,16,2,,,,10,2013,1,0036000,1,1,100,,,,,,,2,,2,,000640.3965,
07,222112095072107220001221702400200190138,01,01,1,42,02,06,2012,2,68,023,1,2,128,11,1,724,19,1,05,2013,2,,,2,,,,,,,,,,,1,0050000,2,,000817.2307,
07,221202095092107220001221702700400020067,03,03,1,41,03,09,2013,2,65,023,1,1,094,25,1,215,48,2,,,,10,2015,1,0050000,5,1,060,,,3,040,,,2,,2,,000620.6369,
07,221202095092107220001221702700400020067,04,05,2,44,03,09,2013,2,65,023,1,1,094,25,1,411,48,2,,,,10,2015,2,,,,,,,,,,,2,,2,,000583.2971,
07,221202095092107220001221702700400020067,06,03,1,38,02,09,2013,2,65,023,1,1,094,26,1,215,36,2,,,,11,2015,1,0050000,5,1,060,2,020,3,020,,,2,,2,,000620.6369,
07,221202095092107220001221702700400020067,07,05,2,40,02,09,2013,2,67,023,1,1,094,26,1,144,36,2,,,,11,2015,2,,,,,,,,,,,2,,2,,000583.2971,
07,221202095092107220001221702700400020067,09,05,1,35,07,10,2012,2,68,023,1,2,047,04,1,834,44,1,06,2013,3,,,1,0072000,1,1,080,,,3,020,,,1,0020000,1,0010000,000620.6369,
07,221202095092107220001221702700400090301,03,05,1,37,04,08,2013,2,06,023,1,1,078,13,1,143,48,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000620.6369,
07,121110095132107220001221703100100020052,01,01,1,65,03,09,2012,2,65,023,1,2,035,10,1,722,20,1,07,2013,2,,,2,,,,,,,,,,,1,0150000,2,,000436.0612,
07,121110095132107220001221703100100048001,06,02,1,33,02,12,2011,2,65,215,1,1,081,24,1,215,48,2,,,,12,2013,1,0060000,1,1,100,,,,,,,2,,2,,000709.6604,
07,422105095142307220001221703200200110301,06,08,2,34,01,08,2012,4,06,023,1,1,094,25,1,515,13,2,,,,09,2014,1,0030000,5,1,100,,,,,,,2,,2,,000680.9377,
07,122107095152107220001221703400400060229,03,05,2,35,01,09,2012,2,54,411,1,1,094,12,1,513,12,1,09,2013,3,,,1,0040000,5,1,100,,,,,,,1,0000000,1,0005000,000614.4505,
07,122107095152107220001221703400400100024,04,03,2,37,03,11,2012,1,04,023,1,1,057,25,1,913,58,2,,,,12,2014,1,0036000,5,1,060,2,040,,,,,2,,2,,000614.4505,
07,310004095192307220001221704000300030195,03,03,1,34,02,02,2013,1,63,422,1,1,096,09,1,512,16,2,,,,11,2013,1,0024000,1,1,100,,,,,,,2,,2,,000685.9264,
07,410008095202307220001221704100500020093,01,01,1,47,03,04,2013,2,65,023,1,1,094,13,1,215,29,2,,,,05,2014,1,0030000,1,1,100,,,,,,,2,,2,,000459.6282,
07,110003095232107220001221704601000060381,06,03,2,25,01,07,2012,1,61,235,1,1,082,24,1,234,14,2,,,,07,2014,1,0030000,1,1,100,,,,,,,1,0020000,2,,000721.6853,
07,210007095242107220001221704901000058001,01,01,1,34,02,09,2012,2,04,023,1,1,094,08,1,713,25,1,05,2013,3,,,2,,,,,,,,,,,1,0000000,2,,000914.5684,
07,121211095272107220001221705300600150146,03,03,2,22,01,02,2013,1,04,827,1,1,082,06,1,347,06,1,08,2013,2,,,1,0100000,5,1,100,,,,,,,1,0050000,1,0010000,000570.6444,
07,121211095272107220001221705300600150147,02,03,1,23,01,08,2013,1,04,721,1,1,081,24,1,721,01,2,,,,08,2015,1,0008000,5,1,100,,,,,,,2,,2,,000532.1022,
07,121211095272107220001221705300600168006,01,01,1,40,03,08,2013,2,06,330,1,1,081,10,1,347,10,2,,,,06,2014,1,0030000,1,1,100,,,,,,,2,,2,,000558.5732,
07,222219095502107220001221705500000200246,03,03,1,30,02,06,2011,4,04,023,1,1,051,29,1,422,27,2,,,,11,2013,1,0048000,5,1,100,,,,,,,2,,2,,000676.7152,
07,421114095312307220001221706200100110470,04,03,2,46,01,06,2012,1,67,222,1,1,018,26,1,323,15,2,,,,08,2014,1,0030000,5,1,100,,,,,,,2,,1,0007000,000483.9643,
07,321116095322307220001221706300400040160,01,01,1,44,02,06,2012,2,65,215,1,1,081,25,1,215,36,2,,,,07,2014,1,0150000,1,1,100,,,,,,,2,,2,,000588.0379,
07,321116095322307220001221706300400180206,04,05,2,24,01,09,2012,2,04,522,1,1,052,36,1,522,12,2,,,,09,2015,1,0060000,1,1,050,,,3,050,,,2,,2,,000600.7459,
07,321116095322307220001221706300400200294,03,03,1,31,02,08,2013,1,04,522,1,1,081,24,1,522,24,2,,,,08,2015,2,,,,,,,,,,,2,,2,,000674.1775,
07,421206095332307220001221706400700018001,01,01,1,43,02,02,2013,2,63,023,1,1,094,37,1,149,41,2,,,,03,2016,1,0120000,1,1,090,,,3,010,,,2,,2,,000558.5732,
07,421206095332307220001221706400700020048,04,06,2,32,01,09,2011,1,63,023,1,1,078,88,1,419,24,2,,,,88,8888,1,0030000,1,1,090,,,3,010,,,2,,2,,000681.3905,
07,421206095332307220001221706400700020048,05,06,2,29,01,08,2013,1,67,422,1,1,078,25,1,422,01,2,,,,09,2015,2,,,,,,,,,,,2,,2,,000681.3905,
07,421206095332307220001221706400700020048,06,06,1,28,01,12,2012,1,64,512,1,1,078,13,1,213,09,2,,,,01,2014,1,0030000,1,1,090,,,3,010,,,2,,2,,000640.3965,
07,421206095332307220001221706400700090225,02,02,1,44,02,10,2012,2,55,724,1,1,094,24,1,724,35,2,,,,10,2014,1,0018000,5,1,100,,,,,,,2,,2,,000558.5732,
07,421206095332307220001221706400700140349,01,01,1,38,02,03,2013,2,06,023,1,1,081,25,1,724,30,2,,,,04,2015,2,,,,,,,,,,,2,,2,,000558.5732,
07,421206095332307220001221706400700210521,02,02,1,51,03,06,2013,2,65,023,1,1,094,23,1,215,51,2,,,,05,2015,1,0200000,1,,,,,3,100,,,1,0150000,2,,000433.4214,
07,421206095332307220001221706400700220546,81,03,2,44,02,01,2010,2,67,023,1,1,096,88,1,222,40,2,,,,88,8888,1,0018000,1,1,100,,,,,,,2,,2,,000554.7054,
07,221104095342107220001221706501000048001,07,03,2,29,01,05,2013,2,63,243,1,1,094,13,1,243,04,2,,,,06,2014,2,,,,,,,,,,,2,,2,,000755.0882,
07,221104095342107220001221706501000108002,02,02,2,29,01,01,2013,2,04,827,1,1,039,24,1,513,08,2,,,,01,2015,1,0102000,5,1,100,,,,,,,2,,2,,000755.0882,
07,221104095342107220001221706501000130351,02,02,2,45,01,06,2013,2,06,515,1,1,054,37,1,515,03,2,,,,07,2016,1,0026000,5,1,090,,,3,010,,,2,,1,0002000,000483.9643,
07,221104095342107220001221706501000160431,04,06,2,26,01,12,2012,1,61,422,1,1,094,24,1,522,09,2,,,,12,2014,1,0050000,5,1,100,,,,,,,2,,2,,000755.0882,
07,110006095462107220001221708500300070601,02,02,1,63,04,01,2013,2,65,023,1,2,052,05,1,314,36,1,06,2013,2,,,1,0100000,2,1,100,,,,,,,1,0200000,2,,000436.0850,
07,423120095772307220001221901200000020063,04,03,2,25,01,04,2012,1,54,932,1,1,094,29,1,411,17,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000679.1267,
07,423120095772307220001221901200000020063,07,08,2,48,01,07,2012,1,02,515,1,1,094,26,1,515,14,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000435.2777,
07,423120095772307220001221901200000070265,02,02,2,34,01,08,2013,2,04,932,1,1,052,06,1,932,01,2,,,,02,2014,2,,,,,,,,,,,2,,2,,000679.1267,
07,423120095772307220001221901200000178003,01,01,1,45,04,09,2013,2,64,215,1,1,081,03,1,215,31,2,,,,12,2013,2,,,,,,,,,,,2,,2,,000431.9814,
07,423120095772307220001221901200000180662,02,02,1,42,05,09,2011,2,06,023,1,2,082,36,1,311,36,1,09,2013,2,,,1,0250000,1,1,100,,,,,,,1,0100000,1,0020000,000556.7174,
07,121221095832107220001222000200000160368,10,03,1,28,01,08,2012,4,06,713,1,1,081,24,1,713,13,2,,,,08,2014,1,0005000,5,1,100,,,,,,,2,,2,,000673.2791,
07,324102096252307220001222300600000070173,02,02,2,42,01,02,2011,2,04,516,1,1,067,36,1,913,31,2,,,,02,2014,1,0025000,1,1,100,,,,,,,2,,2,,000523.5720,
07,324102096252307220001222300600000130307,04,03,2,32,01,03,2012,2,04,827,1,1,039,26,1,913,18,2,,,,05,2014,1,0003000,5,1,100,,,,,,,2,,2,,000679.5795,
07,221302096382107220001222303100100120416,05,05,1,33,02,06,2013,2,68,516,1,1,078,24,1,516,04,2,,,,06,2015,2,,,,,,,,,,,1,0000000,1,0075000,000670.9662,
07,325122096462307220001222401100000050056,01,01,1,33,01,06,2010,2,04,642,1,1,089,48,1,932,39,2,,,,06,2014,1,0030000,5,1,100,,,,,,,2,,2,,000677.2566,
07,222304096652107220001222600200100040126,01,01,1,44,06,09,2013,2,65,827,1,1,096,12,1,722,45,2,,,,09,2014,1,0240000,1,1,100,,,,,,,1,0030000,1,0021000,000595.4155,
07,222304096652107220001222600200100180313,02,03,2,29,03,07,2012,1,65,142,1,1,089,20,1,311,60,2,,,,03,2014,1,0114000,5,1,085,,,3,015,,,2,,2,,000726.3336,
07,410009096712307220001222601200500070275,02,03,1,47,02,11,2012,1,67,223,1,1,096,88,1,223,53,2,,,,88,8888,1,0024000,1,1,090,2,010,,,,,2,,2,,000459.0523,
07,410009096712307220001222601200500080322,01,01,1,59,04,09,2013,2,06,012,1,1,081,13,1,724,48,2,,,,10,2014,1,0080000,1,1,085,2,015,,,,,1,0050000,1,0007000,000432.8266,
07,410009096712307220001222601200500080322,03,03,2,31,02,09,2013,2,63,122,1,1,018,13,1,512,24,2,,,,10,2014,1,0075000,1,1,090,,,3,010,,,1,0030000,1,0005000,000721.6853,
07,410009096712307220001222601200500098002,01,01,1,37,12,09,2013,2,68,511,1,2,096,03,1,834,24,2,,,,12,2013,1,0050000,1,1,100,,,,,,,1,0070000,2,,000591.6051,
07,210009096712107220001222601201100030141,03,03,2,31,01,05,2010,1,58,827,1,1,089,35,1,932,35,1,04,2013,2,,,2,,,,,,,,,,,1,0080000,1,0100000,000721.6853,
07,422102096752307220001222601700100040119,04,02,1,43,04,07,2013,2,63,344,1,2,094,04,1,512,36,2,,,,11,2013,1,0120000,1,1,100,,,,,,,2,,2,,000586.7998,
07,422102096752307220001222601700100120343,01,01,1,34,02,06,2013,1,65,215,1,1,081,13,1,215,36,1,07,2013,2,,,2,,,,,,,,,,,1,0200000,1,0020000,000672.7579,
07,421102096762307220001222601800200010041,02,02,1,55,09,06,2013,2,68,023,1,2,096,09,1,314,54,2,,,,03,2014,1,0015000,1,1,065,2,020,3,015,,,1,0075000,2,,000506.9856,
07,421102096762307220001222601800200010041,04,03,1,28,03,03,2013,1,65,213,1,1,082,88,1,213,36,2,,,,88,8888,1,0025000,1,1,080,,,3,020,,,2,,2,,000794.4791,
07,421102096762307220001222601800200030086,03,03,2,32,02,04,2013,1,64,023,1,1,001,24,1,411,48,2,,,,04,2015,1,0015000,1,1,090,,,3,010,,,2,,2,,000845.3364,
07,421102096762307220001222601800200110333,01,01,1,42,03,11,2012,2,65,314,1,1,082,13,1,314,36,2,,,,12,2013,1,0120000,1,1,050,,,3,050,,,2,,2,,000692.9686,
07,421102096762307220001222601800200150457,01,01,1,31,02,05,2011,1,06,023,1,1,001,88,1,913,48,2,,,,88,8888,1,0027000,5,1,100,,,,,,,2,,2,,000794.4791,
07,221104096782107220001222602100300040107,02,02,2,44,02,10,2011,2,04,826,1,1,057,29,1,826,30,2,,,,03,2014,1,0072000,5,1,095,,,3,005,,,2,,2,,000571.6539,
07,110002096802107220001222602400700020092,04,03,1,32,06,04,2012,2,65,314,1,1,081,21,1,314,60,2,,,,01,2014,1,0144000,1,1,095,,,3,005,,,2,,2,,000906.6257,
07,110002096802107220001222602400700050050,03,03,2,33,02,08,2012,1,65,411,1,1,082,15,1,419,28,2,,,,11,2013,1,0016000,1,1,095,,,3,005,,,2,,2,,000964.6618,
07,110002096802107220001222602400700050050,04,03,2,32,03,10,2012,1,67,422,1,1,082,11,1,419,36,1,09,2013,2,,,1,0012000,1,1,090,,,3,010,,,1,0040000,2,,000964.6618,
07,110002096802107220001222602400700050050,07,03,1,34,02,09,2013,2,68,023,1,2,045,15,1,511,24,2,,,,12,2014,1,0008000,1,1,095,,,3,005,,,2,,2,,000906.6257,
07,110002096802107220001222602400700060112,02,02,1,57,04,09,2012,2,55,724,1,2,081,16,1,724,45,2,,,,01,2014,1,0160000,1,1,100,,,,,,,2,,2,,000578.5503,
07,110002096802107220001222602400700108003,01,01,1,28,03,03,2013,2,68,023,1,2,033,12,1,149,36,2,,,,03,2014,1,0080000,1,1,085,,,3,015,,,2,,2,,000906.6257,
07,125329096922107220001222700900000160225,03,03,1,28,02,06,2013,2,65,611,1,2,052,09,1,142,16,2,,,,03,2014,2,,,,,,,,,,,2,,2,,000637.8434,
07,322319096902307220001222701300100050134,01,01,1,47,04,04,2013,2,65,143,1,1,081,12,1,215,06,2,,,,04,2014,1,0120000,5,1,100,,,,,,,2,,2,,000462.0090,
07,126103097022107220001222901100100050076,03,03,1,32,01,05,2011,1,06,311,1,1,081,35,1,315,28,2,,,,04,2014,1,0180000,1,1,100,,,,,,,2,,1,0013000,000670.0704,
07,126103097022107220001222901100100260376,01,01,1,44,01,11,2011,2,01,712,1,1,081,36,1,712,22,2,,,,11,2014,1,0051000,5,1,080,2,020,,,,,2,,2,,000584.4556,
07,121001097072107220001223000200200110129,06,03,1,27,01,12,2012,1,04,522,1,1,081,24,1,143,09,2,,,,12,2014,1,0063000,5,1,095,,,3,005,,,2,,2,,000798.9000,
07,322003097122307220001223000700100028001,03,03,1,27,01,08,2013,1,63,341,4,,082,01,1,832,01,1,09,2013,3,,,2,,,,,,,,,,,1,0010000,2,,000869.6331,
07,322003097122307220001223000700100108008,02,02,1,36,02,04,2012,2,55,021,1,1,081,23,1,832,50,2,,,,03,2014,1,0120000,1,1,080,,,3,020,,,2,,2,,000758.5202,
07,322003097122307220001223000700100140408,02,03,2,32,01,05,2012,1,61,021,1,1,052,12,1,913,12,1,05,2013,2,,,2,,,,,,,,,,,1,0030000,2,,000925.3013,
07,322003097122307220001223000700100240245,02,02,2,45,03,07,2013,2,03,021,1,1,095,17,1,913,55,2,,,,12,2014,1,0041000,1,1,090,,,3,010,,,1,0015000,1,0032500,000593.0602,
07,422009097282307220001223000800000070074,01,01,1,41,01,09,2012,2,04,742,1,1,081,25,1,742,12,2,,,,10,2014,1,0055000,1,1,090,,,3,010,,,2,,2,,000555.6040,
07,422009097282307220001223000800000250492,01,01,1,44,02,08,2011,2,04,932,1,1,010,25,1,824,24,1,09,2013,2,,,1,0050000,1,1,090,,,3,010,,,1,0070000,1,0020000,000555.6040,
07,122005097192107220001223001500400030090,01,01,1,36,02,03,2010,2,54,312,1,1,094,43,1,724,59,2,,,,10,2013,1,0078000,1,1,100,,,,,,,2,,1,0005400,001129.0641,
07,122005097192107220001223001500400050128,04,05,1,26,02,03,2013,2,06,512,1,1,103,08,1,512,12,2,,,,11,2013,1,0144000,5,1,069,,,3,031,,,2,,2,,001294.4566,
07,122005097192107220001223001500400160245,01,01,1,29,02,09,2013,2,03,832,1,1,081,24,1,712,26,2,,,,09,2015,2,,,,,,,,,,,2,,2,,001294.4566,
07,421009097252307220001223002100600260574,01,01,1,46,01,03,2010,5,04,932,1,1,081,41,1,311,41,1,08,2013,2,,,1,0063000,1,1,090,,,3,010,,,1,0075000,1,0030000,000713.4404,
07,421009097252307220001223002100600300668,01,01,1,41,03,05,2013,2,06,833,1,1,081,25,1,832,54,2,,,,06,2015,1,0055000,1,1,090,,,3,010,,,2,,2,,000919.4485,
07,221007097262107220001223002200100130428,03,03,1,29,05,05,2013,2,68,023,1,2,081,08,1,834,40,2,,,,01,2014,1,0080000,1,1,090,,,3,010,,,2,,2,,000734.4384,
07,323213097332307220001223101900200028001,02,03,1,26,04,08,2013,1,68,023,1,2,095,09,1,913,36,2,,,,05,2014,1,0010000,1,1,100,,,,,,,2,,2,,000676.3523,
07,323213097332307220001223101900200150246,03,03,1,34,03,02,2013,1,68,023,1,2,096,09,1,834,45,2,,,,11,2013,1,0048000,1,1,100,,,,,,,2,,2,,000676.3523,
07,321323097522307220001223200700100050153,01,01,2,35,01,08,2013,4,67,222,1,1,082,12,1,222,01,2,,,,08,2014,2,,,,,,,,,,,2,,2,,000522.5256,
07,422310097632307220001223401400300140169,01,01,1,30,04,05,2013,2,04,931,1,1,081,12,1,713,40,2,,,,05,2014,1,0050000,2,1,100,,,,,,,2,,2,,000639.9710,
07,222225097942107220001223701800000020042,03,03,2,31,02,07,2013,1,04,023,1,1,039,24,1,913,26,2,,,,07,2015,1,0022000,5,1,100,,,,,,,2,,2,,000677.3157,
07,222225097942107220001223701800000020042,05,03,1,29,02,05,2013,2,04,023,1,1,081,06,1,724,30,2,,,,11,2013,1,0058000,5,1,090,,,3,010,,,2,,2,,000636.5669,
07,222225097942107220001223701800000130277,05,03,2,30,01,01,2011,3,06,913,1,1,051,36,1,913,32,2,,,,01,2014,2,,,,,,,,,,,2,,2,,000677.3157,
07,222225097942107220001223701800000160341,02,02,1,39,01,10,2012,2,03,712,1,1,081,24,1,713,11,2,,,,10,2014,1,0084000,5,1,085,2,005,3,010,,,2,,2,,000555.2328,
07,224305098132107220001223900600000010263,05,03,2,47,01,08,2009,1,02,346,1,1,082,88,1,913,49,2,,,,88,8888,1,0024000,5,1,075,,,3,025,,,2,,2,,000460.8822,
07,224305098132107220001223901200000140375,04,05,1,33,04,09,2013,2,04,522,1,1,081,24,1,721,42,2,,,,09,2015,2,,,,,,,,,,,2,,2,,000675.8142,
07,224110098272107220001224101400100130012,02,02,1,48,01,10,2011,2,02,931,1,1,081,36,1,712,23,2,,,,10,2014,1,0048000,5,1,100,,,,,,,2,,2,,000432.2694,
07,224110098272107220001224101400100180143,02,02,1,45,02,06,2012,2,68,311,1,1,081,22,1,311,40,2,,,,04,2014,1,0046000,1,1,100,,,,,,,2,,2,,000432.2694,
07,225232098402107220001224200400200050153,02,05,1,34,05,05,2013,2,68,023,1,2,082,10,1,314,30,2,,,,03,2014,1,0080000,1,1,090,,,3,010,,,1,0050000,1,0035000,000641.2475,
07,324231098462307220001224302000100160174,03,05,1,32,02,07,2013,2,68,023,1,2,082,11,1,149,12,2,,,,06,2014,1,0040000,1,1,075,,,3,025,,,1,0300000,1,0030000,000722.0675,
07,126205098642107220001224500500000170222,06,03,1,34,01,06,2013,1,03,643,1,2,104,09,1,921,03,2,,,,03,2014,1,0040000,1,1,060,2,040,,,,,2,,2,,000638.2690,
07,223315098692107220001224600100000030031,04,03,2,24,01,08,2011,1,54,341,1,1,089,48,1,932,25,2,,,,08,2015,1,0010000,1,1,100,,,,,,,2,,2,,000636.8374,
07,223315098692107220001224600100000090127,01,01,1,53,01,10,2010,2,01,721,1,1,094,60,1,721,35,2,,,,10,2015,1,0086000,5,1,100,,,,,,,2,,2,,000483.6970,
07,223315098692107220001224600100000090127,10,05,1,27,01,06,2012,2,03,512,1,1,078,24,1,721,15,2,,,,06,2014,1,0058000,5,1,100,,,,,,,2,,2,,000714.6806,
07,221214099012107220001225000100200040116,03,03,1,30,01,07,2012,1,63,422,1,1,093,12,1,411,12,1,07,2013,2,,,1,0015000,1,1,100,,,,,,,1,0100000,1,0002000,000637.8434,
07,422219099042307220001225000400200120320,05,08,1,29,02,02,2013,1,04,522,1,1,081,24,1,713,19,2,,,,02,2015,2,,,,,,,,,,,2,,2,,000679.8535,
07,422219099042307220001225000400200270212,01,01,2,45,02,09,2012,3,02,131,1,1,081,24,1,913,36,2,,,,09,2014,1,0040000,1,1,100,,,,,,,2,,2,,000463.6369,
07,421316099122307220001225001300100120324,03,05,1,41,02,02,2012,2,65,215,1,1,094,36,1,215,56,2,,,,02,2015,1,0120000,1,1,050,2,040,3,010,,,2,,2,,000555.9751,
07,421316099122307220001225001300100150408,01,01,1,48,05,06,2013,2,65,143,1,1,078,12,1,723,51,2,,,,06,2014,1,0180000,1,1,020,2,020,3,060,,,2,,1,0020000,000431.4055,
07,421316099122307220001225001300100240643,03,03,1,30,01,08,2013,1,63,122,1,1,082,23,1,122,01,2,,,,07,2015,2,,,,,,,,,,,2,,2,,000637.4179,
07,421316099122307220001225001300100240643,04,03,1,28,02,07,2012,1,53,311,1,1,082,23,1,512,21,2,,,,06,2014,1,0030000,5,1,050,2,050,,,,,2,,2,,000637.4179,
07,421316099122307220001225001300100250669,01,01,1,55,05,03,2013,2,65,023,1,2,035,05,1,215,30,1,05,2013,2,,,1,0086000,1,1,050,2,030,3,020,,,1,0430000,1,0030100,000406.7592,
07,421316099122307220001225001300100260695,01,01,1,40,01,04,2010,2,04,724,1,1,094,37,1,724,37,1,05,2013,2,,,1,0015000,5,1,070,2,030,,,,,1,0020000,1,0005000,000555.9751,
07,321112099132307220001225001400300110276,02,02,1,52,03,12,2011,2,06,143,1,1,078,24,1,143,45,2,,,,12,2013,1,0040000,1,1,100,,,,,,,2,,2,,000431.9814,
07,321112099132307220001225001400300170447,04,03,2,30,01,08,2012,1,06,421,1,1,057,12,1,347,12,1,08,2013,2,,,1,0020000,3,1,100,,,,,,,1,0090000,1,0003500,000679.1267,
07,121109099192107220001225002200300130337,01,01,1,46,02,01,2013,2,06,143,1,1,004,07,1,713,19,1,08,2013,2,,,1,0028000,1,1,100,,,,,,,1,0060000,2,,000452.5519,
07,121109099192107220001225002200300180122,01,01,1,41,02,04,2012,2,03,832,1,1,081,24,1,832,41,2,,,,04,2014,1,0036000,5,1,100,,,,,,,2,,2,,000583.2277,
