REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
6,30,1,1085,6,2,38,2,1,96,1,6,386,1,82,24,1,541,30,2,,,1,1998,1,27000,1,,1,3500,687.3094
6,30,2,1719,3,1,36,6,7,96,1,5,Z30,1,35,6,1,981,60,2,,,2,1997,1,28000,1,,2,,846.2821
6,30,2,1730,4,1,32,3,8,96,2,6,981,1,39,6,1,981,18,2,,,2,1997,1,14000,1,20000,1,8000,930.9102
6,30,2,1755,3,2,40,1,99,94,3,6,412,1,82,88,1,541,55,2,,,88,8888,1,18000,1,,2,,846.2822
6,30,2,1758,3,2,41,1,5,92,2,4,531,8,1,88,1,779,3,2,,,11,1996,1,10800,1,,2,,846.2822
6,30,2,1441,3,1,37,3,2,96,1,6,981,1,52,12,1,981,31,2,,,2,1997,1,12000,1,,2,,775.7607
6,30,2,1443,3,2,43,1,8,95,1,2,541,1,57,24,1,541,13,2,,,8,1997,1,2000,5,,2,,775.7607
6,30,2,1452,2,1,36,4,4,96,2,6,981,1,82,12,1,982,48,2,,,6,1997,1,33000,1,,2,,775.7607
6,30,1,1158,3,1,27,1,11,95,1,6,Z30,4,82,88,1,21,11,2,,,88,8888,1,111000,1,,2,,328.0031
6,30,1,1160,1,1,42,5,10,95,2,5,Z30,1,82,24,1,982,60,1,9,96,,,1,84000,1,80000,1,10000,328.0031
6,30,1,1164,1,1,37,3,7,95,2,6,Z30,1,96,12,1,981,31,1,7,96,,,2,,,150000,1,20000,328.0031
6,30,1,1191,3,1,25,5,8,96,1,6,Z30,1,39,10,1,981,52,2,,,6,1997,1,10360,1,,2,,328.003
6,30,1,1191,3,2,30,1,7,96,1,5,381,1,89,24,1,67,24,2,,,7,1998,1,8000,1,,2,,328.003
6,30,1,1191,3,2,23,3,1,96,1,6,Z30,1,39,24,1,541,24,2,,,1,1998,1,18000,1,,1,10000,328.003
6,30,1,1192,3,1,31,5,4,96,1,5,599,1,15,6,1,982,48,2,,,10,1996,1,15200,1,,2,,328.003
6,30,1,1193,1,1,41,2,9,94,2,5,985,1,81,36,1,985,60,1,9,96,,,1,39000,4,20000,1,10000,328.003
6,30,1,1202,1,1,56,3,1,96,2,5,954,4,52,8,2,,,2,,,10,1996,2,,,,2,,328.0031
6,30,1,1241,3,1,33,3,2,96,2,6,Z30,1,52,7,1,981,50,2,,,12,1996,1,90000,1,,2,,364.4477
6,30,1,1248,3,1,28,1,2,95,1,6,73,1,81,20,1,73,20,2,,,3,1997,1,90000,1,,2,,364.4477
6,30,1,1285,2,2,49,5,8,95,2,6,Z20,1,39,88,1,541,48,2,,,8,1997,1,27000,4,,2,,328.0031
6,30,1,1290,4,1,24,1,9,95,2,6,982,1,52,12,1,982,12,1,8,96,,,1,10400,1,19000,1,14300,328.0031
6,30,1,1299,2,1,35,3,11,95,2,6,982,1,52,10,1,982,30,1,9,96,,,1,37500,1,60000,1,54500,328.0033
6,30,1,1300,3,1,30,1,6,94,1,6,23,1,96,28,1,23,28,2,,,12,1996,1,150000,1,,2,,328.0033
6,30,1,1311,2,2,61,2,9,96,2,5,791,6,96,88,1,541,56,2,,,88,8888,1,48000,1,,1,94000,328.0031
6,30,1,1322,3,2,20,1,1,96,1,6,599,1,54,88,1,541,9,2,,,1,1998,1,20000,1,,2,,328.0029
6,30,1,1329,2,2,46,3,9,96,2,6,61,5,18,5,2,,,2,,,2,1997,2,,,,2,,328.0029
6,30,1,1349,2,2,25,1,8,96,2,4,Z20,1,57,24,1,541,1,2,,,8,1998,2,,,,2,,328.0028
6,30,1,1353,2,1,35,6,9,96,2,5,846,1,33,10,1,846,50,2,,,7,1997,2,,,,1,12360,328.0028
6,30,1,1370,2,1,38,5,9,95,2,5,981,1,35,13,1,981,55,2,,,10,1996,1,70000,1,,1,15000,328.0029
6,30,1,1388,3,1,32,3,2,96,1,5,Z30,1,35,10,1,981,24,1,7,96,,,1,8000,1,10000,1,14300,328.0031
6,30,1,1388,3,2,29,3,1,96,1,5,Z20,1,15,24,1,541,33,2,,,1,1998,1,13000,4,,2,,328.0031
6,30,1,1392,2,2,40,2,7,96,2,6,322,4,96,5,2,,,2,,,12,1996,2,,,,2,,328.0031
6,30,1,1393,6,1,30,1,4,96,1,6,22,1,82,24,1,959,5,2,,,4,1998,1,82000,1,,2,,328.0031
6,30,1,1393,6,2,50,2,3,95,1,6,135,7,65,24,1,141,60,2,,,3,1997,2,,,,2,,328.0031
6,30,1,1417,2,1,46,5,4,96,2,6,859,1,81,11,1,859,55,2,,,3,1997,1,75000,1,30000,1,11000,328.0032
6,30,1,1420,2,1,42,2,3,96,2,5,Z90,1,35,10,1,981,50,2,,,3,1997,1,40000,1,,1,5000,328.0032
6,30,1,1424,3,1,34,1,6,96,2,6,872,1,89,24,1,843,4,2,,,6,1998,1,30000,1,,1,4000,328.0032
6,30,1,1439,3,2,25,2,8,95,1,5,Z90,1,39,24,1,541,23,2,,,8,1997,1,50000,1,,1,1000,328.003
6,30,2,1670,6,1,24,2,5,96,1,5,552,1,56,12,1,589,17,2,,,5,1997,1,15000,1,,1,800,846.2838
6,30,2,1670,6,1,29,3,11,95,1,3,611,1,56,12,1,532,30,2,,,11,1996,1,7000,1,,2,,846.2838
6,30,2,1672,3,1,26,1,6,96,1,3,532,1,56,12,1,542,4,2,,,6,1997,1,9000,1,,2,,846.2838
6,30,1,1027,2,1,39,5,5,95,2,6,981,1,52,12,1,981,58,1,8,96,,,1,90000,1,100000,1,4800,749.7909
6,30,1,1031,2,1,57,10,1,96,2,6,981,1,15,4,1,42,50,1,7,96,,,1,60000,1,40000,2,,749.7909
6,30,2,1780,3,2,27,2,9,95,1,3,Z20,1,39,24,1,541,24,1,8,96,,,1,19000,1,5000,2,,846.2838
6,30,2,1555,3,2,41,1,1,96,1,6,135,1,39,24,1,541,36,2,,,1,1998,1,8000,1,,2,,846.2861
6,30,2,1560,3,2,22,1,12,95,1,5,Z20,1,39,24,1,67,10,2,,,12,1998,1,5000,1,,1,1400,846.2861
6,30,2,1888,3,2,26,2,7,95,1,3,541,1,81,24,1,541,48,2,,,7,1997,1,10000,1,,2,,846.29
6,30,2,1889,2,1,39,2,12,95,2,5,425,1,81,24,1,629,24,2,,,12,1996,1,33000,1,,2,,846.29
6,30,2,1799,3,2,27,1,3,95,3,5,Z20,1,52,6,1,594,6,1,9,95,,,2,,,,2,,846.2861
6,30,1,1033,4,1,27,3,4,96,2,4,954,1,81,12,1,954,29,2,,,4,1997,1,10000,5,,2,,687.3081
6,30,1,1038,6,2,31,5,1,96,1,4,Z20,1,39,12,1,541,10,2,,,1,1997,1,7200,3,,2,,687.3081
6,30,1,1040,3,1,29,2,9,95,1,6,981,1,39,12,1,981,36,1,9,96,,,1,36000,1,20580,1,24500,687.3081
6,30,1,1040,3,1,23,1,11,95,1,6,981,1,39,12,1,981,11,2,,,11,1996,1,27400,1,,1,2000,687.3081
6,30,1,1040,3,1,22,1,6,94,1,6,981,1,39,24,1,981,24,2,,,10,1996,1,27400,1,,1,5000,687.3081
6,30,2,1898,2,2,38,3,4,95,2,6,Z20,1,82,24,1,541,50,2,,,12,1996,1,6000,5,,2,,846.2831
6,30,2,1899,3,2,23,2,6,94,1,2,621,1,82,24,1,541,24,1,6,96,,,1,2000,4,,2,,846.2831
6,30,2,1899,3,2,26,2,6,94,1,3,621,1,39,24,1,541,24,1,6,96,,,1,3000,4,,2,,846.2831
6,30,2,1907,3,2,28,2,10,95,1,6,451,1,89,24,1,541,55,2,,,1,1997,1,12000,1,,2,,846.2831
6,30,2,1571,3,2,27,1,4,95,1,5,791,1,15,24,1,541,17,2,,,4,1997,1,5000,1,,2,,846.2861
6,30,2,1914,2,2,53,2,11,95,2,6,135,6,18,21,1,386,37,2,,,11,1997,1,96000,2,,1,13000,846.2861
6,30,1,1047,2,1,48,3,3,96,2,5,981,1,89,12,1,981,60,2,,,8,1997,1,15000,1,,2,,687.3075
6,30,1,1050,3,1,22,2,7,96,1,5,Z90,1,52,12,1,981,18,2,,,5,1997,1,14500,1,,2,,687.3075
6,30,1,1054,3,2,36,2,12,95,2,5,389,1,39,24,1,541,16,2,,,5,1997,1,9000,1,,2,,687.3075
6,45,1,2257,2,1,42,6,6,96,2,6,981,1,50,10,1,981,50,2,,,8,1997,1,51000,1,,2,,374.4944
6,45,1,2277,3,2,27,2,1,96,1,5,Z20,1,57,24,1,541,33,2,,,9,1997,1,2000,2,,2,,374.4944
6,45,1,2336,1,1,36,3,10,95,2,5,Z90,1,999,10,1,981,48,1,8,96,,,2,,,,2,,374.4944
6,45,1,2371,2,1,39,5,4,95,2,5,981,1,52,12,1,981,12,2,,,10,1996,1,30000,1,,2,,374.4944
6,45,1,2406,4,1,36,2,2,96,2,5,859,1,89,24,1,859,24,2,,,2,1998,1,60000,1,,1,14500,374.4945
6,45,1,2415,3,1,30,1,10,94,1,5,589,1,81,24,1,776,24,2,,,5,1997,2,,,,2,,374.4945
6,45,1,2449,1,1,45,2,10,95,2,4,846,1,36,48,1,846,60,2,,,10,1999,1,36000,1,,1,3500,374.4945
6,45,1,2459,2,2,49,1,10,91,2,5,412,3,96,60,1,549,60,2,,,10,1996,1,50000,1,,1,9500,374.4945
6,45,1,2493,3,1,22,1,4,96,1,6,532,1,89,12,1,949,5,2,,,4,1997,1,5000,1,,2,,374.4944
6,45,1,2495,3,1,26,1,9,95,1,6,66,1,81,24,1,66,12,2,,,9,1997,1,10000,1,,2,,374.4944
6,45,1,2497,2,1,34,2,8,95,2,5,Z90,8,36,14,1,531,40,2,,,10,1996,2,,,,2,,374.4945
6,45,1,2501,3,2,29,3,12,91,1,3,Z90,3,94,88,1,985,36,1,12,93,,,2,,,,2,,374.4945
6,45,1,2501,3,2,28,5,10,95,1,4,Z20,1,96,12,1,599,60,1,10,95,,,1,30000,1,,2,,374.4945
6,45,1,2506,3,1,40,5,3,96,4,6,66,1,81,12,1,66,60,1,3,96,,,1,27300,3,,2,,374.4945
6,45,1,2509,6,2,26,5,9,95,1,4,Z90,1,39,12,1,541,60,2,,,10,1996,2,,,,1,1800,374.4945
6,45,1,2543,6,1,27,1,9,95,1,5,Z90,1,96,10,1,96,10,1,7,96,,,1,9000,2,,2,,374.4945
6,45,2,2665,3,2,40,3,6,93,1,5,Z90,1,96,88,1,386,20,2,,,88,8888,1,10000,4,,2,,1131.0725
6,45,1,2024,3,1,30,2,6,95,1,6,981,1,999,5,1,981,10,1,7,96,,,1,60000,1,80000,1,11000,534.1243
6,45,1,2028,2,1,45,2,2,93,2,4,791,1,81,36,1,791,31,2,,,3,1997,1,120000,1,,2,,534.1243
6,45,2,2761,3,2,43,1,3,94,1,4,700,1,89,24,1,794,24,1,3,96,,,2,,,,2,,1131.071
6,45,1,2168,2,1,40,1,1,96,2,3,541,1,39,24,1,541,9,2,,,1,1998,1,32000,1,,1,17000,534.1241
6,45,2,2794,1,1,40,2,7,93,2,4,871,1,51,58,1,871,42,2,,,6,1998,1,36000,2,,2,,1131.0703
6,45,1,1986,3,1,24,1,7,96,1,6,66,1,67,24,1,66,3,2,,,6,1998,2,,,,2,,534.1247
6,45,1,1951,1,1,40,10,3,96,2,6,981,1,94,6,1,981,60,2,,,10,1996,1,39000,1,,2,,534.1246
6,45,1,2056,3,2,24,1,4,96,1,5,541,1,80,24,1,541,6,2,,,4,1997,1,20000,4,,2,,534.1245
6,45,1,2056,3,2,27,1,3,94,1,5,599,1,80,36,1,541,31,2,,,3,1997,1,30000,4,,2,,534.1245
6,45,1,2057,4,2,28,4,7,96,2,4,776,1,39,11,1,549,36,2,,,6,1997,1,6000,1,,2,,534.1245
6,45,1,2060,3,1,24,1,8,95,2,4,872,3,81,24,1,872,14,2,,,8,1997,1,24000,1,,2,,534.1245
6,45,2,2704,2,2,26,1,11,91,2,5,Z90,1,82,44,1,541,44,1,11,95,,,1,9000,1,,1,80000,1131.0718
6,45,1,2086,2,1,48,4,2,95,2,6,981,1,33,20,1,981,30,2,,,10,1996,1,109200,1,,1,37920,534.1242
6,79,1,2887,3,2,40,1,9,92,1,6,111,8,18,88,1,386,19,2,,,12,1996,1,11300,3,,2,,73.161
6,79,1,2900,2,2,45,3,5,96,2,2,Z20,6,96,6,1,541,14,2,,,12,1996,1,1000,3,,2,,73.161
6,79,1,2901,3,1,23,3,9,95,1,6,981,1,95,10,1,981,32,1,8,96,,,2,,,40000,1,9000,73.161
6,79,1,2904,1,1,32,2,9,96,2,6,985,1,81,12,1,985,36,2,,,9,1997,1,12000,1,40000,1,10000,73.161
6,79,1,2909,1,1,40,6,8,95,2,5,981,1,70,10,1,981,53,1,9,96,,,1,200000,1,100000,1,21000,73.161
6,79,2,3031,3,1,23,2,5,96,1,5,Z30,1,93,4,1,982,14,1,9,96,,,1,24000,1,20000,1,15000,484.8263
6,79,1,2925,1,1,27,2,6,96,2,5,Z90,1,81,24,1,541,40,2,,,4,1997,1,60000,1,,2,,73.161
6,79,2,2990,2,2,38,1,8,94,2,4,Z20,1,57,24,1,541,24,1,9,96,,,1,10000,1,20000,1,5000,484.8261
7,12,2,152,1,1,34,4,9,95,2,6,982,1,81,12,1,982,48,1,9,96,,,1,15000,1,30000,2,,929.8897
7,12,2,309,2,1,44,2,11,93,2,5,999,1,52,12,1,42,35,1,4,94,,,2,,,,2,,929.8853
7,12,1,110,1,1,34,2,6,94,2,6,999,1,35,10,1,42,42,1,4,95,,,2,,,,2,,356.0971
7,12,1,118,3,1,39,5,9,96,2,6,999,1,52,10,1,982,47,2,,,7,1997,1,6000,1,70000,1,17500,356.0971
7,12,1,118,3,1,31,4,8,96,1,5,Z30,1,35,10,1,982,47,2,,,6,1997,2,,,,2,,356.0971
7,12,1,120,3,2,44,5,5,96,4,6,Z30,6,96,12,1,66,47,2,,,5,1997,1,12000,1,80000,2,,356.0971
7,12,1,121,2,1,43,4,8,96,2,5,43,1,35,12,1,43,48,2,,,7,1997,1,20000,1,50000,2,,356.0971
7,12,1,122,3,1,25,10,1,96,1,6,Z90,1,89,24,1,X20,10,2,,,88,8888,1,38000,1,,2,,356.0971
7,12,1,122,3,1,24,1,12,95,1,6,X20,1,89,12,1,X20,10,2,,,12,1996,1,42000,1,,2,,356.0971
7,12,1,131,1,1,42,20,2,94,2,6,981,1,35,10,1,981,20,1,12,94,,,2,,,,2,,356.0971
7,12,1,132,3,1,27,3,9,95,1,5,981,1,39,10,1,981,36,1,6,96,,,1,8000,1,35000,1,15700,356.0971
7,12,2,344,3,2,25,1,10,92,1,4,Z20,1,82,24,1,541,24,1,3,94,,,1,9000,4,,2,,929.89
7,12,2,346,2,2,31,1,5,96,2,6,Z20,6,96,88,1,X20,4,2,,,88,8888,2,,,,2,,929.89
7,12,2,347,3,2,23,1,12,95,1,6,386,1,39,24,1,541,4,1,4,96,,,2,,,,2,,929.89
7,12,2,183,1,1,44,3,12,95,2,2,Z90,1,81,12,1,971,33,2,,,88,8888,1,28800,1,,2,,852.3975
7,12,2,185,3,1,24,2,1,95,1,6,641,1,52,12,1,982,31,1,8,96,,,1,16000,1,8000,1,25000,852.3975
7,12,2,186,4,1,48,5,4,96,2,1,Z90,1,52,12,1,531,38,2,,,4,1997,2,,,,2,,852.3975
7,12,2,187,1,1,30,4,7,96,2,6,Z90,1,52,4,1,43,39,2,,,11,1996,1,8700,1,,2,,852.3975
7,12,2,349,3,2,25,2,7,95,1,6,541,1,47,24,1,541,5,2,,,7,1997,1,36000,1,,2,,929.8834
7,12,2,353,3,2,25,1,9,95,1,6,541,1,96,88,1,541,6,2,,,88,8888,1,15000,1,,1,10000,929.8834
7,12,2,249,3,1,26,3,3,95,1,6,981,1,52,12,1,981,35,2,,,4,1997,2,,,,2,,929.8834
7,12,2,378,2,2,30,21,12,95,2,4,Z20,1,15,24,1,541,24,1,6,96,,,1,8000,1,6000,1,6200,929.8877
7,12,1,26,4,2,37,2,8,95,2,6,Z20,1,66,88,1,541,30,2,,,88,8888,1,9000,1,,2,,356.0974
7,12,1,29,3,2,24,2,12,95,1,6,Y11,1,52,6,1,172,6,1,6,96,,,1,50000,1,50000,1,103000,356.0974
7,12,1,29,2,2,48,2,2,94,2,6,799,1,81,33,1,791,33,1,5,96,,,1,62400,1,130000,1,37140,356.0974
7,12,1,29,2,2,45,20,8,96,2,2,Z20,1,39,24,1,541,24,1,8,96,,,1,8000,1,20000,2,,356.0974
7,12,1,31,1,1,34,2,5,96,2,6,22,1,57,5,1,28,20,1,9,96,,,1,15000,1,30000,2,,356.0974
7,12,1,105,3,2,27,1,6,95,1,5,Z10,1,57,24,1,541,16,2,,,5,1997,1,16000,1,,2,,356.0971
7,12,1,105,3,1,26,4,8,96,1,6,Z90,1,52,12,1,42,23,2,,,2,1997,1,27300,1,26000,2,,356.0971
7,22,2,1662,3,2,27,2,11,95,2,5,542,6,41,88,1,542,20,2,,,88,8888,1,5000,5,,2,,776.6098
7,22,2,1505,2,2,40,5,9,96,2,2,Z20,3,96,10,1,532,48,2,,,7,1997,2,,,,2,,776.6112
7,22,2,1817,3,2,27,4,11,95,1,5,74,1,81,10,1,74,40,2,,,10,1996,1,33000,1,,2,,776.6122
7,22,1,577,3,1,25,1,11,95,1,5,Z30,3,96,88,2,,,2,,,88,8888,2,,,,2,,505.6994
7,22,1,577,3,1,20,1,9,95,1,5,Z30,3,96,88,1,629,13,2,,,88,8888,2,,,,2,,505.6994
7,22,1,577,3,1,27,2,5,96,1,5,Z30,3,96,88,1,629,36,2,,,88,8888,2,,,,2,,505.6994
7,22,1,581,1,1,34,20,8,94,2,5,846,1,1,20,1,846,40,2,,,10,1996,1,30001,1,,2,,505.6994
7,22,1,765,3,2,28,2,7,92,2,6,Z30,6,96,88,1,325,24,1,7,96,,,1,83200,1,50000,1,34000,448.8668
7,22,1,778,6,2,33,1,2,96,1,4,541,1,82,88,1,541,13,2,,,2,1997,2,,,,2,,448.8666
7,22,1,802,3,2,25,1,12,94,1,6,Z30,1,96,88,1,66,24,2,,,88,8888,1,71500,1,,1,60000,448.8667
7,22,1,817,3,1,36,5,2,96,2,5,Z90,1,66,10,1,981,30,2,,,12,1996,1,75920,1,,2,,448.8665
7,22,1,825,1,1,43,5,2,96,2,6,Z90,1,35,10,1,981,50,2,,,11,1996,1,60000,1,,2,,448.8665
7,22,1,841,6,2,35,1,10,95,2,6,Z90,3,96,12,1,642,7,1,5,96,,,1,20000,1,100000,2,,448.8666
7,22,1,846,1,2,42,2,6,96,3,5,451,1,81,24,1,541,34,2,,,6,1998,1,3000,1,200000,1,28000,448.8666
7,22,1,864,1,2,35,1,9,96,1,6,61,4,95,12,2,,,2,,,9,1997,2,,,,2,,448.8665
7,22,1,868,1,1,43,4,6,95,2,3,872,1,18,5,1,871,30,2,,,11,1996,1,66000,1,,1,40500,448.8665
7,22,1,874,2,2,42,3,7,96,2,6,24,1,81,24,1,999,24,2,,,7,1998,1,45000,1,50000,1,34000,448.8665
7,22,1,885,6,2,46,1,9,95,4,6,135,1,39,88,1,541,12,2,,,9,1997,2,,,,1,4800,448.8666
7,22,1,894,1,1,37,1,6,95,2,3,531,4,1,11,1,541,11,1,5,96,,,1,8000,4,13000,1,3000,448.8663
7,22,1,916,2,1,62,2,8,95,2,2,985,1,96,16,1,985,21,2,,,12,1997,1,3800,4,,1,1600,448.8666
7,22,1,955,1,1,38,1,12,95,2,6,Z90,1,96,9,1,981,9,1,8,96,,,1,20000,1,,2,,489.6727
7,22,1,964,3,2,27,2,7,94,1,6,66,1,81,36,1,66,36,1,7,96,,,1,78000,1,60000,1,32800,448.8667
7,22,1,970,2,1,40,4,6,96,2,6,171,1,82,12,1,171,40,2,,,6,1997,1,156000,1,,1,62000,448.8667
7,22,1,975,1,1,42,2,11,95,2,6,111,1,81,24,1,111,37,2,,,10,1997,1,60000,1,,2,,489.6726
7,22,1,986,3,2,24,2,5,95,1,6,Z90,1,89,24,1,949,17,1,9,96,,,1,25000,1,20000,1,61500,448.8663
7,22,1,986,3,2,24,2,5,95,1,6,Z90,1,89,24,1,949,17,1,9,96,,,1,25000,1,20000,1,61500,448.8663
7,22,1,994,2,1,33,1,8,95,2,6,Z90,6,96,88,2,,,2,,,88,8888,1,1300,3,,2,,448.8663
7,22,1,1037,1,1,36,3,7,93,2,6,981,1,96,10,1,981,36,1,8,94,,,2,,,,2,,448.8666
7,22,1,1045,1,1,45,2,2,93,2,2,872,1,81,24,1,872,24,1,4,96,,,1,312000,1,50000,1,27000,448.8666
7,22,1,1045,4,1,36,5,7,96,2,6,981,1,33,9,1,981,9,1,7,96,,,1,56000,1,520000,1,39000,448.8666
7,22,1,1054,1,1,38,5,99,91,2,6,42,1,50,12,1,43,20,1,2,96,,,1,60000,1,,2,,448.8666
7,22,1,653,3,2,21,1,5,96,1,4,Z90,1,54,24,1,541,5,2,,,5,1998,2,,,,2,,505.7002
7,22,2,1756,1,1,36,2,9,95,2,5,641,1,78,4,1,X20,60,2,,,88,8888,1,62400,1,,2,,776.6101
7,22,2,1759,4,1,26,1,8,96,2,6,641,4,78,3,2,,,2,,,11,1996,2,,,,2,,776.6101
7,22,2,1759,4,1,35,1,6,96,2,5,641,4,999,6,2,,,2,,,12,1996,2,,,,2,,776.6101
7,22,2,1759,3,1,32,1,8,96,1,6,641,4,32,4,2,,,2,,,12,1996,2,,,,2,,776.6101
7,22,2,1759,3,1,20,1,2,96,1,5,641,4,82,10,2,,,2,,,11,1996,2,,,,2,,776.6101
7,22,1,604,4,2,25,10,6,96,2,4,949,1,89,24,1,551,4,2,,,6,1998,2,,,,2,,505.7001
7,22,1,609,6,2,35,1,1,94,1,6,71,1,96,88,1,71,22,2,,,1,1997,1,47700,1,,2,,505.7001
7,22,1,609,6,2,39,4,2,96,2,6,66,6,96,11,2,,,2,,,1,1997,1,47700,1,,2,,505.7001
7,22,1,612,3,1,26,1,8,95,1,6,66,1,87,15,1,66,36,2,,,12,1997,1,21200,1,,2,,505.7001
7,22,1,612,3,2,27,2,8,95,2,6,66,6,87,15,1,66,36,2,,,3,1997,1,42400,1,,2,,505.7001
7,22,2,1856,1,1,47,1,9,94,2,5,846,1,51,10,1,842,30,1,7,95,,,2,,,,2,,776.6103
7,22,1,1082,1,1,30,2,5,95,2,5,846,1,81,12,1,846,24,1,8,96,,,1,20000,1,10000,2,,304.3053
7,22,1,1092,1,1,43,1,3,94,2,5,Y12,7,36,0,2,,,1,3,94,,,2,,,,2,,304.3053
7,22,1,1117,1,1,38,5,2,96,2,5,43,1,35,12,1,43,55,2,,,11,1996,1,80000,1,,2,,304.3053
7,22,1,1122,1,1,38,5,1,96,2,6,42,1,52,12,1,42,60,2,,,1,1997,1,90000,1,,2,,304.3053
7,22,1,1126,1,1,42,4,5,96,2,6,42,1,52,11,1,42,44,2,,,4,1997,1,60000,2,,2,,304.3053
7,22,1,1211,1,1,31,11,10,92,2,4,Z90,1,81,36,1,581,36,1,10,95,,,2,,,,1,60000,304.3052
7,22,1,620,2,1,45,18,7,96,2,6,Z90,1,21,3,1,25,18,2,,,12,1996,1,70000,1,106000,2,,505.7001
7,22,1,629,6,2,65,1,2,96,3,6,Z40,4,1,11,2,,,2,,,1,1997,2,,,,2,,505.7001
7,22,1,1254,1,1,46,30,3,96,2,6,412,1,39,4,1,389,18,1,8,96,,,2,,,,2,,471.6294
7,22,1,1256,2,1,49,5,1,96,2,6,66,1,81,9,1,66,40,2,,,11,1996,2,,,,2,,471.6294
7,22,1,1297,4,1,35,1,3,96,2,5,949,1,89,12,1,949,7,2,,,3,1997,1,26000,1,,2,,471.6293
7,22,1,1297,4,1,32,6,2,96,2,6,981,1,96,10,1,981,40,2,,,12,1996,1,36000,1,,2,,471.6293
7,22,1,1434,1,1,31,4,9,96,2,6,848,1,96,9,1,848,26,2,,,7,1997,1,39000,1,,1,2400,471.6294
7,22,1,1486,6,2,28,2,8,96,1,5,162,1,81,24,1,541,24,2,,,9,1998,1,14000,1,5000,2,,471.6294
7,22,1,426,1,1,45,10,7,95,2,4,871,1,65,10,1,871,10,1,5,96,,,1,18000,1,,1,18000,505.6999
7,22,1,427,2,1,39,11,10,95,2,4,999,1,15,88,1,999,11,2,,,99,1996,2,,,,2,,505.6999
7,22,1,571,1,1,36,5,9,95,2,6,42,1,35,12,1,42,44,2,,,10,1996,1,54000,1,,2,,505.7005
7,22,1,457,2,1,41,2,3,96,2,6,412,1,999,10,1,981,24,2,,,1,1997,1,33000,1,,2,,505.6999
7,22,1,459,6,2,28,2,8,95,2,6,Z90,1,82,11,1,981,24,1,7,96,,,1,20000,1,35000,2,,505.6999
7,22,1,469,2,1,33,3,12,95,2,6,Z90,1,96,10,1,981,45,2,,,11,1996,1,50000,1,,2,,505.7
7,22,2,1688,1,1,45,2,9,95,2,4,974,1,39,13,1,999,28,2,,,12,1996,1,10000,1,,1,12000,776.6104
7,22,2,1692,1,1,42,2,4,96,2,4,985,1,39,12,1,974,35,2,,,4,1997,1,60000,1,,2,,776.6104
7,22,1,520,1,1,48,1,5,95,2,6,981,1,52,12,1,981,6,2,,,5,1997,1,15000,1,,2,,505.7
7,22,2,1698,1,1,99,1,4,96,2,3,974,1,39,12,1,974,7,2,,,4,1997,2,,,,2,,776.6094
7,22,2,1710,1,1,40,3,1,96,2,6,844,1,24,5,1,844,50,1,7,96,,,1,60000,1,,2,,776.6092
7,22,2,1713,1,1,49,3,4,96,2,5,849,1,66,10,1,871,50,2,,,2,1997,1,108000,1,,2,,776.6092
7,46,1,1996,1,1,48,1,10,91,2,2,612,1,57,24,1,713,12,1,10,92,,,1,18000,1,,2,,748.1027
7,46,1,1929,1,1,46,1,11,92,2,6,73,1,81,88,1,73,46,2,,,88,8888,1,5000,1,,2,,748.1027
7,46,1,1931,1,1,74,2,5,92,2,6,Z40,4,96,88,2,,,1,6,94,,,2,,,,2,,748.1027
7,46,1,1935,3,2,23,1,7,96,1,6,66,1,57,24,1,66,3,2,,,7,1998,1,23000,1,,2,,748.1029
7,46,1,1944,2,2,42,2,10,94,2,6,321,1,96,36,1,531,53,2,,,10,1997,1,31200,1,,2,,748.1029
7,46,1,1981,4,1,35,3,4,95,2,6,25,1,81,18,1,35,38,2,,,5,1997,1,37000,1,,1,7000,748.1022
7,46,1,1990,4,1,27,1,9,95,2,6,22,8,52,12,2,,,1,8,96,,,2,,,,1,26200,748.1022
7,61,1,2227,3,1,26,2,4,95,1,6,759,1,89,24,1,759,17,1,3,96,,,2,,,,2,,68.2544
7,61,2,2296,3,1,34,5,8,96,2,6,43,1,52,12,1,43,60,2,,,8,1997,1,22800,1,,1,48000,419.1853
7,61,2,2296,3,2,31,1,8,96,2,6,Z20,6,96,60,2,,,2,,,88,8888,1,2000,2,,2,,419.1853
7,61,1,2234,1,1,74,1,3,96,2,6,Z40,6,96,88,2,,,2,,,88,8888,2,,,,2,,68.2544
7,61,1,2238,3,1,30,1,12,94,1,6,490,1,89,24,1,859,21,2,,,1,1997,1,30000,1,,2,,68.2544
7,61,1,2240,3,1,30,4,6,95,1,6,981,1,35,9,1,985,36,1,3,96,,,2,,,,2,,68.2544
7,61,1,2241,6,2,99,2,9,96,2,5,500,6,96,88,2,,,2,,,88,8888,2,,,,2,,68.2544
7,61,1,2241,6,1,66,2,9,96,2,6,Z40,6,96,88,2,,,2,,,88,8888,2,,,,2,,68.2544
7,61,1,2242,6,2,32,1,4,92,2,4,Z20,6,47,88,2,,,2,,,88,8888,1,3120,3,,2,,68.2544
7,61,2,2333,6,1,42,5,10,95,2,6,53,6,96,12,1,600,60,1,10,95,,,1,20500,2,,2,,419.1855
