RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17_DTRET,RQ18_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_REMSPENT,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
12,2433,003,13786,03,03,2,25,01,072008,1,05,522,1,234,12,1,913,12,1,072009,      ,1,0030000,5,105020303020        ,1,0025000,1,0040000,000438.2498,1
12,2434,004,13797,07,03,2,27,02,092006,1,68,913,1,233,39,1,513,60,2,      ,122009,2,       , ,                    ,2,       ,2,       ,000436.2339,1
12,2435,003,13808,02,02,2,23,01,092009,2,04,743,1,234,27,1,913,00,2,      ,122011,2,       , ,                    ,2,       ,2,       ,000390.3602,1
12,2436,004,13817,02,02,2,32,01,082009,2,04,021,1,234,12,1,913,01,2,      ,082010,2,       , ,                    ,2,       ,2,       ,000468.2574,1
12,2437,004,13817,02,03,2,40,02,032009,1,04,092,1,235,24,1,913,30,2,      ,032011,1,0050000,1,1100                ,2,       ,2,       ,000379.6277,1
12,2437,004,13817,03,03,2,36,02,052008,1,68,021,1,235,24,1,913,40,2,      ,052010,1,0038000,1,1100                ,2,       ,2,       ,000379.6277,1
12,2438,001,13822,02,02,2,32,01,082009,2,05,021,1,233,25,1,913,01,2,      ,092011,1,0020000,1,1100                ,2,       ,2,       ,000437.4435,1
12,2439,001,13822,02,02,2,34,02,012009,2,04,021,1,233,25,1,913,32,2,      ,022011,1,0007500,5,1100                ,2,       ,2,       ,000437.4435,1
12,2440,002,13847,03,05,2,36,02,012009,2,05,021,1,213,37,1,513,44,2,      ,022012,1,0045000,5,1100                ,2,       ,2,       ,000389.7512,1
12,2440,002,13847,04,03,2,40,01,092009,1,61,021,1,213,37,1,913,00,2,      ,102012,2,       , ,                    ,2,       ,2,       ,000389.7512,1
12,2441,002,13847,03,03,2,20,01,092008,1,03,021,1,233,25,1,913,12,2,      ,102010,2,       , ,                    ,2,       ,2,       ,000429.7927,1
12,2441,002,13847,04,03,2,18,01,122008,1,02,091,1,233,25,1,913,09,2,      ,012011,1,0007200,5,1100                ,2,       ,2,       ,000429.7927,1
12,2442,004,13849,04,04,2,32,02,082008,1,65,021,1,233,88,1,422,37,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000437.0403,1
12,2443,004,13849,02,02,2,25,03,112007,2,04,021,1,233,24,1,913,45,2,      ,112009,1,0035000,1,10902010            ,2,       ,2,       ,000437.0403,1
12,2444,004,13849,03,03,2,25,01,112007,1,04,921,1,235,24,1,512,22,2,      ,112009,1,0005000,3,1100                ,2,       ,2,       ,000437.0403,1
12,2445,002,13851,03,03,2,23,01,032009,1,05,094,1,231,24,1,913,06,2,      ,032011,2,       , ,                    ,2,       ,2,       ,000391.0811,1
12,2445,002,13851,04,03,2,20,01,062008,1,04,094,1,235,24,1,913,15,2,      ,062010,2,       , ,                    ,2,       ,2,       ,000391.0811,1
12,2446,002,13851,03,03,1,26,01,102007,1,65,094,4,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000429.9654,2
12,2447,002,13851,04,03,2,24,01,062009,1,65,411,1,223,12,1,330,03,2,      ,062010,2,       , ,                    ,2,       ,2,       ,000391.0811,1
12,2448,001,13854,04,03,2,31,03,032008,1,66,021,1,234,24,1,913,42,2,      ,032010,1,0006000,5,1100                ,2,       ,2,       ,000437.0403,1
12,2449,002,13848,06,03,2,27,02,092007,1,04,522,1,233,24,1,913,48,1,092009,      ,1,0015000,1,1070    3030        ,1,0040000,1,0020000,000541.4155,1
12,2449,002,13848,07,03,2,25,02,012009,1,04,021,1,234,24,1,913,32,2,      ,012011,1,0030000,1,103020303040        ,2,       ,2,       ,000541.4155,1
12,2450,002,13848,04,03,2,29,02,032005,1,03,021,1,231,57,1,913,54,2,      ,122009,1,0035000,1,104020403020        ,2,       ,2,       ,000541.4155,1
12,2450,002,13848,05,03,2,25,02,072007,1,03,522,1,232,29,1,913,26,2,      ,122009,1,0030000,1,1040    3060        ,2,       ,2,       ,000541.4155,1
12,2451,002,13848,04,03,2,19,01,112005,1,03,823,1,233,48,1,913,46,2,      ,112009,1,0035000,1,1040    3060        ,2,       ,2,       ,000484.0337,1
12,2452,002,13848,03,03,2,22,01,112007,1,03,023,1,231,25,1,913,22,2,      ,122009,1,0025000,1,1040    3060        ,2,       ,2,       ,000484.0337,1
12,2453,001,13856,05,03,2,24,02,112007,1,04,092,1,234,25,1,913,46,2,      ,122009,1,0035000,1,10802020            ,2,       ,2,       ,000415.1407,1
12,2454,001,13856,02,02,2,37,02,022008,2,04,021,1,234,25,1,913,43,2,      ,032010,1,0012000,5,1100                ,2,       ,2,       ,000376.4642,1
12,2455,001,13856,11,03,2,31,02,082009,1,66,092,1,223,25,1,932,26,2,      ,092011,1,0025000,1,1100                ,2,       ,2,       ,000464.3553,1
12,2455,001,13856,12,03,2,25,01,072008,2,66,021,1,213,25,1,932,14,2,      ,082010,1,0060000,1,1100                ,2,       ,2,       ,000464.3553,1
12,2456,001,13856,01,01,1,49,01,112007,2,02,921,1,221,23,1,921,22,2,      ,102009,1,0007000,5,1100                ,2,       ,2,       ,000345.8899,1
12,2457,001,13856,03,03,1,26,01,052009,2,05,091,1,232,36,1,931,04,2,      ,052012,1,0008000,5,1100                ,2,       ,2,       ,000456.4171,1
12,2458,001,13856,02,02,2,36,03,012009,2,03,021,1,222,12,1,913,33,2,      ,012010,1,0045000,5,10302070            ,2,       ,2,       ,000376.4642,1
12,2459,004,13875,01,01,1,40,01,102007,2,04,832,1,233,25,1,931,23,2,      ,112009,1,0015000,1,1100                ,2,       ,2,       ,000365.4366,1
12,2460,002,13891,02,02,2,37,01,092008,2,04,021,1,233,24,1,913,12,2,      ,092010,1,0024000,1,106020303010        ,2,       ,2,       ,000389.0321,1
12,2461,001,13909,02,03,2,19,01,072008,1,04,522,1,234,24,1,913,14,2,      ,072010,1,0030000,5,101020403050        ,2,       ,2,       ,000391.0811,1
12,2462,001,13909,04,03,2,21,01,042008,1,04,921,1,233,25,1,513,17,2,      ,052010,1,0020000,1,10902010            ,2,       ,2,       ,000391.0811,1
12,2462,001,13909,05,03,2,20,01,042008,1,04,921,1,233,25,1,513,17,2,      ,052010,1,0020000,1,10102090            ,2,       ,2,       ,000391.0811,1
12,2463,001,13909,03,03,2,20,01,102008,1,04,921,1,234,24,1,913,11,2,      ,102010,1,0050000,5,10802020            ,2,       ,2,       ,000391.0811,1
12,2464,001,13909,01,01,1,35,01,032008,2,05,612,1,235,25,1,832,18,2,      ,042010,1,0025000,1,1070    3030        ,2,       ,2,       ,000365.7737,1
12,2465,001,13909,03,03,2,28,01,082007,1,04,021,1,234,37,1,913,25,2,      ,092010,1,0030000,1,1050    3050        ,2,       ,2,       ,000437.4435,1
12,2466,001,13935,04,03,2,25,01,072007,1,05,021,1,231,29,1,913,26,2,      ,122009,1,0018000,1,1100                ,2,       ,2,       ,000466.1764,1
12,2467,001,13929,04,05,1,34,01,072008,2,05,832,1,400,88,1,832,14,2,      ,888888,1,0015000,1,1100                ,2,       ,2,       ,000563.9877,1
12,2467,001,13929,05,03,2,34,02,122008,2,63,021,1,400,88,1,913,37,2,      ,888888,1,0015000,1,1100                ,2,       ,2,       ,000573.7968,1
12,2468,003,13932,03,05,1,34,05,042009,2,64,832,1,212,09,1,834,42,2,      ,012010,1,0020000,1,1070    3030        ,2,       ,2,       ,000429.5691,1
12,2469,003,13932,04,03,2,23,01,082007,1,05,932,1,231,88,1,913,25,2,      ,888888,1,0017000,1,1100                ,2,       ,2,       ,000390.7207,1
12,2470,003,13932,02,03,2,52,02,062008,3,05,021,1,213,88,1,913,38,2,      ,888888,1,0018000,1,1100                ,2,       ,2,       ,000323.9988,1
12,2471,004,13937,03,03,2,36,01,042006,1,04,921,1,231,48,1,913,41,2,      ,042010,1,0025000,1,1080    3020        ,2,       ,2,       ,000353.6655,1
12,2472,004,13937,03,03,1,24,01,072007,1,05,932,1,234,88,1,931,26,2,      ,888888,1,0025000,1,1050    3050        ,2,       ,2,       ,000365.2869,1
12,2473,002,13953,02,03,1,29,01,052009,1,04,832,1,231,24,1,832,04,2,      ,052011,1,0005000,5,1100                ,2,       ,2,       ,000470.7823,1
12,2474,004,13953,10,03,1,24,01,072007,1,01,611,1,223,29,1,913,26,2,      ,122009,2,       , ,                    ,2,       ,2,       ,000401.0729,1
12,2475,003,13955,02,02,2,30,01,052007,2,02,921,1,235,36,1,913,28,2,      ,052010,1,0045000,5,10902010            ,2,       ,2,       ,000436.6371,1
12,2476,003,13955,02,02,2,50,02,062007,2,05,131,1,223,36,1,513,31,2,      ,062010,1,0030000,1,10902010            ,2,       ,2,       ,000323.6999,1
12,2477,001,13957,04,03,1,27,01,052006,2,05,921,1,212,43,1,721,40,2,      ,122009,1,0070000,1,1090    3010        ,2,       ,2,       ,000428.3802,1
12,2477,001,13957,05,05,2,28,01,052006,2,63,023,1,212,43,1,932,40,2,      ,122009,1,0070000,1,1100                ,2,       ,2,       ,000435.8308,1
12,2478,004,13971,02,02,2,53,02,062007,2,61,131,1,235,36,1,913,27,2,      ,062010,1,0026000,1,10902010            ,2,       ,2,       ,000323.6999,1
12,2479,004,13978,02,02,2,35,01,042009,2,02,921,1,235,36,1,913,05,2,      ,042012,1,0060000,4,1100                ,1,0050000,2,       ,000353.6655,1
12,2480,004,13978,03,03,2,21,01,012007,1,04,021,1,234,36,1,913,32,2,      ,012010,1,0003700,4,1100                ,2,       ,2,       ,000389.9998,1
12,2481,004,13978,03,03,2,24,02,022006,1,03,023,1,233,48,1,913,43,2,      ,022010,2,       , ,                    ,2,       ,2,       ,000389.9998,1
12,2482,001,13982,07,05,1,32,01,052007,2,05,643,1,233,27,1,913,27,1,082009,      ,2,       , ,                    ,1,0050000,1,0020000,000428.7765,1
12,2482,001,13982,08,05,1,31,01,052007,2,05,021,1,233,27,1,913,27,1,082009,      ,2,       , ,                    ,1,0050000,2,       ,000428.7765,1
12,2483,001,13982,03,03,1,27,02,072005,1,05,023,1,214,61,1,312,49,2,      ,082010,1,0180000,1,    20203080        ,2,       ,2,       ,000428.7765,1
12,2484,002,14007,07,03,2,35,03,092009,3,02,023,1,233,24,1,743,00,2,      ,092011,2,       , ,                    ,1,0020000,1,0022000,000353.6655,1
12,2485,002,14007,09,03,1,25,01,052009,1,04,921,1,232,24,1,512,04,2,      ,052011,1,0003000,5,1100                ,2,       ,2,       ,000428.7765,1
12,2486,002,14007,08,03,2,21,01,122008,1,05,023,1,233,24,1,513,09,2,      ,122010,1,0020000,5,1100                ,2,       ,2,       ,000389.9998,1
12,2487,003,14013,01,01,1,53,01,092009,2,04,612,1,221,24,1,743,00,2,      ,092011,2,       , ,                    ,2,       ,2,       ,000324.9428,1
12,2488,003,14013,02,03,1,28,02,112008,1,65,223,1,500,88,1,223,10,2,      ,888888,1,0026017,1,10502050            ,2,       ,2,       ,000428.7765,1
12,2489,003,14042,03,03,2,31,01,082006,1,65,311,1,232,36,1,123,36,1,082009,      ,1,0100000,1,1100                ,1,0060000,1,0035000,000518.9294,1
12,2489,003,14042,04,03,2,28,01,092008,1,65,412,1,232,24,1,411,12,2,      ,092010,1,0124000,1,10862014            ,2,       ,2,       ,000518.9294,1
12,2489,003,14042,08,05,1,43,01,032008,2,65,131,1,232,16,1,215,16,1,072009,      ,1,0100000,1,1100                ,1,0100000,1,0059000,000433.9091,1
12,2489,003,14042,09,03,2,40,01,092008,2,63,911,1,232,10,1,411,10,1,072009,      ,1,0050000,1,1100                ,1,0040000,2,       ,000420.7087,1
12,2489,003,14042,14,05,1,30,02,112008,2,65,412,1,232,88,1,143,48,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000510.0583,1
12,2489,003,14042,15,03,2,29,02,112008,2,66,421,1,232,88,1,411,23,2,      ,888888,1,0060000,1,1100                ,2,       ,2,       ,000518.9294,1
12,2490,003,14042,03,03,2,26,01,022007,1,04,522,1,233,31,1,913,31,1,092009,      ,1,0024000,1,1100                ,1,0010000,1,0005000,000518.9294,1
12,2490,003,14042,04,03,2,24,01,102006,1,04,522,1,232,22,1,913,22,1,082008,      ,2,       , ,                    ,2,       ,2,       ,000463.9308,2
12,2491,003,14042,07,04,1,35,01,042007,1,66,911,1,233,88,1,421,29,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000433.9091,1
12,2492,003,14042,02,02,2,31,01,072008,2,04,522,1,235,88,1,913,14,2,      ,888888,1,0013500,1,1100                ,2,       ,2,       ,000518.9294,1
12,2493,002,14043,05,05,1,39,02,112008,2,65,724,1,233,16,1,724,34,2,      ,032010,1,0024000,1,1100                ,2,       ,2,       ,000365.7737,1
12,2494,002,14043,04,03,2,28,01,052006,1,04,911,1,233,48,1,913,40,2,      ,052010,1,0006000,1,1100                ,2,       ,2,       ,000437.4435,1
12,2495,002,14043,03,03,2,19,01,062009,1,04,522,1,232,24,1,913,03,2,      ,062011,2,       , ,                    ,2,       ,2,       ,000391.0811,1
12,2496,003,14044,06,03,2,24,01,042009,1,05,023,1,235,24,1,913,05,2,      ,042011,1,0005000,1,1100                ,2,       ,2,       ,000391.0811,1
12,2497,004,14057,02,02,2,28,02,112008,2,05,021,1,233,24,1,913,34,2,      ,112010,1,0016000,1,1100                ,2,       ,2,       ,000518.9294,1
12,2498,001,14062,03,04,2,30,01,122004,1,61,522,1,231,88,1,913,57,2,      ,888888,1,0022000,1,1100                ,2,       ,2,       ,000437.4435,1
12,2499,001,14062,02,02,2,37,02,102008,2,03,341,1,231,18,1,913,48,2,      ,042010,1,0028000,1,1100                ,2,       ,2,       ,000354.6461,1
12,2500,004,14067,03,03,2,27,01,072006,1,01,021,1,235,88,1,913,38,2,      ,888888,1,0008000,5,1100                ,2,       ,2,       ,000437.4435,1
12,2501,004,14067,04,03,2,22,01,082007,1,03,023,1,234,24,1,913,24,1,082009,      ,1,0019000,1,10922008            ,1,0040000,2,       ,000391.0811,1
13,2502,002,14077,03,03,2,40,03,012008,4,68,092,1,235,27,1,144,41,2,      ,042010,1,0010000,5,1100                ,2,       ,2,       ,000431.3084,1
13,2502,002,14077,09,03,1,30,01,092007,2,04,513,1,235,24,1,522,24,1,092009,      ,2,       , ,                    ,1,0140000,2,       ,000530.2791,1
13,2503,003,14080,02,04,2,30,02,052009,1,65,021,1,234,36,1,513,20,2,      ,052012,1,0046500,5,1100                ,2,       ,2,       ,000425.6029,1
13,2504,003,14083,01,01,1,52,03,082009,2,05,611,1,214,10,1,834,31,2,      ,062010,1,0018000,2,1100                ,2,       ,2,       ,000401.8653,1
13,2505,002,14098,05,05,1,31,01,012009,2,65,215,1,223,12,1,724,08,2,      ,012010,1,0300000,1,1075    3025        ,2,       ,2,       ,000571.4073,1
13,2506,002,14104,02,03,1,26,01,062008,1,64,341,1,233,24,1,314,15,2,      ,062010,1,0048000,1,1100                ,2,       ,2,       ,000530.2791,1
13,2507,002,14104,81,03,2,28,01,122004,1,68,094,6,235,61,1,913,57,2,      ,012010,1,0010000,3,1100                ,2,       ,2,       ,000460.9854, 
13,2508,003,14201,03,03,1,26,02,052009,1,04,723,1,232,24,1,723,17,2,      ,052011,1,0020000,4,1085    3015        ,2,       ,2,       ,000529.9657,1
13,2509,003,14105,01,01,1,36,01,022009,2,04,723,1,300,48,1,723,07,2,      ,022013,1,0480000,1,1050    3050        ,2,       ,2,       ,000452.7108,1
13,2510,002,14116,02,02,1,38,06,022009,2,65,092,1,212,08,1,314,39,2,      ,102009,1,0360000,1,1080    3020        ,2,       ,2,       ,000468.4615,1
13,2511,002,14116,03,03,2,25,02,072008,1,65,223,1,234,24,1,223,26,2,      ,072010,1,0060000,1,1100                ,2,       ,2,       ,000552.4653,1
13,2512,002,14116,02,03,2,28,01,022009,4,65,021,1,500,14,1,223,07,2,      ,042010,2,       , ,                    ,2,       ,2,       ,000552.4653,1
13,2512,002,14116,03,03,2,26,02,092009,1,65,092,1,400,24,1,513,24,2,      ,092011,2,       , ,                    ,2,       ,2,       ,000552.4653,1
13,2513,002,14116,08,05,2,25,01,082009,2,04,347,1,221,07,1,347,01,2,      ,032010,2,       , ,                    ,2,       ,2,       ,000552.4653,1
13,2514,001,14117,01,01,1,29,01,082006,2,05,721,1,234,24,1,721,24,1,082008,      ,2,       , ,                    ,2,       ,2,       ,000529.9657,2
13,2515,001,14161,09,03,2,28,01,052009,1,64,422,1,213,36,1,817,04,2,      ,052012,1,0010000,5,1100                ,2,       ,2,       ,000604.5496,1
13,2516,001,14161,01,01,2,61,01,042007,3,03,131,4,212,01,2,   ,  ,1,052007,      ,2,       , ,                    ,2,       ,2,       ,000431.8846,2
13,2517,001,14161,05,05,1,24,01,112008,2,04,915,1,233,27,1,522,10,2,      ,022011,1,0061000,1,1100                ,2,       ,2,       ,000513.3635,1
13,2518,003,14163,01,01,1,29,03,112008,2,68,512,1,400,11,1,512,32,2,      ,102009,1,0150000,1,1090    3010        ,2,       ,2,       ,000550.6744,1
13,2519,001,14165,03,03,2,43,02,102007,3,61,419,1,232,24,1,411,48,2,      ,102009,1,0010000,4,1100                ,2,       ,2,       ,000431.3084,1
13,2519,001,14165,07,04,2,56,01,052009,1,68,241,1,232,11,1,411,04,2,      ,042010,2,       , ,                    ,2,       ,2,       ,000380.0584,1
13,2520,004,14166,07,03,2,27,01,112007,2,04,911,1,212,36,1,347,22,2,      ,112010,1,0100000,4,1070    3030        ,2,       ,2,       ,000532.3181,1
13,2520,004,14166,08,03,2,26,01,092005,1,04,911,1,212,51,1,347,48,2,      ,122009,1,0070000,4,10502050            ,2,       ,2,       ,000532.3181,1
13,2521,003,14198,01,01,1,56,05,092009,2,65,215,2,233,12,1,215,55,2,      ,092010,1,0300000,1,1050    3050        ,1,0100000,1,0070000,000393.4767, 
13,2521,003,14198,03,03,2,28,01,122007,1,63,241,2,400,25,1,241,21,2,      ,012010,1,0060000,1,1050    3050        ,2,       ,2,       ,000532.0036, 
13,2521,003,14198,81,05,1,36,01,102005,2,05,723,6,500,88,1,723,47,2,      ,888888,1,0120000,4,1080    3020        ,2,       ,2,       ,000460.9854, 
13,2522,004,14192,04,02,1,31,01,072008,2,05,724,1,222,24,1,724,14,2,      ,072010,1,0080000,1,1080    3020        ,2,       ,2,       ,000530.2791,1
13,2523,001,14241,02,02,2,40,01,082007,2,63,242,1,400,88,1,421,25,2,      ,888888,1,0120000,5,1100                ,2,       ,2,       ,000431.0535,1
13,2523,001,14241,01,01,1,40,01,082007,2,65,215,1,400,88,1,512,25,2,      ,888888,1,0120000,5,1100                ,2,       ,2,       ,000450.8445,1
13,2524,002,14251,01,01,1,30,01,052008,2,05,516,1,234,24,1,516,16,2,      ,052010,1,0090000,4,1090    3010        ,2,       ,2,       ,000529.9657,1
13,2525,001,14277,01,01,1,35,01,122008,2,05,131,1,233,24,1,413,09,2,      ,122010,1,0022000,1,1100                ,2,       ,2,       ,000451.9109,1
13,2526,001,14281,06,08,2,45,02,092008,2,05,911,1,211,24,1,913,59,2,      ,092010,1,0028000,5,1100                ,2,       ,2,       ,000424.9891,1
13,2527,001,14281,02,02,1,60,02,052009,2,65,215,1,233,11,1,215,29,2,      ,042010,1,0068000,1,1080    3020        ,1,0300000,2,       ,000423.9946,1
13,2528,003,14292,02,02,1,52,04,052009,2,61,143,1,221,11,1,834,36,2,      ,042010,1,0092000,2,1100                ,2,       ,2,       ,000456.6651,1
13,2529,003,14292,01,01,1,39,01,092009,2,65,215,1,234,88,1,215,00,2,      ,888888,2,       , ,                    ,1,0050000,2,       ,000512.6262,1
13,2530,003,14301,02,02,2,47,01,052008,2,65,094,1,500,24,1,211,16,2,      ,052010,1,0150000,1,1100                ,2,       ,2,       ,000422.5710,1
13,2531,003,14301,01,01,1,49,02,102004,2,63,313,1,500,59,1,834,60,1,092009,      ,1,0085000,1,1090    3010        ,1,0046000,2,       ,000430.5699,1
13,2532,003,14301,02,04,1,36,02,042009,1,65,223,1,500,36,1,223,60,2,      ,042012,1,0100000,1,1090    3010        ,2,       ,2,       ,000483.3332,1
13,2533,003,14301,05,03,1,38,01,062009,4,04,915,1,223,12,1,834,03,2,      ,062010,1,0020000,1,1100                ,2,       ,2,       ,000483.3332,1
13,2534,003,14301,02,02,1,38,01,022008,2,05,512,1,500,24,1,512,19,2,      ,022010,1,0100000,1,1090    3010        ,2,       ,2,       ,000483.3332,1
13,2535,001,14317,01,01,1,28,03,022009,2,64,213,2,500,12,1,213,36,2,      ,022010,1,0054000,1,107020203010        ,2,       ,2,       ,000530.2791, 
13,2536,001,14317,02,03,1,30,01,022008,1,68,094,1,234,24,1,149,19,2,      ,022010,1,0037000,4,1100                ,2,       ,2,       ,000530.2791,1
13,2537,002,14328,01,01,1,46,05,042009,2,68,094,1,400,60,1,834,55,2,      ,042014,1,0060000,1,1100                ,1,0050000,1,0008000,000401.8653,1
13,2538,002,14328,03,04,1,32,02,092009,1,65,023,1,500,88,1,513,00,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000530.2791,1
13,2539,002,14323,02,02,2,30,01,032009,2,66,023,1,234,24,1,512,06,2,      ,032011,1,0060000,4,1100                ,2,       ,2,       ,000531.6892,1
13,2540,002,14323,02,02,2,57,03,082009,3,04,094,1,211,24,1,913,24,2,      ,082011,2,       , ,                    ,1,0013000,2,       ,000379.8338,1
13,2540,002,14323,03,03,1,36,01,052005,1,65,223,1,500,60,1,223,52,2,      ,052010,1,0078000,1,1100                ,2,       ,2,       ,000450.8445,1
13,2540,002,14323,05,05,1,28,04,092009,2,64,512,1,500,09,1,834,36,2,      ,062010,1,0046000,1,1070    3030        ,1,0040000,1,0007000,000529.9657,1
13,2540,002,14323,08,08,2,53,02,052009,2,04,743,1,211,24,1,913,28,2,      ,052011,1,0030000,1,1100                ,2,       ,2,       ,000394.1666,1
13,2541,002,14339,06,03,2,24,01,052009,1,68,422,1,500,24,1,422,04,2,      ,052011,2,       , ,                    ,2,       ,2,       ,000477.3060,1
13,2542,003,14346,02,02,1,32,01,112008,2,65,215,1,234,12,1,215,10,2,      ,112009,1,0070000,2,1090    3010        ,2,       ,2,       ,000529.9657,1
13,2543,003,14346,02,02,1,43,02,012009,2,65,215,1,234,59,1,215,57,2,      ,122013,1,0070000,1,108520103005        ,2,       ,2,       ,000450.8445,1
13,2544,004,14358,08,03,2,28,02,072008,1,65,023,1,233,24,1,223,36,2,      ,072010,1,0034000,1,1100                ,2,       ,2,       ,000532.3181,1
13,2545,001,14385,02,02,2,43,01,092006,2,65,131,1,500,48,1,913,36,2,      ,092010,1,0028000,1,1100                ,2,       ,2,       ,000431.0535,1
13,2546,001,14385,01,01,1,44,01,062007,2,65,712,1,233,36,1,931,27,2,      ,062010,1,0120000,1,10702030            ,2,       ,2,       ,000450.8445,1
13,2546,001,14385,02,02,2,37,02,022009,2,65,222,1,500,24,1,222,55,2,      ,022011,2,       , ,                    ,2,       ,2,       ,000431.0535,1
13,2547,002,14384,03,05,1,34,02,082009,2,05,743,1,214,24,1,743,37,2,      ,082011,1,0018000,1,1100                ,2,       ,2,       ,000531.2193,1
13,2548,004,14376,02,09,1,28,04,082008,1,05,911,1,500,09,1,913,40,1,052009,      ,1,0024000,1,10752025            ,1,0200000,2,       ,000530.2791,1
13,2548,004,14376,03,09,1,26,02,032007,2,05,131,1,235,10,1,913,20,1,012008,      ,2,       , ,                    ,2,       ,2,       ,000530.2791,2
13,2549,004,14376,02,02,1,33,02,032009,2,05,512,1,500,24,1,512,30,2,      ,032011,1,0240000,5,1080    3020        ,2,       ,2,       ,000530.2791,1
13,2550,004,14376,01,01,1,31,02,112008,2,04,419,1,232,12,1,724,34,2,      ,112009,1,0120000,1,1100                ,2,       ,2,       ,000530.2791,1
13,2551,004,14376,01,01,1,39,02,082008,2,04,516,1,234,24,1,516,49,2,      ,082010,1,0096000,1,1100                ,2,       ,2,       ,000451.1111,1
13,2552,001,14406,10,03,2,25,01,122008,1,63,421,1,234,36,1,421,09,2,      ,122011,2,       , ,                    ,2,       ,2,       ,000531.3748,1
13,2553,004,14393,07,03,2,31,01,112008,1,63,241,1,234,36,1,913,10,2,      ,112011,1,0009000,4,1100                ,2,       ,2,       ,000533.2613,1
13,2554,002,14421,04,05,1,41,02,062008,2,05,094,1,232,24,1,143,39,2,      ,062010,1,0120000,1,1100                ,1,0080000,1,0045000,000452.1776,1
13,2555,003,14426,81,03,2,29,01,052005,2,64,213,6,500,88,1,422,52,2,      ,888888,1,0063000,1,1100                ,2,       ,2,       ,000460.7129, 
13,2556,003,14426,02,02,1,40,04,062009,2,65,094,1,400,06,1,834,27,2,      ,122009,1,0090000,1,1100                ,2,       ,2,       ,000450.8445,1
13,2557,003,14420,06,05,1,29,01,052008,2,05,411,1,222,26,1,512,16,2,      ,072010,1,0060000,1,1100                ,2,       ,2,       ,000530.5925,1
13,2558,003,14420,04,02,2,33,01,052009,2,05,411,1,500,26,1,513,04,2,      ,072011,1,0048000,1,1050    3050        ,2,       ,2,       ,000532.3181,1
13,2559,002,14430,06,03,2,19,01,032009,1,04,412,1,214,24,1,421,06,2,      ,032011,1,0004000,1,1100                ,2,       ,2,       ,000475.0572,1
13,2560,003,14431,02,02,2,27,01,072009,2,04,021,1,234,24,1,913,02,2,      ,072011,1,0015000,1,1010    3090        ,2,       ,2,       ,000532.9469,1
13,2561,003,14449,03,02,1,40,03,042009,2,05,915,1,500,11,1,512,30,2,      ,032010,1,0080000,1,1050    3050        ,2,       ,2,       ,000452.1776,1
13,2562,003,14449,05,05,1,25,04,062009,2,05,915,1,234,10,1,821,40,2,      ,042010,1,0030000,1,1100                ,1,0060000,1,0063000,000531.5327,1
13,2562,003,14449,06,03,2,29,02,032008,1,05,111,1,234,25,1,111,24,2,      ,042010,1,0014000,1,1060    3040        ,2,       ,2,       ,000533.2613,1
13,2563,004,14459,04,07,2,54,01,062006,2,05,222,1,500,48,1,223,39,2,      ,062010,1,0240000,1,1100                ,2,       ,2,       ,000419.7927,1
13,2563,004,14459,05,07,1,60,01,062006,2,05,094,1,400,48,1,322,39,2,      ,062010,1,0070000,1,1100                ,2,       ,2,       ,000418.8103,1
13,2564,004,14459,05,02,1,48,02,102008,2,05,094,1,500,36,1,512,11,2,      ,102011,1,0090000,1,1100                ,2,       ,2,       ,000427.7390,1
13,2565,001,14476,01,01,1,38,02,072008,2,04,832,1,233,24,1,832,38,2,      ,072010,1,0090000,5,1100                ,2,       ,2,       ,000451.3777,1
13,2566,001,14476,04,03,1,25,01,122007,1,63,741,1,235,24,1,741,21,2,      ,122009,1,0032000,5,1100                ,2,       ,2,       ,000530.5925,1
13,2567,002,14486,02,02,1,46,03,032007,2,65,832,1,233,33,1,215,48,2,      ,122009,1,0090000,4,1070    3030        ,2,       ,2,       ,000401.1528,1
13,2568,001,14491,02,03,1,28,01,092007,1,05,721,1,233,36,1,721,24,2,      ,092010,1,0060000,1,10802020            ,2,       ,2,       ,000582.2728,1
13,2569,001,14491,03,03,1,28,01,092008,2,03,512,2,234,12,1,512,12,1,092009,      ,1,0050000,1,1100                ,1,0020000,1,0005000,000582.2728, 
13,2570,002,14493,02,02,1,45,01,082008,2,65,223,1,233,24,1,223,13,2,      ,082010,1,0120000,1,1050                ,2,       ,2,       ,000446.0420,1
13,2571,004,14493,02,02,2,31,01,112008,2,04,743,1,211,26,1,913,10,2,      ,012011,1,0036000,4,1099    3001        ,2,       ,2,       ,000590.4863,1
