RREG,HHNUM,RRPL,RSTR,RPSU,RROTATION,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
11,2306,1,12002,12959,26,03,03,2,27,02,03,2013,1,67,123,1,1,400,24,1,513,36,2,,,,03,2015,1,0030000,5,1,090,,,3,010,,,,,2,,2,,000553.0892,1
11,2307,1,12002,12959,26,04,05,1,37,03,09,2013,2,68,833,1,1,232,24,1,714,36,2,,,,09,2015,1,0108000,5,1,088,,,3,012,,,,,2,,2,,000437.8320,1
11,2308,1,12002,12959,26,05,03,2,29,01,03,2014,1,06,522,1,1,233,24,1,513,06,2,,,,03,2016,1,0030000,5,1,080,,,3,020,,,,,2,,2,,000553.0892,1
11,2309,1,12002,12959,26,02,02,1,48,05,11,2013,2,68,023,1,2,214,10,1,834,55,1,09,2014,2,,,1,0210000,1,1,050,2,025,3,025,,,,,1,0070000,1,0006000,000402.8513,1
11,2310,1,12002,12959,26,02,02,2,52,05,06,2014,2,67,223,1,1,400,11,1,223,55,2,,,,05,2015,1,0090000,1,1,090,,,3,010,,,,,1,0200000,1,0010000,000375.8415,1
11,2310,1,12002,12959,26,05,03,1,28,01,04,2014,1,68,419,1,2,500,10,1,834,05,2,,,,02,2015,2,,,,,,,,,,,,,2,,2,,000515.1498,1
11,2311,1,12002,12959,26,01,01,1,55,02,06,2013,2,68,023,2,2,212,18,1,834,20,2,,,,12,2014,2,,,,,,,,,,,,,2,,2,,000348.6711,1
11,2312,3,12002,12959,23,03,03,2,28,01,03,2014,1,63,522,1,1,233,24,1,419,06,2,,,,03,2016,1,0060000,1,1,100,,,,,,,,,2,,2,,000747.5592,1
11,2313,1,22407,12963,26,01,01,2,29,01,03,2012,4,63,419,2,1,213,21,1,412,21,1,12,2013,2,,,2,,,,,,,,,,,,,2,,2,,000479.9970,2
11,2314,1,22407,12963,26,04,03,2,29,01,09,2011,1,53,422,1,1,234,36,1,422,36,1,09,2014,2,,,1,0050000,5,1,040,2,010,3,050,,,,,1,0070000,1,0016500,000479.9970,1
11,2315,1,22407,12963,26,08,02,1,34,01,02,2014,2,06,516,1,1,234,24,1,833,07,2,,,,02,2016,1,0030000,5,1,100,,,,,,,,,2,,2,,000447.0714,1
11,2316,1,22407,12963,26,04,03,1,28,01,07,2014,1,68,023,1,2,400,12,1,834,02,2,,,,07,2015,2,,,,,,,,,,,,,2,,2,,000447.0714,1
11,2317,2,22308,12964,26,01,01,1,45,01,05,2010,2,63,832,1,1,233,12,1,832,12,1,05,2011,3,,,2,,,,,,,,,,,,,2,,2,,000382.4256,2
11,2317,2,22308,12964,26,02,02,2,41,02,07,2013,2,04,021,1,1,231,24,1,913,14,2,,,,07,2015,1,0036000,1,1,100,,,,,,,,,2,,2,,000411.3312,1
11,2318,3,23506,12967,23,07,03,2,34,01,12,2012,3,03,522,1,1,231,24,1,913,21,2,,,,12,2014,1,0046000,5,1,100,,,,,,,,,2,,2,,000480.8010,1
11,2319,3,23506,12967,23,03,03,1,35,04,10,2013,4,68,023,1,2,400,09,1,834,38,1,07,2014,2,,,1,0040000,1,,,2,040,3,060,,,,,1,0150000,1,0009000,000380.6078,1
11,2320,3,23506,12967,23,02,02,2,57,01,07,2014,2,04,911,4,,500,10,2,,,2,,,,05,2015,2,,,,,,,,,,,,,2,,2,,000284.6746,2
11,2321,3,23506,12967,23,04,03,2,31,01,12,2011,1,67,223,1,1,233,28,1,223,28,1,04,2014,2,,,2,,,,,,,,,,,,,1,0150000,1,0017000,000480.8010,1
11,2322,3,12009,12970,23,01,01,1,35,05,02,2014,2,65,023,1,1,234,12,1,215,55,2,,,,02,2015,1,0120000,1,1,100,,,,,,,,,2,,2,,000418.7959,1
11,2323,3,12009,12970,23,02,02,2,49,03,02,2012,2,06,023,1,1,211,34,1,913,45,2,,,,12,2014,1,0012000,5,1,100,,,,,,,,,2,,2,,000359.5006,1
11,2324,3,22405,12973,23,02,03,2,30,02,06,2010,1,06,522,1,1,222,45,1,913,47,1,03,2014,2,,,2,,,,,,,,,,,,,2,,2,,000479.9970,2
11,2325,3,22405,12973,23,03,03,2,32,03,05,2014,1,03,826,1,1,233,24,1,913,51,2,,,,05,2016,1,0030000,5,1,100,,,,,,,,,2,,2,,000479.9970,1
11,2326,1,24810,12942,26,08,03,2,29,01,11,2009,1,04,522,1,1,231,60,1,913,58,2,,,,11,2014,1,0024000,5,1,100,,,,,,,,,2,,1,0025000,000499.1594,1
11,2326,1,24810,12942,26,10,03,2,38,01,10,2013,1,04,023,1,1,234,36,1,741,11,2,,,,10,2016,2,,,,,,,,,,,,,2,,2,,000391.0511,1
11,2327,1,24810,12942,26,03,03,2,28,01,12,2012,3,06,913,1,1,234,07,1,913,07,1,07,2013,3,,,2,,,,,,,,,,,,,2,,2,,000499.1594,2
11,2328,1,24810,12942,26,03,03,2,30,03,08,2014,1,04,023,1,1,234,24,1,913,49,2,,,,08,2016,1,0050000,5,1,100,,,,,,,,,1,0030000,1,0025000,000499.1594,1
11,2328,1,24810,12942,26,04,03,2,24,03,09,2014,1,04,512,1,1,234,24,1,913,39,2,,,,09,2016,2,,,,,,,,,,,,,1,0040000,1,0023000,000434.9504,1
11,2329,1,22306,12977,26,02,03,2,30,02,03,2014,4,04,021,1,1,235,01,1,913,25,1,04,2014,3,,,2,,,,,,,,,,,,,1,0000000,2,,000511.4324,1
11,2330,1,22306,12977,26,04,07,2,47,03,07,2013,2,06,021,1,1,231,37,1,913,60,2,,,,08,2016,1,0020000,1,1,070,,,3,030,,,,,2,,2,,000347.5344,1
11,2331,1,22306,12977,26,05,05,2,29,01,05,2013,2,04,021,1,1,233,24,1,913,16,2,,,,05,2015,1,0060000,1,1,060,2,040,,,,,,,2,,2,,000511.4324,1
11,2332,2,23504,12978,26,09,03,2,35,01,06,2014,1,64,021,1,1,231,24,1,913,03,2,,,,06,2016,1,0006000,5,1,100,,,,,,,,,2,,2,,000416.7916,1
11,2333,4,12016,12981,23,03,03,2,25,01,08,2011,1,67,023,1,1,233,24,1,223,24,1,08,2013,2,,,2,,,,,,,,,,,,,2,,2,,000580.1773,2
11,2334,4,22403,12985,23,01,01,2,39,03,06,2014,2,04,913,1,1,233,24,1,913,36,2,,,,06,2016,1,0010000,1,1,100,,,,,,,,,2,,2,,000376.0389,1
11,2335,4,22403,12985,23,08,03,2,23,01,09,2014,1,04,512,1,1,231,24,1,913,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000418.2530,1
11,2336,1,24701,12987,26,02,02,2,38,01,09,2014,2,04,515,1,1,233,24,1,515,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000389.3130,1
11,2337,4,24716,12988,23,03,03,2,23,01,07,2014,1,04,913,1,1,221,24,1,913,02,2,,,,07,2016,1,0007695,5,1,100,,,,,,,,,2,,2,,000417.5524,1
11,2338,3,12006,12989,23,02,03,2,28,01,11,2013,1,67,023,1,1,234,36,1,223,10,2,,,,11,2016,1,0002000,1,1,100,,,,,,,,,2,,2,,000529.0419,1
11,2339,4,12001,12990,23,03,03,1,30,01,05,2014,1,65,215,1,1,212,12,1,312,12,2,,,,05,2015,1,0040000,1,1,100,,,,,,,,,2,,1,0010000,000514.6473,1
11,2340,4,12001,12990,23,02,02,2,59,01,04,2012,2,06,023,1,1,233,20,1,913,20,1,12,2013,3,,,2,,,,,,,,,,,,,2,,2,,000327.1559,2
11,2341,4,12001,12990,23,04,05,2,39,01,09,2014,2,57,023,1,1,233,24,1,513,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000432.8781,1
11,2342,2,12001,12990,26,03,03,2,28,02,12,2013,1,67,023,1,1,233,24,1,223,60,2,,,,12,2015,1,0085000,1,1,020,2,010,3,070,,,,,2,,2,,000582.9532,1
11,2343,4,23601,12945,23,01,01,1,45,01,03,2013,2,06,921,1,1,500,22,1,921,18,2,,,,01,2015,1,0240000,1,1,100,,,,,,,,,2,,2,,000368.6306,1
11,2344,2,12011,12994,26,02,02,1,31,02,07,2013,2,65,834,1,2,212,13,1,834,27,1,08,2014,2,,,1,0060000,1,1,050,,,3,050,,,,,1,0300000,1,0010000,000527.4301,1
11,2345,2,12011,12994,26,01,01,2,52,01,11,2011,3,63,123,1,1,500,88,1,522,34,2,,,,88,8888,1,0063000,5,1,100,,,,,,,,,2,,2,,000384.8010,1
11,2346,1,12004,12996,26,02,02,1,47,05,01,2014,2,68,023,1,2,400,08,1,834,40,1,09,2014,2,,,1,0090000,1,1,080,,,3,020,,,,,1,0100000,2,,000422.5814,1
11,2347,1,12004,12996,26,07,07,2,42,01,06,2013,3,06,512,1,1,212,21,1,512,15,2,,,,03,2015,1,0120000,1,1,080,,,3,020,,,,,2,,1,0010000,000454.5221,1
11,2348,1,12004,12996,26,03,03,2,32,02,07,2012,1,64,023,1,1,232,27,1,343,60,2,,,,10,2014,1,0090000,5,1,080,,,3,020,,,,,2,,1,0015000,000580.1773,1
11,2348,1,12004,12996,26,04,03,2,30,02,07,2013,2,67,223,1,1,232,15,1,223,26,2,,,,10,2014,1,0010000,1,1,100,,,,,,,,,2,,1,0012000,000580.1773,1
11,2349,1,12004,12996,26,01,01,1,43,01,10,2009,2,68,131,2,1,400,36,1,512,36,1,10,2012,3,,,2,,,,,,,,,,,,,2,,2,,000459.2753,2
11,2349,1,12004,12996,26,02,02,2,41,10,07,2014,2,67,223,1,1,400,03,1,223,40,2,,,,10,2014,1,0600000,1,1,060,2,030,3,010,,,,,2,,2,,000454.5221,1
11,2349,1,12004,12996,26,03,03,1,18,01,10,2009,1,06,023,5,,400,36,2,,,1,10,2012,3,,,2,,,,,,,,,,,,,2,,2,,000451.6336,2
11,2349,1,12004,12996,26,04,03,2,16,01,10,2009,1,03,023,5,,400,36,2,,,1,10,2012,3,,,2,,,,,,,,,,,,,2,,2,,000505.5466,2
11,2350,1,12004,12996,26,02,02,1,62,02,08,2012,2,06,832,1,1,233,28,1,516,58,2,,,,12,2014,1,0120000,1,1,080,,,3,020,,,,,2,,2,,000365.7476,1
11,2351,1,12004,12996,26,02,02,2,35,02,03,2013,2,63,021,1,1,231,24,1,913,33,2,,,,03,2015,1,0120000,1,1,085,,,3,015,,,,,2,,2,,000454.5221,1
11,2352,3,12004,12996,23,04,03,1,30,02,04,2013,1,01,714,1,1,233,23,1,931,40,2,,,,03,2015,1,0011000,5,1,010,2,090,,,,,,,2,,2,,000540.3798,1
11,2353,3,24804,12998,23,05,03,2,33,01,03,2013,2,60,341,1,1,231,24,1,913,18,2,,,,03,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000500.9745,1
11,2354,4,24821,12999,23,02,02,2,23,01,07,2014,2,04,021,1,1,233,24,1,913,02,2,,,,07,2016,1,0015000,5,1,100,,,,,,,,,2,,2,,000437.4358,1
11,2355,4,12015,13001,23,01,01,1,40,05,06,2014,2,68,023,1,2,235,06,1,834,30,2,,,,12,2014,1,0030000,1,1,050,2,020,3,030,,,,,2,,2,,000461.7929,1
11,2356,4,12015,13001,23,02,03,1,38,01,02,2010,2,04,832,1,1,233,60,1,833,55,2,,,,02,2015,1,0010000,1,1,100,,,,,,,,,2,,2,,000461.7929,1
11,2357,3,24706,13005,23,02,02,2,35,01,08,2012,2,63,921,1,1,233,28,1,913,25,2,,,,12,2014,1,0054000,5,1,100,,,,,,,,,2,,2,,000401.6004,1
11,2358,3,12008,13007,23,01,01,2,46,04,05,2013,2,67,223,1,1,233,24,1,223,55,2,,,,05,2015,1,0150000,1,1,100,,,,,,,,,2,,2,,000358.9543,1
11,2358,3,12008,13007,23,02,02,1,54,04,05,2013,2,67,223,1,1,233,24,1,223,55,2,,,,05,2015,2,,,,,,,,,,,,,2,,2,,000384.7505,1
11,2359,1,12008,13007,26,05,04,2,41,04,07,2014,2,90,231,1,1,233,10,1,231,40,2,,,,05,2015,1,0040000,1,1,080,,,3,020,,,,,1,0400000,1,0043000,000413.8318,1
11,2360,1,12008,13007,26,01,01,1,40,04,05,2014,2,55,724,1,1,235,01,1,931,26,1,06,2014,2,,,2,,,,,,,,,,,,,1,0020000,1,0002000,000418.1594,1
11,2361,2,22408,13008,26,02,02,2,42,01,09,2010,2,06,021,1,1,231,24,1,913,24,1,09,2012,2,,,2,,,,,,,,,,,,,2,,2,,000410.2243,2
11,2362,1,23509,13010,26,07,06,2,30,01,11,2011,1,58,522,1,1,231,24,1,913,24,1,11,2013,2,,,2,,,,,,,,,,,,,2,,2,,000480.8010,2
11,2363,3,21109,13044,23,03,03,2,26,04,01,2014,1,67,223,1,1,400,12,1,223,45,2,,,,01,2015,1,0465000,1,1,100,,,,,,,,,2,,2,,000479.5950,1
11,2364,3,21109,13044,23,03,03,2,43,02,09,2014,1,67,223,1,1,211,88,1,223,25,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000375.7240,1
11,2365,4,22302,13026,23,04,03,1,35,01,03,2012,2,06,023,1,1,231,36,1,512,30,2,,,,03,2015,1,0018000,5,1,100,,,,,,,,,2,,1,0007000,000410.2280,1
11,2366,4,22302,13026,23,01,01,1,52,02,07,2012,2,06,122,1,1,233,29,1,143,57,2,,,,12,2014,1,0099000,5,1,100,,,,,,,,,2,,2,,000377.4528,1
11,2367,1,21102,13029,26,05,03,2,25,02,05,2014,1,04,522,1,1,232,24,1,913,29,2,,,,05,2016,1,0027000,5,1,100,,,,,,,,,2,,2,,000479.5950,1
11,2368,1,21102,13029,26,02,02,2,33,01,06,2013,2,04,522,1,1,231,24,1,913,15,2,,,,06,2015,1,0045000,5,1,100,,,,,,,,,2,,2,,000479.5950,1
11,2369,4,21201,13032,23,04,03,2,23,01,03,2013,1,06,421,1,1,214,24,1,347,18,2,,,,03,2015,1,0060000,1,1,100,,,,,,,,,2,,1,0010000,000417.5524,1
11,2370,4,21201,13032,23,02,02,2,23,01,03,2014,2,04,421,1,1,231,24,1,913,06,2,,,,03,2016,1,0025000,5,1,040,,,,,4,060,,,2,,2,,000417.5524,1
11,2371,2,21106,13038,26,05,03,2,35,01,03,2011,2,63,021,1,1,500,43,1,513,42,2,,,,10,2014,1,0015000,5,1,100,,,,,,,,,2,,2,,000375.7240,1
11,2372,2,21106,13038,26,05,03,2,28,02,05,2013,1,54,144,1,1,233,24,1,522,29,2,,,,05,2015,1,0030000,5,1,100,,,,,,,,,2,,2,,000479.5950,1
11,2373,2,21106,13038,26,06,03,2,30,01,12,2013,2,04,522,2,1,212,12,1,932,09,2,,,,12,2014,1,0060000,5,1,100,,,,,,,,,2,,2,,000479.5950,1
11,2373,2,21106,13038,26,07,05,1,33,01,08,2013,2,06,023,2,1,212,16,1,932,13,2,,,,12,2014,1,0060000,5,1,100,,,,,,,,,2,,2,,000446.6970,1
11,2374,3,23612,12928,23,02,02,2,35,01,02,2013,2,04,421,1,1,233,24,1,913,19,2,,,,02,2015,1,0046000,1,1,100,,,,,,,,,2,,2,,000400.2106,1
11,2375,4,21112,13042,23,04,02,2,45,01,01,2014,2,03,021,1,1,232,24,1,515,08,2,,,,01,2016,1,0090000,5,1,070,2,030,,,,,,,2,,2,,000325.8999,1
11,2376,2,24712,12948,26,09,05,2,33,01,07,2013,2,04,330,1,1,233,24,1,913,14,2,,,,07,2015,1,0020000,5,1,090,2,010,,,,,,,2,,2,,000512.6250,1
11,2377,2,24712,12948,26,09,03,2,32,01,01,2012,1,04,512,1,1,234,36,1,913,32,2,,,,01,2015,1,0030000,5,1,090,2,010,,,,,,,2,,2,,000512.6250,1
11,2378,2,24712,12948,26,03,03,2,34,01,04,2011,1,02,913,1,1,233,36,1,913,36,1,04,2014,2,,,2,,,,,,,,,,,,,1,0030000,2,,000512.6250,1
11,2379,3,21202,13055,23,01,01,2,53,03,05,2014,4,68,021,1,2,222,10,1,512,30,2,,,,03,2015,1,0030000,1,1,090,,,3,010,,,,,2,,2,,000230.6593,1
11,2380,3,21202,13055,23,03,03,1,26,01,11,2013,1,68,023,1,2,500,11,1,834,10,2,,,,10,2014,1,0030000,1,1,090,,,3,010,,,,,2,,2,,000316.1548,1
11,2381,3,21107,13061,23,02,02,2,31,01,01,2013,2,02,921,1,1,231,24,1,913,20,2,,,,01,2015,1,0010000,5,1,090,,,3,010,,,,,2,,2,,000511.9968,1
11,2382,3,23603,13086,23,02,02,2,39,03,12,2013,2,61,421,2,1,300,24,1,913,60,2,,,,12,2015,2,,,,,,,,,,,,,2,,2,,000472.3388,1
11,2383,3,22519,13103,23,03,03,2,30,02,02,2014,1,63,122,1,1,234,24,1,412,31,2,,,,02,2016,1,0130000,5,1,095,,,3,005,,,,,2,,2,,000506.2391,1
11,2384,4,21208,13108,23,02,03,2,28,01,06,2013,1,67,223,1,1,500,36,1,513,15,2,,,,06,2016,1,0030000,1,1,070,,,3,010,4,020,,,2,,2,,000478.3890,1
11,2385,4,21208,13108,23,07,03,2,38,01,04,2013,1,06,021,2,1,234,24,1,512,17,2,,,,04,2015,1,0031000,1,1,090,,,,,4,010,,,2,,2,,000374.7792,1
11,2386,1,21219,13152,26,01,01,1,31,01,08,2012,2,04,312,1,1,233,25,1,832,25,1,09,2014,2,,,1,0040000,5,1,090,,,3,010,,,,,1,0100000,2,,000445.5737,1
11,2387,3,22423,13145,23,01,01,1,47,01,01,2010,2,65,724,1,1,400,60,1,724,56,2,,,,01,2015,1,0120000,5,1,050,2,050,,,,,,,2,,2,,000371.7754,1
11,2388,3,22423,13145,23,01,01,1,45,01,08,2014,2,55,832,1,1,500,24,1,832,01,2,,,,08,2016,1,0004000,5,1,100,,,,,,,,,2,,2,,000371.7754,1
11,2389,4,22321,13160,23,02,02,2,36,01,03,2011,2,53,021,1,1,233,37,1,913,37,1,04,2014,2,,,2,,,,,,,,,,,,,1,0095000,2,,000415.0286,1
11,2390,3,22326,13182,23,03,05,2,31,03,12,2012,2,04,021,1,1,234,24,1,913,58,2,,,,12,2014,1,0046906,5,1,100,,,,,,,,,2,,2,,000511.7054,1
11,2391,3,21102,13205,23,02,03,1,26,01,09,2014,2,04,724,1,1,233,24,1,832,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000446.6970,1
11,2391,3,21102,13205,23,03,05,2,23,01,09,2014,2,04,523,1,1,233,24,1,913,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000417.9027,1
11,2392,3,21221,13239,23,03,03,1,25,02,09,2013,1,68,921,2,2,500,10,1,834,10,1,07,2014,2,,,1,0024000,1,1,035,2,040,3,020,4,005,,,1,0100000,2,,000447.0714,1
11,2393,3,21221,13239,23,02,03,2,25,01,08,2012,1,04,021,1,1,235,24,1,913,24,1,08,2014,2,,,1,0008000,5,1,020,2,040,3,025,4,005,5,010,1,0060000,2,,000479.9970,1
11,2394,3,21221,13239,23,04,03,2,34,01,06,2014,1,58,421,1,1,222,24,1,913,03,2,,,,06,2016,1,0003000,5,1,100,,,,,,,,,2,,2,,000479.9970,1
11,2395,3,22424,13237,23,05,03,2,31,01,12,2012,1,63,522,1,1,235,25,1,913,21,2,,,,01,2015,1,0060000,5,1,060,2,015,3,020,4,005,,,2,,1,0004100,000512.6705,1
11,2396,4,21108,13248,23,03,03,2,29,02,07,2012,1,67,023,1,1,233,28,1,223,26,2,,,,11,2014,1,0100000,1,1,060,,,3,040,,,,,2,,2,,000513.8518,1
11,2397,4,21108,13248,23,07,03,2,25,01,03,2012,1,63,913,1,1,234,36,1,913,30,2,,,,03,2015,1,0006000,5,1,100,,,,,,,,,2,,2,,000513.8518,1
11,2398,4,21206,13251,23,02,04,2,26,01,10,2013,5,57,513,1,1,232,25,1,913,11,2,,,,11,2015,1,0044000,5,1,100,,,,,,,,,2,,2,,000479.9970,1
11,2399,4,21206,13251,23,02,03,1,29,05,02,2013,2,57,513,1,1,233,46,1,513,46,1,01,2014,3,,,1,0018000,5,1,100,,,,,,,,,2,,2,,000447.0714,2
11,2399,4,21206,13251,23,03,03,1,53,05,04,2013,2,63,612,1,1,233,12,1,419,57,1,01,2014,3,,,1,0137000,5,1,080,,,3,015,4,005,,,1,0150000,2,,000349.6135,2
11,2399,4,21206,13251,23,08,06,2,26,02,11,2013,1,57,513,1,1,211,23,1,513,34,2,,,,10,2015,1,0055000,5,1,100,,,,,,,,,2,,1,0018000,000479.9970,1
11,2399,4,21206,13251,23,10,03,2,54,02,02,2014,1,57,513,1,1,500,22,1,513,57,2,,,,12,2015,1,0120000,5,1,100,,,,,,,,,2,,2,,000326.1731,1
11,2400,4,21206,13251,23,03,03,2,28,01,03,2012,2,67,023,1,1,500,33,1,913,30,2,,,,12,2014,1,0020000,1,1,100,,,,,,,,,2,,2,,000479.9970,1
11,2401,2,21111,13256,26,02,04,2,45,01,08,2011,2,03,515,1,1,234,20,1,913,20,1,04,2013,3,,,2,,,,,,,,,,,,,2,,2,,000402.6323,2
11,2401,2,21111,13256,26,04,06,2,21,02,05,2012,1,06,021,1,1,221,12,1,347,24,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000516.2969,2
11,2402,2,21217,13267,26,02,02,2,44,01,04,2013,2,57,021,1,1,235,36,1,513,17,2,,,,04,2016,1,0071000,5,1,050,,,,,4,050,,,2,,1,0012000,000496.3820,1
11,2403,2,21217,13267,26,01,01,1,50,02,03,2013,2,04,612,1,1,300,36,1,143,56,2,,,,03,2016,1,0042000,5,1,100,,,,,,,,,2,,2,,000461.4996,1
11,2403,2,21217,13267,26,02,02,2,47,02,01,2011,2,63,021,1,1,300,38,1,143,55,1,03,2014,3,,,1,0120000,5,1,100,,,,,,,,,2,,2,,000430.5576,2
11,2404,4,22418,13268,23,02,02,2,40,01,08,2012,2,02,921,1,1,231,36,1,913,25,2,,,,08,2015,1,0044000,1,1,100,,,,,,,,,2,,1,0030000,000401.6360,1
11,2405,4,22418,13268,23,02,02,2,43,02,06,2013,2,04,021,1,1,231,18,1,913,35,2,,,,12,2014,1,0021000,1,1,090,,,,,4,010,,,2,,2,,000401.6360,1
11,2406,4,22418,13268,23,01,01,1,45,02,08,2013,2,04,723,1,1,233,19,1,723,49,2,,,,03,2015,1,0149000,5,1,100,,,,,,,,,2,,1,0035000,000373.4118,1
11,2407,2,22411,13280,26,03,03,1,33,04,05,2013,1,63,123,1,1,500,19,1,413,49,2,,,,12,2014,1,0007000,1,1,100,,,,,,,,,2,,2,,000446.6970,1
11,2408,3,22318,13287,23,03,03,2,20,01,12,2012,2,02,515,1,1,235,24,1,913,21,2,,,,12,2014,1,0020000,5,1,100,,,,,,,,,2,,2,,000444.4912,1
11,2409,3,22318,13287,23,05,05,2,25,01,06,2013,2,03,021,1,1,233,24,1,913,15,2,,,,06,2015,1,0040000,5,1,100,,,,,,,,,2,,2,,000510.1086,1
11,2410,3,22318,13287,23,02,02,2,38,01,11,2013,2,04,021,1,1,234,24,1,913,10,2,,,,11,2015,1,0055000,5,1,100,,,,,,,,,2,,2,,000399.6290,1
11,2411,3,22318,13287,23,03,03,2,38,02,03,2013,1,68,021,1,1,234,24,1,913,18,2,,,,03,2015,1,0024000,1,1,070,,,,,4,030,,,2,,1,0014000,000399.6290,1
11,2411,3,22318,13287,23,04,03,2,34,02,08,2013,1,04,021,1,1,234,24,1,913,38,2,,,,08,2015,1,0008000,5,1,080,,,,,4,020,,,2,,1,0013000,000510.1086,1
11,2412,4,22427,13332,23,03,03,1,26,02,09,2013,1,63,414,1,1,234,24,1,411,36,2,,,,09,2015,1,0005000,5,,,2,100,,,,,,,2,,1,0004500,000545.5053,1
11,2413,4,22427,13332,23,05,03,2,22,01,07,2014,1,04,522,1,1,234,24,1,913,02,2,,,,07,2016,1,0005000,5,1,100,,,,,,,,,2,,2,,000510.3418,1
11,2414,1,21203,13362,26,06,03,2,31,01,04,2012,1,06,522,1,1,234,36,1,512,29,2,,,,04,2015,1,0063000,1,1,070,2,020,3,010,,,,,2,,2,,000479.5950,1
11,2415,1,21203,13362,26,07,03,1,29,01,06,2014,1,58,522,1,1,233,24,1,311,03,2,,,,06,2016,1,0048000,1,1,075,2,020,3,005,,,,,2,,2,,000446.6970,1
11,2416,2,22327,13364,26,04,05,2,42,02,04,2013,2,63,021,1,1,232,24,1,913,40,2,,,,04,2015,1,0035000,5,1,100,,,,,,,,,2,,2,,000375.4091,1
11,2417,2,22327,13364,26,07,03,2,29,01,12,2012,1,06,021,1,1,231,36,1,522,21,2,,,,12,2015,1,0020000,5,1,100,,,,,,,,,2,,2,,000479.1930,1
11,2418,3,21218,13372,23,05,02,2,40,01,11,2013,5,04,021,1,1,233,30,1,913,10,2,,,,05,2016,1,0022000,5,1,100,,,,,,,,,2,,2,,000375.7240,1
11,2419,1,21118,13374,26,03,03,2,38,03,04,2012,1,06,021,1,1,234,33,1,513,29,2,,,,01,2015,1,0020000,5,1,100,,,,,,,,,2,,1,0030000,000376.9838,1
11,2420,1,21118,13374,26,03,03,2,24,01,09,2013,1,04,522,1,1,222,24,1,913,12,2,,,,09,2015,1,0013000,5,1,100,,,,,,,,,2,,1,0015000,000419.3038,1
11,2421,1,21118,13374,26,01,01,1,39,13,02,2014,2,65,023,1,2,221,05,1,723,55,1,07,2014,2,,,1,0030000,1,1,085,2,015,,,,,,,1,0050000,2,,000380.9261,1
11,2422,2,21112,13394,26,03,03,2,30,01,09,2013,1,63,522,1,1,231,24,1,913,12,2,,,,09,2015,1,0016000,5,1,100,,,,,,,,,2,,2,,000481.2030,1
11,2423,2,21112,13394,26,02,02,2,28,01,10,2013,2,06,235,1,1,232,24,1,913,11,2,,,,10,2015,1,0018000,5,1,080,,,3,020,,,,,2,,2,,000481.2030,1
11,2424,3,22519,13419,23,04,03,1,36,01,12,2009,1,06,023,1,1,214,88,1,932,57,2,,,,88,8888,1,0010000,1,1,050,,,,,4,050,,,2,,2,,000380.9261,1
11,2425,4,22514,13421,23,03,05,2,40,02,07,2010,2,68,021,1,1,222,24,1,913,24,1,07,2012,2,,,1,0060000,1,1,090,2,010,,,,,,,2,,2,,000376.9838,2
12,2426,3,23109,13428,23,07,03,2,29,02,10,2013,4,03,921,1,1,233,24,1,913,36,2,,,,10,2015,1,0084000,5,1,100,,,,,,,,,2,,2,,000466.5829,1
12,2427,1,21312,13425,26,04,03,2,29,02,03,2013,1,04,131,1,1,400,60,1,913,42,2,,,,03,2018,1,0035000,1,1,060,2,040,,,,,,,2,,2,,000494.5570,1
12,2428,1,21312,13425,26,06,06,2,27,01,06,2013,1,57,522,1,1,233,23,1,513,15,2,,,,05,2015,1,0013000,1,1,100,,,,,,,,,2,,2,,000494.5570,1
12,2429,1,21312,13425,26,03,03,2,28,01,08,2012,1,61,021,1,1,211,28,1,913,25,2,,,,12,2014,1,0003000,5,1,100,,,,,,,,,2,,1,0009000,000494.5570,1
12,2430,2,23111,13638,26,03,03,2,27,01,03,2014,1,04,921,1,1,231,88,1,913,06,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000482.0004,1
