REGN,PROV,URB,HHCN,REL,SEX,AGE,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,OCUP,SWORK,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
7,22,1,811,2,1,36,11,95,2,6,42,1,66,981,1195,1,12,96,,,1,84000,1,150000,1,11700,386.6524
7,22,1,817,1,1,40,8,96,2,6,43,1,52,43,896,1,3,97,,,1,90000,1,7800,1,7140,386.6522
7,22,1,821,6,1,29,5,96,1,6,25,1,999,25,596,1,3,97,,,2,,,52000,1,4700,386.6522
7,22,1,916,2,1,63,8,95,2,4,985,1,999,872,895,2,,,9,1997,1,1560,4,,1,35000,386.6523
7,22,1,944,1,1,40,5,96,2,2,389,2,96,971,1094,2,,,88,8888,1,78000,4,,1,51000,386.6523
7,22,1,946,3,1,30,11,96,1,6,Z90,1,999,981,1196,2,,,7,1997,2,,,,1,25000,386.6523
7,22,1,955,2,1,38,11,96,2,6,Z90,1,96,981,9988,2,,,88,8888,1,36000,1,21500,1,8500,421.8026
7,22,1,1019,1,1,44,9,96,2,6,Z90,1,52,68,487,2,,,10,1997,1,110000,1,,1,35000,421.8024
7,22,1,1045,3,2,25,12,95,2,6,999,2,52,532,1295,2,,,12,1997,1,60000,1,,1,50000,386.6523
7,22,1,1045,1,1,46,9,95,2,4,872,1,81,872,995,2,,,10,1998,1,60000,1,,1,49000,386.6523
7,22,1,1050,2,2,49,7,96,2,6,791,1,81,791,796,2,,,8,1998,1,39000,1,,1,40000,386.6523
7,22,1,1054,2,1,39,2,97,2,6,42,1,52,42,9988,2,,,88,8888,1,60000,1,165000,1,30000,386.6523
7,22,1,659,1,1,45,3,95,2,5,700,1,81,700,692,2,,,9,1997,1,25000,1,,1,110500,452.4014
7,22,2,1759,1,1,32,99,99,2,5,999,1,78,842,392,1,2,97,,,2,,,10000,2,,802.446
7,22,2,1759,6,1,28,1,97,1,5,999,1,56,842,197,2,,,88,8888,1,3000,1,,2,,802.446
7,22,2,1759,6,1,29,2,97,1,3,X30,1,78,842,393,2,,,88,8888,2,,,10000,2,,802.446
7,22,2,1562,1,1,50,3,95,2,6,42,1,35,981,291,1,3,97,,,1,80000,1,60000,2,,729.4946
7,22,1,604,4,2,25,6,96,2,4,999,1,89,552,696,2,,,6,1998,1,10000,4,,2,,452.4013
7,22,1,1119,2,1,51,7,96,2,5,855,1,35,855,179,2,,,4,1997,1,96000,1,,2,,158.404
7,22,1,1147,2,1,28,9,95,2,6,33,1,89,29,995,1,12,96,,,1,85000,5,50000,2,,158.404
7,22,1,1148,2,1,42,11,96,2,6,999,1,52,981,1196,2,,,7,1997,1,999999,1,,2,,158.404
7,22,1,1156,1,1,41,1,97,2,1,954,1,81,954,9986,2,,,1,1999,1,5000,5,,2,,158.404
7,22,1,1203,6,2,26,12,96,1,5,949,1,89,541,1096,2,,,88,8888,1,5000,1,,1,3000,158.404
7,22,1,1218,2,1,38,4,96,2,6,431,1,82,52,995,1,3,97,,,1,20000,1,25000,1,25000,158.4039
7,22,1,613,1,1,30,2,96,2,5,X30,1,33,42,296,1,11,96,,,1,5000,1,30000,2,,452.4013
7,22,1,634,3,2,37,99,99,4,6,X30,1,94,66,287,1,2,97,,,1,5000,1,60000,2,,452.4012
7,22,1,634,3,1,31,99,99,1,6,Z90,1,35,42,1092,1,11,96,,,2,,,75000,2,,452.4012
7,22,1,554,1,1,36,5,96,2,5,981,1,26,981,988,2,,,88,8888,1,60000,1,,2,,542.8818
7,22,1,554,2,2,36,3,94,2,5,541,1,47,541,694,1,2,97,,,1,12000,4,130000,1,54600,542.8818
7,22,1,555,3,2,40,2,97,1,5,Z30,3,52,541,297,2,,,9,1997,2,,,,2,,542.8818
7,22,1,556,1,2,46,12,96,3,4,799,1,82,799,1090,2,,,10,1999,1,16000,1,5000,1,7000,542.8818
7,22,1,1295,1,1,34,6,96,2,6,861,1,67,981,1289,2,,,4,1997,1,108000,1,,1,3000,180.7514
7,22,1,1301,3,2,23,9,94,1,6,999,1,39,541,994,2,,,99,1997,1,5000,1,,2,,198.8265
7,22,1,1319,2,1,27,4,96,2,6,Y12,1,66,981,188,2,,,88,8888,1,60000,1,,2,,180.7514
7,22,1,1352,4,1,48,6,94,2,6,855,1,82,855,885,2,,,88,8888,2,,,,2,,180.7514
7,22,1,1392,1,1,52,3,97,2,6,92,1,999,43,1193,2,,,88,8888,2,,,,2,,180.7514
7,22,1,1422,3,1,31,1,97,4,6,Z20,1,14,42,9994,2,,,88,8888,2,,,,2,,180.7514
7,22,1,1434,2,1,31,10,96,2,6,Z20,1,39,43,9988,2,,,7,1997,1,60000,1,,2,,180.7514
7,22,1,1443,3,1,24,6,96,1,6,451,1,89,721,796,2,,,8,1998,1,38000,5,,1,1000,180.7514
7,22,1,424,2,1,25,1,95,2,3,999,1,81,999,195,2,,,5,1997,1,18000,4,,2,,452.4011
7,22,1,429,2,1,30,9,92,2,3,871,1,81,871,992,2,,,4,1997,1,19000,4,,2,,452.4011
7,22,2,1780,1,1,36,99,99,2,6,641,1,78,834,9999,2,,,88,8888,1,79122,1,,2,,875.4008
7,22,1,463,3,1,27,8,96,1,6,989,1,35,981,595,2,,,7,1997,1,36000,1,,2,,497.6412
7,22,1,464,1,1,35,4,95,2,6,423,1,89,949,495,2,,,88,8888,1,105000,1,,2,,497.6412
7,22,1,468,3,1,41,6,96,1,6,981,1,66,43,385,2,,,6,1997,1,65000,1,,2,,497.6412
7,22,1,469,2,1,33,6,96,2,5,985,1,82,43,692,2,,,4,1997,1,115000,1,,2,,452.4012
7,22,1,522,1,1,41,7,96,2,4,872,1,89,872,185,2,,,7,1997,1,76000,1,,2,,452.4012
7,22,2,1701,1,1,39,9,95,2,3,979,1,81,979,593,2,,,9,1997,1,26000,1,,2,,729.4957
7,22,2,1710,2,1,41,4,96,1,6,845,2,24,845,495,2,,,10,1997,1,15000,1,,2,,729.4956
7,22,2,1713,1,1,52,7,96,2,4,849,1,81,849,796,2,,,4,1997,1,10000,1,,2,,729.4956
7,46,1,1880,2,2,48,8,95,2,4,974,1,81,979,895,2,,,8,1997,1,5000,1,,2,,477.2649
7,46,2,2138,5,2,27,1,97,2,5,Z90,1,94,541,197,2,,,88,8888,2,,,,2,,898.9645
7,46,2,2141,3,2,27,9,95,1,6,Z90,1,96,66,1095,2,,,5,1998,1,30000,1,,1,30000,898.9645
7,46,1,1954,1,1,42,3,97,2,4,589,1,81,979,385,2,,,6,1997,1,40000,1,,2,,477.2645
7,46,2,2061,3,2,38,7,96,1,5,799,1,94,799,796,2,,,7,1998,1,999999,1,,2,,898.9651
7,46,2,2196,4,2,27,6,96,2,2,Z20,1,82,541,696,2,,,6,2000,1,4000,1,,2,,898.9639
7,46,2,2113,6,1,28,9,95,1,6,Z30,1,50,949,995,2,,,88,8888,2,,,,2,,898.9664
7,46,1,1981,4,1,35,4,96,2,6,25,1,81,25,495,2,,,4,1998,1,100000,1,,1,52500,477.2643
7,46,1,2008,3,2,34,8,90,2,6,66,5,96,66,186,2,,,12,1997,1,30000,1,,1,150000,477.2647
7,61,2,2259,3,1,34,2,97,1,6,Z90,1,82,981,9991,2,,,12,1997,1,7500,1,,1,19500,122.5946
7,61,2,2259,3,1,25,11,96,1,5,X30,1,66,981,1196,2,,,7,1997,1,6000,1,,2,,122.5946
7,61,1,2238,3,1,27,2,95,1,6,451,1,89,999,295,2,,,88,8888,2,,,,2,,59.8849
8,26,1,90,3,1,32,11,96,1,6,Z90,1,35,981,1087,2,,,9,1997,1,55000,1,,2,,146.9925
8,26,1,90,3,1,31,99,99,1,6,Z90,1,66,981,693,1,1,97,,,1,40000,1,50000,1,26000,146.9925
8,26,1,112,1,1,34,11,96,2,6,981,1,52,981,991,2,,,11,1997,1,21000,1,2600,2,,160.3556
8,26,1,126,1,1,36,8,87,2,4,872,1,81,872,887,1,11,96,,,2,,,20800,1,10000,146.9927
8,26,1,162,3,2,34,10,96,4,6,66,1,56,66,591,1,11,96,,,1,12000,1,15000,1,600,146.9927
8,26,1,178,3,2,20,8,89,2,3,452,2,96,386,390,2,,,88,8888,1,26000,2,,2,,161.692
8,26,1,185,2,1,41,6,96,2,6,Z90,1,89,954,696,2,,,6,1998,1,30000,1,,2,,146.9928
8,26,1,186,3,2,31,2,89,1,6,Z20,1,96,549,289,2,,,88,8888,2,,,,2,,146.9928
8,26,1,186,3,2,34,2,95,1,6,Z20,1,96,549,285,1,12,96,,,2,,,91000,1,6000,146.9928
8,26,1,202,1,1,43,12,95,2,4,Z90,1,47,161,686,2,,,10,1997,1,30000,1,,2,,146.9927
8,26,1,215,6,1,63,8,86,2,4,614,3,96,589,886,2,,,8,1998,1,21000,1,,2,,146.9927
8,26,1,215,6,2,60,12,95,2,1,Z20,3,96,549,896,2,,,88,8888,1,21000,1,,2,,146.9927
8,26,1,216,4,1,35,5,96,2,5,589,1,52,989,9991,2,,,4,1997,1,78000,1,,2,,146.9927
8,26,2,334,3,2,25,5,95,1,6,Z90,1,18,549,595,2,,,8,1997,2,,,,1,7000,925.667
8,26,1,78,3,2,36,5,96,1,6,139,1,82,549,891,2,,,5,1997,1,7800,1,,2,,146.9928
8,37,1,601,1,1,44,1,97,2,5,959,1,52,981,793,2,,,12,1997,1,17000,1,,1,1500,282.514
8,37,2,870,2,1,99,12,96,2,6,981,1,52,981,1292,1,12,96,,,1,6000,1,10000,2,,967.0848
8,37,1,407,3,2,31,9,93,1,5,541,3,63,541,1293,2,,,4,1998,1,2000,1,,2,,282.5141
8,37,2,823,3,1,34,6,96,2,5,954,1,81,362,795,2,,,88,8888,1,4500,1,,2,,879.1661
8,37,2,823,1,2,35,6,96,2,4,791,1,81,389,795,2,,,88,8888,1,4500,1,,2,,879.1661
8,37,1,441,3,2,33,9,93,2,6,135,5,63,451,591,2,,,5,1997,1,10000,1,,2,,282.5142
8,37,1,623,3,1,32,2,96,1,6,981,1,52,43,388,1,11,96,,,1,20000,3,,2,,282.5142
8,37,1,623,3,2,31,4,96,1,6,21,1,82,21,993,1,3,97,,,1,42000,1,5000,2,,282.5142
8,37,1,623,3,1,29,1,96,1,6,981,1,52,43,1192,1,11,96,,,1,20000,3,3000,2,,282.5142
8,37,1,623,3,2,28,2,97,1,6,389,1,82,322,895,2,,,88,8888,1,15000,1,,2,,282.5142
8,37,2,1017,3,2,30,5,96,1,2,Z90,1,51,541,595,2,,,5,1998,1,11000,1,,1,5000,879.1653
8,37,1,487,3,1,22,1,97,1,4,973,1,81,973,197,2,,,1,1999,2,,,,2,,282.514
8,37,2,943,4,1,47,8,96,2,5,611,1,96,971,9976,2,,,88,8888,1,36000,1,,2,,1074.5394
8,37,1,506,2,1,52,3,96,2,1,981,1,96,981,389,1,2,97,,,1,10000,1,38000,2,,282.5141
8,37,1,508,2,1,48,3,97,2,5,951,1,35,981,377,2,,,12,1997,2,,,,1,2000,282.5141
8,37,1,514,1,1,44,3,96,2,5,532,1,81,531,279,1,11,96,,,2,,,87500,1,32500,282.5141
8,37,1,530,1,1,50,2,97,2,6,43,1,52,43,397,2,,,12,1997,1,26000,1,,2,,282.5141
8,37,1,544,2,2,30,9,95,2,6,321,5,66,541,995,2,,,88,8888,2,,,,2,,282.5141
8,37,2,961,6,2,70,7,96,3,2,329,5,96,541,895,2,,,88,8888,1,23800,1,,2,,879.163
8,37,1,554,2,1,32,99,99,2,6,370,1,52,370,9994,2,,,3,1998,2,,,,2,,282.5137
8,37,2,983,2,1,29,1,97,2,4,922,1,50,922,197,2,,,1,1999,2,,,,2,,879.1693
8,37,1,665,4,1,35,9,96,2,4,959,1,56,959,996,2,,,9,1997,1,36960,1,,2,,186.3199
8,37,1,700,3,1,26,7,96,2,5,532,1,96,599,695,2,,,5,1997,1,17000,1,,2,,186.3198
8,37,1,731,2,1,27,12,96,2,6,999,1,96,369,1296,2,,,11,1997,1,14400,1,,2,,223.5837
8,37,1,768,3,2,23,7,96,1,6,66,3,64,66,996,2,,,88,8888,2,,,,1,1000,186.3197
8,37,1,381,2,1,50,5,96,2,4,611,2,80,954,1189,2,,,11,1997,1,41215,1,,2,,282.514
8,37,1,457,6,1,28,4,96,1,6,Z20,2,82,981,496,1,3,97,,,1,22000,1,20000,2,,308.1972
8,48,1,1118,2,1,42,99,85,2,5,321,1,96,593,9985,2,,,88,8888,2,,,,2,,146.4793
8,48,1,1129,4,1,25,12,95,2,6,Z30,5,96,321,9994,2,,,88,8888,1,32000,4,,1,17000,162.7548
8,48,1,1148,1,1,46,1,97,2,5,Z90,2,96,551,386,2,,,12,1997,2,,,,2,,146.4793
8,48,2,1433,3,2,40,6,96,2,3,541,5,96,542,381,2,,,88,8888,1,1300,5,,1,1000,506.6338
8,48,2,1441,3,2,31,3,94,2,3,325,2,94,541,9986,2,,,88,8888,2,,,,1,1500,506.6337
8,48,2,1447,1,1,42,3,95,2,3,985,2,39,531,294,2,,,99,1998,2,,,,1,43000,506.6337
8,48,1,1171,2,1,30,7,96,2,2,615,1,81,162,594,2,,,7,1998,1,18700,1,,2,,195.3059
8,48,1,1183,3,1,40,7,96,2,5,981,1,52,981,492,2,,,4,1998,1,20000,1,,2,,146.4795
8,48,1,1197,4,1,35,4,96,2,6,981,1,52,981,789,2,,,5,1997,1,30000,1,,2,,146.4793
8,60,1,1576,3,1,26,4,94,1,6,599,5,81,846,494,2,,,6,1997,1,30000,1,,1,4000,280.2776
8,60,2,1819,6,2,36,1,97,2,5,Z20,1,81,541,793,2,,,88,8888,1,6000,1,,1,9000,426.7828
8,64,2,2015,3,2,31,1,97,1,4,532,1,18,541,195,2,,,88,8888,1,2000,1,20000,2,,445.1036
8,64,2,2016,2,1,36,3,96,2,6,599,1,81,386,1092,2,,,3,1998,1,25000,1,,2,,445.1036
8,64,2,2032,3,2,28,1,96,1,6,313,1,81,313,9993,1,3,97,,,2,,,52000,1,2300,445.1028
8,64,2,2032,4,1,35,6,96,2,5,Z90,1,33,981,9986,2,,,5,1997,1,55300,1,,2,,445.1028
8,64,1,1849,2,1,49,12,96,2,5,Z20,1,33,531,177,2,,,8,1997,1,45000,1,,1,910,142.1634
8,64,1,1860,2,1,99,1,96,2,5,Z20,1,52,42,1276,1,1,97,,,1,78000,1,10000,2,,142.1634
8,64,2,2066,2,1,38,5,96,2,5,Z90,1,52,43,1277,1,3,97,,,1,260000,1,26000,1,5000,445.1032
8,64,2,2087,4,1,29,11,96,2,6,Z20,1,999,981,1196,2,,,88,8888,1,21000,1,,2,,445.1036
8,64,1,1898,3,1,35,1,91,1,6,79,1,96,79,191,1,3,97,,,1,15600,1,50000,1,6000,142.1632
8,64,1,1900,6,1,28,1,96,1,6,43,1,35,43,196,2,,,5,1997,1,30000,1,,2,,142.1632
8,64,1,1912,2,1,32,6,94,2,4,973,1,81,973,685,1,11,96,,,1,42000,1,50000,2,,142.1634
8,64,2,2109,3,2,33,9,92,5,4,451,1,82,Z20,992,2,,,9,1998,1,17000,4,,1,20000,445.1036
8,64,1,1931,4,2,46,11,96,2,6,66,1,81,66,1196,2,,,88,8888,1,20000,2,,2,,142.1634
8,64,1,1947,2,1,46,99,92,2,6,42,1,82,42,9992,2,,,88,8888,1,95000,1,,2,,170.596
8,78,1,2173,3,1,30,10,96,2,3,795,1,81,795,994,2,,,10,1997,1,2000,3,,1,21800,164.0068
8,78,1,2184,6,2,41,2,95,2,6,541,1,39,541,295,2,,,88,8888,1,17000,1,,1,12950,164.0068
8,78,2,2246,2,2,48,7,93,2,4,Z20,1,52,541,793,2,,,6,1997,1,27800,4,,2,,243.2957
8,78,2,2248,4,1,40,7,96,2,6,981,1,47,981,288,2,,,8,1997,2,,,,2,,243.2957
8,78,2,2254,3,2,23,2,97,1,6,542,1,83,981,297,2,,,12,1997,1,6000,1,,2,,243.2957
8,78,2,2278,4,1,32,11,96,2,5,981,2,35,981,1196,2,,,9,1997,2,,,,2,,243.2957
8,78,1,2208,3,2,50,2,97,1,6,64,1,81,64,196,2,,,12,1997,1,20000,1,,2,,178.9164
9,7,1,22,1,1,33,3,94,2,2,954,2,57,954,394,1,2,97,,,1,8000,3,11000,1,8500,197.688
9,7,1,59,2,2,28,1,97,2,2,Z20,1,81,541,197,2,,,12,2000,2,,,,2,,197.688
9,7,1,59,1,1,31,11,96,2,3,615,1,81,985,1196,2,,,12,2000,2,,,,2,,197.688
9,7,1,90,1,1,39,3,96,2,5,981,1,35,982,292,1,11,96,,,2,,,45000,1,8000,197.6881
9,7,2,294,3,2,22,3,97,1,0,Z90,1,57,541,397,2,,,3,1999,2,,,,2,,136.0948
9,7,2,307,6,2,42,99,99,3,3,Z90,2,57,541,795,1,1,97,,,1,3000,3,4000,2,,136.0951
9,7,2,313,3,1,99,1,97,1,5,619,1,57,959,197,2,,,1,1999,2,,,,2,,136.0948
9,7,2,322,3,2,24,2,97,1,3,Z20,1,81,541,297,2,,,2,1999,2,,,,2,,136.0948
9,7,2,191,3,1,20,1,97,1,0,643,1,57,959,197,2,,,1,1999,2,,,,2,,136.0948
9,7,2,192,3,1,20,2,97,1,1,Z20,1,81,541,297,2,,,8,1999,2,,,,2,,136.0948
9,7,2,218,6,1,27,2,95,1,4,Z20,1,81,541,195,1,1,97,,,2,,,40000,1,30000,136.0948
9,7,2,228,3,2,25,10,96,1,5,Z20,1,15,329,1096,1,3,97,,,2,,,9155,2,,136.0948
9,7,2,237,3,2,16,3,96,1,1,Z20,5,57,532,496,2,,,4,1998,1,14000,3,,2,,136.0948
9,7,2,250,3,1,26,2,96,1,3,Z30,1,81,451,396,2,,,3,1998,2,,,,2,,136.0948
9,7,2,260,3,1,19,7,96,2,1,619,2,57,599,996,2,,,88,8888,1,6000,3,,2,,136.0948
9,7,2,269,3,2,28,2,97,4,2,Z90,2,57,541,397,2,,,88,8888,2,,,,2,,136.0948
9,7,2,327,3,2,19,3,96,1,5,Z20,1,81,541,496,2,,,88,8888,1,12000,1,,2,,136.0948
9,72,2,529,2,2,28,7,95,1,3,Z90,5,57,541,895,2,,,88,8888,1,15000,3,,1,5000,662.8243
9,72,2,535,3,2,35,99,99,1,5,Z90,1,82,389,891,1,3,97,,,1,50000,1,,1,10000,662.8243
9,72,2,538,2,2,37,6,96,2,3,Z20,1,57,599,1295,2,,,88,8888,1,15000,3,,1,5000,662.8243
9,72,2,592,6,2,49,9,95,2,3,Z20,1,96,386,695,2,,,88,8888,1,27000,1,,2,,662.8229
9,72,2,592,6,1,42,11,96,2,3,411,1,96,820,1196,2,,,88,8888,1,22000,1,,2,,662.8229
9,72,2,623,3,1,26,8,95,1,4,Z90,5,57,974,895,2,,,3,1999,1,4000,3,,2,,662.8221
9,72,2,693,3,2,25,7,96,1,6,386,5,89,384,796,2,,,7,1998,1,22000,5,,2,,723.079
9,72,1,403,2,2,40,1,97,2,6,66,1,81,66,297,2,,,12,1997,1,10000,1,,2,,233.8574
9,72,2,563,2,2,48,4,96,2,2,Z20,1,96,549,496,2,,,88,8888,1,1000,1,,2,,662.8231
9,72,2,671,3,1,20,11,96,1,2,641,5,57,872,1196,2,,,88,8888,1,3000,2,,2,,662.8231
9,72,2,671,3,1,19,2,97,1,1,621,5,57,872,297,2,,,88,8888,2,,,,2,,662.8231
9,73,1,780,3,2,22,5,96,1,5,621,1,81,541,696,2,,,5,1997,1,7000,1,,2,,291.0268
9,73,1,944,3,1,30,12,95,1,5,624,1,81,999,196,1,1,97,,,2,,,15000,2,,291.0266
9,73,1,981,3,2,27,10,96,1,5,Z20,1,94,541,1096,2,,,10,1997,2,,,,2,,291.0266
9,73,2,1346,6,2,23,8,95,1,5,Z20,1,81,541,895,2,,,88,8888,1,3000,1,,1,12500,660.711
9,73,2,1351,3,2,24,3,96,5,4,Z20,5,81,451,396,1,3,97,,,1,1500,1,2000,2,,660.711
9,73,2,1351,3,2,18,3,96,1,3,Z20,5,57,541,596,2,,,88,8888,1,1500,1,,2,,660.711
9,73,1,781,3,1,31,1,97,2,6,Z90,1,39,981,197,2,,,11,1997,1,2400,1,,2,,320.1295
9,73,1,952,3,2,22,11,96,1,6,66,1,81,66,1196,2,,,11,1997,1,17000,1,,2,,291.0268
9,73,1,838,2,1,32,10,95,2,6,31,1,15,700,1095,2,,,12,1997,1,36000,1,,1,55000,323.3631
9,73,2,1371,3,2,19,6,96,1,3,959,1,57,999,696,2,,,88,8888,1,9000,4,,2,,660.7081
9,73,2,1372,3,2,23,3,94,1,5,Z20,1,51,541,1092,2,,,12,1997,1,11660,4,,2,,660.7081
9,73,2,1374,3,2,22,2,97,1,6,135,1,18,549,297,2,,,2,1998,2,,,,2,,660.7081
9,73,2,1376,4,1,27,10,96,2,3,985,1,81,985,1096,2,,,10,1998,2,,,,2,,660.7081
9,73,2,1376,3,2,27,10,96,2,6,Z20,1,81,541,1096,2,,,10,1998,1,5000,4,,2,,660.7081
9,73,2,1550,3,2,26,1,93,1,2,Z20,1,51,541,193,2,,,1,1998,1,7000,1,,2,,660.708
9,73,2,1560,3,2,25,5,94,1,3,541,1,51,541,593,2,,,3,1998,1,3000,1,,2,,660.708
9,73,2,1629,6,1,33,99,92,2,5,985,1,81,985,492,2,,,88,8888,2,,,,2,,263.6174
9,73,2,1629,6,2,30,99,92,2,5,Z20,1,81,541,492,2,,,88,8888,2,,,,2,,263.6174
9,73,2,1641,3,2,29,8,96,1,6,66,1,81,66,1194,2,,,88,8888,2,,,,2,,263.6175
9,73,2,1641,3,2,36,9,96,1,6,66,1,81,66,9989,2,,,88,8888,2,,,,2,,263.6175
9,73,2,1642,2,2,46,12,96,2,5,311,2,57,541,9999,2,,,88,8888,2,,,,2,,263.6175
9,73,1,1053,1,1,47,5,95,2,5,849,1,42,849,595,2,,,99,1997,1,42000,1,,2,,352.4847
9,73,1,1072,2,2,34,10,95,2,5,Z20,1,81,541,1095,2,,,10,1998,1,12000,1,,2,,320.4407
9,73,1,1107,3,2,26,5,96,1,6,Z90,1,81,66,596,2,,,10,1997,1,26000,3,,2,,293.7372
9,73,1,1108,3,2,30,1,96,1,5,389,1,81,541,1092,1,1,97,,,1,110000,1,,2,,293.7372
9,73,1,1183,3,2,33,4,75,4,3,Z20,1,51,541,495,2,,,88,8888,1,7000,4,,2,,293.7372
9,73,1,1197,2,1,37,7,96,2,6,Z90,1,52,41,796,2,,,4,1997,1,90000,1,,2,,293.7372
9,73,1,1207,3,1,23,99,99,1,6,Z30,1,52,41,496,1,10,96,,,1,16000,1,36000,2,,320.4407
9,73,1,1231,3,1,28,2,97,1,1,931,3,39,Z90,9999,2,,,88,8888,2,,,,2,,293.7373
9,73,1,1231,3,2,24,2,97,1,5,Z90,1,39,329,397,2,,,88,8888,2,,,,2,,293.7373
9,73,1,1238,3,2,25,99,96,1,6,Z90,1,81,67,391,2,,,88,8888,1,10500,1,,2,,293.7371
9,73,1,1248,3,2,23,12,96,1,6,311,1,81,67,1294,2,,,88,8888,2,,,,2,,293.7371
9,73,1,962,3,2,15,2,94,1,1,Z30,2,57,541,294,2,,,88,8888,2,,,,2,,291.0269
9,73,1,971,3,2,24,11,91,1,3,Z20,1,51,541,1189,2,,,4,1997,1,7682,5,,1,10500,291.0269
9,73,2,1427,3,1,27,8,96,1,4,615,2,57,949,9995,2,,,88,8888,2,,,,2,,660.7094
9,73,2,1321,2,2,40,4,96,2,1,Z20,2,57,791,596,2,,,4,1998,1,8000,1,,1,2600,660.7093
9,73,2,1324,3,2,25,3,96,1,5,Z20,1,81,541,396,2,,,3,1998,2,,,,2,,660.7093
9,73,2,1328,1,1,32,11,96,2,6,Z90,1,52,981,1196,2,,,11,1997,1,18450,1,,2,,660.7093
9,73,2,1330,3,2,36,11,95,4,5,Z20,1,81,541,1195,2,,,2,1998,1,2500,4,,2,,660.7093
10,13,1,100,3,1,26,2,96,1,4,Z90,1,96,981,994,2,,,88,8888,1,12000,1,,2,,355.473
10,13,1,147,2,2,33,11,94,2,5,Z30,1,39,541,1194,2,,,5,1998,1,4000,5,,1,2000,325.8501
10,18,2,531,6,2,35,10,96,2,5,Z20,1,81,541,695,2,,,88,8888,1,20000,1,,2,,73.9522
10,18,2,560,4,1,24,12,96,2,6,611,1,52,859,1296,2,,,10,1997,1,15000,1,,2,,73.9522
10,18,2,561,3,1,30,11,95,1,1,532,1,57,532,1093,2,,,11,1997,1,7300,5,,2,,73.9522
10,18,2,567,5,2,37,9,89,2,6,Z20,1,57,67,194,2,,,8,1997,1,8000,1,,2,,73.9522
10,18,2,569,5,1,23,9,96,1,5,611,1,52,981,996,2,,,1,2001,1,52000,1,,2,,73.9522
10,18,2,608,6,1,43,12,96,2,4,532,1,96,981,1295,2,,,7,1997,1,5000,1,,2,,73.9522
10,18,2,608,6,2,35,3,97,2,4,Z20,1,39,599,1195,2,,,7,1997,2,,,,2,,73.9522
10,42,2,917,1,1,30,7,96,2,4,641,1,36,641,894,2,,,7,1997,1,24000,1,,2,,246.1947
10,42,2,920,1,1,44,2,95,2,2,641,1,36,641,1090,1,12,96,,,1,5000,1,2000,2,,246.1947
10,42,2,931,6,1,32,8,96,1,5,532,1,81,532,495,1,3,97,,,1,13000,1,,2,,246.1947
10,42,2,943,3,2,19,8,96,1,4,541,2,57,624,996,2,,,88,8888,1,5000,2,,2,,246.1942
10,42,1,674,2,1,24,7,96,1,5,Z90,1,67,370,1095,2,,,88,8888,1,40000,1,,2,,104.5939
10,42,1,677,2,2,50,4,92,2,3,452,2,57,799,492,2,,,6,1997,1,25700,1,,1,4500,104.5939
10,42,1,680,2,2,27,7,96,1,6,490,2,94,X20,591,2,,,88,8888,1,24000,1,,1,2000,104.5939
10,42,1,680,3,1,29,9,96,1,6,Z90,3,94,959,996,2,,,88,8888,2,,,,2,,104.5939
10,42,1,686,2,2,43,2,95,2,6,67,1,81,67,1094,2,,,88,8888,1,10400,1,,1,10000,104.5939
10,42,1,687,4,1,26,2,95,2,5,325,1,81,329,392,1,3,97,,,2,,,,2,,104.5939
10,42,1,696,3,2,27,10,95,1,6,66,1,81,66,1095,2,,,10,1997,1,23722,1,,2,,104.5939
10,42,2,999,3,2,33,6,93,4,5,Z90,1,80,531,1290,2,,,88,8888,1,31000,1,,2,,268.5757
10,42,1,707,2,1,31,8,96,1,6,Z90,1,52,X20,689,2,,,5,1997,1,69000,1,,2,,125.5126
10,42,2,1018,1,1,48,3,95,2,3,985,1,35,981,186,1,2,97,,,1,21000,1,,2,,246.1945
10,42,1,792,6,2,40,8,92,2,6,67,1,81,67,380,2,,,88,8888,2,,,,2,,104.5939
10,42,2,1123,2,1,44,3,96,2,4,951,1,81,959,396,2,,,3,1998,1,33000,1,,2,,246.1947
10,42,1,824,1,1,44,9,96,2,4,Z90,1,36,641,1090,2,,,10,1997,1,24000,2,,2,,104.5939
10,42,2,1141,3,2,45,8,94,2,5,903,1,89,541,894,2,,,12,1997,1,39000,1,,1,4000,246.1948
10,42,2,1142,1,1,43,9,96,2,5,589,1,999,981,996,1,11,96,,,1,4000,1,,2,,246.1948
10,42,1,849,2,2,35,2,97,2,3,Z20,1,54,541,1095,2,,,2,1999,1,12000,1,20000,2,,104.5939
10,42,2,1170,1,1,34,99,99,2,6,981,1,35,981,694,1,11,96,,,2,,,50000,1,21000,246.1945
10,42,1,747,1,1,41,11,92,2,3,532,1,999,X20,1192,1,2,97,,,1,30000,1,20000,2,,114.1024
10,42,1,751,1,1,39,5,96,2,3,641,1,96,641,387,2,,,88,8888,1,50000,1,,2,,114.1024
10,42,2,1069,3,2,38,9,96,1,5,490,1,96,79,289,2,,,12,1997,1,46000,1,,1,12400,246.1948
10,42,1,900,3,2,21,1,97,1,5,X10,1,39,541,197,2,,,88,8888,1,5000,1,,2,,104.5939
