REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
10,01652,3,12555,06,03,2,25,01,122005,4,04,5220,1,231,36,1,9131,09,2,      ,122008,1,034000,1,2,      ,2,      ,000478.4719,1
10,01653,4,12599,01,01,1,36,01,032006,2,65,1429,1,233,25,1,5169,06,2,      ,042008,1,030000,1,2,      ,2,      ,000439.9605,1
10,01654,2,12604,03,03,2,46,02,102005,1,63,0210,1,213,12,1,9131,23,2,      ,102006,1,042000,1,2,      ,2,      ,000362.9369,1
10,01654,2,12604,04,03,2,36,02,012005,1,68,5220,1,235,24,1,9322,45,2,      ,012007,1,060000,1,2,      ,2,      ,000397.4155,1
10,01655,2,12604,03,03,1,33,01,012003,4,65,3473,1,234,24,1,3473,24,1,012005,      ,2,      , ,2,      ,2,      ,000467.3327,2
10,01655,2,12604,05,03,2,26,01,052006,1,65,3473,1,211,25,1,3473,04,2,      ,062008,1,080000,1,2,      ,2,      ,000463.3035,1
10,01656,1,12596,01,01,1,31,01,082003,2,05,8322,1,233,35,1,8324,35,1,072006,      ,1,056000,1,1,070000,2,      ,000490.5615,1
10,01657,4,12595,81,02,2,74,05,032006,2,03,0210,6,500,09,1,5131,55,2,      ,112006,2,      , ,2,      ,2,      ,000403.5999, 
10,01658,4,12594,01,01,1,45,02,062005,2,65,1313,4,500,23,1,1490,28,2,      ,052007,1,180000,5,2,      ,2,      ,000424.7878,1
10,01658,4,12594,02,02,2,44,01,062005,2,78,1490,4,500,88,1,2351,15,2,      ,888888,1,180000,5,2,      ,2,      ,000454.9545,1
10,01659,4,12594,81,03,2,36,01,042004,1,63,4211,6,400,88,1,9131,29,2,      ,888888,2,      , ,2,      ,2,      ,000437.3482, 
10,01660,1,12593,01,01,2,42,01,122004,3,05,0210,1,222,17,1,9131,17,1,052006,      ,1,015000,1,1,000000,1,035000,000487.4785,1
10,01661,3,12593,05,06,2,25,02,102004,1,05,0231,1,231,36,1,9131,46,2,      ,102007,1,050000,1,2,      ,2,      ,000568.2982,1
10,01662,2,12589,81,02,2,41,01,112001,2,05,3471,1,221,59,1,9131,59,2,      ,122006,2,      , ,2,      ,2,      ,000401.0251,1
10,01663,2,12589,01,01,2,25,02,082006,1,61,0210,1,234,25,1,9131,14,2,      ,092008,2,      , ,2,      ,2,      ,000486.3321,1
10,01664,1,12586,01,01,1,45,05,032006,2,65,0920,1,400,09,1,8340,49,2,      ,122006,1,168000,1,2,      ,2,      ,000393.2591,1
10,01665,2,12585,03,02,2,55,01,122005,2,05,3232,1,233,34,1,9131,09,2,      ,102008,1,020000,1,2,      ,2,      ,000403.2297,1
10,01666,3,12583,03,03,1,31,04,102005,1,68,5123,1,400,12,1,8340,24,2,      ,102006,1,060000,1,2,      ,2,      ,000493.7112,1
10,01667,1,12583,01,01,1,44,08,042004,2,04,8324,1,400,29,1,8324,40,1,092006,      ,1,150000,1,1,200000,2,      ,000419.2999,1
10,01668,4,12615,02,02,2,28,01,102005,2,03,9211,1,231,24,1,9131,11,2,      ,102007,1,048000,1,2,      ,2,      ,000513.3665,1
10,01669,4,12628,02,02,2,43,02,102004,2,04,0210,1,213,24,1,9131,59,2,      ,102006,1,072000,1,2,      ,2,      ,000416.9348,1
10,01670,1,12660,02,02,2,44,02,052003,2,60,5220,1,235,46,1,9131,52,2,      ,032007,1,092000,5,2,      ,1,004950,000399.4244,1
10,01671,1,12660,12,03,2,30,02,032004,1,05,0920,1,213,57,1,9322,56,2,      ,122008,1,003500,1,2,      ,2,      ,000465.6454,1
10,01671,1,12660,13,05,1,32,04,082004,2,05,0920,1,212,88,1,9322,52,2,      ,888888,1,054000,1,1,075000,2,      ,000469.6949,1
10,01671,1,12660,14,03,2,32,01,082004,2,63,4115,1,212,36,1,9322,25,2,      ,082007,1,054000,1,1,075000,1,058000,000465.6454,1
10,01672,3,12659,81,04,1,30,02,092004,2,65,2231,6,400,88,1,2231,60,2,      ,888888,1,025000,5,2,      ,2,      ,000383.9671, 
10,01673,3,12659,02,02,2,35,01,042006,2,65,2231,1,233,24,1,2231,05,2,      ,042008,1,030000,1,2,      ,2,      ,000399.4244,1
10,01674,1,12663,01,01,2,55,01,062006,3,61,2341,4,400,06,2,    ,  ,2,      ,122006,2,      , ,2,      ,2,      ,000460.4263,2
10,01675,4,12678,01,01,1,39,01,022006,2,04,1314,1,233,12,1,7136,07,2,      ,022007,1,118000,1,2,      ,2,      ,000418.8485,1
10,01676,4,12678,01,01,1,51,01,052006,2,04,7212,1,232,07,1,7212,04,2,      ,122006,1,132000,1,2,      ,2,      ,000391.5867,1
10,01677,4,12678,04,03,2,35,02,062004,2,61,2351,1,231,88,1,9131,51,2,      ,888888,1,012000,4,2,      ,2,      ,000419.3956,1
10,01678,2,12709,02,02,2,38,02,092006,2,04,0210,1,235,24,1,9131,25,2,      ,092008,1,013500,4,1,010000,2,      ,000411.1196,1
10,01679,2,12709,02,02,2,45,01,042004,2,04,0210,1,235,36,1,9131,29,2,      ,042007,1,012000,4,2,      ,1,009500,000375.4520,1
10,01680,4,12714,03,05,2,29,01,092004,2,05,5220,1,211,30,1,9131,24,2,      ,032007,1,021000,5,2,      ,2,      ,000478.4719,1
10,01681,4,12714,02,02,2,36,02,112005,2,61,4115,1,235,88,1,5133,34,2,      ,888888,1,174000,5,2,      ,2,      ,000410.4268,1
10,01682,4,12741,02,02,2,34,01,062006,2,04,3471,1,231,24,1,9131,03,2,      ,062008,1,006000,1,2,      ,2,      ,000504.1515,1
10,01683,2,12757,11,03,2,22,02,062004,2,03,0920,3,212,18,1,3473,24,1,122005,      ,2,      , ,2,      ,2,      ,000508.3680,2
10,01684,2,12032,02,05,1,28,01,092006,2,65,2132,1,213,24,1,2132,00,2,      ,092008,2,      , ,2,      ,2,      ,000906.5146,1
10,01685,2,12032,03,05,1,35,03,092006,2,03,7212,1,233,24,1,7212,60,2,      ,092008,1,010000,1,2,      ,2,      ,000769.8863,1
10,01686,3,12059,04,03,2,28,01,052006,1,61,9131,1,235,24,1,9131,04,2,      ,052008,2,      , ,2,      ,2,      ,000558.3061,1
10,01687,4,12067,03,03,2,30,01,102003,1,61,4190,1,400,41,1,5131,35,2,      ,032007,1,060000,1,2,      ,2,      ,000464.4745,1
10,01688,2,12072,04,05,1,46,02,062004,2,05,0920,1,233,26,1,8332,48,1,082006,      ,1,040000,1,1,020000,1,060000,000397.9036,1
10,01689,3,12098,04,03,2,25,02,052005,1,68,3121,1,234,12,1,9131,24,1,052006,      ,2,      , ,1,004000,1,020000,000478.6516,1
10,01689,3,12098,03,03,1,30,02,102005,1,04,8323,1,233,17,1,7231,60,2,      ,032007,1,023000,1,2,      ,2,      ,000482.8143,1
10,01690,3,12098,03,03,1,30,03,072005,1,65,0231,1,400,10,1,9333,60,1,092006,      ,1,090000,1,1,087000,1,045000,000482.8143,1
10,01691,4,12115,05,03,1,22,01,072006,1,05,9211,1,221,88,1,8311,02,2,      ,888888,1,002000,1,2,      ,2,      ,000428.4800,1
10,01691,4,12115,04,03,1,29,01,072006,1,05,9211,1,221,88,1,8311,02,2,      ,888888,1,002000,1,2,      ,2,      ,000501.6668,1
10,01692,4,12115,12,08,2,27,01,072005,1,63,4211,1,234,25,1,9131,14,2,      ,082007,1,024016,4,2,      ,2,      ,000497.3416,1
10,01693,2,12122,07,03,1,45,01,062006,4,04,7212,1,233,24,1,7212,03,2,      ,062008,1,023000,1,2,      ,2,      ,000371.6893,1
10,01694,1,12154,02,02,2,30,01,072004,2,04,0210,1,234,28,1,9131,26,2,      ,112006,1,020400,1,2,      ,1,042000,000541.4316,1
10,01695,1,12169,05,02,2,42,01,052006,2,61,3232,1,233,24,1,3300,04,2,      ,052008,1,050000,1,2,      ,1,090000,000410.5809,1
10,01696,2,12175,03,03,2,22,01,062006,1,61,2341,1,223,12,1,2341,03,2,      ,062007,2,      , ,2,      ,2,      ,000449.9856,1
10,01697,4,12187,02,02,2,49,02,042006,2,65,0210,1,211,12,1,9131,58,2,      ,042007,1,060000,1,2,      ,1,005000,000387.0031,1
10,01698,4,12222,03,03,1,26,01,052003,1,65,4113,1,213,36,1,8290,36,1,052006,      ,2,      , ,1,240000,1,035000,000467.3327,1
10,01698,4,12222,04,03,2,25,01,082003,1,65,0231,1,233,24,1,2231,24,1,082005,      ,2,      , ,2,      ,2,      ,000463.3035,2
10,01699,4,12222,04,03,1,25,02,072006,1,05,9211,1,233,88,1,9131,24,2,      ,888888,2,      , ,2,      ,2,      ,000467.3327,1
10,01700,4,12222,02,03,2,41,01,042003,1,05,0210,1,233,24,1,4211,24,1,042005,      ,2,      , ,2,      ,2,      ,000397.4155,2
10,01700,4,12222,04,03,2,42,02,082006,1,65,0210,1,233,88,1,2231,24,2,      ,888888,2,      , ,2,      ,2,      ,000397.4155,1
10,01701,1,12241,07,03,1,20,01,092006,1,02,7212,1,214,03,1,7212,00,2,      ,122006,2,      , ,2,      ,2,      ,000399.8273,1
10,01702,1,12241,04,02,2,28,01,042006,2,05,0210,1,231,88,1,9131,05,2,      ,888888,2,      , ,2,      ,2,      ,000464.0842,1
10,01703,2,12243,01,01,1,48,02,062005,2,04,7136,1,232,14,1,7136,38,1,082006,      ,1,129000,1,1,140000,2,      ,000371.0641,1
10,01704,2,12243,01,01,1,43,03,112005,2,05,7123,1,233,23,1,7422,29,2,      ,102007,1,120000,1,2,      ,2,      ,000396.8971,1
10,01705,3,12249,08,02,1,44,03,012004,2,05,8324,1,233,34,1,8290,48,2,      ,112006,1,090000,1,2,      ,2,      ,000449.9972,1
10,01706,4,12250,01,01,1,41,03,022006,2,65,0920,1,500,12,1,1317,30,2,      ,022007,2,      , ,2,      ,2,      ,000449.9972,1
10,01707,4,12250,05,03,1,41,02,052006,2,63,0920,1,500,88,1,6430,20,2,      ,888888,1,040000,5,2,      ,2,      ,000449.9972,1
10,01708,2,12255,03,04,1,23,01,012006,1,68,0920,1,212,10,1,9132,08,2,      ,112006,2,      , ,2,      ,2,      ,000399.8273,1
10,01709,2,12255,01,01,1,47,03,012006,2,68,0920,1,222,07,1,8340,23,1,082006,      ,1,160000,1,1,150000,1,007000,000371.6893,1
10,01710,2,12255,01,01,1,46,01,072005,2,05,7122,1,233,24,1,7122,14,2,      ,072007,1,040000,1,2,      ,1,002000,000371.6893,1
10,01711,2,12255,01,01,1,34,03,052006,2,68,0920,1,100,07,1,8340,24,2,      ,122006,1,060000,1,2,      ,2,      ,000468.1201,1
10,01712,4,12261,07,02,2,34,01,022006,2,65,2231,1,400,24,1,2231,07,2,      ,022008,1,120000,1,2,      ,2,      ,000524.5829,1
10,01713,2,12261,01,01,2,37,02,042006,3,04,4131,1,234,25,1,9132,30,2,      ,052008,1,018000,5,2,      ,2,      ,000449.9802,1
10,01714,1,12263,06,02,1,52,03,012006,2,68,0920,1,212,10,1,8340,28,2,      ,112006,1,120000,1,2,      ,2,      ,000372.6271,1
10,01715,2,12264,07,03,2,24,02,042005,1,05,0920,1,212,18,1,3473,23,2,      ,102006,1,179000,1,2,      ,2,      ,000433.4178,1
10,01716,1,12291,01,01,1,47,01,122004,2,04,7234,1,233,24,1,7234,21,2,      ,122006,1,050000,3,2,      ,2,      ,000388.0490,1
10,01717,1,12306,81,05,1,39,01,022003,2,05,7241,1,233,24,1,7241,24,1,022005,      ,2,      , ,2,      ,2,      ,000447.5861,2
10,01718,2,12311,07,05,1,34,01,012006,2,68,0231,1,212,09,1,8340,09,1,092006,      ,1,042000,1,1,020000,2,      ,000468.1201,1
10,01719,2,12311,04,02,1,36,01,052004,2,65,0920,1,233,24,1,7422,24,1,052006,      ,2,      , ,1,000000,2,      ,000397.5659,1
10,01720,1,12320,81,03,2,38,01,112001,2,04,0210,6,212,88,1,5151,59,2,      ,888888,1,014000,1,2,      ,1,005000,000382.0360, 
10,01720,1,12320,82,05,2,35,01,042004,2,04,9111,6,235,40,1,9131,29,2,      ,082007,1,082000,1,2,      ,2,      ,000382.0360, 
10,01721,3,12345,02,02,2,34,01,062006,2,04,0210,1,233,24,1,9131,03,2,      ,062008,2,      , ,2,      ,2,      ,000463.3035,1
10,01722,2,12387,03,06,1,34,01,122004,1,63,4215,3,221,88,1,1430,21,2,      ,888888,1,023000,5,2,      ,2,      ,000467.3327,1
10,01723,2,12387,03,03,2,33,02,072006,1,05,5220,1,234,25,1,9131,27,2,      ,082008,1,003000,2,2,      ,2,      ,000463.3035,1
11,01724,1,13235,02,02,2,26,01,082006,2,04,0210,1,235,24,1,9131,01,2,      ,082008,2,      , ,2,      ,2,      ,000473.6438,1
11,01725,3,13237,08,08,2,33,01,092004,2,03,0210,1,235,27,1,9131,24,2,      ,122006,1,015000,1,2,      ,2,      ,000439.1692,1
11,01726,4,13248,02,02,2,50,01,112003,2,04,0210,1,233,35,1,5122,35,2,      ,102006,1,041000,1,2,      ,1,009000,000337.1607,1
11,01727,1,13253,03,03,2,27,02,022005,1,05,0210,3,234,34,1,9131,45,2,      ,122007,1,013000,1,2,      ,1,005000,000411.1800,1
11,01728,4,13251,05,02,2,32,02,042005,2,04,0210,1,232,24,1,9131,48,2,      ,042007,1,004000,4,2,      ,2,      ,000411.1800,1
11,01729,4,13251,02,02,2,47,02,122005,2,05,0210,1,233,24,1,9131,48,2,      ,122007,1,045000,1,2,      ,2,      ,000322.1050,1
11,01730,2,13256,04,03,2,23,01,072005,1,63,5220,1,233,36,1,4215,14,2,      ,072008,1,005500,3,2,      ,2,      ,000393.6572,1
11,01730,2,13256,05,03,2,28,01,102005,2,04,0210,1,231,36,1,9131,11,2,      ,102008,2,      , ,2,      ,2,      ,000422.5737,1
11,01731,2,13267,03,03,2,28,01,022006,1,03,9151,1,231,24,1,9131,07,2,      ,022008,1,006000,5,2,      ,2,      ,000524.0530,1
11,01731,2,13267,04,03,2,23,01,022006,1,03,4211,1,235,24,1,9131,07,2,      ,022008,1,008000,5,2,      ,2,      ,000488.1922,1
11,01732,2,13267,04,03,2,30,01,112005,1,04,9322,1,233,24,1,9131,10,2,      ,112007,1,010000,1,2,      ,2,      ,000524.0530,1
11,01732,2,13267,08,03,2,23,01,102005,1,04,0231,1,231,24,1,9131,11,2,      ,102007,1,026000,1,2,      ,2,      ,000488.1922,1
11,01733,1,13270,02,02,2,27,01,082005,2,03,0210,1,232,09,1,5131,09,1,052006,      ,1,009000,4,1,040000,2,      ,000422.5737,1
11,01734,3,13287,04,05,2,26,01,022006,2,05,4141,1,233,24,1,9131,07,2,      ,022008,2,      , ,2,      ,2,      ,000473.6438,1
11,01735,3,13287,02,03,2,22,01,102005,1,05,9211,1,234,24,1,4215,11,2,      ,102007,1,027000,1,2,      ,2,      ,000441.2325,1
11,01736,3,13287,02,02,2,37,01,072003,2,03,0210,1,233,48,1,9131,38,2,      ,072007,2,      , ,2,      ,2,      ,000406.2853,1
11,01737,4,12769,02,02,2,30,01,082005,2,04,9211,1,235,07,1,9131,07,1,052006,      ,2,      , ,1,000000,2,      ,000411.1800,1
11,01738,3,12784,81,03,2,32,03,122005,2,05,0232,1,214,88,1,9322,36,2,      ,888888,1,060000,1,2,      ,2,      ,000346.6098,1
11,01739,1,12792,05,03,2,25,05,042004,2,04,5220,1,212,06,1,3473,18,1,102004,      ,2,      , ,2,      ,2,      ,000411.1800,2
11,01740,4,12818,81,02,2,44,05,122005,2,05,0210,1,211,12,1,9131,59,2,      ,122006,1,156000,5,2,      ,2,      ,000355.8697,1
11,01740,4,12818,01,01,1,46,01,042002,2,65,6121,4,211,02,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000330.0300,2
11,01741,4,12818,02,02,2,44,06,122005,2,05,7241,1,233,12,1,1430,53,2,      ,122006,1,300000,1,2,      ,2,      ,000362.4307,1
11,01742,3,12828,01,01,1,40,02,082006,2,04,8322,1,233,24,1,8322,24,2,      ,082008,1,038000,1,1,999999,1,005000,000343.5332,1
11,01743,3,12839,06,03,2,27,01,102005,1,66,0231,5,400,25,2,    ,  ,2,      ,112007,2,      , ,2,      ,2,      ,000524.9307,2
11,01744,3,12839,01,01,1,40,04,082005,2,65,1312,1,400,07,1,8340,36,1,052006,      ,2,      , ,1,120000,2,      ,000438.5698,1
11,01745,1,12841,02,02,2,49,01,062006,2,05,1314,1,235,12,1,5133,03,2,      ,062007,1,049000,2,2,      ,2,      ,000322.6445,1
11,01746,1,12841,03,03,2,29,01,112001,1,65,0231,7,500,71,1,4115,58,2,      ,992007,1,020000,1,2,      ,1,025000,000411.8687, 
11,01747,2,12864,01,01,1,49,05,062006,2,04,0920,1,500,06,1,9141,30,2,      ,122006,1,040000,1,2,      ,2,      ,000335.6989,1
11,01748,2,12854,02,02,2,29,02,052006,2,04,7433,1,234,23,1,7433,26,2,      ,042008,2,      , ,2,      ,2,      ,000422.5185,1
11,01749,3,12879,01,01,2,39,02,102003,4,04,9112,3,235,24,1,4211,30,1,102005,      ,2,      , ,2,      ,2,      ,000411.6104,2
11,01750,3,12879,04,03,1,31,01,032005,2,04,8322,1,233,28,1,8324,18,2,      ,072007,1,060000,1,2,      ,2,      ,000472.0544,1
11,01751,3,12879,02,02,2,43,01,052006,2,04,0210,1,231,24,1,9131,04,2,      ,052008,1,010000,1,2,      ,2,      ,000411.6104,1
11,01752,1,12879,03,03,2,24,01,072004,1,05,0910,1,212,06,1,3473,06,1,012005,      ,2,      , ,2,      ,2,      ,000447.0156,2
11,01753,2,12890,03,03,1,32,01,052006,2,05,4211,1,400,10,1,5122,04,2,      ,032007,1,045000,2,2,      ,2,      ,000459.5308,1
11,01754,4,12890,05,02,1,51,03,092005,2,04,9311,1,223,21,1,7422,34,2,      ,062007,1,060000,5,2,      ,1,008000,000364.8693,1
11,01755,4,12890,08,02,1,37,03,062006,2,05,8324,1,212,09,1,7233,27,2,      ,032007,1,240000,2,1,240000,1,006000,000390.2711,1
11,01756,4,12890,01,01,1,43,01,082003,2,68,2460,4,223,00,2,    ,  ,1,082003,      ,2,      , ,2,      ,2,      ,000390.2711,2
11,01756,4,12890,02,02,2,42,01,082003,2,05,5220,4,223,00,2,    ,  ,1,082003,      ,2,      , ,2,      ,2,      ,000400.6904,2
11,01757,4,12890,07,02,2,36,03,122005,2,63,4190,1,500,24,1,9131,52,2,      ,122007,1,120000,5,2,      ,2,      ,000400.6904,1
11,01758,4,12890,06,03,2,25,01,012005,1,64,9322,1,212,21,1,9322,21,2,      ,102006,1,120000,5,2,      ,2,      ,000467.1213,1
11,01759,1,12895,04,03,2,23,01,082005,2,04,9152,1,212,04,1,3473,04,1,122005,      ,2,      , ,2,      ,2,      ,000420.8983,2
11,01760,1,12895,03,03,2,25,01,112005,1,05,5220,1,213,12,1,9131,10,2,      ,112006,1,036000,1,2,      ,2,      ,000451.8159,1
11,01760,1,12895,02,03,2,26,03,062006,1,05,5220,1,213,12,1,9131,36,2,      ,062007,1,013000,1,1,050000,2,      ,000451.8159,1
11,01761,2,12907,05,03,2,27,02,082005,1,04,5220,1,222,24,1,9131,38,2,      ,082007,1,024000,1,2,      ,2,      ,000436.2413,1
11,01762,2,12907,05,03,2,32,02,072005,1,05,3232,1,212,11,1,3473,24,1,062006,      ,1,015000,1,1,300000,2,      ,000436.2413,1
11,01763,4,12916,06,03,2,27,01,062006,1,61,2310,1,234,24,1,9131,03,2,      ,062008,2,      , ,2,      ,2,      ,000411.1800,1
11,01764,4,12958,06,03,2,32,01,032005,1,64,4190,1,234,23,1,5123,18,2,      ,022007,1,040000,1,2,      ,2,      ,000562.1871,1
11,01765,4,12958,02,02,2,40,01,082006,2,63,0210,1,231,24,1,9131,01,2,      ,082008,2,      , ,2,      ,2,      ,000482.2365,1
11,01766,4,12958,01,01,1,33,01,062005,2,68,7231,1,213,23,1,9322,15,2,      ,052007,1,115000,1,2,      ,2,      ,000553.0518,1
11,01767,3,12959,06,02,1,57,05,022006,2,68,0920,1,500,09,1,8340,45,2,      ,112006,1,300000,1,2,      ,2,      ,000421.9586,1
11,01768,3,12959,04,02,2,33,02,062006,2,65,4141,1,500,24,1,5133,18,2,      ,062008,1,030000,1,2,      ,2,      ,000517.9353,1
11,01769,3,12961,04,03,2,29,05,052006,1,65,2227,1,233,09,1,2227,04,2,      ,022007,1,040000,1,2,      ,2,      ,000605.1761,1
11,01770,3,12961,02,02,2,45,01,082006,2,04,0210,3,500,88,1,9131,01,2,      ,888888,2,      , ,2,      ,2,      ,000474.0752,1
11,01771,2,12962,01,01,1,39,03,012004,2,05,1430,1,233,48,1,1430,50,2,      ,012008,1,121000,1,2,      ,2,      ,000375.7574,1
11,01772,1,12963,08,03,2,34,01,092004,1,04,5220,3,234,32,1,9131,24,2,      ,052007,1,099500,1,2,      ,1,010000,000449.7282,1
11,01773,1,12963,01,01,1,49,04,042004,2,04,9211,1,212,29,1,9322,48,1,092006,      ,1,060000,1,1,035000,2,      ,000351.2835,1
11,01774,3,12967,01,01,1,41,02,022005,2,04,8324,1,231,24,1,8324,19,2,      ,022007,1,060000,1,2,      ,2,      ,000379.7061,1
11,01775,3,12967,04,05,1,33,01,072005,2,04,8322,1,213,24,1,9322,14,2,      ,072007,1,120000,1,2,      ,2,      ,000447.0908,1
11,01776,3,12967,03,03,1,33,01,112001,1,61,2341,1,500,88,1,2341,59,2,      ,888888,1,060000,1,2,      ,2,      ,000447.0908,1
11,01777,4,12968,01,01,1,35,02,042006,2,64,1314,1,500,12,1,8323,29,2,      ,042007,2,      , ,2,      ,2,      ,000355.6579,1
11,01778,4,12968,04,03,2,23,01,082006,1,65,2231,1,233,36,1,2231,01,2,      ,082009,2,      , ,2,      ,2,      ,000396.5623,1
11,01779,3,12973,03,03,2,27,02,092004,1,05,5220,3,234,25,1,9131,48,2,      ,102006,1,036000,4,2,      ,2,      ,000422.2930,1
11,01779,3,12973,06,03,1,23,01,092006,1,04,0232,3,234,24,1,9133,00,2,      ,092008,2,      , ,2,      ,2,      ,000354.8249,1
11,01780,1,12977,02,02,2,44,01,122004,2,05,7433,3,231,36,1,9131,21,2,      ,122007,2,      , ,2,      ,2,      ,000353.5909,1
11,01781,2,12978,07,08,1,27,02,082006,1,68,0232,1,500,09,1,4131,08,2,      ,052007,1,010000,1,1,999999,1,002000,000431.4255,1
11,01782,2,12981,02,02,1,59,01,012006,2,04,7231,1,212,23,1,7231,08,2,      ,122008,1,150000,1,2,      ,2,      ,000391.0973,1
11,01783,4,12981,02,02,2,44,01,072006,2,03,0210,1,212,03,1,5131,02,2,      ,102006,2,      , ,2,      ,2,      ,000411.7842,1
11,01784,4,12985,05,03,2,24,02,052006,1,04,0210,1,212,12,1,3473,26,2,      ,052007,2,      , ,1,005000,2,      ,000393.3956,1
11,01785,1,12987,07,03,2,26,03,032006,2,04,5220,3,212,88,1,5123,24,2,      ,888888,1,120000,1,2,      ,2,      ,000429.5839,1
11,01786,1,12987,01,01,1,28,04,032005,2,04,0920,1,212,06,1,7415,24,1,092005,      ,2,      , ,2,      ,2,      ,000422.6034,2
11,01787,3,12989,09,03,1,36,01,092004,1,63,4131,3,212,24,1,1449,24,1,092006,      ,1,068000,1,1,030000,2,      ,000405.6799,1
11,01788,4,12990,02,02,2,42,02,032006,2,63,1314,1,212,04,1,9322,12,1,072006,      ,2,      , ,1,100000,1,015000,000387.5616,1
11,01789,4,12990,01,01,2,44,01,082006,4,03,5151,1,234,23,1,5151,01,2,      ,072008,2,      , ,2,      ,2,      ,000387.5616,1
11,01790,2,12990,06,06,2,09,01,052006, ,01,    ,4,211,00,2,    ,  ,1,052006,      ,2,      , ,1,000000,2,      ,000390.8405,2
11,01790,2,12990,10,03,2,35,02,062006,3,65,2231,1,500,11,1,2231,36,2,      ,052007,1,110000,1,1,100000,1,007000,000387.5616,1
11,01791,2,12990,01,01,1,43,01,062005,2,04,3415,4,300,00,2,    ,  ,1,062005,      ,2,      , ,2,      ,2,      ,000377.4837,2
11,01792,2,12990,01,01,1,80,01,102004,2,63,0222,4,500,06,2,    ,  ,1,042005,      ,2,      , ,2,      ,2,      ,000390.8549,2
11,01792,2,12990,02,02,2,77,01,102004,2,65,0222,4,500,06,2,    ,  ,1,042005,      ,2,      , ,2,      ,2,      ,000352.8309,2
11,01793,2,12990,01,01,1,46,01,092006,2,02,8321,1,233,24,1,8322,00,2,      ,092008,2,      , ,2,      ,2,      ,000352.9142,1
11,01794,2,12994,05,03,2,29,02,122002,2,03,5123,3,212,88,1,9322,60,2,      ,888888,1,020000,4,2,      ,2,      ,000475.4628,1
11,01795,2,12994,01,01,2,25,01,102001,1,04,0920,1,212,07,1,3473,07,1,052002,      ,2,      , ,2,      ,2,      ,000475.4628,2
11,01796,1,12995,03,03,1,29,01,022006,1,63,5123,1,234,24,1,1225,07,2,      ,022008,1,024000,2,2,      ,2,      ,000427.0775,1
11,01797,3,12998,03,03,2,33,02,052003,1,65,2231,1,233,48,1,2231,52,2,      ,052007,1,045000,1,2,      ,2,      ,000422.5645,1
11,01798,2,13001,01,01,1,44,12,042006,2,65,6122,1,212,13,1,8340,60,2,      ,032007,1,099000,1,2,      ,2,      ,000448.0185,1
11,01799,4,13001,01,01,1,44,07,082006,2,68,0920,1,400,09,1,8340,60,2,      ,052007,1,023000,1,2,      ,2,      ,000448.0185,1
11,01800,3,13007,01,01,1,32,01,032006,2,04,8324,1,233,24,1,8324,06,2,      ,032008,1,020000,4,2,      ,2,      ,000479.3940,1
11,01801,1,13010,01,01,1,33,04,102005,2,68,0210,1,400,10,1,8340,45,1,082006,      ,1,050000,1,1,050000,1,010000,000447.0908,1
11,01802,1,13010,02,02,2,22,01,032006,2,04,5220,1,222,29,1,9131,06,2,      ,082008,1,005000,1,2,      ,2,      ,000423.3762,1
11,01803,2,13012,01,01,2,36,06,092004,2,63,1319,8,212,01,2,    ,  ,1,102004,      ,2,      , ,2,      ,2,      ,000367.4232,2
11,01804,3,13044,03,03,1,54,04,052006,2,63,0920,1,212,88,1,9322,48,2,      ,888888,1,090000,1,2,      ,2,      ,000320.9045,1
11,01804,3,13044,04,05,2,54,02,052006,2,63,0210,1,212,88,1,7231,16,2,      ,888888,1,999999,1,2,      ,2,      ,000321.8352,1
11,01805,1,13015,02,02,2,42,01,052004,2,04,9112,1,233,24,1,9131,24,1,052006,      ,1,003000,1,1,050000,2,      ,000368.1191,1
11,01806,4,13019,02,02,2,53,01,102001,2,05,0210,1,212,07,1,9322,07,1,052002,      ,2,      , ,2,      ,2,      ,000460.7251,2
11,01806,4,13019,03,03,2,26,04,012006,1,63,0920,1,212,07,1,9322,30,1,082006,      ,2,      , ,1,300000,2,      ,000588.1341,1
11,01807,4,13026,04,03,1,36,02,082005,1,68,5220,1,300,15,1,8340,25,2,      ,112006,1,042000,1,2,      ,2,      ,000344.3964,1
11,01808,4,13026,08,03,1,33,02,022005,4,05,5122,3,400,22,1,5123,43,2,      ,122006,1,030000,1,2,      ,2,      ,000405.5149,1
11,01809,4,13032,05,04,2,30,01,022004,1,04,4115,1,212,06,1,3473,06,1,082004,      ,2,      , ,2,      ,2,      ,000429.1500,2
11,01810,4,13032,03,03,2,41,01,012003,1,63,4121,1,235,09,1,9131,09,1,102003,      ,2,      , ,2,      ,2,      ,000368.1191,2
11,01811,3,13037,09,02,2,47,02,082006,2,04,0210,1,213,23,1,9132,60,2,      ,072008,1,015000,5,1,010000,2,      ,000335.5466,1
