RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
11,2107,003,12973,08,03,2,32,01,09,2005,1,04,092,1,233,88,1,913,36,2,,,88,8888,1,0020000,1,1,050,,,3,050,,,2,,2,,000435.6350,1
11,2107,003,12973,09,03,2,28,01,05,2004,1,04,092,1,233,88,1,913,52,2,,,88,8888,1,0030000,1,1,040,,,3,060,,,2,,2,,000435.6350,1
11,2108,003,12973,12,03,2,25,01,11,2007,1,04,092,1,233,88,1,913,10,2,,,88,8888,1,0049000,1,1,070,,,3,030,,,2,,2,,000435.6350,1
11,2109,003,12973,05,03,2,19,01,02,2008,2,04,911,1,235,24,1,913,07,2,,,02,2010,1,0020000,4,1,100,,,,,,,2,,2,,000398.6001,1
11,2110,001,12977,04,03,2,27,01,09,2007,1,63,421,1,213,13,1,932,12,2,,,10,2008,1,0020000,4,1,100,,,,,,,2,,1,0020000,000436.7296,1
11,2111,001,12977,04,05,1,25,01,04,2007,2,65,411,1,233,22,1,724,17,2,,,03,2009,1,0052000,1,1,080,,,3,020,,,2,,2,,000428.5146,1
11,2112,002,12978,09,08,2,30,04,04,2008,2,04,921,1,212,21,1,932,48,2,,,01,2010,1,0030000,1,1,100,,,,,,,2,,1,0001000,000463.2838,1
11,2112,002,12978,08,08,1,32,04,04,2008,2,03,612,1,212,21,1,932,48,2,,,01,2010,1,0090000,1,1,100,,,,,,,2,,1,0001000,000454.5693,1
11,2113,002,12981,01,01,1,32,03,06,2008,2,68,512,1,500,26,1,512,46,2,,,08,2010,1,0056000,1,1,028,2,072,,,,,1,0200000,1,0012000,000490.1046,1
11,2114,004,12981,01,01,1,55,02,08,2007,2,05,833,1,233,28,1,833,37,2,,,12,2009,1,0076000,1,1,090,2,010,,,,,2,,2,,000367.9655,1
11,2115,004,12981,81,03,1,39,01,07,2008,1,65,311,6,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000406.1610,
11,2115,004,12981,82,03,1,37,01,08,2008,1,63,323,6,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000406.1610,
11,2116,004,12981,01,01,1,48,05,07,2008,2,65,419,1,400,07,1,724,35,2,,,02,2009,1,0056000,1,1,075,,,3,025,,,1,0063000,2,,000377.8171,1
11,2117,004,12985,05,02,2,46,02,08,2008,2,02,021,1,233,24,1,913,49,2,,,08,2010,2,,,,,,,,,,,1,0020000,2,,000347.2848,1
11,2118,004,12985,02,03,2,36,02,06,2005,1,04,021,1,235,35,1,913,45,1,05,2008,,,2,,,,,,,,,,,1,0080000,2,,000378.7642,1
11,2119,004,12985,01,01,1,50,03,08,2008,2,05,021,3,223,03,1,724,28,2,,,11,2008,1,0030000,2,1,050,2,050,,,,,1,0050000,2,,000351.4774,1
11,2120,001,12987,06,03,1,25,01,03,2007,1,63,122,1,212,88,1,932,14,2,,,88,8888,1,0030000,1,1,070,,,3,030,,,2,,2,,000426.7246,1
11,2121,001,12987,07,03,2,37,01,02,2006,2,04,913,1,233,88,1,913,31,2,,,88,8888,1,0014500,2,1,070,,,3,030,,,2,,2,,000354.4967,1
11,2122,001,12989,02,02,2,41,02,03,2008,2,03,911,1,235,30,1,913,35,2,,,09,2010,1,0043000,1,1,095,,,3,005,,,2,,2,,000451.5852,1
11,2123,003,12989,01,01,1,44,01,06,2008,2,04,832,1,232,35,1,832,03,2,,,05,2011,1,0028000,1,1,090,,,3,010,,,2,,2,,000452.7961,1
11,2124,004,12990,07,03,1,39,01,08,2008,1,65,143,1,233,35,1,817,01,2,,,07,2011,1,0017000,1,1,080,,,3,020,,,2,,2,,000427.9083,1
11,2125,002,12990,06,02,1,40,01,01,2008,2,04,512,1,231,10,1,512,08,2,,,11,2008,1,0081000,1,1,080,2,010,3,010,,,2,,2,,000427.9083,1
11,2126,002,12990,01,01,1,51,05,08,2008,2,68,021,1,222,06,1,834,50,2,,,02,2009,1,0100000,1,1,070,2,010,3,020,,,1,0100000,2,,000396.0192,1
11,2127,002,12990,01,01,2,49,01,12,2007,3,04,515,1,233,24,1,515,09,2,,,12,2009,1,0042000,1,1,090,,,3,010,,,2,,2,,000391.2953,1
11,2127,002,12990,06,03,1,29,01,06,2008,2,04,723,1,231,24,1,723,03,2,,,06,2010,1,0024000,1,1,095,,,3,005,,,2,,2,,000513.7163,1
11,2128,002,12948,06,03,2,35,02,08,2007,1,02,913,1,223,15,1,913,36,2,,,11,2008,1,0015000,1,1,100,,,,,,,2,,2,,000393.8852,1
11,2129,002,12948,12,05,1,27,05,05,2008,2,04,642,1,212,12,1,932,50,2,,,05,2009,1,0020000,3,1,080,,,3,020,,,2,,2,,000474.1385,1
11,2129,002,12948,13,03,2,25,01,08,2008,2,04,522,1,212,12,1,932,01,2,,,08,2009,2,,,,,,,,,,,2,,2,,000483.2281,1
11,2130,002,12948,06,03,2,22,01,09,2006,1,04,421,1,234,48,1,512,24,2,,,09,2010,1,0010000,5,1,090,,,3,010,,,2,,2,,000442.1471,1
11,2131,003,12993,05,04,2,38,02,06,2008,2,04,131,1,212,88,1,913,16,2,,,88,8888,1,0088000,1,1,080,,,3,020,,,1,0050000,1,0009000,000390.7790,1
11,2132,003,12993,01,01,1,54,08,04,2007,2,68,834,1,300,88,1,314,41,2,,,88,8888,1,0180000,1,1,020,,,3,080,,,2,,2,,000362.6267,1
11,2133,002,12994,01,01,1,32,05,09,2008,2,65,832,1,400,11,1,834,45,1,09,2008,,,1,0120000,1,1,100,,,,,,,1,0080000,1,0030000,000468.2515,1
11,2134,002,12994,01,01,1,32,03,09,2008,2,68,512,1,222,09,1,834,27,2,,,07,2009,1,0108000,1,1,060,2,020,3,020,,,1,0060000,1,0009500,000468.2515,1
11,2135,002,12994,01,01,1,41,05,03,2007,2,68,723,1,400,09,1,834,45,1,09,2008,,,1,0180000,1,1,080,,,3,020,,,1,0100000,1,0013500,000390.0377,1
11,2136,004,12994,17,08,1,48,02,04,2007,2,63,724,1,233,88,1,721,38,2,,,88,8888,1,0180000,1,1,040,2,010,3,050,,,2,,2,,000360.9708,1
11,2137,004,12994,02,02,2,23,01,10,2004,2,01,913,1,233,12,1,913,12,1,10,2005,,,2,,,,,,,,,,,2,,2,,000436.6574,2
11,2138,001,12995,03,02,2,52,02,09,2007,2,02,611,1,500,88,1,513,54,2,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000341.6546,1
11,2139,002,13001,01,01,2,32,04,10,2007,2,04,092,3,221,15,1,512,45,2,,,01,2009,2,,,,,,,,,,,2,,2,,000524.1485,1
11,2140,002,13001,01,01,1,27,03,01,2008,2,68,092,1,233,08,1,834,27,1,09,2008,,,1,0115000,1,1,090,2,010,,,,,1,0180000,1,0060000,000514.2891,1
11,2141,003,13005,81,03,2,26,01,03,2006,2,62,422,8,500,25,1,422,03,1,04,2008,,,2,,,,,,,,,,,1,0060000,1,0049000,000353.6366,1
11,2142,003,13044,05,05,2,35,02,10,2007,2,68,419,1,213,24,1,932,42,2,,,10,2009,2,,,,,,,,,,,2,,2,,000380.7546,1
11,2143,001,13015,04,03,2,31,02,01,2008,1,63,419,1,500,35,1,343,36,2,,,12,2010,1,0060000,1,1,090,2,010,,,,,2,,2,,000474.4421,1
11,2144,001,13015,02,03,1,30,02,11,2007,1,68,092,1,500,09,1,834,20,1,08,2008,,,1,0080000,1,1,060,2,020,3,020,,,1,0030000,2,,000465.5178,1
11,2145,002,13019,01,01,1,43,01,10,2006,2,05,832,1,212,36,1,522,23,2,,,10,2009,1,0180000,1,1,100,,,,,,,2,,2,,000417.2585,1
11,2146,004,13032,01,01,1,33,03,04,2008,2,68,912,1,500,10,1,511,28,2,,,02,2009,1,0084000,1,1,050,2,050,,,,,2,,2,,000426.7246,1
11,2147,004,13032,01,01,2,43,04,06,2008,4,03,515,1,234,11,1,515,54,2,,,05,2009,1,0020000,4,1,050,,,3,050,,,1,0144000,1,0018000,000354.4967,1
11,2147,004,13032,03,03,2,23,02,06,2008,1,05,023,1,234,11,1,515,28,2,,,05,2009,1,0020000,4,1,030,,,3,070,,,1,0150000,1,0011000,000397.9324,1
11,2148,004,13032,02,02,2,43,02,08,2008,2,04,021,1,211,24,1,913,49,2,,,08,2010,1,0015000,4,1,100,,,,,,,1,0150000,1,0033000,000354.4967,1
11,2149,003,13041,01,01,1,41,04,11,2007,2,68,723,1,212,12,1,314,48,2,,,11,2008,1,0120000,1,1,020,2,050,3,030,,,2,,2,,000428.3258,1
11,2150,003,13041,07,08,1,38,01,06,2006,2,65,724,1,233,30,1,724,27,2,,,12,2008,1,0060000,1,1,080,,,3,020,,,2,,2,,000428.3258,1
11,2151,004,13042,02,02,2,60,04,07,2008,2,65,233,1,500,88,1,513,48,2,,,88,8888,1,0020000,1,,,2,030,3,070,,,2,,2,,000338.8367,1
11,2152,004,13042,02,09,2,40,01,99,2006,1,61,522,1,235,88,1,913,28,2,,,88,8888,1,0018000,1,1,100,,,,,,,2,,2,,000380.7546,1
11,2153,004,13042,02,02,1,34,05,07,2007,2,68,092,1,212,12,1,834,47,1,07,2008,,,1,0027000,1,1,030,,,3,070,,,1,0300000,1,0031000,000458.3326,1
11,2154,004,13042,01,01,1,35,03,08,2007,2,65,245,1,234,07,1,245,18,1,03,2008,,,2,,,,,,,,,,,2,,2,,000381.7756,2
11,2155,003,13055,01,01,1,49,02,05,2007,2,68,092,1,214,12,1,834,48,1,05,2008,,,1,0040000,1,1,055,,,3,045,,,1,0080000,2,,000328.4062,1
11,2156,003,13055,09,03,2,28,01,07,2005,1,04,092,1,212,37,1,932,36,1,08,2008,,,1,0068000,1,1,075,,,3,025,,,1,0030000,2,,000434.1756,1
11,2156,003,13055,10,03,2,23,01,12,2005,1,03,092,1,235,36,1,913,33,2,,,12,2008,1,0027000,2,1,015,,,3,085,,,2,,2,,000397.2647,1
11,2157,001,13064,02,02,2,45,01,09,2005,2,02,021,1,222,26,1,913,26,1,11,2007,,,2,,,,,,,,,,,2,,2,,000341.0833,2
11,2158,003,13067,05,02,1,44,04,07,2008,2,05,094,1,500,88,1,834,54,2,,,88,8888,1,0170000,1,1,060,,,3,040,,,1,0110000,2,,000388.2485,1
11,2159,004,13068,04,02,2,38,01,12,2004,2,02,021,1,233,48,1,913,45,2,,,12,2008,1,0007000,1,1,100,,,,,,,2,,2,,000379.0815,1
11,2160,003,13086,04,03,2,25,01,03,2007,1,04,913,3,233,36,1,913,19,2,,,03,2010,1,0007000,1,,,2,100,,,,,2,,2,,000435.2702,1
11,2161,001,13094,02,03,2,32,01,02,2006,1,61,023,1,231,26,1,913,26,1,04,2008,,,2,,,,,,,,,,,1,0040000,2,,000466.3609,1
11,2162,004,13108,02,02,2,36,01,03,2006,2,05,921,1,231,24,1,913,30,2,,,02,2009,1,0024000,1,1,070,2,030,,,,,2,,2,,000353.9019,1
11,2163,003,13145,06,03,2,34,01,01,2008,1,05,092,1,222,25,1,913,08,2,,,02,2010,1,0012000,1,1,100,,,,,,,2,,2,,000456.7618,1
11,2163,003,13145,05,03,2,31,02,02,2006,1,05,092,1,213,26,1,932,48,1,04,2008,,,2,,,,,,,,,,,1,0015000,1,0010000,000456.7618,1
11,2164,001,13152,02,02,2,40,01,03,2006,2,03,021,1,231,33,1,513,30,2,,,10,2008,2,,,,,,,,,,,2,,2,,000375.3505,1
11,2165,001,13152,03,03,2,30,01,12,2006,1,05,522,1,222,24,1,913,21,2,,,12,2008,1,0020000,1,1,050,2,050,,,,,2,,2,,000460.4893,1
11,2166,002,13163,06,03,1,25,01,12,2007,1,04,642,1,233,13,1,913,09,2,,,01,2009,1,0022000,1,,,,,3,100,,,2,,2,,000427.7986,1
11,2167,002,13163,09,03,2,29,02,03,2008,1,04,911,1,222,25,1,913,26,2,,,04,2010,2,,,,,,,,,,,2,,2,,000435.9999,1
11,2168,004,13160,09,03,2,40,02,05,2008,2,65,223,1,500,25,1,223,24,2,,,06,2010,2,,,,,,,,,,,2,,2,,000385.9711,1
11,2168,004,13160,10,05,1,49,02,06,2008,2,68,834,1,500,37,1,834,24,2,,,07,2011,2,,,,,,,,,,,2,,2,,000358.1651,1
11,2169,002,13171,03,03,2,26,01,10,2004,1,05,092,1,222,48,1,913,47,2,,,10,2008,1,0060000,5,1,100,,,,,,,2,,2,,000435.6350,1
11,2170,002,13195,02,02,2,29,02,08,2008,2,01,021,1,233,14,1,913,26,2,,,10,2009,1,0048000,1,1,020,2,070,3,010,,,1,0048000,1,0057000,000466.3609,1
11,2171,003,13239,03,03,1,28,02,11,2007,1,61,233,1,223,25,1,233,36,2,,,12,2009,1,0036500,1,1,050,2,015,3,035,,,2,,2,,000427.4406,1
11,2172,004,13248,04,03,1,25,01,03,2007,1,04,921,1,233,24,1,931,18,2,,,03,2009,1,0034000,5,1,050,,,,,,,2,,2,,000449.5607,1
11,2173,004,13248,03,03,2,37,03,12,2004,1,05,522,1,232,48,1,913,58,2,,,12,2008,1,0049000,1,1,050,2,050,,,,,2,,2,,000373.4675,1
11,2174,004,13248,02,02,2,30,02,09,2008,2,04,611,1,500,24,1,913,24,2,,,09,2010,1,0010000,1,1,050,2,050,,,,,2,,2,,000458.1792,1
11,2175,004,13251,01,01,2,42,01,03,2006,2,61,021,1,233,24,1,913,24,1,03,2008,,,2,,,,,,,,,,,2,,2,,000355.0915,2
11,2175,004,13251,02,02,1,44,02,09,2008,2,04,832,1,233,24,1,832,24,2,,,09,2010,1,0030000,1,1,100,,,,,,,1,0040000,2,,000356.0436,1
11,2176,004,13251,03,03,2,24,02,12,2007,1,05,522,1,232,24,1,913,24,2,,,12,2009,1,0031000,5,1,036,2,064,,,,,2,,2,,000398.6001,1
11,2177,004,13251,03,03,2,40,01,03,2006,1,04,092,1,233,30,1,913,06,1,09,2008,,,2,,,,,,,,,,,1,0040000,2,,000355.0915,1
11,2178,002,13267,02,02,2,35,01,03,2006,2,05,131,1,231,30,1,913,30,2,,,10,2008,1,0029000,1,1,040,2,050,3,010,,,2,,2,,000469.3293,1
11,2179,004,13269,04,03,2,31,04,01,2008,2,05,422,3,212,14,1,932,32,2,,,03,2009,1,0072000,1,1,100,,,,,,,2,,2,,000480.8768,1
11,2180,004,13269,01,01,1,32,03,12,2007,1,68,511,1,500,10,1,834,39,2,,,10,2008,1,0090000,1,1,060,,,3,040,,,2,,2,,000471.8314,1
11,2181,002,13269,02,03,2,40,01,10,2003,3,04,021,1,234,46,1,913,46,1,08,2007,,,2,,,,,,,,,,,2,,2,,000391.9686,2
11,2182,001,13270,02,02,1,34,08,09,2008,2,65,092,1,235,10,1,311,40,2,,,07,2009,1,0048000,2,1,090,,,3,010,,,1,0075000,1,0006000,000427.0826,1
11,2183,003,13287,05,07,2,43,02,02,2008,3,03,092,1,231,24,1,913,24,2,,,02,2010,1,0020000,5,1,060,2,040,,,,,2,,2,,000407.0146,1
11,2184,002,13324,03,03,1,28,02,08,2007,1,05,921,1,234,24,1,512,37,2,,,08,2009,1,0010000,1,1,050,,,3,050,,,2,,2,,000428.5146,1
11,2185,001,13374,02,03,1,37,04,11,2007,1,68,422,1,500,07,1,314,35,1,06,2008,,,1,0200000,2,1,060,2,040,,,,,1,0200000,2,,000356.9382,1
11,2185,001,13374,04,05,2,27,03,04,2008,2,05,021,1,212,06,1,913,18,2,,,10,2008,1,0020000,1,1,100,,,,,,,2,,2,,000436.7296,1
11,2186,001,13374,03,03,1,28,03,02,2008,1,68,419,1,232,12,1,314,20,2,,,02,2009,2,,,,,,,,,,,2,,2,,000428.5146,1
11,2187,004,13375,06,05,2,27,02,06,2008,2,04,021,1,233,36,1,913,26,2,,,06,2011,2,,,,,,,,,,,2,,2,,000483.2281,1
11,2188,004,13393,02,02,2,45,02,05,2008,2,05,021,1,231,36,1,913,40,2,,,05,2011,1,0020000,1,1,100,,,,,,,1,0020000,2,,000325.3068,1
11,2189,004,13406,02,02,2,37,02,11,2007,2,03,021,1,235,24,1,913,34,2,,,11,2009,1,0012000,1,1,090,,,3,010,,,2,,2,,000355.9836,1
11,2190,003,13418,02,02,2,35,01,10,2003,2,04,931,1,233,16,1,913,16,1,02,2005,,,2,,,,,,,,,,,2,,2,,000354.4967,2
12,2191,002,13513,02,05,1,33,03,03,2008,2,68,092,1,400,09,1,511,30,2,,,12,2008,1,0066000,1,1,050,2,050,,,,,2,,2,,000419.2040,1
12,2192,002,13513,04,03,2,28,01,06,2006,1,05,513,1,222,26,1,913,26,1,08,2008,,,1,0010000,5,1,050,,,3,050,,,1,0040000,1,0009000,000413.4387,1
12,2193,002,13513,03,03,2,25,01,04,2007,1,04,513,1,231,24,1,913,17,2,,,04,2009,1,0013000,1,1,050,2,050,,,,,2,,2,,000413.4387,1
12,2193,002,13513,04,03,2,24,01,01,2007,1,05,913,1,234,24,1,913,20,2,,,01,2009,1,0028000,1,1,030,2,070,,,,,2,,2,,000378.2908,1
12,2194,002,13638,02,02,2,30,01,03,2005,2,04,522,1,233,48,1,913,42,2,,,03,2009,1,0090000,1,1,030,2,050,,,,,2,,2,,000458.2233,1
12,2195,004,13443,03,03,2,27,04,01,2008,1,04,021,1,233,10,1,323,48,2,,,11,2008,2,,,,,,,,,,,2,,2,,000434.5112,1
12,2195,004,13443,04,03,1,29,01,03,2008,1,04,023,1,233,24,1,832,06,2,,,03,2010,2,,,,,,,,,,,2,,2,,000440.5702,1
12,2196,004,13443,02,02,2,40,01,05,2005,2,01,913,1,233,19,1,913,19,1,12,2007,,,2,,,,,,,,,,,2,,2,,000354.1754,2
12,2197,004,13443,02,02,2,35,01,03,2008,2,02,921,1,234,25,1,913,06,2,,,04,2010,1,0026000,5,,,2,100,,,,,2,,2,,000354.1754,1
12,2198,004,13443,03,03,2,30,02,12,2006,3,04,023,1,233,24,1,913,56,2,,,12,2008,2,,,,,,,,,,,2,,2,,000434.5112,1
12,2198,004,13443,04,03,1,29,01,07,2007,1,04,932,1,233,24,1,931,14,2,,,07,2009,2,,,,,,,,,,,2,,2,,000440.5702,1
12,2199,001,13435,03,03,2,25,01,07,2008,1,01,921,1,233,24,1,913,02,2,,,07,2010,2,,,,,,,,,,,2,,2,,000458.9802,1
12,2200,002,13457,02,02,2,50,02,11,2006,2,02,021,1,232,24,1,512,48,2,,,11,2008,2,,,,,,,,,,,2,,2,,000731.2106,1
12,2200,002,13457,03,03,2,27,01,11,2005,1,04,921,1,232,36,1,913,34,2,,,11,2008,1,0010000,1,1,095,,,3,005,,,2,,2,,000978.3814,1
12,2201,002,13457,03,03,1,32,01,12,2006,1,05,092,1,233,24,1,713,21,2,,,12,2008,1,0015000,1,1,090,2,010,,,,,2,,2,,000992.0246,1
12,2202,002,13463,02,02,2,54,05,01,2008,2,05,223,1,233,12,1,223,48,2,,,01,2009,1,0080000,1,1,095,,,3,005,,,2,,2,,000455.3147,1
12,2203,002,13496,10,03,2,21,01,06,2006,1,04,348,1,233,37,1,913,27,2,,,07,2009,1,0010000,1,1,090,,,,,,,2,,2,,000400.5432,1
12,2204,002,13496,06,05,2,29,01,06,2006,2,04,021,1,211,27,1,913,27,1,09,2008,,,1,0025000,5,1,100,,,,,,,1,0010000,1,0008000,000437.7587,1
12,2205,001,13509,02,02,2,40,01,04,2007,2,04,921,1,234,26,1,913,17,2,,,06,2009,1,0035000,1,1,100,,,,,,,2,,2,,000379.5280,1
12,2206,004,13541,02,02,2,47,02,99,2007,2,61,411,1,231,24,1,419,57,2,,,99,2009,2,,,,,,,,,,,2,,2,,000308.1356,1
12,2207,001,13543,01,01,1,39,03,06,2008,2,05,092,1,400,10,1,834,33,2,,,04,2009,1,0052000,1,1,080,2,020,,,,,2,,2,,000419.0193,1
12,2208,004,13528,03,03,2,40,01,07,2006,4,05,021,1,232,19,1,913,19,1,02,2008,,,2,,,,,,,,,,,2,,2,,000338.2425,2
12,2208,004,13528,11,03,2,38,02,10,2007,4,04,021,1,222,23,1,913,59,2,,,09,2009,1,0120000,1,1,050,2,050,,,,,2,,2,,000338.2425,1
12,2209,004,13528,04,03,2,22,01,04,2007,1,01,023,1,234,24,1,513,17,2,,,04,2009,1,0007000,1,1,100,,,,,,,2,,2,,000379.6867,1
12,2210,001,13551,04,03,2,29,01,04,2008,1,65,215,1,234,24,1,215,01,1,05,2008,,,2,,,,,,,,,,,1,0000000,2,,000413.4387,1
12,2210,001,13551,06,03,1,37,02,09,2008,1,65,023,1,212,12,1,214,14,2,,,09,2009,1,0097000,1,1,100,,,,,,,1,0010000,2,,000349.1827,1
12,2211,001,13551,04,03,2,32,01,01,2005,4,04,021,1,233,25,1,913,25,1,02,2007,,,2,,,,,,,,,,,2,,2,,000413.4387,2
12,2212,002,13566,02,03,2,28,01,07,2006,1,65,522,1,213,22,1,827,22,1,05,2008,,,2,,,,,,,,,,,1,0020000,2,,000414.9643,1
12,2213,004,13568,03,03,2,24,02,08,2006,1,61,215,1,214,28,1,215,37,2,,,12,2008,1,0053000,5,1,100,,,,,,,2,,2,,000379.3377,1
12,2214,003,13553,03,03,2,27,02,06,2007,1,61,522,1,213,36,1,913,48,2,,,06,2010,1,0045000,1,1,100,,,,,,,2,,2,,000496.1265,1
12,2215,004,13579,03,03,2,25,01,03,2006,1,03,921,1,231,88,1,913,30,2,,,88,8888,1,0020000,1,1,020,2,040,3,040,,,2,,2,,000459.3764,1
12,2216,003,13589,03,03,2,21,01,99,2004,1,03,021,1,231,60,1,913,58,2,,,99,2009,2,,,,,,,,,,,2,,2,,000521.0421,1
12,2217,002,13599,05,03,2,20,02,04,2007,1,04,023,1,234,18,1,913,30,2,,,10,2008,1,0040000,1,1,100,,,,,,,2,,2,,000401.5172,1
12,2217,002,13599,12,08,2,34,05,01,2008,1,65,092,1,233,12,1,223,50,2,,,01,2009,1,0078000,1,1,100,,,,,,,2,,2,,000438.8231,1
12,2218,002,13599,04,05,1,40,05,02,2008,2,65,092,1,235,07,1,913,40,1,09,2008,,,1,9999999,5,1,100,,,,,,,1,9999999,2,,000370.6219,1
12,2219,002,13584,02,02,2,41,01,02,2007,2,04,021,1,231,24,1,913,19,2,,,02,2009,1,0040000,1,1,050,2,050,,,,,2,,2,,000373.1597,1
12,2220,004,13583,04,03,2,21,01,02,2006,1,02,021,1,231,48,1,913,31,2,,,02,2010,2,,,,,,,,,,,2,,2,,000521.0421,1
12,2221,004,13583,03,03,2,26,01,09,2006,1,02,021,1,234,88,1,913,24,2,,,88,8888,2,,,,,,,,,,,2,,2,,000569.4534,1
12,2222,004,13583,03,03,2,25,01,01,2006,1,03,021,1,231,48,1,913,32,2,,,01,2010,2,,,,,,,,,,,2,,2,,000569.4534,1
12,2223,004,13619,06,03,2,29,01,10,2007,1,05,522,1,235,25,1,513,11,2,,,11,2009,2,,,,,,,,,,,2,,2,,000414.2015,1
12,2224,004,13619,01,01,2,39,01,07,2006,3,04,611,1,232,25,1,913,25,1,08,2008,,,1,0010000,1,1,100,,,,,,,1,0100000,1,0019500,000337.6208,1
12,2225,003,13640,08,03,2,27,02,03,2005,2,04,513,1,212,06,1,347,12,1,09,2005,,,2,,,,,,,,,,,2,,2,,000446.8847,2
12,2225,003,13640,09,05,1,38,02,01,2008,2,68,932,1,400,10,1,915,18,2,,,11,2008,1,0035000,1,1,100,,,,,,,2,,2,,000377.4306,1
12,2226,003,13640,01,01,1,42,02,03,2006,2,65,641,1,232,33,1,215,54,2,,,12,2008,1,0144000,1,1,100,,,,,,,2,,2,,000377.4306,1
12,2227,003,13640,01,01,1,30,01,01,2008,2,04,611,1,233,35,1,832,08,2,,,12,2010,1,0030000,1,1,100,,,,,,,2,,2,,000453.1163,1
12,2227,003,13640,02,02,2,32,01,09,2008,2,03,021,1,234,23,1,913,00,2,,,08,2010,2,,,,,,,,,,,2,,2,,000446.8847,1
12,2228,003,13649,03,03,1,27,02,02,2006,1,05,522,1,234,36,1,913,43,2,,,02,2009,1,0030000,1,1,100,,,,,,,2,,2,,000419.2040,1
12,2229,002,13666,02,02,2,53,02,02,2007,2,03,921,1,231,43,1,913,48,2,,,09,2010,1,0008000,1,1,090,,,3,010,,,2,,2,,000309.8458,1
12,2230,002,13666,02,02,2,27,01,06,2008,2,03,921,1,234,24,1,913,03,2,,,06,2010,2,,,,,,,,,,,2,,2,,000414.5829,1
12,2231,002,13666,05,03,2,21,01,02,2008,1,05,913,1,235,34,1,913,07,2,,,12,2010,2,,,,,,,,,,,2,,2,,000379.3377,1
12,2232,002,13666,02,02,2,40,01,07,2007,2,03,921,1,234,25,1,913,14,2,,,08,2009,1,0006000,1,1,090,,,3,010,,,2,,2,,000337.9317,1
12,2233,002,13666,02,02,2,26,01,04,2006,2,03,921,1,234,40,1,913,29,2,,,08,2009,1,0013000,1,1,095,,,3,005,,,2,,2,,000414.5829,1
12,2234,002,13659,02,02,2,20,01,10,2004,2,02,021,1,231,44,1,913,44,1,06,2008,,,1,0014000,1,1,050,,,3,050,,,1,0010000,1,0022000,000397.4661,1
12,2235,002,13659,03,03,2,24,02,12,2007,1,02,021,1,233,12,1,913,34,2,,,12,2008,1,0026000,1,1,050,2,025,3,025,,,2,,2,,000397.4661,1
12,2236,001,13661,04,05,2,22,02,09,2008,2,05,023,1,235,12,1,913,13,2,,,09,2009,1,0030000,1,1,100,,,,,,,2,,2,,000423.6857,1
12,2237,001,13661,03,03,1,39,05,09,2008,2,05,932,1,214,10,1,834,45,2,,,07,2009,1,0160000,1,1,080,2,020,,,,,1,0410000,1,0012050,000391.0847,1
12,2238,004,13664,07,03,2,24,01,04,2006,1,05,522,1,222,32,1,913,29,2,,,12,2008,1,0022000,1,1,100,,,,,,,2,,2,,000378.2908,1
12,2239,004,13664,07,03,2,38,02,01,2007,1,05,921,1,500,47,1,913,36,2,,,12,2010,1,0020000,1,1,090,,,3,010,,,2,,2,,000336.9990,1
12,2240,004,13664,02,02,2,42,02,01,2007,2,04,921,1,234,47,1,913,32,2,,,12,2010,1,0015000,1,1,100,,,,,,,2,,2,,000336.9990,1
12,2241,001,13668,01,01,1,45,01,06,2008,2,03,721,1,221,07,1,913,03,2,,,01,2009,1,0016000,1,1,100,,,,,,,2,,2,,000323.7568,1
12,2242,001,13670,03,03,1,26,02,08,2008,1,05,512,1,234,23,1,913,26,2,,,09,2010,1,0015000,1,1,100,,,,,,,2,,2,,000460.9697,1
12,2243,001,13670,04,03,2,24,01,09,2006,1,64,422,1,213,25,1,411,24,2,,,10,2008,1,0020000,1,1,020,2,080,,,,,2,,2,,000415.9803,1
12,2244,002,13674,01,01,1,45,05,01,2008,2,65,311,3,233,12,1,311,56,2,,,01,2009,1,0210000,1,1,050,,,3,050,,,2,,2,,000357.1461,1
12,2245,004,13674,09,03,1,28,02,01,2006,1,04,023,1,231,88,1,422,44,2,,,88,8888,1,0106000,1,1,025,,,3,075,,,2,,2,,000463.2900,1
12,2246,004,13674,03,03,2,29,01,07,2006,1,05,322,1,214,88,1,222,26,2,,,88,8888,1,0120000,1,1,030,2,050,3,020,,,2,,2,,000456.9185,1
