RREG,RHHNUM,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_RETURN,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMITTANCE_SPENT,RQ261P_CONSUM,RQ262P_INVEST,RQ263P_SAVINGS,RQ264P_GIFT,RQ265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RP6M_IND,RURB2015,RSVYYR,RPRRCD
10,002139,81,03,1,48,06,10,2015,2,10,71,1,1,232,60,1,21,81,0030000,60,2,  ,    , ,10,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000130.9527,1,1,2020,3504
10,002140,02,03,1,42,01,07,2018,2,09,51,1,1,233,26,1,41,82,0002307,26,1,09,2020,1,  ,    ,1,   20000,1,A    ,095,000,000,000,000,1,0100000,2,        ,000187.8119,1,1,2020,3504
10,002141,04,03,1,26,02,02,2020,1,10,24,2,1,500,03,1,51,56,0020000,12,2,  ,    , ,12,2021,1,   60000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000200.0938,1,1,2020,3504
10,002142,06,02,2,40,01,01,2019,2,04,52,1,1,233,24,1,91,96,0020000,20,2,  ,    , ,01,2021,1,   84000,5,A    ,100,000,000,000,000,2,       ,2,        ,000144.7027,1,1,2020,3504
10,002143,07,03,2,38,02,09,2019,1,03,91,1,1,232,05,1,91,96,0020000,12,1,09,2019,4,  ,    ,1,   12000,1,A    ,100,000,000,000,000,2,       ,1,00005000,000182.5472,2,1,2020,3504
10,002144,09,03,2,40,03,06,2018,4,10,52,1,1,234,36,1,13,70,0080000,36,2,  ,    , ,06,2021,1,  150000,1,ADE  ,050,000,000,020,030,2,       ,2,        ,000150.5029,1,1,2020,3504
10,002144,10,03,2,35,02,06,2019,2,09,52,1,1,234,24,1,11,52,0050000,24,2,  ,    , ,06,2021,1,   66000,1,E    ,000,000,000,000,100,2,       ,2,        ,000150.5029,1,1,2020,3504
10,002144,11,05,1,37,02,06,2019,2,09,11,1,1,234,24,1,33,52,0080000,24,2,  ,    , ,06,2021,1,  210000,1,ABE  ,050,020,000,000,030,2,       ,2,        ,000176.3133,1,1,2020,3504
10,002145,01,01,1,39,02,09,2018,2,04,83,1,1,233,20,1,71,49,0025000,38,1,06,2020,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0020000,2,        ,000176.3133,1,1,2020,3504
10,002146,04,03,2,39,01,06,2017,1,09,91,1,1,234,40,1,91,96,0018000,39,2,  ,    , ,12,2021,1,   31500,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000429.2375,1,2,2020,3500
10,002147,06,03,1,38,01,07,2017,1,09,61,1,1,233,39,1,93,41,0030000,38,2,  ,    , ,12,2021,1,   80000,5,AC   ,010,000,010,000,000,2,       ,2,        ,000388.9375,1,2,2020,3500
10,002148,09,04,2,34,04,03,2018,1,10,22,1,1,232,88,1,22,86,0060000,45,2,  ,    , ,88,8888,1,  145000,5,A    ,050,000,000,000,000,2,       ,2,        ,000421.5555,1,1,2020,3500
10,002149,05,02,1,56,02,09,2019,2,01,61,2,1,500,12,1,51,56,0055000,14,1,09,2020,3,  ,    ,1,   13000,5,AC   ,080,000,020,000,000,1,       ,1,00008000,000331.6958,1,2,2020,3500
10,002150,04,02,1,32,01,08,2018,2,08,51,1,2,212,23,1,51,50,0045000,23,1,07,2020,2,  ,    ,1,   60000,1,AC   ,080,000,020,000,000,1,0070000,2,        ,000692.3884,1,2,2020,3500
10,002151,02,02,2,37,02,04,2018,2,04,91,1,1,233,24,1,91,96,0020000,48,1,01,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0050000,2,        ,000483.6013,2,2,2020,3500
10,002152,03,03,2,37,01,10,2015,1,10,54,2,1,232,58,1,51,52,0050000,58,1,08,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0070000,2,        ,000436.7067,1,2,2020,3500
10,002153,03,02,2,32,01,12,2018,2,04,52,1,1,231,24,1,91,96,0020000,21,2,  ,    , ,12,2021,1,   60000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000452.5209,1,2,2020,3500
10,002154,06,02,2,35,01,01,2019,2,04,91,1,1,233,21,1,91,96,0020000,20,2,  ,    , ,01,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000506.8763,1,2,2020,3500
10,002155,06,02,2,38,01,06,2019,2,07,61,1,1,233,24,1,91,96,0025000,15,2,  ,    , ,07,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000506.8763,1,2,2020,3500
10,002156,03,03,1,30,02,02,2017,2,04,61,1,2,233,24,1,74,43,0018000,24,1,03,2019,2,  ,    ,1,   60000,5,AC   ,090,000,010,000,000,2,       ,2,        ,000495.5268,2,2,2020,4200
10,002156,07,03,1,28,02,01,2016,1,04,61,1,1,212,24,1,72,33,0025000,24,1,02,2018,2,  ,    ,1,  150000,5,AE   ,050,000,000,000,050,2,       ,2,        ,000495.5268,2,2,2020,4200
10,002157,02,02,1,59,02,04,2018,2,04,74,1,1,233,24,1,74,43,0020000,48,2,  ,    , ,05,2021,1,   24000,5,A    ,100,000,000,000,000,2,       ,2,        ,000274.5701,1,2,2020,4200
10,002158,02,02,1,31,02,11,2017,2,09,33,1,1,233,34,1,33,10,0020000,48,2,  ,    , ,12,2020,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000496.0915,1,2,2020,4200
10,002159,05,02,1,49,03,03,2019,2,10,83,1,2,400,27,1,83,50,0060000,09,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000288.3677,2,1,2020,4200
10,002160,02,02,1,29,02,01,2019,2,04,61,1,1,233,25,1,91,96,0015000,25,2,  ,    , ,02,2021,1,   45000,5,AC   ,080,000,020,000,000,2,       ,2,        ,000392.5250,1,1,2020,4200
10,002161,05,03,1,33,04,12,2019,2,09,83,1,2,300,06,1,83,50,0030000,24,2,  ,    , ,12,2021,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,000392.5250,1,1,2020,4200
10,002162,05,03,2,37,01,05,2016,2,04,52,1,1,231,24,1,91,96,0017000,24,1,05,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000414.4733,2,1,2020,4200
10,002163,05,03,1,29,05,09,2020,2,10,61,1,2,223,08,1,83,50,0030000,40,2,  ,    , ,05,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000475.9108,1,2,2020,4200
10,002164,03,03,2,29,02,12,2018,1,07,91,1,1,211,24,1,91,96,0020000,48,1,05,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0070000,2,        ,000456.5113,1,2,2020,4200
10,002165,02,03,2,46,01,10,2017,4,07,91,1,1,235,24,1,91,96,0018000,24,1,10,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000309.8712,2,2,2020,4200
10,002166,01,01,1,56,01,11,2016,2,10,31,1,2,223,09,1,31,30,0050000,09,1,08,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0150000,2,        ,000263.4007,2,2,2020,4200
10,002167,03,03,2,26,02,05,2018,1,10,32,1,1,300,12,1,32,86,0180000,12,1,01,2020,2,  ,    ,1,  138000,1,A    ,100,000,000,000,000,2,       ,2,        ,000474.7978,2,2,2020,4200
10,002168,04,03,2,30,01,02,2018,4,09,91,1,1,214,24,1,91,96,0022000,24,1,02,2020,2,  ,    ,1,   36000,5,A    ,100,000,000,000,000,2,       ,2,        ,000474.7978,2,2,2020,4200
10,002169,06,03,2,35,03,09,2019,4,03,54,1,1,235,13,1,91,96,0019000,13,2,  ,    , ,12,2021,1,   65000,1,A    ,100,000,000,000,000,2,       ,2,        ,000454.8378,1,2,2020,4200
10,002170,03,03,2,30,03,10,2019,4,04,09,1,1,235,01,1,91,96,0020000,15,1,11,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000413.1934,2,2,2020,4200
10,002171,03,03,2,39,02,06,2016,1,10,41,1,1,400,52,1,91,96,0040000,52,2,  ,    , ,07,2021,1,   72000,1,AC   ,090,000,010,000,000,2,       ,2,        ,000454.8378,1,2,2020,4200
10,002172,02,03,2,40,02,01,2018,4,10,12,1,1,211,24,1,91,96,0025000,24,1,01,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000514.6481,2,2,2020,4200
10,002173,04,08,2,30,02,05,2019,1,10,52,1,1,233,25,1,51,96,0025000,24,2,  ,    , ,06,2022,1,   60000,5,AC   ,090,000,010,000,000,2,       ,2,        ,000467.5275,1,2,2020,4200
10,002174,02,06,2,42,02,05,2018,2,10,09,1,1,235,24,1,91,96,0020000,46,1,05,2019,2,  ,    ,1,   24000,5,A    ,100,000,000,000,000,2,       ,2,        ,000514.6481,2,2,2020,4200
10,002175,81,03,1,40,02,03,2018,2,03,83,1,1,233,43,1,83,96,0020000,43,2,  ,    , ,04,2021,1,   15000,5,A    ,100,000,000,000,000,2,       ,2,        ,000410.0999,1,2,2020,4200
10,002176,02,02,1,37,04,07,2019,2,10,21,1,2,214,12,1,74,30,0035000,12,1,11,2019,2,  ,    ,1,  120000,1,ABC  ,080,010,010,000,000,2,       ,2,        ,000527.4497,2,2,2020,4200
10,002177,02,02,1,44,04,11,2019,2,10,33,1,2,214,08,1,83,50,0040000,20,1,07,2020,2,  ,    ,1,   90000,1,A    ,100,000,000,000,000,1,0100000,2,        ,000462.9163,1,1,2020,4200
10,002178,02,02,1,44,04,02,2020,2,10,42,1,2,400,09,1,51,50,0080000,35,2,  ,    , ,11,2020,1,  200000,1,A    ,100,000,000,000,000,2,       ,2,        ,000462.9163,1,1,2020,4200
10,002179,04,03,1,29,02,09,2018,1,10,31,1,2,214,12,1,31,52,0060000,12,1,07,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000427.7625,2,1,2020,4200
10,002180,04,03,1,27,04,07,2019,1,10,14,1,2,500,10,1,83,50,0080000,40,1,01,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000427.7625,2,1,2020,4200
10,002181,01,01,1,52,02,11,2015,2,10,12,1,1,500,03,1,72,41,0007200,03,1,03,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000328.9932,2,1,2020,4200
10,002181,02,02,2,52,03,01,2019,2,10,42,2,1,500,24,1,42,73,0020000,48,2,  ,    , ,02,2021,1,   48000,1,A    ,100,000,000,000,000,2,       ,2,        ,000291.5837,1,1,2020,4200
10,002182,06,03,2,33,03,10,2015,1,10,33,1,1,222,48,1,33,61,0090000,48,1,11,2019,2,  ,    ,1,   78000,1,AB   ,050,050,000,000,000,2,       ,2,        ,000394.5830,2,2,2020,4200
10,002182,07,03,2,31,02,11,2017,1,10,41,1,1,231,24,1,91,96,0020000,24,1,12,2019,2,  ,    ,1,   84000,1,ABC  ,040,020,040,000,000,2,       ,2,        ,000394.5830,2,2,2020,4200
10,002183,03,03,1,28,03,07,2020,1,10,92,1,2,400,03,1,83,50,0040000,19,2,  ,    , ,08,2022,1,   60000,1,AB   ,090,010,000,000,000,2,       ,2,        ,000444.7036,1,2,2020,4200
10,002184,81,03,2,27,02,01,2019,2,08,93,1,1,213,22,1,93,10,0035000,22,2,  ,    , ,11,2020,1,   33000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000374.1788,1,2,2020,4200
10,002185,02,03,1,51,02,04,2019,4,10,61,1,1,500,18,1,92,01,0050000,40,2,  ,    , ,05,2021,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,000326.7006,1,2,2020,4200
10,002186,02,03,2,28,02,03,2019,1,04,09,1,1,235,88,1,91,96,0020000,19,2,  ,    , ,04,2021,1,   48000,5,AB   ,080,020,000,000,000,2,       ,2,        ,000460.7023,1,2,2020,4200
10,002187,01,01,1,62,02,10,2015,2,10,54,2,1,233,48,1,54,80,0068000,48,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000265.8189,2,2,2020,4200
10,002187,04,03,1,28,02,06,2016,2,10,83,1,1,234,24,1,51,56,0025000,24,1,09,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000480.2799,2,2,2020,4200
10,002188,03,03,2,34,02,11,2015,1,09,52,1,1,234,88,1,91,96,0020000,12,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000407.1184,1,2,2020,4200
10,002189,03,07,2,37,02,10,2019,2,04,61,1,1,212,24,1,93,26,0060000,24,2,  ,    , ,11,2021,1,  102000,5,A    ,100,000,000,000,000,2,       ,2,        ,000448.1505,1,2,2020,4200
10,002190,06,03,2,34,03,06,2017,4,09,91,1,1,234,24,1,91,96,0020000,48,1,11,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000473.9736,2,2,2020,4200
10,002190,09,03,2,32,02,04,2017,4,10,52,1,1,232,12,1,52,47,0018000,12,1,07,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000473.9736,2,2,2020,4200
10,002191,04,03,2,24,02,05,2019,1,10,33,2,1,234,88,1,91,96,0018000,20,2,  ,    , ,06,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000417.6939,1,2,2020,4200
10,002192,03,03,1,34,02,01,2019,1,04,71,1,1,221,12,1,93,41,0028000,12,2,  ,    , ,02,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000494.1151,1,2,2020,4200
10,002193,05,03,1,29,02,01,2020,1,10,21,1,1,221,12,1,21,27,0025000,24,2,  ,    , ,01,2021,1,   18000,5,A    ,100,000,000,000,000,2,       ,2,        ,000429.8801,1,2,2020,4200
10,002194,05,02,2,42,02,01,2016,2,04,52,1,1,233,24,1,91,96,0021000,32,1,02,2018,2,  ,    ,1,   72000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000445.4890,2,2,2020,4200
10,002195,02,02,2,52,02,07,2020,2,10,09,1,1,222,24,1,91,96,0017000,52,2,  ,    , ,88,8888,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,000446.9139,1,2,2020,4300
10,002196,02,02,2,34,01,09,2019,2,02,53,1,1,233,11,1,91,81,0019000,01,2,  ,    , ,09,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000786.7414,1,2,2020,4300
10,002197,04,03,2,29,01,06,2019,1,10,33,1,1,214,27,1,23,85,0120000,15,2,  ,    , ,09,2021,1,  270000,1,A    ,100,000,000,000,000,2,       ,2,        ,000074.6085,1,1,2020,4305
10,002198,03,03,1,30,01,09,2019,1,10,52,1,2,214,12,1,83,52,0080000,11,1,09,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,000080.3126,1,1,2020,4305
10,002199,03,03,1,34,02,01,2019,2,10,12,1,2,212,88,1,31,50,0060000,20,2,  ,    , ,88,8888,1,  120000,1,ACD  ,050,000,030,020,000,2,       ,2,        ,000627.4420,1,1,2020,4305
10,002200,01,01,1,50,02,03,2017,2,09,83,1,1,233,24,1,71,43,0020000,24,1,03,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000055.9480,2,1,2020,4305
10,002201,02,02,2,35,01,05,2018,2,04,52,1,1,232,30,1,91,96,0018000,28,2,  ,    , ,11,2020,1,   18000,5,AC   ,060,000,040,000,000,2,       ,1,00002000,000655.5225,1,1,2020,4305
10,002202,02,02,2,48,01,07,2019,2,04,91,1,1,233,24,1,91,96,0025000,14,2,  ,    , ,07,2021,1,  103000,5,ABCE ,040,020,020,000,020,2,       ,2,        ,000558.9658,1,1,2020,4305
10,002203,02,02,2,39,01,03,2019,2,04,09,1,1,235,24,1,91,96,0025000,18,2,  ,    , ,03,2021,1,  120000,5,ABC  ,080,010,010,000,000,2,       ,2,        ,000693.1568,1,1,2020,4305
10,002204,07,04,2,30,01,12,2017,1,10,24,1,1,234,24,1,24,84,0020000,24,1,12,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000896.3383,2,1,2020,4305
10,002205,04,02,1,45,02,01,2018,2,10,22,1,1,500,24,1,22,86,0090000,24,1,01,2019,4,  ,    ,1,  540000,5,ABCD ,040,020,020,020,000,2,       ,1,00080000,000427.0012,2,1,2020,4305
10,002206,03,05,1,45,02,01,2019,2,04,72,1,1,233,24,1,72,41,0030000,24,2,  ,    , ,01,2021,1,  113000,5,ACE  ,040,000,030,000,030,2,       ,2,        ,000427.0012,1,1,2020,4305
10,002207,02,02,1,39,03,01,2019,2,10,62,1,2,500,24,1,83,52,0090000,24,2,  ,    , ,01,2021,1,  300000,1,ABC  ,040,040,020,000,000,2,       ,2,        ,000494.6964,1,1,2020,4305
10,002208,04,02,1,46,03,01,2020,2,10,83,1,2,214,24,1,83,52,0090000,24,1,08,2020,1,  ,    ,1,  240000,1,ACE  ,030,000,030,000,040,1,0090000,1,00130000,000436.0972,1,1,2020,4305
10,002209,04,08,1,36,01,03,2019,2,04,83,1,1,232,88,1,93,42,0020000,18,2,  ,    , ,88,8888,1,   90000,5,AC   ,080,000,020,000,000,2,       ,2,        ,000494.6964,1,1,2020,4305
10,002209,08,07,2,62,01,12,2018,3,10,09,1,1,232,24,1,91,96,0030000,21,2,  ,    , ,12,2020,1,  150000,1,A    ,100,000,000,000,000,2,       ,2,        ,000523.0902,1,1,2020,4305
10,002210,01,01,2,38,01,05,2017,2,04,09,1,1,233,30,1,91,96,0019000,30,1,11,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000058.5978,2,1,2020,4305
10,002211,05,03,2,30,01,03,2019,1,04,91,1,1,234,24,1,91,96,0018000,18,2,  ,    , ,03,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000452.3141,1,1,2020,4305
10,002212,02,04,2,48,01,08,2018,1,04,09,1,1,231,88,1,91,96,0020000,25,2,  ,    , ,88,8888,1,   60000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000354.5700,1,1,2020,4305
10,002213,05,03,2,31,01,07,2019,1,04,51,1,1,235,88,1,91,96,0021000,14,2,  ,    , ,88,8888,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000590.6507,1,1,2020,4305
10,002214,06,05,1,33,01,01,2019,2,10,83,2,2,214,88,1,83,52,0042300,20,2,  ,    , ,88,8888,1,  120000,2,AE   ,080,000,000,000,020,2,       ,2,        ,000635.8080,1,1,2020,4305
10,002215,02,02,2,39,01,07,2018,2,04,51,1,1,233,12,1,91,96,0023000,12,1,07,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000456.7623,2,1,2020,4305
10,002216,01,01,1,31,01,01,2017,1,04,72,1,1,233,24,1,71,24,0020000,24,1,01,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000635.8080,2,1,2020,4305
10,002217,03,03,2,32,01,01,2019,1,10,12,1,1,234,88,1,26,82,0030000,20,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000074.6085,1,1,2020,4305
10,002218,03,03,2,33,01,02,2019,1,09,52,1,1,234,24,1,52,47,0010000,19,2,  ,    , ,02,2021,1,   18000,1,E    ,000,000,000,000,100,2,       ,2,        ,000468.8938,1,1,2020,4305
10,002219,01,01,2,33,01,12,2016,2,09,09,1,1,211,27,1,91,96,0035000,27,1,03,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000468.8938,2,1,2020,4305
10,002220,02,02,2,30,01,07,2018,2,03,09,1,1,233,25,1,91,96,0021000,25,1,08,2020,2,  ,    ,1,   90000,5,AB   ,020,080,000,000,000,1,0005000,2,        ,000842.2601,1,1,2020,4305
10,002221,02,02,2,40,01,03,2016,2,04,93,1,1,234,31,1,53,86,0014000,31,1,10,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000651.3370,2,1,2020,4305
10,002222,08,02,1,42,01,11,2018,2,04,93,1,1,233,24,1,71,24,0020000,22,2,  ,    , ,11,2020,1,   90000,5,AE   ,090,000,000,000,010,2,       ,2,        ,000490.8458,1,1,2020,4305
10,002223,04,02,2,36,01,04,2019,2,04,52,1,1,222,24,1,91,96,0025000,17,2,  ,    , ,04,2021,1,   15000,5,A    ,100,000,000,000,000,2,       ,2,        ,000458.1764,1,1,2020,4305
10,002224,01,01,1,52,01,09,2019,2,10,24,1,1,233,24,1,13,02,0022000,12,2,  ,    , ,09,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000445.6595,1,1,2020,4300
10,002225,03,03,1,31,01,10,2019,1,09,93,1,1,214,36,1,83,28,0060000,11,2,  ,    , ,10,2022,1,  182000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000753.2994,1,1,2020,4300
10,002226,04,05,1,39,02,09,2019,2,10,43,1,1,234,02,1,41,30,0250000,24,2,  ,    , ,10,2020,1,   20000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000427.0994,1,2,2020,4300
10,002227,01,01,2,80,05,01,2020,3,10,12,4, ,500,03,2,  ,  ,       ,  ,1,04,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,000346.0016,2,2,2020,4300
10,002228,02,05,1,32,01,04,2017,2,10,43,1,2,500,34,1,12,29,0010000,34,1,02,2020,3,  ,    ,1,   60000,1,AC   ,050,000,050,000,000,1,0040000,2,        ,000609.3225,2,2,2020,4300
10,002229,01,01,1,33,01,12,2018,2,09,51,1,1,233,12,1,51,47,0028000,12,1,12,2019,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000711.5927,2,2,2020,4300
10,002230,05,03,2,36,01,08,2018,4,09,41,1,1,231,36,1,91,96,0020000,25,2,  ,    , ,08,2021,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000530.3855,1,2,2020,4300
10,002231,08,02,2,32,01,09,2018,2,04,91,1,1,231,36,1,91,96,0020000,24,2,  ,    , ,09,2021,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000563.1734,1,2,2020,4300
10,002232,04,02,2,31,01,02,2018,2,04,52,1,1,233,36,1,91,96,0020000,31,2,  ,    , ,02,2021,1,   62000,5,A    ,100,000,000,000,000,2,       ,2,        ,000847.9128,1,1,2020,4300
10,002233,04,03,2,40,01,08,2019,1,04,09,1,1,234,28,1,91,96,0020000,13,2,  ,    , ,12,2021,1,   35000,1,A    ,100,000,000,000,000,2,       ,2,        ,000461.4835,1,2,2020,4300
10,002234,03,03,1,34,01,03,2019,1,09,83,1,1,234,36,1,83,42,0035000,18,2,  ,    , ,03,2022,1,   90000,5,AC   ,070,000,030,000,000,2,       ,2,        ,001053.1624,1,2,2020,4300
10,002235,03,03,1,25,03,11,2019,1,10,52,1,2,300,24,1,83,50,0080000,48,2,  ,    , ,11,2021,1,  300000,5,ABC  ,020,030,050,000,000,2,       ,2,        ,001031.9170,1,2,2020,4300
10,002236,06,03,1,33,03,03,2020,1,10,52,1,2,300,09,1,83,50,0080000,36,2,  ,    , ,12,2020,1,  240000,5,AC   ,020,000,080,000,000,2,       ,2,        ,001031.9170,1,2,2020,4300
10,002237,02,02,2,38,01,08,2018,2,10,52,1,1,234,36,1,52,47,0025000,25,2,  ,    , ,08,2021,1,   60000,5,A    ,100,000,000,000,000,2,       ,1,00025000,000769.1391,1,2,2020,4300
10,002238,02,02,2,44,02,02,2019,2,09,52,1,1,231,24,1,91,96,0020000,44,2,  ,    , ,02,2021,1,   45000,5,A    ,100,000,000,000,000,2,       ,2,        ,000769.1391,1,2,2020,4300
10,002239,01,01,1,41,01,07,2016,2,03,13,1,1,233,11,1,44,51,0029000,11,1,06,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000655.5028,2,2,2020,4300
10,002240,02,02,2,37,02,12,2019,2,04,09,1,1,233,24,1,91,96,0025000,10,2,  ,    , ,12,2021,1,   87500,5,ACDE ,015,000,010,005,070,2,       ,2,        ,000563.1197,1,2,2020,4300
10,002241,02,02,2,36,01,10,2019,2,04,52,1,1,221,24,1,91,96,0022000,11,2,  ,    , ,10,2021,1,  132000,5,AE   ,030,000,000,000,070,2,       ,1,00004000,000563.1197,1,2,2020,4300
10,002242,07,05,2,37,01,03,2020,2,09,52,1,1,211,24,1,91,96,0032000,06,2,  ,    , ,03,2022,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,000470.0295,1,1,2020,4300
10,002243,05,05,1,43,01,02,2020,2,10,09,1,2,500,07,1,83,50,0125000,07,1,09,2020,2,  ,    ,1,  180000,1,ABC  ,070,020,010,000,000,2,       ,2,        ,000442.0249,1,1,2020,4300
10,002244,03,03,1,35,02,12,2019,1,10,52,1,2,400,88,1,83,50,0075000,10,2,  ,    , ,88,8888,1,  120000,1,A    ,100,000,000,000,000,2,       ,2,        ,000673.8235,1,1,2020,4300
10,002245,11,08,1,42,02,12,2019,2,10,14,1,1,233,88,1,52,14,0020000,09,2,  ,    , ,88,8888,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000673.8235,1,1,2020,4300
10,002246,05,02,1,49,01,04,2018,2,09,83,1,1,233,36,1,94,47,0018000,29,2,  ,    , ,04,2021,1,   90000,1,AE   ,080,000,000,000,020,2,       ,2,        ,000568.7219,1,1,2020,4300
10,002247,01,01,1,52,03,08,2019,2,04,11,4, ,211,01,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000373.6214,2,1,2020,4300
10,002247,02,02,2,50,01,08,2019,2,04,12,4, ,211,00,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000372.4410,2,1,2020,4300
10,002247,03,03,2,27,01,08,2019,1,10,41,4, ,211,00,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000499.8122,2,1,2020,4300
10,002247,04,03,2,23,01,08,2019,1,10,22,4, ,211,00,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000381.3808,2,1,2020,4300
10,002247,05,03,1,21,01,08,2019,1,09,09,4, ,211,00,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000390.1479,2,1,2020,4300
10,002247,06,03,2,19,01,08,2019,1,06,09,4, ,211,00,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000381.3808,2,1,2020,4300
10,002248,03,03,1,27,01,08,2017,1,10,09,1,1,234,88,1,24,71,0050000,37,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000631.5332,1,1,2020,4300
