REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCCUP,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
06,320037079602006790001790301600000060053,04,03,2,37,02,05,2010,1,61,522,1,1,082,31,1,913,53,2,,,,12,2012,1,0015000,1,1,100,,,,,,,2,,1,0003800,000506.7692,1
06,320037079602006790001790301600000080070,04,02,2,40,01,01,2011,2,53,021,1,1,039,24,1,913,20,2,,,,01,2013,1,0021000,5,1,100,,,,,,,2,,2,,000506.7692,1
06,320037079602006790001790301600000230136,04,03,2,31,01,05,2012,1,05,921,1,1,082,24,1,913,04,2,,,,05,2014,1,0008000,1,1,100,,,,,,,2,,2,,000654.1129,1
06,120028079672106790001790301800000040104,03,03,1,30,03,06,2012,1,68,522,1,2,083,10,1,723,30,2,,,,04,2013,1,0032000,1,1,100,,,,,,,2,,2,,000626.5050,1
06,120028079672106790001790301800000060187,01,01,1,34,05,02,2012,2,06,023,1,2,071,16,1,723,60,2,,,,06,2013,1,0072000,1,1,100,,,,,,,2,,2,,000626.5050,1
07,321120090292007120001120600300000130166,04,03,2,36,02,10,2009,1,68,131,1,1,081,48,1,412,36,2,,,,10,2013,1,0012000,1,1,090,,,3,010,,,2,,2,,000506.1305,1
07,321120090292007120001120600300000130166,05,03,2,27,01,01,2012,1,63,412,1,1,094,24,1,412,08,2,,,,01,2014,1,0012000,1,1,090,,,3,010,,,2,,2,,000664.7200,1
07,223125090472107120001121002500000170166,02,06,1,26,02,09,2012,1,04,642,1,2,081,24,1,921,24,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000662.7722,1
07,223237090562107120001121100800000070173,07,03,2,32,01,10,2010,1,64,411,1,,094,25,1,932,23,2,,,,11,2012,1,0051000,5,1,050,,,3,050,,,2,,2,,000665.1628,1
07,223237090562107120001121100800000070173,08,03,1,29,05,07,2012,1,68,023,1,2,096,07,1,834,38,2,,,,02,2013,1,0007000,1,1,070,,,3,030,,,1,0020000,1,0052000,000643.2789,1
07,223237090562107120001121100800000160421,06,03,1,23,01,06,2012,1,63,413,1,1,081,30,1,522,03,2,,,,12,2014,1,0002500,5,1,100,,,,,,,2,,2,,000496.3953,1
07,323103090692007120001121201600000160422,01,01,1,50,01,11,2007,2,01,712,1,1,081,61,1,313,58,2,,,,12,2012,1,0090000,1,1,075,2,025,,,,,2,,2,,000445.2094,1
07,421230091062007120001121901000000080149,04,05,2,35,02,12,2010,2,68,422,1,1,021,24,1,512,47,2,,,,12,2012,1,0060000,5,1,100,,,,,,,2,,2,,000532.6897,1
07,421230091062007120001121901000000080149,07,05,1,31,07,08,2012,2,65,215,2,1,057,04,1,215,32,2,,,,12,2012,1,0210000,5,1,080,2,005,3,015,,,2,,1,0012000,000676.5841,1
07,421230091062007120001121901000000150286,05,05,2,33,02,06,2012,2,04,513,1,1,078,36,1,513,36,2,,,,06,2015,1,0024000,5,1,095,,,3,005,,,2,,2,,000699.6011,1
07,422113091162007120001122101900000120139,01,01,1,47,04,07,2012,2,68,611,1,2,128,11,1,314,48,2,,,,06,2013,1,0011000,1,1,060,2,040,,,,,2,,2,,000470.7705,1
07,422113091162007120001122101900000150175,01,01,1,38,08,05,2012,2,68,023,1,2,083,06,1,149,48,2,,,,11,2012,1,0200000,1,1,050,2,050,,,,,2,,2,,000519.7437,1
07,422113091162007120001122101900000190228,03,03,1,29,05,07,2012,1,68,023,1,2,090,11,1,314,43,2,,,,06,2013,1,0020000,1,1,030,2,070,,,,,2,,2,,000680.2118,1
07,422113091162007120001122101900000190228,04,03,2,26,01,11,2010,1,68,121,1,1,094,37,1,411,22,2,,,,12,2013,1,0043000,2,1,050,2,050,,,,,2,,2,,000703.3522,1
07,122236091272107120001122301000000050113,02,02,2,34,01,04,2012,2,04,023,1,1,039,12,1,913,05,2,,,,04,2013,1,0008000,5,1,100,,,,,,,2,,2,,000666.4914,1
07,122236091272107120001122301000000100225,03,03,1,30,01,07,2011,1,65,215,1,1,078,13,1,215,13,1,08,2012,2,,,1,0050000,1,1,100,,,,,,,1,0000000,2,,000644.5637,1
07,122236091272107120001122301000000130286,03,03,2,27,01,02,2009,1,67,223,1,1,081,47,1,223,43,2,,,,01,2013,1,0020000,5,1,100,,,,,,,2,,2,,000666.4914,1
07,122134091282107120001122301300000068001,01,01,1,30,02,07,2012,2,68,642,1,2,089,12,1,913,13,2,,,,07,2013,2,,,,,,,,,,,1,0096000,1,0026000,000642.4223,1
07,122134091282107120001122301300000098002,01,01,1,30,01,01,2012,2,68,023,1,2,128,12,1,834,08,2,,,,01,2013,1,0154000,1,1,100,,,,,,,2,,2,,000642.4223,1
07,123134091262107120001122301900000180337,01,01,1,54,10,09,2012,2,65,142,1,1,128,01,1,142,24,2,,,,10,2012,1,0120000,1,1,070,2,020,3,010,,,1,0050000,2,,000458.7007,1
07,424232091332007120001122404500000100089,02,03,2,46,01,05,2009,1,63,932,1,1,094,50,1,522,40,2,,,,07,2013,1,0022000,5,1,080,2,020,,,,,2,,2,,000462.4865,1
07,424232091332007120001122404500000100089,03,03,2,44,01,05,2010,1,04,911,1,1,094,34,1,913,28,2,,,,03,2013,1,0094000,1,1,080,2,015,3,005,,,2,,2,,000534.9607,1
07,221220091452107120001122502400000130295,05,03,2,20,01,01,2011,1,58,023,2,1,026,33,1,913,20,2,,,,10,2013,1,0060000,1,1,070,,,3,030,,,2,,2,,000587.8527,1
07,421131091722007120001122902100000030015,02,02,2,42,03,03,2012,2,57,131,1,1,047,12,1,913,30,2,,,,03,2013,1,0081000,1,1,100,,,,,,,2,,2,,000506.1305,1
07,421131091722007120001122902100000138002,05,04,2,44,02,10,2010,2,67,223,1,1,096,31,1,223,23,2,,,,05,2013,1,0100000,1,1,070,,,3,030,,,2,,2,,000506.1305,1
07,221140091812107120001123005800000090091,05,05,1,31,02,10,2010,2,55,724,1,1,081,26,1,724,48,2,,,,12,2012,1,0059500,1,1,090,,,3,010,,,2,,2,,000688.7685,1
07,322123091972007120001123201600000020056,05,03,1,26,01,10,2011,1,64,932,1,1,089,24,1,932,11,2,,,,10,2013,1,0024000,5,1,100,,,,,,,2,,2,,000691.8395,1
07,322123091972007120001123201600000060147,02,03,1,51,05,08,2012,1,68,023,1,2,052,08,1,314,34,2,,,,04,2013,2,,,,,,,,,,,2,,2,,000478.8180,1
07,322123091972007120001123201600000170407,01,01,1,55,05,02,2012,2,65,023,1,2,103,07,1,723,30,1,09,2012,2,,,1,0090000,1,1,100,,,,,,,1,0000000,2,,000430.2767,1
07,322214092002007120001123300800200040084,04,03,1,34,06,09,2011,4,68,023,1,2,128,11,1,314,42,1,08,2012,2,,,2,,,,,,,,,,,1,0100000,2,,000644.5637,1
07,322214092002007120001123300800200060123,03,05,1,39,04,03,2011,2,68,023,1,2,052,15,1,723,48,1,06,2012,2,,,1,0080000,1,1,100,,,,,,,1,0180000,2,,000492.5053,1
07,322214092002007120001123300800200070139,01,01,1,51,06,05,2012,2,68,023,1,2,096,10,1,215,56,2,,,,03,2013,1,0400000,1,1,050,,,3,050,,,2,,2,,000446.0987,1
07,322214092002007120001123300800200070139,03,03,1,23,03,07,2011,1,68,023,1,2,050,10,1,834,29,1,05,2012,2,,,1,0012000,1,1,090,,,3,010,,,1,0140000,1,0021000,000497.3868,1
07,322214092002007120001123300800200140273,04,03,1,27,02,08,2012,1,68,512,1,2,004,10,1,834,18,2,,,,06,2013,1,0029000,1,1,050,,,3,050,,,1,0100000,1,0026000,000644.5637,1
07,422205092472007120001124200200200010002,02,02,2,43,02,12,2010,2,61,522,1,1,082,24,1,913,46,2,,,,12,2012,1,0032000,1,1,100,,,,,,,2,,1,0008000,000507.4793,1
07,321202092482007120001124200400100150321,01,01,1,37,04,01,2012,2,68,023,1,2,082,06,1,314,37,1,07,2012,2,,,1,0120000,1,1,100,,,,,,,1,0300000,2,,000516.9718,1
07,321202092482007120001124200400100150321,02,02,2,41,03,09,2012,2,67,023,1,1,095,06,1,223,36,2,,,,03,2013,1,0070000,1,,,2,100,,,,,1,0200000,1,0060000,000532.6897,1
07,321202092482007120001124200400100160346,01,01,1,60,02,09,2011,2,53,023,1,,095,11,1,913,58,1,08,2012,1,,,1,0020000,1,1,100,,,,,,,1,0100000,1,0080000,000420.7889,1
07,321202092482007120001124200400100160346,02,02,2,54,03,09,2012,2,06,023,1,1,095,11,1,913,57,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000460.5231,1
07,321202092482007120001124200400100160346,04,03,1,24,02,09,2012,1,06,023,1,1,095,11,1,341,05,2,,,,08,2013,2,,,,,,,,,,,1,0050000,2,,000522.0957,1
07,321202092482007120001124200400100160346,05,05,1,34,10,07,2012,2,65,311,1,1,057,01,1,311,38,1,08,2012,2,,,1,0050000,1,1,100,,,,,,,1,0000000,2,,000676.5841,1
07,222103092522107120001124200900100030079,01,01,1,52,04,06,2012,2,68,023,1,2,052,05,1,215,52,2,,,,11,2012,1,0150000,1,1,050,2,025,3,025,,,1,0150000,1,0013500,000470.7705,1
07,222103092522107120001124200900100058003,01,01,1,42,05,01,2012,2,68,023,1,2,042,11,1,314,45,2,,,,12,2012,1,0348000,1,1,060,,,3,040,,,2,,2,,000519.7437,1
07,222103092522107120001124200900100080285,02,03,2,41,02,01,2010,1,67,223,1,1,064,33,1,513,44,2,,,,10,2012,1,0038500,1,1,075,,,3,025,,,2,,2,,000535.5458,1
07,123229092802107120001124501100000018002,81,04,1,56,02,06,2009,2,03,023,1,1,081,37,1,516,42,1,07,2012,2,,,2,,,,,,,,,,,1,0001500,1,0001000,000539.9690,1
07,324214092922007120001124602200000110090,01,01,1,41,01,12,2010,2,04,113,1,1,081,24,1,831,21,2,,,,12,2012,1,0021000,5,1,100,,,,,,,2,,2,,000491.8508,1
07,123112093492107220001220502500000050094,03,03,2,29,02,06,2012,1,65,213,1,1,082,06,1,213,26,2,,,,12,2012,1,0120000,1,1,100,,,,,,,1,0300000,2,,000664.2771,1
07,123112093492107220001220502500000050094,05,03,1,27,01,09,2012,1,65,213,1,1,082,12,1,213,01,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000642.4223,1
07,222107093552107220001220503500200010007,01,01,1,37,03,12,2011,1,65,834,1,2,052,08,1,215,22,1,08,2012,2,,,1,0140000,1,1,100,,,,,,,1,0180000,1,0044000,000546.1372,1
07,425216093702007220001220602600100138003,04,03,1,27,01,07,2010,1,04,742,1,1,052,36,1,712,26,2,,,,07,2013,1,0120000,1,1,075,,,3,025,,,2,,1,0018500,000645.4203,1
07,426113093912007220001220801800000030027,01,01,1,38,01,03,2009,2,04,714,1,1,052,42,1,714,42,1,09,2012,2,,,1,0100000,1,1,080,,,3,020,,,1,0000000,2,,000515.3264,1
07,226232094092107220001220902300200090059,02,02,1,48,02,04,2012,2,65,723,1,1,081,25,1,215,41,2,,,,05,2014,1,0120000,5,1,060,2,020,3,020,,,2,,2,,000444.6166,1
07,125224094112107220001220902600200010030,01,01,1,42,05,02,2012,2,68,023,1,2,082,07,1,723,30,1,09,2012,2,,,1,0123000,1,1,050,,,3,050,,,1,0041000,1,0001640,000493.1598,1
07,125224094112107220001220902600200020058,01,01,1,49,05,05,2012,2,68,023,1,2,052,06,1,723,30,2,,,,11,2012,1,0106600,1,1,050,,,3,050,,,2,,2,,000446.6915,1
07,225131094202107220001221002600000160327,03,03,2,26,02,02,2012,1,68,414,1,1,018,24,1,513,31,2,,,,02,2014,1,0090000,2,1,075,2,025,,,,,2,,2,,000716.4627,1
07,324323094302007220001221100800200148001,03,03,2,25,01,09,2012,2,67,223,1,1,081,24,1,223,00,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000664.2771,1
07,123230094652107220001221400700300030052,04,03,1,29,01,03,2010,2,06,512,1,1,094,36,1,512,30,2,,,,03,2013,1,0024000,1,1,100,,,,,,,2,,2,,000717.5943,1
07,122323094672107220001221400900300100232,04,05,2,33,01,11,2010,2,63,241,1,1,094,36,1,411,22,2,,,,11,2013,1,0012000,1,1,100,,,,,,,2,,2,,000736.1588,1
07,424332094682007220001221401000100040125,02,02,1,47,02,05,2010,2,04,714,1,1,094,36,1,714,46,2,,,,05,2013,1,0090000,5,1,080,,,3,020,,,2,,1,0010000,000444.6166,1
07,423328094702007220001221401200300040126,01,01,1,52,04,06,2012,2,65,834,1,2,052,06,1,834,21,2,,,,12,2012,1,0120000,2,1,100,,,,,,,2,,2,,000444.0238,1
07,423328094702007220001221401200300040126,04,03,1,20,02,09,2012,1,68,023,1,2,052,09,1,834,10,2,,,,06,2013,2,,,,,,,,,,,2,,2,,000495.0733,1
07,322102094942007220001221700500400020084,02,05,1,45,05,08,2012,2,68,023,1,2,052,10,1,834,45,2,,,,06,2013,2,,,,,,,,,,,2,,2,,000445.8023,1
07,110005094972107220001221700800200030164,06,07,2,55,03,06,2012,4,03,023,1,1,096,09,1,513,36,2,,,,03,2013,1,0100000,5,1,095,,,3,005,,,1,0050000,1,0005000,000411.4527,1
07,422208095012007220001221701500200070231,02,02,2,43,02,08,2012,2,04,021,2,1,094,12,1,513,19,2,,,,08,2013,2,,,,,,,,,,,1,0060000,1,0003000,000506.4677,1
07,122211095022107220001221701700300110008,03,05,1,30,01,05,2012,2,65,413,1,1,010,12,1,721,04,2,,,,05,2013,1,0040000,5,1,075,,,3,025,,,2,,2,,000686.1641,1
07,122211095022107220001221701700300120036,02,02,2,39,05,08,2012,2,67,223,1,1,094,07,1,223,26,2,,,,03,2013,1,0025000,1,1,075,,,3,025,,,1,0050000,1,0006000,000540.2322,1
07,122211095022107220001221701700300138005,08,03,1,41,02,04,2010,1,06,023,1,1,021,61,1,347,60,2,,,,05,2015,1,0090000,5,1,075,,,3,025,,,2,,2,,000524.2917,1
07,122211095022107220001221701700300138005,09,03,2,37,02,04,2010,4,06,023,1,1,021,61,1,347,60,2,,,,05,2015,1,0090000,5,1,090,,,3,010,,,2,,2,,000540.2322,1
07,122211095022107220001221701700300200264,03,03,1,33,02,05,2012,1,67,023,1,1,094,25,1,144,28,2,,,,06,2014,1,0010000,5,1,100,,,,,,,2,,2,,000686.1641,1
07,122211095022107220001221701700300200264,04,03,2,31,05,11,2011,1,67,422,1,1,094,88,1,422,50,2,,,,88,8888,1,0030000,5,1,100,,,,,,,2,,2,,000709.5070,1
07,122211095022107220001221701700300200264,05,03,2,31,04,08,2012,1,64,411,1,1,094,01,1,411,60,1,09,2012,1,,,1,0040000,5,1,075,,,3,025,,,1,0010000,2,,000709.5070,1
07,321209095032007220001221701800400078001,01,01,1,54,02,09,2011,2,65,215,2,2,052,15,1,215,37,2,,,,12,2012,1,0210000,1,1,070,2,030,,,,,2,,2,,000446.0987,1
07,222112095072107220001221702400200190138,01,01,1,41,03,07,2012,2,04,724,1,2,082,06,1,724,09,2,,,,01,2013,1,0120000,1,1,050,,,3,050,,,1,0100000,2,,000796.4183,1
07,221202095092107220001221702700400020067,06,05,1,34,05,02,2012,2,68,511,1,2,066,09,1,834,43,2,,,,11,2012,1,0180000,1,1,060,,,3,040,,,2,,1,0042000,000644.5637,1
07,221202095092107220001221702700400090301,05,05,1,37,01,04,2010,2,04,827,1,1,081,24,1,827,24,1,04,2012,2,,,2,,,,,,,,,,,1,0050000,2,,000492.5053,1
07,121110095132107220001221703100100020052,01,01,1,63,05,08,2012,2,65,311,1,2,001,12,1,215,25,2,,,,08,2013,1,0030000,1,1,085,,,3,015,,,2,,2,,000430.5635,1
07,121110095132107220001221703100100048001,02,02,1,32,02,12,2011,2,65,422,1,1,081,24,1,215,48,2,,,,12,2013,2,,,,,,,,,,,2,,2,,000692.3007,1
07,422105095142007220001221703200200010028,01,01,1,50,03,02,2012,2,06,724,1,1,094,12,1,724,48,2,,,,02,2013,1,0180000,5,1,090,2,010,,,,,2,,2,,000445.8023,1
07,422105095142007220001221703200200170479,02,02,2,35,02,09,2012,2,04,911,1,1,051,24,1,913,24,2,,,,09,2014,2,,,,,,,,,,,1,0020000,1,0011000,000507.1421,1
07,122107095152107220001221703400400060229,03,05,2,34,01,09,2012,2,54,411,1,1,081,24,1,414,00,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000862.2135,1
07,122107095152107220001221703400400100024,07,03,2,36,01,11,2010,1,04,522,1,1,057,25,1,913,22,2,,,,12,2012,1,0090000,5,1,100,,,,,,,2,,2,,000656.5059,1
07,310004095192007220001221704000300080097,01,01,1,48,02,06,2012,2,65,742,1,1,094,12,1,742,24,2,,,,06,2013,1,0058000,1,1,075,2,015,3,010,,,2,,2,,000511.9443,1
07,410008095202007220001221704100500038007,06,08,2,39,01,10,2008,3,61,234,1,1,032,88,1,913,47,2,,,,88,8888,1,0074000,1,1,100,,,,,,,2,,2,,000587.0881,1
07,410008095202007220001221704100500048005,08,04,2,42,01,09,2012,1,64,023,1,1,039,03,1,513,00,2,,,,12,2012,2,,,,,,,,,,,2,,2,,000587.0881,1
07,310003095232007220001221704600400030138,01,01,2,29,03,01,2012,1,64,023,1,1,094,24,1,411,48,2,,,,01,2014,2,,,,,,,,,,,2,,2,,000834.2515,1
07,310003095232007220001221704600400078006,12,03,1,42,02,09,2012,1,04,512,1,1,078,23,1,723,60,2,,,,08,2014,1,0037000,1,,,2,100,,,,,1,0100000,2,,000616.4720,1
07,110003095232107220001221704601000060381,06,03,2,24,01,06,2012,1,61,233,1,1,082,88,1,234,03,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000689.2138,1
07,410007095242007220001221704900400078005,07,02,1,27,02,07,2012,2,68,023,1,2,035,09,1,314,12,2,,,,04,2013,1,0100000,1,1,100,,,,,,,2,,2,,000690.3898,1
07,210007095242107220001221704901000058001,01,01,1,33,02,09,2012,2,06,911,1,1,094,12,1,713,18,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000690.3898,1
07,121211095272107220001221705300600080315,03,02,2,34,02,06,2012,2,67,223,1,1,096,88,1,223,15,2,,,,88,8888,1,0045000,1,1,100,,,,,,,2,,2,,000666.4914,1
07,222219095502107220001221705500000200246,03,03,1,29,03,06,2012,2,04,522,1,1,051,11,1,522,23,2,,,,05,2013,1,0015000,5,1,100,,,,,,,1,0025000,1,0005000,000643.2789,1
07,421114095312007220001221706200100110467,02,03,1,42,02,05,2012,1,65,023,1,1,094,25,1,419,48,2,,,,06,2014,2,,,,,,,,,,,1,0100000,1,0043000,000582.1585,1
07,321116095322007220001221706300400148005,01,01,1,42,07,07,2012,2,68,023,1,2,094,05,1,834,28,2,,,,12,2012,1,0135000,1,1,090,,,3,010,,,2,,2,,000582.1585,1
07,421206095332007220001221706400700100245,03,03,1,27,02,06,2011,1,68,834,1,2,014,12,1,834,30,1,06,2012,2,,,1,0120000,1,1,025,,,3,075,,,1,0100000,2,,000644.5637,1
07,421206095332007220001221706400700150371,01,01,1,55,02,11,2011,2,63,131,1,1,078,24,1,713,60,2,,,,11,2013,1,0125000,1,1,075,2,025,,,,,2,,2,,000400.8744,1
07,110006095462107220001221708500300060511,04,03,2,42,02,08,2011,2,57,323,1,1,018,24,1,323,24,2,,,,08,2013,1,0090000,1,1,100,,,,,,,2,,2,,000583.1927,1
07,110006095462107220001221708500300070601,04,02,1,62,08,03,2012,2,65,834,1,2,052,06,1,723,48,1,09,2012,2,,,1,0320000,1,1,050,,,3,050,,,1,0500000,2,,000460.6829,1
07,423120095772007220001221901200000110406,02,02,2,49,02,03,2008,2,03,023,1,1,052,60,1,932,48,2,,,,03,2013,1,0060000,1,1,100,,,,,,,2,,2,,000485.8562,1
07,121221095832107220001222000200000160368,04,03,1,26,01,08,2012,2,06,642,1,1,081,25,1,713,01,2,,,,09,2014,1,0020000,5,1,070,2,030,,,,,2,,2,,000679.7584,1
07,223124095882107220001222000700000070207,02,03,1,44,01,09,2010,1,67,223,1,1,096,36,1,223,24,2,,,,09,2013,1,0015000,1,1,100,,,,,,,2,,2,,000545.4101,1
07,324102096252007220001222300600000110259,02,02,2,43,02,04,2010,2,06,023,1,1,078,34,1,913,35,2,,,,02,2013,1,0048000,5,1,100,,,,,,,2,,2,,000563.9740,1
07,324102096252007220001222300600000150351,02,02,2,45,02,10,2010,2,04,513,1,1,081,24,1,913,36,2,,,,10,2012,1,0060000,1,1,100,,,,,,,2,,2,,000487.5691,1
07,324102096252007220001222300600000180418,01,01,2,44,01,05,2010,4,06,023,1,1,078,36,1,724,28,2,,,,05,2013,1,0048000,1,1,100,,,,,,,2,,2,,000563.9740,1
07,221302096382107220001222303100100120416,05,05,1,32,02,03,2010,2,68,516,1,1,078,36,1,143,48,2,,,,03,2013,1,0087000,1,1,100,,,,,,,2,,2,,000677.2084,1
07,325122096462007220001222402300000058003,03,03,1,27,01,03,2010,2,55,516,1,1,089,36,1,815,30,2,,,,03,2013,1,0052000,5,1,100,,,,,,,2,,2,,000692.8910,1
07,325122096462007220001222402300000058003,04,03,1,26,01,03,2012,1,05,023,1,1,089,36,1,815,06,2,,,,03,2015,1,0040000,5,1,100,,,,,,,2,,2,,000692.8910,1
07,222304096652107220001222600200100040126,01,01,1,43,02,07,2012,2,68,921,1,2,096,02,1,723,40,1,09,2012,2,,,1,0165000,1,1,050,2,050,,,,,1,0200000,1,0029000,000551.2394,1
07,222304096652107220001222600200100180313,02,03,2,28,03,07,2012,1,65,341,1,1,089,12,1,341,42,2,,,,07,2013,1,0100000,5,1,090,2,010,,,,,2,,2,,000745.9744,1
07,210009096712107220001222601201100030141,03,03,2,30,01,01,2010,1,06,023,1,1,089,39,1,827,32,2,,,,04,2013,1,0052000,1,1,060,,,3,040,,,2,,2,,000917.6767,1
07,422102096752007220001222601700100060203,06,03,1,24,01,07,2011,1,68,144,1,1,094,24,1,512,14,2,,,,07,2013,1,0008000,5,1,070,,,3,030,,,2,,2,,000551.5503,1
07,422102096752007220001222601700100138001,02,02,2,31,01,07,2012,2,04,515,1,1,052,36,1,515,02,2,,,,07,2015,1,0015000,1,1,050,2,020,3,030,,,2,,2,,000739.0698,1
07,421102096762007220001222601800200048013,06,05,1,33,02,09,2012,2,06,512,1,1,078,23,1,144,48,2,,,,08,2014,1,0060000,1,1,090,,,3,010,,,1,0050000,1,0001500,000785.0121,1
07,421102096762007220001222601800200260274,01,01,1,36,01,01,2009,2,04,829,1,1,081,50,1,512,44,2,,,,03,2013,1,0095000,1,1,085,,,3,015,,,2,,2,,000599.8206,1
07,221104096782107220001222602100300040107,02,02,2,43,01,02,2012,2,04,023,1,1,039,24,1,913,07,2,,,,02,2014,1,0005000,5,1,080,,,3,020,,,2,,2,,000542.4957,1
07,221104096782107220001222602100300180505,08,08,2,23,01,01,2011,1,61,023,1,1,094,24,1,913,20,2,,,,01,2013,1,0010000,5,1,050,2,020,3,030,,,2,,2,,000588.6125,1
07,221104096782107220001222602100300190532,01,01,1,31,01,12,2011,2,04,713,1,1,094,24,1,713,09,2,,,,12,2013,1,0010000,5,1,050,2,020,3,030,,,2,,2,,000689.0390,1
07,110002096802107220001222602400700020092,04,03,1,31,05,10,2011,2,65,314,1,1,094,11,1,314,37,1,09,2012,2,,,1,0300000,1,1,070,,,3,030,,,1,0300000,1,0069000,001158.2050,1
07,110002096802107220001222602400700060112,02,02,1,56,05,08,2011,2,04,724,1,1,094,12,1,724,55,1,08,2012,2,,,1,0082000,1,1,100,,,,,,,1,0150000,1,0016000,000720.3241,1
07,125329096922107220001222700900000160225,03,03,1,27,06,04,2012,1,65,611,1,2,052,06,1,215,55,2,,,,10,2012,1,0050000,1,1,050,2,050,,,,,2,,2,,000684.7936,1
07,322319096902007220001222701300100038008,01,01,1,44,10,09,2012,2,68,933,1,2,128,05,1,215,10,2,,,,02,2013,1,0450000,1,1,100,,,,,,,2,,1,0008000,000492.1780,1
07,322319096902007220001222701300100038008,03,04,1,35,01,07,2011,1,61,721,1,1,052,36,1,721,14,2,,,,07,2014,1,0060000,1,1,100,,,,,,,2,,1,0008000,000492.1780,1
07,322319096902007220001222701300100128006,01,01,1,42,09,03,2012,2,68,023,1,2,001,07,1,314,35,2,,,,10,2012,1,0340000,1,1,050,2,050,,,,,2,,2,,000492.1780,1
07,322003097122007220001223000700100070192,04,03,2,24,02,03,2010,1,06,512,1,1,094,33,1,512,48,2,,,,12,2012,1,0056000,5,1,080,2,020,,,,,2,,2,,000854.8668,1
07,322003097122007220001223000700100118001,02,02,2,29,01,10,2011,2,04,827,1,1,078,25,1,513,11,2,,,,11,2013,1,0081500,5,1,100,,,,,,,2,,2,,001034.7643,1
07,322003097122007220001223000700100178006,02,03,1,33,03,11,2010,2,65,724,1,1,094,25,1,724,46,2,,,,12,2012,1,0090000,5,1,100,,,,,,,2,,2,,001000.7204,1
07,322003097122007220001223000700100178006,07,03,1,31,02,12,2010,2,65,516,1,1,078,24,1,516,51,2,,,,10,2012,1,0115000,1,1,080,,,3,020,,,2,,2,,001000.7204,1
07,322003097122007220001223000700100220185,03,08,1,37,03,06,2012,1,65,724,1,1,078,24,1,724,51,2,,,,06,2014,1,0155000,1,1,080,,,3,020,,,1,0120000,2,,000764.6414,1
07,322003097122007220001223000700100220185,04,08,2,26,01,04,2012,1,53,411,1,1,078,13,1,411,05,2,,,,05,2013,1,0100000,1,1,030,2,060,3,010,,,2,,2,,001034.7643,1
07,322003097122007220001223000700100248004,01,01,1,40,03,07,2012,2,68,724,1,2,096,10,1,215,20,2,,,,05,2013,1,0290000,1,1,080,,,3,020,,,1,0300000,1,0053000,000764.6414,1
07,122005097192107220001223001500400050128,04,05,1,26,01,07,2012,2,06,512,1,1,103,04,1,512,02,2,,,,11,2012,1,0050000,5,1,085,,,3,015,,,2,,2,,001434.4115,1
07,321003097212007220001223001700400110220,03,03,2,26,01,02,2011,1,67,223,1,1,081,19,1,223,19,1,09,2012,2,,,2,,,,,,,,,,,1,0000000,2,,000751.9233,1
07,421009097252007220001223002100600160352,01,01,1,35,01,01,2012,2,04,742,1,1,094,12,1,931,08,2,,,,01,2013,1,0078000,5,1,070,,,3,030,,,2,,2,,000891.3169,1
07,221007097262107220001223002200100040133,01,01,1,47,02,04,2012,2,06,832,1,1,081,17,1,832,41,2,,,,09,2013,1,0075000,1,1,100,,,,,,,2,,2,,000562.4854,1
07,221007097262107220001223002200100130428,03,03,1,27,03,09,2011,1,68,023,1,2,082,09,1,834,24,1,07,2012,2,,,1,0016400,1,1,100,,,,,,,1,0000000,2,,000812.7298,1
07,322121097452007220001223201500100130694,02,02,1,53,05,11,2011,2,65,834,1,2,033,07,1,215,31,1,06,2012,2,,,1,0060000,2,1,100,,,,,,,1,0200000,1,0008000,000445.2094,1
07,422310097632007220001223401400200020036,02,02,1,34,01,02,2011,2,02,932,1,1,081,22,1,713,19,2,,,,12,2012,1,0042000,1,1,100,,,,,,,2,,2,,000721.4317,1
07,422310097632007220001223401400200060114,03,03,1,31,01,12,2010,2,06,311,1,1,078,24,1,311,21,2,,,,12,2012,1,0040000,5,1,100,,,,,,,2,,2,,000721.4317,1
07,422310097632007220001223401400200060114,08,03,1,29,01,04,2012,2,06,824,1,1,081,24,1,824,05,2,,,,04,2014,1,0021000,5,1,100,,,,,,,2,,2,,000721.4317,1
