REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
12,01668,4,13733,01,01,1,44,01,112003,2,03,7231,1,233,25,1,7231,23,2,      ,122005,1,030000,1,2,      ,2,      ,000363.9213,1
12,01669,1,13739,01,01,1,30,01,062005,2,05,8322,1,231,24,1,8322,03,2,      ,062007,1,072000,1,2,      ,2,      ,000461.9990,1
12,01670,1,13739,02,02,2,47,01,082005,2,04,0210,1,234,24,1,9131,01,2,      ,082007,2,      , ,2,      ,2,      ,000373.1582,1
12,01671,1,13739,06,03,2,25,01,072004,2,04,0210,1,212,06,1,3473,06,1,012005,      ,2,      , ,2,      ,2,      ,000459.7109,2
12,01672,1,13739,04,05,2,34,01,082003,2,04,0210,1,234,24,1,9131,18,1,022005,      ,2,      , ,2,      ,2,      ,000459.7109,2
12,01673,3,13750,01,01,2,39,03,052005,3,04,0210,1,234,16,1,5220,56,2,      ,092006,1,040000,1,1,100000,1,072000,000332.9391,1
12,01674,2,13753,06,03,2,23,01,062004,1,05,5220,1,235,24,1,9131,15,2,      ,062006,2,      , ,2,      ,2,      ,000351.5325,1
12,01675,4,13754,03,03,2,21,02,062005,1,05,0210,1,211,24,1,5131,23,2,      ,062007,1,005000,1,2,      ,2,      ,000396.1592,1
12,01676,3,13761,03,03,2,21,02,062005,1,05,0232,1,211,24,1,9131,24,2,      ,062007,1,010000,1,1,200000,1,029500,000350.8839,1
12,01677,3,13786,06,02,2,41,01,012003,2,05,3231,1,233,35,1,9131,32,2,      ,122005,1,083000,1,2,      ,2,      ,000335.6793,1
12,01678,4,13797,04,03,1,26,03,082005,1,68,0232,1,400,09,1,8340,02,2,      ,052006,1,022000,1,2,      ,2,      ,000380.1902,1
12,01679,4,13797,04,05,2,39,01,042002,2,04,0210,1,233,48,1,9131,41,2,      ,042006,1,030000,1,2,      ,2,      ,000331.6784,1
12,01680,4,13797,02,02,2,46,02,112004,2,04,0210,1,213,24,1,9131,10,2,      ,112006,1,040000,1,2,      ,2,      ,000307.0810,1
12,01681,2,13801,02,03,2,50,01,032003,3,05,0210,1,231,32,1,9131,30,2,      ,112005,2,      , ,2,      ,2,      ,000308.6011,1
12,01682,2,13847,02,02,2,29,01,112004,2,01,0210,1,233,24,1,9131,10,2,      ,122006,2,      , ,2,      ,2,      ,000368.1778,1
12,01683,4,13849,08,08,2,27,01,092005,4,05,0210,1,231,24,1,9131,01,2,      ,092007,2,      , ,2,      ,2,      ,000395.7912,1
12,01684,1,13854,02,03,2,31,01,032004,2,04,7433,1,233,48,1,9131,18,2,      ,032008,1,036000,1,2,      ,2,      ,000368.1778,1
12,01685,1,13856,03,03,2,24,02,112004,1,02,0210,1,232,24,1,9131,35,2,      ,102006,2,      , ,2,      ,2,      ,000375.7761,1
12,01686,1,13856,03,03,2,23,01,012005,1,05,0210,1,211,24,1,9131,08,2,      ,012007,1,019000,1,2,      ,1,007000,000375.7761,1
12,01687,3,13881,05,03,2,26,01,082004,1,61,0210,1,500,36,1,5131,13,2,      ,082007,1,020000,1,2,      ,2,      ,000380.4051,1
12,01688,1,13909,02,02,2,21,02,022005,2,03,9211,1,232,20,1,9131,18,2,      ,102006,1,036000,1,2,      ,2,      ,000359.5470,1
12,01689,4,13904,04,03,2,21,01,112004,1,04,5220,1,212,13,1,3473,10,2,      ,122005,1,045000,1,2,      ,2,      ,000351.8567,1
12,01690,3,13918,02,02,2,40,01,012004,2,03,9211,1,233,88,1,9131,20,2,      ,888888,2,      , ,2,      ,2,      ,000323.0952,1
12,01691,3,13932,02,02,2,25,01,102004,2,02,0210,1,233,24,1,9131,11,2,      ,992006,1,051000,1,2,      ,2,      ,000395.7912,1
12,01692,3,13932,02,02,2,29,01,052002,2,05,0210,1,231,43,1,9131,40,2,      ,122005,2,      , ,2,      ,2,      ,000395.7912,1
12,01693,4,13938,03,04,2,40,02,042005,1,05,0232,1,211,12,1,9131,12,2,      ,042006,2,      , ,1,120000,2,      ,000338.4807,1
12,01694,4,13953,04,02,2,22,01,052004,2,01,0210,1,235,24,1,9131,16,2,      ,052006,1,038500,4,2,      ,2,      ,000410.9427,1
12,01695,3,13955,08,03,2,18,01,052005,1,04,0210,1,231,24,1,9131,04,2,      ,052007,1,010000,1,2,      ,2,      ,000351.2082,1
12,01696,1,13957,01,01,1,36,01,042003,2,04,7212,1,233,24,1,8324,24,1,052005,      ,2,      , ,1,083000,2,      ,000362.8996,1
12,01697,4,13974,05,03,2,35,01,092005,1,02,5220,1,235,24,1,9131,01,2,      ,092007,2,      , ,2,      ,2,      ,000363.8916,1
12,01698,4,13971,02,02,2,36,01,122004,2,04,5151,1,233,05,1,5151,05,1,052005,      ,2,      , ,1,014000,1,005000,000365.5102,1
12,01699,4,13971,01,01,1,34,01,012005,2,61,2341,1,400,12,1,4113,08,2,      ,012006,1,078000,1,2,      ,1,002000,000418.9703,1
12,01699,4,13971,02,02,2,31,01,012005,2,61,2341,1,400,12,1,9131,08,2,      ,012006,1,090000,1,2,      ,2,      ,000416.8954,1
12,01699,4,13971,09,08,1,30,01,012004,2,68,0920,1,400,24,1,9131,17,1,062005,      ,1,010000,1,1,040000,1,025920,000418.9703,1
12,01699,4,13971,10,08,2,28,01,062003,2,65,2231,1,400,24,1,2231,24,1,062005,      ,1,010000,1,1,040000,1,025920,000416.8954,1
12,01700,4,13978,03,03,2,20,01,082005,1,04,9131,1,235,36,1,9131,01,2,      ,082008,1,070000,5,2,      ,2,      ,000366.8332,1
12,01701,4,13978,02,02,2,34,01,082005,2,01,0210,1,233,24,1,9131,01,2,      ,082007,2,      , ,2,      ,2,      ,000384.2031,1
12,01702,4,13978,02,02,2,35,01,082005,2,04,3231,1,233,24,1,9131,01,2,      ,082007,2,      , ,2,      ,2,      ,000336.8475,1
12,01703,4,13978,03,03,1,25,01,092004,1,02,6430,1,233,24,1,9322,12,2,      ,092006,1,016000,1,2,      ,2,      ,000386.1153,1
12,01704,2,14007,05,08,2,21,01,012004,1,05,0910,1,500,48,1,3232,20,2,      ,012008,1,045000,5,2,      ,2,      ,000350.8839,1
12,01705,2,14007,07,03,1,31,01,032001,1,04,8321,1,233,54,1,8323,53,2,      ,102005,2,      , ,2,      ,2,      ,000369.3276,1
12,01705,2,14007,08,03,2,30,02,042005,1,05,0210,1,233,24,1,5132,24,2,      ,042007,1,015000,1,1,060000,1,016500,000367.4985,1
12,01705,2,14007,09,03,2,28,01,052005,2,61,0210,1,233,24,1,7414,04,2,      ,052007,1,015000,1,2,      ,2,      ,000367.4985,1
12,01706,3,14013,02,02,2,33,02,042004,2,03,0210,3,500,88,1,9131,18,2,      ,888888,1,040000,4,2,      ,1,005500,000367.4985,1
12,01707,3,14042,07,08,2,40,02,082003,4,01,9211,1,233,16,1,9131,41,1,122004,      ,2,      , ,2,      ,2,      ,000334.1728,2
12,01708,3,14042,06,05,1,29,01,052004,2,05,8321,4,234,09,1,5220,09,1,022005,      ,2,      , ,2,      ,2,      ,000383.0494,2
12,01709,3,14042,07,08,1,29,02,062004,2,04,8322,1,233,24,1,8322,48,1,082005,      ,1,004000,1,1,999999,1,002000,000383.0494,1
12,01709,3,14042,08,08,2,29,02,062004,2,04,0210,1,233,14,1,9131,48,1,082005,      ,1,004000,1,1,999999,2,      ,000381.1524,1
12,01710,3,14042,01,01,1,42,01,102001,2,04,8322,1,233,60,1,5123,47,2,      ,102006,1,078000,1,2,      ,2,      ,000333.2618,1
12,01710,3,14042,02,02,2,38,01,102001,2,66,9112,1,233,60,1,9131,47,2,      ,102006,2,      , ,2,      ,2,      ,000334.1728,1
12,01711,2,14043,02,02,2,26,02,122003,2,01,0210,1,233,24,1,9131,48,2,      ,122005,2,      , ,2,      ,2,      ,000399.2273,1
12,01712,3,14044,03,03,2,19,01,072004,1,05,0231,1,233,88,1,9131,14,2,      ,888888,1,027000,1,2,      ,2,      ,000381.1782,1
12,01713,3,14044,03,03,2,22,01,042004,1,04,0210,1,233,24,1,9131,17,2,      ,052006,1,015000,1,2,      ,1,012000,000381.1782,1
12,01714,1,14051,03,03,2,34,01,072005,1,05,9151,1,233,24,1,9131,02,2,      ,072007,2,      , ,2,      ,2,      ,000381.1524,1
12,01715,1,14051,08,03,2,29,01,102001,2,63,4132,1,235,60,1,4141,47,2,      ,102006,1,030000,1,2,      ,1,010000,000381.1524,1
12,01716,1,14051,06,08,2,35,02,072005,1,04,0210,1,233,24,1,9131,60,2,      ,072007,2,      , ,1,020000,2,      ,000334.1728,1
12,01716,1,14051,07,08,1,33,01,102003,1,63,0232,1,233,24,1,2132,24,2,      ,112005,2,      , ,2,      ,2,      ,000383.0494,1
12,01716,1,14051,08,08,2,30,01,052005,1,63,0210,1,233,24,1,9151,04,2,      ,052007,2,      , ,2,      ,2,      ,000381.1524,1
12,01717,4,14057,81,03,2,23,01,022004,1,04,5220,1,212,06,1,3473,06,1,082004,      ,2,      , ,2,      ,2,      ,000318.8768,2
12,01718,2,14061,81,03,2,31,02,122004,2,65,2231,6,500,88,1,2231,37,2,      ,888888,2,      , ,2,      ,2,      ,000318.8768, 
12,01719,2,14061,03,03,2,46,02,102004,1,05,0210,1,233,36,1,7433,50,2,      ,092007,1,035000,1,2,      ,2,      ,000299.4100,1
12,01720,1,14062,01,01,2,33,02,032005,3,03,0210,1,232,24,1,9131,14,2,      ,032007,1,008000,1,2,      ,2,      ,000399.2273,1
12,01720,1,14062,05,08,2,28,02,092001,2,01,0210,1,231,52,1,9131,48,2,      ,012006,1,024000,1,2,      ,2,      ,000399.2273,1
12,01721,1,14062,02,02,2,39,01,082004,2,04,9131,1,233,24,1,9131,12,1,072005,      ,1,041000,1,1,025500,2,      ,000350.0199,1
12,01722,1,14062,02,03,2,29,01,102001,1,61,2391,1,233,24,1,9131,24,1,102003,      ,2,      , ,2,      ,2,      ,000399.2273,2
12,01723,1,14062,07,04,1,40,01,082001,2,01,6111,1,233,48,1,8322,49,2,      ,082007,1,007000,1,2,      ,2,      ,000349.0657,1
12,01723,1,14062,08,08,2,35,01,082001,2,05,0210,1,233,48,1,5131,49,2,      ,082007,2,      , ,2,      ,2,      ,000350.0199,1
12,01724,1,14062,02,04,2,48,01,122004,1,01,1314,1,234,24,1,9131,02,1,022005,      ,2,      , ,2,      ,2,      ,000324.0622,2
12,01725,1,14062,03,05,1,38,01,062001,2,03,6111,1,233,24,1,7411,24,1,062003,      ,2,      , ,2,      ,2,      ,000349.0657,2
12,01725,1,14062,05,03,2,32,01,092003,4,03,6114,1,235,36,1,9131,24,2,      ,092006,1,022000,1,2,      ,2,      ,000399.2273,1
12,01726,1,14062,05,03,2,17,01,082004,1,03,9131,1,231,24,1,9131,08,1,042005,      ,2,      , ,1,000000,2,      ,000381.1782,1
12,01727,4,14067,02,03,2,27,01,102002,2,02,6111,1,233,37,1,9131,35,2,      ,112005,1,003000,1,2,      ,2,      ,000399.2273,1
12,01728,4,14067,04,06,2,18,01,072005,1,03,9211,1,233,24,1,9131,02,2,      ,072007,2,      , ,2,      ,2,      ,000381.1782,1
13,01729,2,14077,02,02,2,25,04,122004,2,04,0920,1,212,06,1,3473,24,1,072005,      ,2,      , ,1,050000,2,      ,000604.4927,1
13,01730,2,14077,02,04,2,54,01,082004,1,04,0920,1,211,11,1,9131,11,1,072005,      ,2,      , ,1,999999,2,      ,000490.6809,1
13,01731,1,14080,02,02,2,25,01,122004,2,04,1314,1,222,24,1,5133,10,2,      ,122006,1,030000,4,2,      ,2,      ,000584.2884,1
13,01732,1,14093,04,03,2,45,02,092005,2,04,0210,1,235,24,1,5133,55,2,      ,092007,1,082500,4,1,220000,1,005000,000402.8794,1
13,01732,1,14093,07,05,1,51,01,122004,2,05,7341,1,300,12,1,7341,09,2,      ,122005,1,030000,4,2,      ,2,      ,000399.8215,1
13,01732,1,14093,08,03,2,38,01,062005,2,05,0920,1,235,24,1,5133,03,2,      ,062007,2,      , ,2,      ,2,      ,000435.1504,1
13,01733,2,14104,02,02,2,41,01,092005,2,05,9111,3,233,24,1,7435,01,2,      ,092007,2,      , ,2,      ,2,      ,000454.2610,1
13,01734,3,14201,05,03,1,27,02,022003,1,05,7122,1,233,88,1,7122,52,2,      ,888888,1,006000,3,2,      ,2,      ,000524.7306,1
13,01735,4,14129,03,03,2,32,01,092001,2,04,0920,1,233,28,1,9131,28,1,012004,      ,2,      , ,2,      ,2,      ,000518.1232,2
13,01736,4,14154,01,01,1,31,03,082005,4,04,5220,1,213,12,1,5122,24,2,      ,082006,1,025000,1,2,      ,2,      ,000568.8855,1
13,01737,4,14154,04,03,2,24,01,022005,1,05,9112,1,212,05,1,3473,05,1,082005,      ,1,030000,3,1,020000,1,003000,000543.6233,1
13,01738,4,14154,01,01,1,43,01,062005,2,03,7123,1,233,24,1,7123,03,2,      ,062007,1,012000,4,2,      ,2,      ,000494.9435,1
13,01739,1,14161,01,01,1,42,02,082005,2,04,0920,1,100,08,1,7241,09,2,      ,042006,1,030000,1,2,      ,2,      ,000447.1243,1
13,01739,1,14161,04,03,1,16,01,092005,1,04,0231,4,222,01,2,    ,  ,2,      ,102005,2,      , ,2,      ,2,      ,000458.8719,2
13,01740,1,14161,02,03,2,25,02,012004,1,61,0920,1,233,24,1,4121,45,2,      ,012006,2,      , ,2,      ,2,      ,000514.3550,1
13,01740,1,14161,03,03,2,23,01,092004,1,05,0920,1,233,88,1,4115,12,2,      ,888888,2,      , ,2,      ,2,      ,000491.1009,1
13,01740,1,14161,05,03,1,30,02,062004,2,64,0920,1,233,24,1,2412,39,2,      ,062006,2,      , ,2,      ,2,      ,000513.9224,1
13,01741,3,14163,02,02,1,45,02,042005,2,02,9132,1,233,24,1,5220,29,2,      ,042007,1,050000,4,2,      ,2,      ,000456.5100,1
13,01742,1,14164,05,04,2,49,01,072003,4,04,7435,1,233,24,1,9131,12,1,072004,      ,2,      , ,2,      ,2,      ,000460.0014,2
13,01743,1,14164,01,01,1,51,03,082005,2,04,0920,1,221,12,1,7231,25,2,      ,082006,2,      , ,2,      ,2,      ,000456.5100,1
13,01743,1,14164,02,08,2,34,01,032004,2,04,3412,1,222,12,1,9131,12,1,032005,      ,2,      , ,2,      ,2,      ,000566.6972,2
13,01743,1,14164,03,08,1,30,01,052005,1,68,0940,1,500,14,1,8340,04,2,      ,042006,1,060000,2,2,      ,2,      ,000566.2206,1
13,01743,1,14164,04,08,1,29,01,022005,1,68,0920,1,214,12,1,8340,07,2,      ,022006,1,060000,1,2,      ,2,      ,000566.2206,1
13,01744,1,14164,01,01,1,63,02,112004,2,04,0920,1,233,24,1,8311,22,2,      ,112006,1,180000,1,2,      ,2,      ,000486.3971,1
13,01744,1,14164,03,05,1,39,04,072005,2,04,0920,1,214,10,1,8340,33,2,      ,052006,1,020000,1,2,      ,2,      ,000492.6250,1
13,01744,1,14164,08,08,1,53,04,082005,2,68,0920,1,222,09,1,8340,29,2,      ,052006,2,      , ,2,      ,2,      ,000456.5100,1
13,01744,1,14164,09,08,1,44,04,092005,2,65,0920,1,214,09,1,7233,21,2,      ,062006,2,      , ,2,      ,2,      ,000492.6250,1
13,01744,1,14164,10,08,1,47,04,062005,2,65,0920,1,500,09,1,8340,30,2,      ,032006,1,075000,1,2,      ,2,      ,000456.5100,1
13,01744,1,14164,11,08,1,45,04,102004,2,65,0920,1,300,12,1,8340,47,2,      ,112005,1,210000,1,2,      ,2,      ,000456.5100,1
13,01744,1,14164,13,08,1,24,01,052005,1,68,0920,1,400,09,1,8340,04,2,      ,022006,1,060000,1,2,      ,2,      ,000505.5681,1
13,01744,1,14164,14,08,1,22,01,122004,1,68,0920,1,400,12,1,8340,09,2,      ,122005,1,090000,1,2,      ,2,      ,000505.5681,1
13,01744,1,14164,15,08,1,41,03,072005,2,65,0920,1,400,09,1,8340,24,2,      ,042006,1,060000,1,2,      ,2,      ,000492.6250,1
13,01745,1,14164,06,08,1,35,01,052005,2,68,0920,1,211,10,1,8340,04,2,      ,032006,1,060000,1,2,      ,2,      ,000492.6250,1
13,01746,4,14166,03,03,2,21,02,122004,1,04,5220,1,212,06,1,3473,12,1,062005,      ,1,030000,4,1,600000,2,      ,000534.1208,1
13,01747,3,14183,03,05,1,41,05,112004,2,63,5122,1,400,88,1,8340,50,2,      ,888888,1,048000,1,2,      ,2,      ,000486.2919,1
13,01748,4,14192,04,05,1,40,01,112001,2,68,8340,3,500,88,1,8340,46,2,      ,888888,1,120000,4,2,      ,2,      ,000529.1412,1
13,01749,4,14205,01,01,1,54,03,072005,2,05,0920,3,213,06,1,9322,21,2,      ,012006,1,060000,4,1,060000,2,      ,000436.0940,1
13,01750,4,14227,03,03,1,37,01,122004,4,04,3473,1,212,05,1,5123,05,1,052005,      ,1,005000,4,1,050000,1,001500,000480.9493,1
13,01751,1,14241,05,04,1,35,01,032003,1,04,2222,1,233,26,1,2222,24,1,052005,      ,1,010000,4,1,100000,2,      ,000558.5751,1
13,01752,2,14251,01,01,1,40,01,102004,2,65,2152,4,300,02,2,    ,  ,1,122004,      ,2,      , ,2,      ,2,      ,000462.7249,2
13,01753,1,14281,02,02,1,49,04,012005,2,65,5220,1,400,11,1,2151,36,2,      ,122005,1,360000,1,2,      ,2,      ,000450.6412,1
13,01753,1,14281,04,03,1,27,02,112004,2,61,2451,1,233,12,1,2451,35,2,      ,112005,1,070000,4,2,      ,2,      ,000558.9414,1
13,01754,1,14281,05,03,1,25,02,082004,1,63,5123,1,500,12,1,5123,20,1,082005,      ,1,018000,1,1,150000,2,      ,000558.9414,1
13,01755,1,14281,05,05,1,29,04,112004,2,05,1313,1,212,10,1,8340,40,1,092005,      ,1,125000,2,1,100000,2,      ,000558.9414,1
13,01756,3,14292,05,05,1,35,02,062005,2,04,4190,1,233,12,1,5220,10,2,      ,062006,1,066000,4,2,      ,1,087750,000447.1243,1
13,01757,3,14292,04,03,1,23,01,012003,1,65,0920,1,234,88,1,3145,32,2,      ,888888,1,010000,4,2,      ,1,000300,000458.8719,1
13,01758,4,14294,05,03,1,31,02,122002,4,05,8322,1,233,36,1,9333,45,2,      ,122005,1,024000,1,2,      ,2,      ,000493.8641,1
13,01759,4,14297,02,02,1,51,02,012003,2,04,7212,1,100,38,1,7212,48,2,      ,032006,1,165000,1,2,      ,2,      ,000456.5100,1
13,01760,3,14301,05,05,1,32,02,062005,2,68,8322,1,500,06,1,5122,12,2,      ,122005,1,025000,1,2,      ,2,      ,000507.5116,1
13,01761,3,14301,03,03,1,22,02,092001,2,65,0910,1,500,88,1,5131,48,2,      ,888888,2,      , ,2,      ,2,      ,000453.1478,1
13,01761,3,14301,01,01,1,53,01,092005,2,05,8322,1,500,12,1,8322,01,2,      ,092006,2,      , ,2,      ,2,      ,000409.1764,1
13,01762,3,14301,05,04,2,36,01,022005,1,63,4223,1,234,24,1,5220,07,2,      ,022007,1,051000,4,2,      ,2,      ,000445.3319,1
13,01763,3,14301,01,01,1,76,05,042005,2,04,0920,8,500,11,1,5169,35,1,092005,      ,1,220000,4,1,000000,2,      ,000468.4421,1
13,01763,3,14301,02,02,2,52,05,042005,2,65,0920,8,500,01,2,    ,  ,1,052005,      ,1,055000,2,1,275000,1,041250,000412.3058,2
13,01763,3,14301,03,03,1,19,05,042005,1,05,0920,8,500,01,2,    ,  ,1,052005,      ,2,      , ,1,027500,2,      ,000453.1478,2
13,01764,1,14313,02,02,2,36,02,032003,2,66,0231,3,500,88,1,4114,54,2,      ,888888,1,016500,3,2,      ,2,      ,000434.6378,1
13,01765,2,14339,03,03,2,33,01,082004,4,63,1233,1,300,88,1,4131,13,2,      ,888888,1,033000,1,2,      ,1,004000,000569.3644,1
13,01766,3,14346,01,01,1,53,01,122004,2,63,2453,1,212,06,1,2453,06,1,062005,      ,2,      , ,1,000000,2,      ,000428.8019,1
13,01766,3,14346,04,03,1,27,01,082004,1,05,2453,1,212,05,1,2453,05,1,012005,      ,2,      , ,2,      ,2,      ,000531.8536,2
13,01767,3,14346,04,08,2,41,01,062001,4,61,2341,1,235,37,1,9131,37,1,072004,      ,2,      , ,2,      ,2,      ,000466.6916,2
13,01768,1,14385,01,01,2,23,01,032003,1,65,1225,1,212,12,1,8340,12,1,032004,      ,2,      , ,2,      ,2,      ,000508.2359,2
13,01769,1,14385,01,01,1,55,03,112004,2,05,5220,1,500,12,1,8340,35,2,      ,122005,1,130000,2,2,      ,2,      ,000456.8750,1
13,01770,2,14384,05,09,1,24,01,112004,1,68,0920,1,222,09,1,8340,09,1,082005,      ,1,110000,2,1,150000,2,      ,000472.4884,1
13,01771,4,14376,02,02,2,59,01,082002,2,04,1314,1,211,48,1,9131,37,2,      ,082006,1,164000,4,2,      ,2,      ,000483.8596,1
13,01772,4,14393,06,03,2,27,01,012005,1,63,4115,1,500,24,1,5131,08,2,      ,012007,1,036250,1,2,      ,2,      ,000552.9422,1
13,01773,2,14421,01,01,2,48,01,012001,1,05,5220,1,235,15,1,5133,15,1,042002,      ,2,      , ,2,      ,2,      ,000448.8362,2
13,01773,2,14421,03,04,2,52,01,102000,1,04,0920,1,235,05,1,9131,07,1,032001,      ,2,      , ,2,      ,2,      ,000448.8362,2
13,01774,2,14421,01,01,1,56,03,112002,2,04,8322,1,233,88,1,7231,46,2,      ,888888,2,      , ,2,      ,2,      ,000474.5912,1
13,01775,3,14426,01,01,1,35,02,062004,2,05,0920,8,234,16,1,4211,30,2,      ,102005,1,105000,1,1,055000,1,041300,000558.5751,1
13,01776,3,14426,04,04,1,25,01,082005,1,65,4113,1,213,12,1,8273,01,2,      ,082006,2,      , ,2,      ,2,      ,000642.0233,1
13,01777,3,14420,04,05,1,34,01,062005,2,65,3131,1,214,36,1,9321,03,2,      ,062008,1,080000,1,2,      ,2,      ,000604.3412,1
13,01778,4,14429,03,08,2,19,01,082003,1,04,5220,1,233,24,1,9131,24,1,092005,      ,2,      , ,1,050000,2,      ,000554.3118,1
13,01779,2,14430,02,02,2,36,01,092005,2,03,9112,1,213,24,1,9131,00,2,      ,092007,2,      , ,2,      ,2,      ,000433.1002,1
13,01780,2,14430,03,04,2,24,01,092005,1,04,5220,1,233,36,1,5220,00,2,      ,092008,2,      , ,2,      ,2,      ,000471.6542,1
13,01781,1,14432,01,01,1,30,01,062005,2,65,0920,1,300,04,1,7123,03,2,      ,102005,2,      , ,1,003850,2,      ,000564.7499,1
13,01782,1,14432,01,01,1,34,03,092004,2,63,0920,1,222,09,1,8340,21,1,062005,      ,2,      , ,1,055000,2,      ,000564.7499,1
13,01783,3,14449,01,01,1,38,02,022004,2,05,7142,1,235,22,1,7142,19,2,      ,112005,1,060000,1,2,      ,2,      ,000430.9436,1
13,01784,3,14449,02,02,1,45,01,092005,2,05,4121,1,233,12,1,4121,00,2,      ,092006,2,      , ,2,      ,2,      ,000399.3506,1
13,01785,3,14449,01,01,1,33,05,112004,2,68,0920,1,400,03,1,8340,30,1,022005,      ,2,      , ,2,      ,2,      ,000495.3244,2
13,01785,3,14449,02,04,1,37,06,092005,2,65,0920,1,400,06,1,8340,30,2,      ,022006,2,      , ,2,      ,2,      ,000430.9436,1
13,01785,3,14449,03,08,1,45,04,072003,2,68,0920,1,400,09,1,8340,27,1,042004,      ,2,      , ,2,      ,2,      ,000399.3506,2
13,01785,3,14449,04,08,1,45,04,062005,2,68,0920,1,212,12,1,8340,39,2,      ,062006,1,050000,1,2,      ,2,      ,000399.3506,1
13,01785,3,14449,05,08,1,44,04,032005,2,65,0920,1,214,10,1,8340,36,2,      ,012006,1,150000,1,2,      ,2,      ,000430.9436,1
13,01785,3,14449,06,08,1,39,04,092004,2,68,0920,1,400,15,1,8340,30,2,      ,012006,1,025000,1,2,      ,2,      ,000430.9436,1
13,01785,3,14449,08,08,1,33,01,082004,2,68,0920,1,222,06,1,8340,06,1,022005,      ,2,      , ,2,      ,2,      ,000495.3244,2
13,01785,3,14449,09,08,1,31,04,022005,2,68,0920,1,222,09,1,8340,34,2,      ,102005,1,025000,1,2,      ,2,      ,000495.3244,1
13,01785,3,14449,10,08,1,28,02,102004,1,68,0920,1,400,06,1,8340,12,1,042005,      ,2,      , ,1,070000,2,      ,000495.3244,1
13,01785,3,14449,11,08,1,27,01,072004,2,68,0920,1,300,03,1,8340,03,1,102004,      ,2,      , ,2,      ,2,      ,000495.3244,2
13,01786,3,14449,02,02,1,35,03,112004,2,65,7241,1,234,24,1,7241,36,2,      ,112006,1,090000,1,2,      ,2,      ,000430.9436,1
13,01787,3,14449,01,01,1,52,02,092005,2,05,1430,1,233,36,1,1430,36,2,      ,112008,2,      , ,2,      ,2,      ,000399.3506,1
13,01787,3,14449,07,05,2,23,02,052005,2,05,9214,1,212,06,1,3473,12,2,      ,102005,1,080000,4,2,      ,2,      ,000473.3288,1
13,01788,4,14450,07,03,1,32,02,062005,2,65,0920,1,500,88,1,5131,03,2,      ,888888,2,      , ,2,      ,2,      ,000513.6187,1
13,01788,4,14450,08,05,2,31,02,022005,2,65,2231,1,500,88,1,2231,09,2,      ,888888,2,      , ,2,      ,2,      ,000514.0510,1
13,01789,4,14459,02,02,2,50,01,112002,2,64,4190,1,222,37,1,9131,34,2,      ,122005,1,030000,1,2,      ,2,      ,000429.9033,1
13,01789,4,14459,04,03,1,27,02,102002,1,65,0910,5,222,88,2,    ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000529.1724,2
13,01790,4,14459,03,09,2,26,01,032003,2,04,0920,1,231,26,1,9131,26,1,062005,      ,2,      , ,1,050000,2,      ,000529.6178,1
13,01791,4,14459,02,03,2,44,03,012004,1,63,4121,1,222,24,1,9131,36,2,      ,012006,1,090000,1,2,      ,2,      ,000464.3389,1
13,01791,4,14459,08,03,2,41,01,072003,4,05,5220,1,211,29,1,9131,26,2,      ,122005,1,060000,1,2,      ,2,      ,000464.3389,1
13,01791,4,14459,05,03,2,45,01,042002,1,05,4190,1,300,50,1,9131,39,2,      ,052007,1,072000,1,2,      ,2,      ,000429.9033,1
13,01792,4,14459,01,01,1,36,01,062004,2,05,0920,1,212,10,1,5121,10,1,042005,      ,2,      , ,1,050000,2,      ,000460.3922,1
13,01793,4,14459,03,03,2,26,01,072003,1,04,0920,1,213,24,1,7244,24,1,072005,      ,1,030000,4,1,090000,2,      ,000529.6178,1
13,01793,4,14459,04,03,1,23,01,012003,1,04,0920,1,213,25,1,7244,32,2,      ,122005,1,090000,4,2,      ,2,      ,000472.4884,1
13,01793,4,14459,05,03,2,22,01,092003,1,04,0920,1,213,48,1,7244,24,2,      ,092007,2,      , ,2,      ,2,      ,000505.6737,1
13,01794,1,14476,05,05,1,34,01,082004,2,04,7244,1,213,36,1,7244,13,2,      ,082007,1,090000,1,2,      ,2,      ,000494.4482,1
13,01795,1,14476,02,05,1,45,01,122003,2,04,0920,1,233,24,1,8324,21,2,      ,122006,1,033600,1,2,      ,2,      ,000398.6442,1
13,01796,1,14476,03,03,1,35,01,092005,1,04,0920,1,232,24,1,7241,00,2,      ,092007,2,      , ,2,      ,2,      ,000430.1813,1
13,01796,1,14476,04,03,1,30,01,032004,1,65,0920,1,400,24,1,8340,18,2,      ,032006,1,060000,1,2,      ,2,      ,000494.4482,1
13,01797,2,14478,02,02,2,28,01,102002,2,05,0210,1,233,24,1,9131,25,1,112004,      ,2,      , ,2,      ,2,      ,000547.1861,2
