RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18_DTRET,RQ19_REASON,RQ20_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
13,3064,027,00137,03,03,2,35,01,052015,1,834,42,1,1,234,19,1,42,19,1,122016,1,      ,1,0040000,5,1,090, ,005,3,005, ,   , ,   ,2,       ,2,       ,000185.6518,2
13,3065,027,00137,01,01,1,59,04,072015,2,008,09,1,2,234,88,1,51,26,2,      , ,888888,1,0180000,1,1,070,2,010,3,010,4,010, ,   ,2,       ,2,       ,000137.3651,1
13,3065,027,00137,03,03,2,31,01,012016,1,872,53,1,1,234,36,1,53,20,2,      , ,012019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000179.9212,1
13,3066,026,00193,05,08,2,49,01,082016,3,004,91,1,1,233,21,1,91,13,2,      , ,052018,1,0036000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000144.3851,1
13,3067,026,00193,01,01,1,60,05,112016,3,004,62,1,2,400,06,1,83,09,1,082017,2,      ,1,0151016,1,1,100, ,   , ,   , ,   , ,   ,1,0050000,2,       ,000120.6850,1
13,3068,027,00169,04,03,2,36,03,072016,2,004,09,1,1,211,25,1,91,14,2,      , ,082018,1,0036000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000175.5482,1
13,3069,028,00054,04,03,2,26,05,112013,1,008,44,1,1,300,11,1,44,37,1,122016,1,      ,1,0060000,3,1,080, ,   ,3,010,4,010, ,   ,2,       ,1,0020000,000173.8733,2
13,3070,028,00054,03,03,1,26,02,102016,1,834,51,1,2,400,08,1,51,11,1,072017,2,      ,1,0060000,1,1,090, ,   ,3,010, ,   , ,   ,1,0120000,2,       ,000142.1147,1
13,3071,028,00054,01,01,1,52,01,052016,2,008,71,1,2,400,09,1,71,09,1,022017,2,      ,1,0020000,1,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,000173.4226,2
13,3072,028,00054,02,03,2,28,02,082013,1,834,83,1,1,231,12,1,83,60,1,082016,1,      ,1,0006000,5,1,085, ,   ,3,010,4,005, ,   ,2,       ,2,       ,000173.8733,2
13,3072,028,00054,04,03,2,32,01,072013,2,834,41,1,1,231,60,1,33,50,2,      , ,072018,1,0036000,5,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000173.8733,1
13,3072,028,00054,05,05,1,27,01,082013,2,834,09,1,1,231,60,1,14,49,2,      , ,082018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000142.1147,1
13,3073,025,00080,02,02,1,38,01,052016,2,008,81,1,1,233,12,1,81,12,1,052017,2,      ,1,0070000,1,1,100, ,   , ,   , ,   , ,   ,1,0027000,2,       ,000143.5157,1
13,3074,026,00225,02,02,2,23,01,072016,2,004,52,1,1,234,24,1,91,14,2,      , ,072018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000124.7515,1
13,3075,026,00033,02,03,2,34,05,112015,1,004,09,1,1,212,24,1,33,22,2,      , ,112017,1,0060000,5,1,080, ,   ,3,010,4,010, ,   ,1,0100000,2,       ,000152.5045,1
13,3076,026,00033,01,01,2,28,01,072016,4,004,09,1,1,233,88,2,  ,  ,2,      , ,888888,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000152.5045,2
13,3077,028,00022,04,03,2,26,01,072015,4,008,52,1,1,233,19,1,51,19,1,022017,3,      ,1,0060000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000172.6716,2
13,3078,025,00112,02,02,2,65,03,052016,2,002,75,1,1,233,16,1,75,16,1,092017,1,      ,1,0105000,1,1,100, ,   , ,   , ,   , ,   ,1,0000000,2,       ,000133.9882,1
13,3078,025,00112,04,03,1,44,01,032017,4,008,09,2,1,233,24,1,34,06,2,      , ,032019,1,0200000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000141.4655,1
13,3078,025,00112,07,03,1,42,01,012016,4,008,72,2,1,233,24,1,41,20,2,      , ,012018,1,0120000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000141.4655,1
13,3079,026,00097,03,03,2,26,01,092015,1,008,52,1,1,213,36,1,81,24,2,      , ,092018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000150.9543,1
13,3080,027,00009,01,01,2,43,02,092015,4,008,14,1,1,233,28,1,91,40,2,      , ,012018,1,0065000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000178.2846,1
13,3081,027,00009,07,08,1,25,01,012015,1,004,93,1,1,233,24,1,71,24,1,012017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,1,0030000,000141.2222,2
13,3082,025,00048,02,02,2,35,01,082016,2,003,09,1,1,231,03,1,91,03,1,112016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000165.7605,2
13,3083,026,00001,02,02,1,39,04,102016,2,004,83,1,1,233,12,1,83,60,2,      , ,102017,1,0120000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000139.7879,1
13,3084,026,00001,01,01,1,45,05,102016,2,884,83,1,2,400,10,1,83,50,1,082017,2,      ,1,0144000,2,1,080, ,   ,3,020, ,   , ,   ,1,0150000,1,0050000,000155.3720,1
13,3085,025,00016,81,03,1,30,01,072014,1,848,09,1,1,233,36,1,35,36,1,072017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0200000,1,0050000,000137.3972,1
13,3086,026,00153,03,03,1,30,01,092017,1,834,81,1,1,233,24,1,81,00,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000290.9956,1
13,3087,026,00153,01,01,1,30,03,102016,5,008,52,1,1,233,24,1,14,52,2,      , ,102018,1,0170000,5,1,070,2,010,3,020, ,   , ,   ,2,       ,2,       ,000290.9956,1
13,3088,026,00153,01,01,1,34,01,032017,2,008,52,1,1,233,12,1,52,06,2,      , ,032018,1,0090000,5,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,000290.9956,1
13,3089,026,00153,01,01,1,47,02,062014,2,007,83,1,1,232,48,1,51,53,2,      , ,062018,1,0080000,5,1,060,2,030,3,010, ,   , ,   ,2,       ,2,       ,000360.9101,1
13,3090,025,00398,01,01,1,34,09,042017,2,884,93,1,2,212,06,1,83,60,2,      , ,102017,1,0100000,1,1,080, ,   ,3,010,4,010, ,   ,2,       ,2,       ,000344.3736,1
13,3091,025,00398,01,01,1,40,02,102016,2,821,74,1,1,232,35,1,74,11,2,      , ,092019,1,0070000,1,1,060, ,   ,3,030,4,010, ,   ,2,       ,2,       ,000457.5531,1
13,3092,025,00398,01,01,1,44,08,072017,2,652,81,1,2,234,06,1,83,40,2,      , ,012018,1,0090000,1,1,080, ,   ,3,015,4,005, ,   ,1,0500000,2,       ,000457.5531,1
13,3093,025,00018,03,02,1,47,01,052013,2,004,75,1,1,234,55,1,75,52,2,      , ,122017,1,0090000,1,1,070,2,020,3,010, ,   , ,   ,2,       ,2,       ,000433.7863,1
13,3094,028,00517,04,08,1,27,02,122015,2,008,73,1,1,235,24,1,73,42,2,      , ,122017,1,0058000,5,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000294.5710,1
13,3095,026,00001,03,03,1,34,02,072017,2,884,41,1,2,223,09,1,83,18,2,      , ,042018,1,0030000,1,1,060,2,020,3,010,4,010, ,   ,1,0200000,2,       ,000291.3249,1
13,3096,026,00001,01,01,1,38,01,012014,2,884,14,1,2,234,35,1,83,35,1,122016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000387.0698,2
13,3097,027,00085,03,08,1,29,01,052014,2,852,31,1,1,213,36,1,82,36,1,052017,2,      ,1,0030000,1, ,   ,2,050,3,050, ,   , ,   ,1,0030000,1,0005500,000328.7691,1
13,3098,027,00085,06,08,1,55,01,012017,1,852,21,1,1,234,11,1,21,08,2,      , ,122017,1,0150000,1,1,020,2,080, ,   , ,   , ,   ,2,       ,1,0014000,000510.3435,1
13,3099,027,00009,04,08,1,29,04,102016,1,852,41,1,2,400,12,1,31,48,1,092017,2,      ,1,0060000,1,1,080, ,   , ,   ,4,020, ,   ,1,0015000,1,0015000,000321.7740,1
13,3100,027,00009,02,02,2,39,01,022014,2,008,52,1,1,232,07,1,91,07,1,092014,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000425.5383,2
13,3101,027,00237,02,02,2,28,01,032014,2,634,09,2,1,211,09,1,91,09,1,122014,1,      ,1,0030000,5,1,050, ,   ,3,050, ,   , ,   ,2,       ,1,0004864,000370.7184,2
13,3102,027,00237,81,01,1,40,01,082013,2,007,72,1,1,213,36,1,72,36,1,082016,2,      ,1,0040000,5,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000368.1126,2
13,3103,026,00533,01,01,2,38,01,012015,2,004,52,1,1,232,24,1,91,24,1,012017,2,      ,1,0064500,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000390.5907,2
13,3104,025,00550,01,01,1,47,02,062017,2,008,32,1,1,233,12,1,32,39,2,      , ,062018,1,0180000,1,1,080,2,010, ,   ,4,010, ,   ,2,       ,2,       ,000442.0054,1
13,3105,025,00550,01,01,1,50,02,062016,2,002,72,1,1,232,24,1,72,16,2,      , ,062018,1,0120000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000442.0054,1
13,3105,025,00550,06,03,1,34,02,052017,2,834,72,1,1,233,08,1,72,50,2,      , ,012018,1,0132000,1,1,075,2,020, ,   ,4,005, ,   ,1,0250000,1,0032500,000356.3813,1
13,3106,025,00550,02,02,2,44,01,112015,2,004,93,1,1,233,26,1,91,22,2,      , ,012018,1,0045000,1,1,080, ,   ,3,015,4,005, ,   ,2,       ,2,       ,000471.3056,1
13,3107,025,00550,02,02,2,50,07,052017,2,834,14,1,1,212,07,1,14,52,2,      , ,122017,1,0090000,1,1,050, ,   ,3,040,4,010, ,   ,2,       ,2,       ,000443.8768,1
13,3108,027,00541,03,03,2,31,04,112016,1,008,81,1,1,213,10,1,81,54,1,092017,2,      ,1,0025000,1, ,   , ,   ,3,075,4,025, ,   ,1,0045000,2,       ,000371.5277,1
13,3108,027,00541,04,03,2,27,01,032013,1,008,51,1,1,234,36,1,51,36,1,032016,2,      ,1,0015000,1, ,   ,2,080, ,   ,4,020, ,   ,2,       ,2,       ,000371.5277,2
13,3108,027,00541,05,03,1,23,01,022017,1,884,35,1,1,233,23,1,96,07,2,      , ,012019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000312.1346,1
13,3109,028,00213,09,08,1,28,02,112016,2,881,75,1,1,233,25,1,51,34,2,      , ,122018,1,0328000,1,1,030,2,040,3,020,4,010, ,   ,2,       ,1,0057000,000295.1927,1
13,3110,028,00213,01,01,1,49,03,052015,2,831,52,1,1,233,11,1,44,48,1,042016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000366.1155,2
13,3111,025,00322,01,01,2,81,02,022017,3,814,09,4, ,500,05,2,  ,  ,1,072017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000534.4618,2
13,3111,025,00322,02,03,2,51,02,102016,1,834,24,4, ,500,01,2,  ,  ,1,112016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000453.0478,2
13,3112,025,00322,01,01,1,33,01,092017,5,831,41,1,1,222,24,1,53,00,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000363.7446,1
13,3113,025,00322,01,01,1,58,02,052015,1,834,14,4, ,500,01,2,  ,  ,1,062015,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000564.6353,2
13,3114,026,00457,01,01,1,57,03,012016,2,001,93,1,1,233,24,1,93,52,2,      , ,012018,1,0120000,5,1,070,2,010,3,020, ,   , ,   ,2,       ,1,0014000,000448.0507,1
13,3115,027,00161,04,03,2,20,01,112016,1,648,52,1,1,232,18,1,51,10,2,      , ,052018,1,0059000,5,1,080,2,010,3,010, ,   , ,   ,2,       ,1,0014000,000301.5600,1
13,3116,026,00077,01,01,1,59,03,062017,2,004,72,1,1,234,24,1,72,54,2,      , ,062019,1,0120000,5,1,090, ,   ,3,010, ,   , ,   ,1,0078720,1,0012500,000442.4787,1
13,3117,028,00365,01,01,1,43,02,112015,2,648,81,1,1,214,36,1,81,60,1,082017,2,      ,1,0060000,1,1,050,2,050, ,   , ,   , ,   ,1,0650000,2,       ,000388.2847,1
13,3118,028,00365,02,03,1,38,03,042017,2,004,81,1,1,233,23,1,81,60,2,      , ,032019,1,0060000,5,1,075, ,   ,3,015,4,010, ,   ,2,       ,2,       ,000388.2847,1
13,3119,028,00289,01,01,1,40,08,112016,1,004,83,2,1,214,01,1,83,30,1,122016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000360.6090,2
13,3120,026,00229,01,01,2,51,02,032014,4,003,53,1,1,235,24,1,91,24,1,032016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000350.4344,2
13,3121,025,00170,02,02,2,36,02,012017,2,004,52,1,1,235,09,1,91,08,2,      , ,102017,1,0021000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000432.5866,1
13,3122,026,00305,01,01,1,38,03,122016,2,008,74,1,1,223,12,1,74,43,2,      , ,122017,1,0120000,1,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000387.6945,1
13,3123,025,00345,02,02,2,52,03,062015,2,004,91,1,1,235,14,1,91,34,1,082016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000409.8028,2
13,3124,025,00345,08,03,2,29,01,022017,1,004,91,1,1,231,24,1,91,07,2,      , ,022019,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000480.7393,1
13,3125,028,00204,05,02,1,37,05,092017,2,834,51,1,1,234,06,1,42,59,2,      , ,032018,1,0052000,5,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,000439.8411,1
13,3126,026,00243,02,02,1,47,04,062017,2,004,71,1,1,233,12,1,71,48,2,      , ,062018,1,0025000,5,1,080, ,   ,3,010,4,010, ,   ,1,0070000,1,0031000,000302.3886,1
13,3127,026,00243,01,01,1,49,03,022017,2,008,83,1,2,400,10,1,72,27,2,      , ,122017,1,0090000,5,1,070,2,005,3,020,4,005, ,   ,2,       ,2,       ,000302.3886,1
13,3128,027,00187,03,08,1,29,01,032016,1,834,34,1,1,232,18,1,25,18,1,092017,3,      ,1,0019000,1,1,090, ,   ,3,010, ,   , ,   ,1,0080000,2,       ,000317.0900,1
13,3129,027,00187,01,01,1,33,05,012017,2,884,09,1,2,231,08,1,72,40,1,092017,3,      ,1,0095000,1,1,070, ,   ,3,030, ,   , ,   ,1,0080000,2,       ,000317.0900,1
13,3130,026,00179,01,01,1,60,03,082017,2,852,21,1,1,233,12,1,21,36,2,      , ,082018,1,0030000,1,1,040,2,020,3,030,4,010, ,   ,1,0100000,1,0036000,000199.6911,1
13,3130,026,00179,02,02,2,50,02,082017,2,872,42,1,1,233,12,1,22,24,2,      , ,082018,1,0020000,1,1,030,2,030,3,030,4,010, ,   ,1,0080000,2,       ,000243.9067,1
13,3131,026,00179,03,03,1,23,01,112016,1,008,51,1,1,234,21,1,51,10,2,      , ,082018,1,0030000,5,1,070,2,020,3,010, ,   , ,   ,2,       ,2,       ,000268.6301,1
13,3132,026,00179,01,01,1,28,01,082017,2,872,22,1,1,300,40,1,22,01,2,      , ,122020,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000267.2699,1
13,3133,026,00179,04,03,2,23,01,092016,1,008,52,1,1,212,15,1,33,12,2,      , ,122017,1,0080000,5,1,060,2,010,3,025,4,005, ,   ,2,       ,2,       ,000278.5865,1
13,3134,025,00217,05,05,2,33,01,032017,2,003,52,1,1,233,24,1,51,06,2,      , ,032019,1,0035000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000446.7593,1
13,3135,025,00473,01,01,1,58,03,102015,2,004,71,1,1,233,24,1,31,56,2,      , ,102017,1,0180000,1,1,050, ,   ,3,030,4,002,5,018,2,       ,2,       ,000291.6541,1
13,3136,025,00473,02,02,2,32,01,122014,2,004,52,1,1,214,05,1,53,05,1,052015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000417.8957,2
13,3137,026,00499,02,02,1,42,02,042016,2,884,83,1,2,212,20,1,72,15,2,      , ,122017,1,0108000,1,1,050,2,010,3,030,4,010, ,   ,2,       ,2,       ,000313.1387,1
13,3138,026,00435,02,02,1,36,04,092017,2,884,14,1,2,212,10,1,72,36,2,      , ,072018,1,0030000,1,1,040,2,030,3,025,4,005, ,   ,1,0150000,1,0047000,000313.1996,1
13,3139,028,00460,01,01,1,33,05,042015,2,004,51,1,1,231,24,1,75,60,1,072017,2,      ,1,0045000,5,1,050, ,   ,3,050, ,   , ,   ,1,0005000,1,0004000,000383.1144,1
13,3140,028,00460,01,01,2,35,01,072016,4,004,32,1,1,233,24,1,91,14,2,      , ,072018,1,0078000,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000426.0401,1
13,3141,027,00379,02,02,2,55,01,082017,2,852,09,4, ,400,01,2,  ,  ,1,092017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000330.6268,2
13,3142,027,00379,01,01,1,40,05,082016,2,884,83,1,2,212,09,1,83,45,1,082017,2,      ,1,0080000,1,1,080, ,   ,3,020, ,   , ,   ,1,0100000,2,       ,000377.3073,1
13,3143,028,00140,02,02,1,52,01,022013,2,004,71,1,1,233,60,1,51,55,2,      , ,022018,1,0060000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000418.0752,1
13,3144,028,00140,05,03,2,25,01,022016,1,834,96,1,1,232,19,1,24,19,1,092017,1,      ,1,0025000,5,1,090, ,   ,3,010, ,   , ,   ,1,0000000,1,0003000,000399.7560,1
13,3145,028,00140,01,01,1,35,01,112015,2,004,83,1,1,233,25,1,83,22,2,      , ,122017,1,0015000,5,1,093, ,   ,3,007, ,   , ,   ,2,       ,2,       ,000438.9392,1
13,3146,028,00268,01,01,1,51,01,062016,2,852,13,4, ,214,00,2,  ,  ,1,062016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000435.7336,2
13,3146,028,00268,02,02,2,29,01,062016,2,834,41,4, ,214,00,2,  ,  ,1,062016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000416.6407,2
13,3147,027,00123,01,01,1,36,05,032017,2,884,09,1,2,222,06,1,83,30,1,109999,2,      ,1,0180000,1,1,070,2,010,3,020, ,   , ,   ,2,       ,1,0120000,000362.7449,2
13,3148,027,00123,02,04,1,39,05,062016,2,852,09,1,2,211,12,1,72,60,1,072017,2,      ,1,0090000,1,1,080, ,   ,3,020, ,   , ,   ,1,0180000,1,0112000,000362.7449,1
13,3149,027,00123,01,01,1,56,05,112016,3,852,09,1,2,400,08,1,83,40,1,072017,3,      ,1,0125000,1,1,090, ,   ,3,010, ,   , ,   ,1,0100000,2,       ,000230.5644,1
13,3150,025,00025,05,03,2,29,01,092017,1,872,22,1,1,214,12,1,22,00,2,      , ,092018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000468.3443,1
13,3150,025,00025,06,03,1,27,01,092017,1,872,22,1,1,214,12,1,22,00,2,      , ,092018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000437.4786,1
13,3151,027,00059,01,01,1,54,05,082017,3,848,25,1,1,100,05,1,25,46,2,      , ,012018,1,0030000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000337.0373,1
13,3152,028,00012,01,01,2,64,02,102016,2,834,24,4, ,211,00,2,  ,  ,1,102016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000386.6095,2
13,3152,028,00012,02,02,1,62,02,102016,2,004,71,4, ,211,00,2,  ,  ,1,102016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000280.4275,2
13,3152,028,00012,03,03,1,32,02,102016,1,821,12,4, ,211,00,2,  ,  ,1,102016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000375.3288,2
13,3153,028,00012,01,01,1,54,02,042017,2,852,21,4, ,211,00,2,  ,  ,1,042017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000420.2228,2
13,3153,028,00012,02,02,2,50,02,042017,2,834,09,4, ,211,00,2,  ,  ,1,042017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000342.5197,2
13,3153,028,00012,03,03,2,23,02,042017,1,831,14,4, ,211,00,2,  ,  ,1,042017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000391.2208,2
13,3153,028,00012,04,03,2,21,02,042017,1,832,33,4, ,211,00,2,  ,  ,1,042017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000391.2208,2
13,3153,028,00012,05,03,2,18,02,042017,1,004,09,4, ,211,00,2,  ,  ,1,042017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000391.2208,2
13,3154,028,00012,01,01,1,34,03,022017,2,848,21,1,2,400,09,1,21,45,2,      , ,112017,1,0360000,1,1,080,2,005,3,010,4,005, ,   ,2,       ,2,       ,000375.3288,1
13,3155,028,00012,01,01,1,64,01,042016,2,822,24,4, ,212,01,2,  ,  ,1,052016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000280.4275,2
13,3155,028,00012,02,02,2,60,01,042016,2,834,33,4, ,212,01,2,  ,  ,1,052016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000386.6095,2
13,3156,028,00012,01,01,2,21,02,042017,1,004,09,4, ,223,02,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000391.2208,2
13,3156,028,00012,02,11,2,22,02,042017,1,004,09,4, ,223,02,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000391.2208,2
13,3157,028,00012,01,01,2,65,02,052017,2,834,09,4, ,221,01,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000260.1914,2
13,3157,028,00012,02,02,1,63,02,052017,2,852,09,4, ,221,01,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000280.4275,2
13,3157,028,00012,03,03,1,30,02,052017,1,848,13,4, ,221,01,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000375.3288,2
13,3157,028,00012,04,03,1,30,02,052017,1,848,25,4, ,221,01,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000375.3288,2
13,3157,028,00012,05,03,1,26,02,052017,1,852,72,4, ,221,01,2,  ,  ,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000375.3288,2
13,3158,028,00012,02,04,2,42,02,082016,2,814,23,1,1,231,12,1,23,36,1,092017,3,      ,1,0075000,1,1,080, ,   ,3,015,4,005, ,   ,1,0050000,1,0005000,000417.3822,1
13,3159,028,00012,01,01,2,40,03,122016,1,848,42,4, ,400,01,2,  ,  ,1,012017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000417.3822,2
13,3160,028,00332,01,01,1,41,05,092017,2,652,83,1,2,400,09,1,72,48,2,      , ,062018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000434.0537,1
13,3161,028,00332,01,01,1,42,01,052013,2,652,83,1,1,233,42,1,72,42,1,112016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000434.0537,2
13,3162,026,00307,01,01,1,39,02,072017,2,814,23,1,1,233,12,1,23,30,2,      , ,072018,1,0065000,5,1,050,2,020,3,025,4,005, ,   ,1,0050000,1,0035000,000304.5267,1
13,3163,026,00307,02,02,1,60,03,082017,2,834,14,1,1,233,12,1,43,36,2,      , ,082018,1,0035000,1,1,050,2,020,3,020,4,010, ,   ,1,0080000,1,0024000,000193.5603,1
13,3164,026,00307,02,03,2,48,02,042016,1,834,42,1,1,234,22,1,42,45,2,      , ,022018,1,0048000,5,1,060,2,010,3,020,4,010, ,   ,2,       ,2,       ,000236.4184,1
13,3165,026,00307,05,03,1,27,03,032017,1,884,51,1,2,212,09,1,72,27,2,      , ,122017,1,0025000,1,1,050,2,010,3,035,4,005, ,   ,2,       ,2,       ,000259.0643,1
13,3166,025,00409,01,01,1,39,02,092017,2,884,51,1,2,300,13,1,83,24,2,      , ,102018,1,0065000,1,1,075,2,010,3,015, ,   , ,   ,1,0040000,1,0002000,000490.4244,1
13,3167,025,00409,02,03,2,37,01,112016,4,008,33,1,1,211,24,1,91,10,2,      , ,112018,1,0027000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000463.9555,1
13,3168,028,00396,01,01,1,37,02,082017,2,008,43,1,2,400,10,1,51,30,2,      , ,062018,1,0021500,1,1,050,2,040,3,010, ,   , ,   ,1,0160000,2,       ,000429.9199,1
13,3169,028,00396,02,02,2,36,05,012016,2,834,42,1,1,234,23,1,41,60,2,      , ,122017,1,0072000,5,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000406.7165,1
13,3170,025,00104,03,03,1,52,05,092017,2,848,25,4, ,235,01,2,  ,  ,2,      , ,102017,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000617.8254,2
13,3171,025,00104,02,02,2,41,08,082017,2,008,14,4, ,222,01,2,  ,  ,1,092017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000597.9555,2
13,3172,025,00329,01,01,1,53,04,072017,2,008,82,1,2,400,09,1,34,30,2,      , ,042018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000610.3816,1
13,3173,027,00392,04,03,1,25,05,112016,1,884,09,1,2,400,10,1,83,45,1,092017,2,      ,1,0100000,1,1,050, ,   ,3,050, ,   , ,   ,1,0130000,1,0015000,000627.2289,1
13,3174,028,00347,02,03,2,52,05,012017,1,834,24,1,1,211,12,1,24,59,2,      , ,012018,1,0150000,1,1,075, ,   ,3,025, ,   , ,   ,1,0000000,2,       ,000298.7298,1
13,3175,028,00347,02,02,1,54,02,072017,2,852,14,1,1,233,25,1,31,24,2,      , ,082019,1,0060000,1,1,075,2,010,3,015, ,   , ,   ,2,       ,1,0043000,000333.7250,1
