REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q8A_VOC,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCC,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
41,324126049742041340001342200100000060252,03,05,1,28,02,06,2011,2,65,2,023,1,1,078,12,1,215,40,2,,,,06,2012,1,0150000,1,1,100,,,,,,,2,,2,,000695.1184,1
41,324126049742041340001342200100000150254,03,03,1,29,02,06,2011,2,04,2,642,1,1,078,18,1,713,16,2,,,,12,2012,1,0030000,1,1,100,,,,,,,2,,2,,000695.1184,1
41,323224049762041340001342200500000010038,06,03,2,38,01,03,2008,4,05,2,021,2,1,083,48,1,913,42,2,,,,03,2012,1,0120000,1,1,100,,,,,,,2,,1,0010000,000565.2371,1
41,323224049762041340001342200500000010038,11,03,1,35,03,01,2009,1,05,2,723,1,1,078,34,1,723,55,2,,,,11,2011,1,0030000,5,1,100,,,,,,,2,,2,,000572.7416,1
41,323224049762041340001342200500000040138,03,03,1,37,02,06,2011,1,05,2,094,1,1,081,24,1,512,27,2,,,,06,2013,1,0006000,5,1,100,,,,,,,2,,2,,000572.7416,1
41,323224049762041340001342200500000060205,07,05,1,38,01,06,2010,2,55,2,827,1,1,081,27,1,913,15,2,,,,09,2012,1,0030000,5,1,100,,,,,,,2,,2,,000572.7416,1
41,323224049762041340001342200500000130444,05,03,2,31,02,02,2010,4,05,1,522,1,1,094,24,1,411,08,2,,,,02,2012,1,0075000,5,1,100,,,,,,,1,0030000,1,0008000,000711.4181,1
41,323224049762041340001342200500000140476,05,03,2,29,01,01,2008,1,65,2,214,1,1,094,51,1,214,44,2,,,,04,2012,1,0120000,1,,,,,3,100,,,2,,1,0004000,000711.4181,1
41,323224049762041340001342200500000150512,01,01,1,43,01,06,2008,2,55,2,832,1,1,081,42,1,724,39,2,,,,12,2011,1,0060000,5,1,075,2,025,,,,,2,,2,,000572.7416,1
41,323224049762041340001342200500000160547,04,05,1,31,01,09,2011,2,04,2,092,1,2,081,24,1,824,00,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000694.3391,1
41,123127049811641340001342201700200020057,01,01,1,56,04,05,2011,2,05,1,724,1,1,081,12,1,724,48,2,,,,05,2012,1,0080000,1,1,050,2,050,,,,,2,,2,,000473.1057,1
41,123127049811641340001342201700200040123,01,01,1,39,03,06,2011,2,04,2,712,1,1,081,24,1,932,48,2,,,,06,2013,1,0036000,4,1,100,,,,,,,2,,2,,000571.7774,1
41,123127049811641340001342201700200050158,01,01,1,56,02,10,2007,2,02,2,832,1,1,081,50,1,833,56,2,,,,12,2011,1,0060000,1,1,100,,,,,,,2,,1,0020000,000473.1057,1
41,123127049811641340001342201700200070223,02,02,2,42,01,01,2008,2,04,2,743,1,1,051,59,1,513,44,2,,,,12,2012,1,0042000,1,1,100,,,,,,,2,,1,0005000,000564.2855,1
41,123127049811641340001342201700200110366,02,03,2,36,02,08,2011,4,63,2,412,1,1,047,36,1,913,37,2,,,,08,2014,1,0210000,1,1,050,,,3,050,,,2,,1,0003500,000564.2855,1
41,123127049811641340001342201700200120402,01,01,1,52,01,06,2007,2,65,2,131,1,1,096,88,1,522,51,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000502.8800,1
41,123127049811641340001342201700200120402,02,02,2,52,01,06,2007,2,63,2,411,1,1,096,88,1,513,51,2,,,,88,8888,1,0045000,1,1,100,,,,,,,2,,1,0009000,000483.0247,1
41,322311049872041340001342300600000020010,07,05,1,31,04,06,2011,2,64,2,422,1,1,094,12,1,413,48,2,,,,06,2012,1,0072000,4,1,100,,,,,,,2,,2,,000757.4609,1
41,322311049872041340001342300600000020010,08,03,2,32,04,06,2011,2,63,2,422,1,1,094,12,1,413,48,2,,,,06,2012,1,0072000,4,1,100,,,,,,,2,,2,,000776.0924,1
41,322311049872041340001342300600000030019,01,01,1,54,01,09,2009,2,05,1,422,1,1,018,25,1,512,24,2,,,,10,2011,1,0060000,1,1,100,,,,,,,2,,2,,000549.5215,1
41,322311049872041340001342300600000040029,03,03,2,35,04,08,2011,1,04,2,021,1,1,047,88,1,913,48,2,,,,88,8888,1,0006000,1,1,100,,,,,,,2,,2,,000616.6223,1
41,322311049872041340001342300600000080067,02,02,2,42,04,02,2011,2,67,2,023,1,1,094,88,1,223,48,2,,,,88,8888,1,0060000,4,1,100,,,,,,,2,,2,,000616.6223,1
41,422107049962041340001342403600400030071,01,01,1,61,05,05,2011,2,65,2,311,1,1,081,07,1,215,52,2,,,,12,2011,1,0180000,1,1,070,,,3,030,,,2,,2,,000518.1461,1
41,422107049962041340001342403600400130371,03,03,1,57,02,08,2010,1,63,2,241,1,1,081,24,1,241,50,2,,,,08,2012,1,0144000,4,1,100,,,,,,,2,,2,,000518.1461,1
41,422107049962041340001342403600400170483,04,03,1,30,02,09,2011,1,63,2,512,1,2,116,10,1,512,11,2,,,,07,2012,1,0028200,1,1,100,,,,,,,2,,2,,000759.1611,1
41,423104050132041340001342406100200020034,02,02,2,43,01,12,2010,2,04,2,743,1,1,081,24,1,913,09,2,,,,12,2012,1,0020000,5,1,100,,,,,,,2,,2,,000564.2855,1
41,423104050132041340001342406100200050088,03,03,2,32,01,09,2010,1,63,2,412,1,1,094,36,1,411,12,2,,,,09,2013,1,0050000,1,1,100,,,,,,,2,,2,,000710.2204,1
41,423104050132041340001342406100200060102,04,03,1,28,01,06,2010,1,67,2,422,1,1,094,24,1,511,15,2,,,,06,2012,1,0096000,5,1,100,,,,,,,2,,2,,000693.1702,1
41,423104050132041340001342406100200120211,01,01,1,33,02,02,2010,2,04,1,915,1,1,081,24,1,144,57,2,,,,02,2012,1,0060000,1,1,100,,,,,,,2,,2,,000693.1702,1
41,423104050132041340001342406100200158003,01,01,2,27,01,10,2010,4,63,2,827,1,1,094,24,1,512,11,2,,,,10,2012,1,0025000,5,1,100,,,,,,,2,,2,,000710.2204,1
41,122115050141641340001342406300200060143,01,01,1,56,15,09,2011,2,63,2,412,2,1,099,03,1,123,45,2,,,,12,2011,1,0134400,1,1,090,,,3,010,,,2,,2,,000474.9672,1
41,122115050141641340001342406300200060143,03,03,2,25,01,10,2010,1,63,2,023,1,1,078,24,1,419,11,2,,,,10,2012,2,,,,,,,,,,,2,,2,,000713.0150,1
41,122115050141641340001342406300200120274,02,02,2,33,01,07,2011,2,05,2,021,1,1,094,24,1,913,02,2,,,,07,2013,1,0010000,1,1,100,,,,,,,2,,2,,000713.0150,1
41,122115050141641340001342406300200150331,03,03,2,40,01,12,2009,1,63,2,515,1,1,018,49,1,513,21,2,,,,01,2014,2,,,,,,,,,,,2,,1,0010000,000566.5058,1
41,322223050422041340001342500500700210047,01,01,1,37,05,09,2011,2,55,1,512,1,1,096,09,1,512,40,2,,,,06,2012,1,0120000,1,1,070,,,3,030,,,1,0100000,2,,000581.5344,1
41,322223050422041340001342500500700220082,01,01,1,43,05,09,2010,2,58,2,512,1,2,047,07,1,512,43,1,04,2011,3,,,2,,,,,,,,,,,1,0060000,2,,000581.5344,1
41,222219050431641340001342500600100010017,07,05,1,27,01,05,2011,2,55,2,522,4,,094,01,1,915,01,1,06,2011,2,,,1,0010000,5,1,025,2,035,3,040,,,1,0003000,2,,000741.0441,1
41,222219050431641340001342500600100180473,01,01,1,40,01,01,2011,2,04,2,724,1,1,081,24,1,724,08,2,,,,01,2013,1,0090000,5,1,050,2,025,3,025,,,2,,2,,000611.2673,1
41,311010050492041340001342501401200050110,02,03,1,38,05,11,2010,1,65,2,023,1,2,052,09,1,215,45,1,08,2011,2,,,1,0105000,1,1,030,,,3,070,,,1,0120000,2,,000649.7178,1
41,411006050512041340001342501600700070143,01,01,1,61,08,01,2011,2,65,2,131,1,1,094,11,1,131,54,2,,,,12,2011,1,0020000,1,1,100,,,,,,,2,,2,,000903.5955,1
41,411006050512041340001342501600700130268,02,02,2,61,05,09,2011,2,67,2,223,1,1,096,12,1,223,55,2,,,,09,2012,2,,,,,,,,,,,1,0120000,1,0007000,000864.2653,1
41,411006050512041340001342501600700140291,02,03,1,38,01,09,2011,2,65,2,123,1,1,082,15,1,213,00,2,,,,12,2012,2,,,,,,,,,,,2,,2,,001092.0510,1
41,411006050512041340001342501600700150315,01,01,1,34,02,05,2010,2,68,2,021,1,1,094,15,1,149,36,1,08,2011,2,,,1,0040000,1,1,100,,,,,,,1,0050000,1,0042000,001323.9019,1
41,411006050512041340001342501600700150315,07,08,2,48,05,10,2010,1,04,2,021,1,1,021,12,1,330,55,2,,,,10,2011,1,0140000,5,1,100,,,,,,,2,,1,0002000,000922.5402,1
41,411006050512041340001342501600700240504,02,05,1,32,05,03,2011,2,55,2,094,1,2,047,09,1,723,45,2,,,,12,2011,1,0108000,1,1,100,,,,,,,2,,2,,001323.9019,1
41,211006050511641340001342501603100038002,01,01,1,40,01,11,2010,2,67,1,412,1,2,032,06,1,512,06,1,05,2011,2,,,1,0074000,1,1,100,,,,,,,1,0100000,1,0013000,000658.2688,1
41,211006050511641340001342501603100118007,01,01,2,44,02,02,2011,4,04,2,021,1,1,039,24,1,913,31,2,,,,02,2013,1,0070000,1,1,100,,,,,,,2,,2,,000649.6437,1
41,211006050511641340001342501603100148008,03,03,1,33,04,05,2011,1,64,2,512,1,2,096,09,1,511,23,2,,,,02,2012,1,0086000,1,,,2,050,3,050,,,2,,2,,000798.0244,1
41,211006050511641340001342501603100158011,07,05,2,34,01,08,2009,2,05,2,513,1,1,039,24,1,913,24,1,08,2011,2,,,1,0039000,1,1,100,,,,,,,1,0070000,2,,000817.6538,1
41,123313050631641340001342601100300010024,07,05,2,25,01,04,2010,2,04,2,021,1,1,094,13,1,913,13,1,05,2011,3,,,2,,,,,,,,,,,1,0000000,2,,000712.2165,1
41,123313050631641340001342601100300098001,02,02,2,33,01,06,2011,2,04,2,827,1,1,015,24,1,913,03,2,,,,06,2013,1,0003000,5,1,100,,,,,,,2,,2,,000712.2165,1
41,223113050681641340001342602500100100227,01,01,1,44,02,07,2010,2,04,1,832,1,1,081,36,1,832,51,2,,,,07,2013,1,0090000,1,1,100,,,,,,,2,,2,,000571.7774,1
41,121111050851641340001342800400100050117,01,01,1,55,04,04,2011,2,68,2,721,1,2,096,04,1,834,18,1,08,2011,2,,,1,0075000,1,1,090,,,3,010,,,1,0055000,2,,000823.5757,1
41,421113050972041340001342802300300208007,01,01,1,42,02,01,2011,2,68,2,023,1,2,082,08,1,834,36,1,09,2011,2,,,1,0200000,1,1,100,,,,,,,1,0040000,1,0019500,000572.7416,1
41,121217051301641560001560300400100060184,02,02,2,52,03,12,2010,2,55,2,021,1,1,081,24,1,913,38,2,,,,12,2012,1,0060000,1,1,080,2,010,3,010,,,1,0100000,2,,000553.5798,1
41,121217051301641560001560300400100078002,01,01,1,47,03,08,2011,2,05,2,419,1,2,094,10,1,834,40,1,08,2011,1,,,1,0070000,1,1,060,2,020,3,020,,,1,0150000,2,,000576.3353,1
41,121217051301641560001560300400100078002,04,03,2,24,01,07,2009,1,68,2,021,1,1,094,36,1,513,26,2,,,,07,2012,1,0035000,1,,,2,050,3,050,,,1,0100000,2,,000684.4622,1
41,322216051262041560001560302000000020026,03,05,1,50,01,10,2010,2,63,2,231,1,1,090,24,1,233,11,2,,,,10,2012,1,0060000,1,1,099,,,3,001,,,2,,2,,000553.2501,1
41,322216051262041560001560302000000030047,05,03,2,40,01,12,2010,2,67,2,223,1,1,081,24,1,223,09,2,,,,12,2012,1,0120000,1,1,099,,,3,001,,,2,,2,,000620.8062,1
41,321119051662041560001560800800300020030,02,03,2,39,01,07,2009,1,63,2,411,1,1,050,88,1,827,26,2,,,,88,8888,1,0036000,1,1,100,,,,,,,2,,2,,000566.1887,1
41,321119051662041560001560800800300158004,01,01,1,58,01,07,2007,2,04,2,832,1,1,078,88,1,832,50,2,,,,88,8888,1,0090000,1,1,090,,,3,010,,,2,,2,,000474.7013,1
41,321119051662041560001560800800300158004,05,03,2,40,01,06,2010,4,67,2,222,1,1,078,24,1,222,15,2,,,,06,2012,1,0180000,5,1,099,,,3,001,,,2,,2,,000566.1887,1
41,122223051761641560001560802500300040058,02,02,2,42,01,07,2007,2,04,2,131,1,1,094,88,1,913,50,2,,,,88,8888,1,0020000,5,1,099,,,3,001,,,2,,2,,000604.6112,1
41,424135052182041560001561804700000160121,02,02,2,32,02,01,2011,2,05,2,131,1,1,078,12,1,913,20,2,,,,01,2012,1,0065000,1,1,095,,,3,005,,,2,,2,,000711.0188,1
41,222117052371641560001561901000100078004,02,02,2,23,01,04,2010,2,04,2,522,1,1,094,12,1,913,12,1,04,2011,2,,,2,,,,,,,,,,,1,0000000,2,,000597.8973,1
41,222117052371641560001561901000100148005,04,03,2,24,01,05,2010,1,05,2,347,1,1,094,16,1,347,16,1,09,2011,2,,,1,0045000,1,1,100,,,,,,,1,0060000,2,,000597.8973,1
41,124124052281641560001561901600000080046,04,03,2,36,02,04,2011,1,04,2,913,1,1,094,12,1,913,32,2,,,,04,2012,1,0020000,1,1,080,,,3,020,,,2,,2,,000564.9199,1
41,223120052461641560001562001500000140208,01,01,1,40,02,02,2011,2,04,2,642,1,1,081,24,1,713,33,2,,,,02,2013,1,0048000,5,1,090,,,3,010,,,2,,2,,000573.7058,1
41,224113052491641560001562001700000030049,03,03,2,26,01,09,2011,1,04,2,512,1,1,050,06,1,512,00,2,,,,03,2012,2,,,,,,,,,,,2,,2,,000711.0188,1
41,224113052491641560001562001700000120216,01,01,1,46,05,03,2011,2,65,1,091,1,2,050,09,1,311,46,2,,,,12,2011,1,0300000,1,1,060,2,020,3,020,,,2,,2,,000503.4453,1
41,224113052491641560001562001700000150271,02,02,2,47,02,06,2009,2,02,2,913,1,1,081,88,1,913,36,2,,,,88,8888,1,0044000,1,1,100,,,,,,,2,,2,,000483.5677,1
41,221112052681641560001562209500100020042,05,03,1,24,01,08,2011,1,03,1,724,1,1,081,24,1,315,01,2,,,,08,2013,1,0015000,1,1,070,,,3,030,,,2,,2,,000583.3540,1
41,221112052681641560001562209500100210495,07,03,1,28,01,03,2010,2,65,2,091,1,1,081,24,1,215,18,2,,,,03,2012,1,0065000,1,1,080,,,3,020,,,2,,2,,000732.1137,1
41,421208052832041560001562300600200058001,02,02,2,44,01,03,2010,2,05,1,021,1,1,081,24,1,743,18,2,,,,03,2012,1,0060000,1,1,099,,,3,001,,,2,,2,,000646.7103,1
41,421208052832041560001562300600200080143,01,01,1,43,01,03,2010,2,04,1,826,1,1,094,24,1,826,18,2,,,,03,2012,1,0060000,5,1,080,,,3,020,,,2,,2,,000655.2965,1
41,421013052932041560001562400200100110182,03,02,1,46,02,10,2009,2,04,2,522,1,1,034,24,1,123,48,2,,,,10,2011,1,0150000,3,1,080,,,3,020,,,2,,2,,000941.0811,1
41,421013052932041560001562400200100288004,02,03,2,40,02,11,2009,4,67,2,223,1,1,051,36,1,223,60,2,,,,11,2012,1,0150000,1,1,090,,,3,010,,,2,,2,,001055.9943,1
41,121002052981641560001562401200100040092,02,08,1,46,03,11,2010,2,05,2,091,1,2,026,10,1,512,30,1,09,2011,3,,,1,0100000,1,1,100,,,,,,,1,0107500,2,,000504.0107,1
41,121002052981641560001562401200100070183,04,08,2,36,01,05,2010,4,63,2,131,1,1,021,24,1,913,16,2,,,,05,2012,1,0031000,1,1,100,,,,,,,2,,2,,000565.5543,1
41,121002052981641560001562401200100148004,04,08,2,38,01,07,2008,2,67,2,223,2,1,018,88,1,513,38,2,,,,88,8888,1,0040000,1,1,100,,,,,,,2,,2,,000565.5543,1
41,324102053612041560001563000500000110112,05,03,1,31,01,05,2011,2,05,2,522,1,2,001,10,1,512,04,2,,,,03,2012,1,0030000,1,1,100,,,,,,,2,,2,,000636.1203,1
41,324102053612041560001563000500000160167,02,02,2,43,01,04,2010,2,01,2,911,1,1,054,25,1,913,17,2,,,,05,2012,1,0060000,4,1,099,,,3,001,,,2,,2,,000517.8432,1
41,324102053612041560001563000500000160167,04,03,2,22,01,09,2010,1,05,2,911,1,1,054,15,1,913,12,2,,,,12,2011,2,,,,,,,,,,,2,,2,,000548.0725,1
41,423108053592041560001563000600100010014,01,01,1,39,01,10,2009,2,04,1,724,1,1,078,24,1,413,23,2,,,,10,2011,1,0240000,5,1,030,2,020,3,050,,,2,,2,,000573.7058,1
41,225202053701641560001563100600000130153,05,03,1,25,01,09,2010,1,61,2,233,1,1,096,24,1,233,12,2,,,,09,2012,1,0030000,1,1,070,2,010,3,020,,,2,,2,,000694.3391,1
41,125119053851641560001563400800000080074,03,03,2,27,01,10,2009,1,65,2,021,1,1,089,24,1,413,23,2,,,,10,2011,1,0090000,1,1,070,,,3,030,,,2,,2,,000748.0207,1
41,124228053801641560001563401700000160119,04,03,2,22,01,09,2010,1,04,2,522,1,1,081,13,1,913,12,2,,,,10,2011,1,0015000,4,1,070,,,3,030,,,2,,2,,000598.9044,1
41,324206053922041560001563601500300050080,02,05,1,32,01,06,2010,2,04,2,931,1,1,081,24,1,713,15,2,,,,06,2012,1,0064000,5,1,100,,,,,,,2,,2,,000695.1184,1
41,122105054191641560001564101500000180363,01,01,1,55,03,09,2011,2,04,1,724,1,1,081,24,1,724,51,2,,,,09,2013,1,0015000,1,1,099,,,3,001,,,1,0100000,1,0065000,000513.1074,1
41,422233054522041560001564501500000140366,03,03,2,29,01,05,2010,1,03,2,827,1,1,089,12,1,827,12,1,05,2011,2,,,2,,,,,,,,,,,1,0044000,1,0011500,000781.3584,1
41,123235054571641560001564501600000040101,03,03,1,35,01,08,2011,1,04,2,921,1,1,081,36,1,712,01,2,,,,08,2014,2,,,,,,,,,,,2,,2,,000573.3844,1
41,123235054571641560001564501600000090231,05,03,1,20,01,01,2011,1,05,2,932,1,2,066,24,1,834,08,2,,,,01,2013,2,,,,,,,,,,,2,,2,,000553.8759,1
41,123235054571641560001564501600000150387,02,02,2,35,01,07,2010,2,04,2,021,1,1,094,24,1,913,14,2,,,,07,2012,1,0034000,5,1,090,,,3,010,,,1,0085000,2,,000565.8715,1
41,421127054672041560001564502300100030050,01,01,1,38,01,12,2010,2,05,2,832,1,1,081,09,1,832,09,1,09,2011,3,,,1,0075000,1,1,060,2,020,3,020,,,1,0100000,1,0048000,000573.7058,1
41,421127054672041560001564502300100100181,04,03,2,28,01,10,2008,1,54,2,021,1,1,063,88,1,913,35,2,,,,88,8888,1,0007000,1,1,060,2,020,3,020,,,2,,2,,000712.6157,1
41,421127054672041560001564502300100100181,05,03,2,25,01,09,2010,1,66,2,021,1,1,063,36,1,913,12,2,,,,09,2013,1,0040000,1,1,080,,,3,020,,,2,,2,,000712.6157,1
41,321235054742041560001564503500100040103,01,01,1,36,03,09,2010,2,63,2,241,1,1,081,12,1,241,36,1,09,2011,2,,,1,0250000,1,1,090,,,3,010,,,2,,2,,000682.6005,1
41,425109054872041560001564603400000020012,01,01,1,33,02,07,2011,2,05,2,832,1,1,081,12,1,832,12,2,,,,07,2012,1,0090000,1,1,090,,,3,010,,,2,,1,0033000,000693.5598,1
41,322125055042041560001564701300000050091,01,01,1,35,01,11,2009,2,03,2,832,1,1,081,36,1,832,22,2,,,,11,2012,1,0054000,5,1,100,,,,,,,2,,2,,000601.0412,1
41,322125055042041560001564701300000180368,04,06,2,27,01,11,2010,3,04,2,091,1,1,094,36,1,522,10,2,,,,11,2013,2,,,,,,,,,,,2,,2,,000746.5698,1
41,422134055252041560001564801500200110302,08,05,1,35,01,02,2010,2,68,2,512,1,1,021,24,1,512,19,2,,,,02,2012,1,0030000,4,1,080,,,3,020,,,2,,2,,000624.4584,1
41,123142055161641560001564802600000120231,03,03,2,31,02,01,2011,1,54,2,827,1,1,021,88,1,312,33,2,,,,88,8888,1,0060000,1,1,099,,,3,001,,,2,,2,,000754.5343,1
41,221112056541641580001580100500300020062,03,08,1,28,01,04,2011,1,05,1,724,1,1,094,24,1,724,05,2,,,,04,2013,1,0048000,1,1,100,,,,,,,2,,2,,000813.5959,1
41,221112056541641580001580100500300050148,03,03,2,29,02,11,2008,1,04,2,411,1,1,082,35,1,913,55,2,,,,10,2011,1,0026000,1,1,100,,,,,,,2,,2,,000833.6082,1
41,422104056572041580001580101200400090263,09,03,1,28,02,02,2011,1,65,2,215,1,1,081,12,1,215,54,2,,,,02,2012,1,0600000,1,,,2,025,3,075,,,2,,2,,000764.2016,1
41,422104056572041580001580101200400138007,01,01,1,46,05,01,2011,2,05,2,932,1,2,112,06,1,834,48,1,07,2011,2,,,1,0240000,1,1,090,2,005,3,005,,,1,0080000,2,,000554.4118,1
41,422104056572041580001580101200400158008,01,01,1,51,05,08,2010,2,05,2,732,1,2,032,21,1,723,39,2,,,,05,2012,1,0050000,1,1,080,2,010,3,010,,,1,0100000,2,,000554.4118,1
41,412019055362041580001580200202700048004,01,01,1,45,05,09,2011,2,58,1,522,1,2,082,09,1,512,45,2,,,,06,2012,1,0150000,1,1,075,2,005,3,020,,,2,,2,,000572.3411,1
41,412019055362041580001580200202700130277,02,02,2,48,02,03,2009,2,63,2,021,1,1,018,36,1,913,58,2,,,,03,2012,1,0120000,1,1,100,,,,,,,2,,2,,000549.7433,1
41,312011055372041580001580200300600010009,01,01,1,51,04,10,2010,2,65,2,021,1,2,081,11,1,723,40,1,09,2011,2,,,1,0064000,5,1,090,,,3,005,4,005,1,0150000,1,0020000,000525.7767,1
41,312011055372041580001580200300600118007,01,01,1,58,02,02,2010,2,04,2,723,1,1,078,24,1,723,40,2,,,,02,2012,1,0065000,4,1,100,,,,,,,2,,2,,000494.6467,1
41,312011055372041580001580200300600118007,03,03,2,21,01,02,2011,1,05,2,023,1,1,094,24,1,422,07,2,,,,02,2013,1,0033000,1,1,085,,,3,015,,,2,,2,,000624.4183,1
41,312011055372041580001580200300600120399,03,03,1,40,03,03,2010,2,64,2,512,1,1,018,24,1,512,60,2,,,,03,2012,1,0020000,1,1,100,,,,,,,2,,2,,000597.8111,1
41,312011055372041580001580200300600120399,04,03,1,32,02,09,2009,2,64,2,412,2,1,082,88,1,411,36,2,,,,88,8888,1,0007000,4,1,100,,,,,,,2,,2,,000724.7311,1
41,312011055372041580001580200300600120399,07,03,2,28,01,06,2011,2,67,2,223,1,1,082,24,1,513,03,2,,,,06,2013,1,0012000,5,1,080,,,3,020,,,2,,2,,000742.5576,1
41,112011055371641580001580200302200020040,01,01,1,47,01,04,2010,2,04,2,832,1,1,094,12,1,832,12,1,04,2011,2,,,2,,,,,,,,,,,1,0100000,1,0017000,000525.7767,1
41,412008055382041580001580200400900020060,03,03,1,22,01,01,2011,1,65,2,723,1,2,103,12,1,723,08,2,,,,01,2012,1,0060000,1,1,090,,,3,010,,,2,,2,,000578.0925,1
41,112016055391641580001580200702100040167,02,02,2,63,01,05,2007,2,05,2,021,1,1,047,88,1,513,52,2,,,,88,8888,1,0060000,4,1,075,2,020,3,005,,,2,,2,,000472.0991,1
41,212020055401641580001580200802000108008,06,05,1,34,01,05,2011,2,05,2,512,1,1,081,24,1,512,04,2,,,,05,2013,1,0040000,5,1,100,,,,,,,2,,2,,000724.7311,1
41,212020055401641580001580200802000158005,01,01,1,36,03,11,2010,2,04,2,724,1,1,078,12,1,724,34,2,,,,11,2011,1,0045000,2,1,100,,,,,,,2,,2,,000597.8111,1
41,112015055411641580001580200900400060204,02,02,2,42,01,06,2010,2,05,2,913,1,1,094,24,1,913,15,2,,,,06,2012,1,0050000,5,1,080,,,3,020,,,2,,2,,000619.3090,1
41,412014055442041580001580201300200010020,01,01,1,38,02,03,2010,2,65,2,023,1,1,081,24,1,312,48,2,,,,03,2012,1,0036000,1,1,100,,,,,,,2,,2,,000598.4539,1
41,412014055442041580001580201300200048001,04,03,1,26,01,05,2009,2,04,2,512,1,1,081,26,1,512,26,1,07,2011,3,,,1,0028000,1,1,100,,,,,,,1,0040000,1,0044000,000725.5103,1
41,212014055441641580001580201301200040157,01,01,1,41,05,01,2011,2,68,2,023,1,2,082,10,1,314,45,2,,,,11,2011,1,0240000,1,1,090,,,3,010,,,2,,2,,000598.4539,1
41,212017055481641580001580201701000040118,01,01,1,59,02,01,2011,2,04,1,712,1,1,081,24,1,713,32,2,,,,01,2013,1,0056000,4,1,050,,,3,035,4,015,2,,1,0031297,000492.5192,1
41,321109055522041580001580300500100010003,08,08,2,46,05,06,2011,3,67,2,223,1,1,081,12,1,223,51,2,,,,06,2012,1,0145000,1,1,100,,,,,,,1,0050000,1,0009000,000483.5677,1
41,321109055522041580001580300500100048002,01,01,1,36,05,12,2010,2,65,2,023,1,2,032,09,1,215,45,1,09,2011,2,,,1,0180000,2,1,050,2,020,3,030,,,1,0034400,1,0012000,000572.4202,1
41,321109055522041580001580300500100118004,06,02,1,30,01,08,2011,2,04,2,712,1,1,128,24,1,931,01,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000693.9495,1
41,321207055582041580001580400300100080212,01,01,1,51,03,05,2010,2,04,2,023,1,2,082,13,1,834,30,1,06,2011,2,,,1,0043000,1,1,080,2,010,3,010,,,1,0040000,1,0007000,000546.0115,1
41,112001055591641580001580401400400050348,01,01,1,50,01,03,2010,2,03,2,932,1,1,081,25,1,932,18,2,,,,04,2012,1,0078000,1,1,070,,,3,030,,,2,,2,,000526.3421,1
41,112001055591641580001580401400400050348,05,05,1,21,01,08,2010,2,03,2,932,1,1,081,25,1,932,13,2,,,,09,2012,1,0036000,1,1,060,,,3,040,,,2,,2,,000578.0925,1
41,112001055591641580001580401400400068001,05,04,2,31,01,05,2009,4,04,2,913,1,1,078,26,1,913,26,1,07,2011,2,,,1,0011000,1,1,100,,,,,,,1,0015000,2,,000743.3560,1
41,222218055691641580001580401500000130240,01,01,1,30,02,04,2010,2,04,2,641,1,1,071,24,1,832,41,2,,,,04,2012,1,0110000,1,1,080,,,3,020,,,2,,2,,000695.1184,1
41,312001055592041580001580402700200080532,03,03,1,24,01,06,2011,2,05,2,522,1,1,051,24,1,512,03,2,,,,06,2013,1,0040000,1,1,090,2,005,3,005,,,2,,2,,000578.0925,1
41,423217055682041580001580403200000090215,03,03,1,29,02,03,2010,5,55,2,742,1,1,050,25,1,825,30,2,,,,04,2012,1,0060000,1,1,070,2,020,3,010,,,2,,2,,000693.1702,1
41,221210055631641580001580403600500078008,02,02,1,53,07,05,2011,2,68,2,023,1,2,078,11,1,512,42,2,,,,04,2012,1,0220000,1,1,050,2,030,3,020,,,1,0100000,2,,000504.0107,1
41,221210055631641580001580403600500100476,01,01,1,45,01,05,2008,2,65,2,721,1,1,001,48,1,721,40,2,,,,05,2012,1,0060000,1,1,080,,,3,020,,,1,0100000,1,0014500,000504.0107,1
41,222109055661641580001580404000400050095,02,02,1,37,03,07,2010,2,05,2,915,1,1,050,17,1,742,38,2,,,,12,2011,1,0090000,1,1,090,,,3,010,,,2,,2,,000573.0630,1
41,222109055661641580001580404000400060114,01,01,1,53,02,01,2010,2,65,2,023,1,1,081,24,1,315,45,2,,,,01,2012,1,0120000,1,1,090,,,3,010,,,2,,2,,000504.0107,1
41,222109055661641580001580404000400070136,03,03,2,40,04,09,2010,1,67,2,222,1,1,081,24,1,222,48,2,,,,09,2012,1,0120000,4,1,100,,,,,,,2,,1,0006000,000565.5543,1
