RREG,HHNUM,RRPL,RSTR,RPSU,RROTATION,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
07,1859,2,22103,09252,26,04,03,1,28,01,01,2014,1,68,023,1,2,223,18,1,834,18,1,07,2015,2,,,1,0015000,2,1,085,,,3,010,4,005,,,1,0030000,2,,000688.4428,1
07,1860,2,22103,09252,26,03,03,1,29,01,03,2014,1,68,023,5,,400,12,2,,,1,03,2015,3,,,2,,,,,,,,,,,,,2,,2,,000688.4428,2
07,1861,2,22103,09252,26,04,03,2,30,01,07,2015,1,65,213,1,2,213,24,1,827,02,2,,,,07,2017,1,0030000,1,1,080,,,3,020,,,,,1,0090000,2,,000731.3644,1
07,1862,2,22103,09252,26,06,05,2,36,01,11,2014,2,04,522,1,1,400,13,1,913,10,2,,,,12,2015,1,0048000,1,1,095,,,3,005,,,,,2,,2,,000540.5382,1
07,1863,2,24222,09267,26,01,01,1,53,04,04,2014,2,58,023,1,2,400,06,1,512,24,1,09,2014,2,,,2,,,,,,,,,,,,,2,,2,,000547.1779,2
07,1864,3,24117,09272,28,02,02,2,44,01,10,2010,2,06,911,1,1,231,16,1,913,16,1,02,2012,3,,,2,,,,,,,,,,,,,2,,2,,000539.0968,2
07,1865,1,23229,09280,26,81,08,1,54,01,04,2015,2,67,023,6,,500,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000565.9536,
07,1865,1,23229,09280,26,82,11,2,34,01,04,2015,2,67,023,6,,500,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000565.9536,
07,1866,1,23229,09280,26,04,03,1,31,01,05,2015,1,65,213,4,,300,07,2,,,2,,,,12,2015,2,,,,,,,,,,,,,2,,2,,000689.3607,2
07,1866,1,23229,09280,26,05,03,1,35,02,08,2015,2,68,023,1,2,300,10,1,834,10,2,,,,06,2016,1,0020000,5,1,100,,,,,,,,,2,,2,,000532.1890,1
07,1867,3,24214,09292,28,07,03,2,30,01,11,2013,1,04,913,1,1,233,25,1,913,22,2,,,,12,2015,1,0013000,5,1,075,,,,,,,5,025,2,,1,0005500,000774.7029,1
07,1868,3,24214,09292,28,01,01,1,38,05,04,2014,2,68,611,1,2,400,21,1,834,45,2,,,,01,2016,1,0120000,2,1,050,,,3,020,,,5,030,2,,2,,000562.9743,1
07,1869,4,25302,09322,28,02,02,1,47,02,03,2014,2,65,131,1,2,400,09,1,723,03,1,06,2014,3,,,2,,,,,,,,,,,,,2,,2,,000442.4770,2
07,1870,1,25104,09324,26,02,02,1,42,03,02,2015,2,58,023,1,2,221,08,1,143,24,1,09,2015,2,,,1,0100000,1,1,060,2,010,3,030,,,,,1,0080000,2,,000530.7717,1
07,1871,1,25104,09324,26,05,05,1,25,01,08,2014,2,04,743,1,1,233,36,1,743,13,2,,,,08,2017,1,0060000,5,1,080,2,010,3,010,,,,,2,,2,,000687.5248,1
07,1872,1,25104,09324,26,07,05,1,35,04,02,2015,2,68,023,1,2,300,10,1,834,40,2,,,,12,2015,1,0090000,1,1,050,2,010,3,020,4,020,,,2,,2,,000530.7717,1
07,1873,1,24313,09343,26,03,03,2,27,03,07,2015,1,06,913,1,1,100,12,1,522,30,2,,,,07,2016,1,0006000,1,1,100,,,,,,,,,2,,2,,000731.3644,1
07,1874,1,24313,09343,26,03,03,2,29,02,05,2015,1,06,522,1,1,213,36,1,522,29,2,,,,05,2018,1,0020000,1,1,100,,,,,,,,,2,,2,,000731.3644,1
07,1874,1,24313,09343,26,05,03,1,21,01,12,2014,1,65,023,1,2,400,12,1,723,09,2,,,,12,2015,1,0010000,1,1,100,,,,,,,,,2,,2,,000548.2799,1
07,1875,1,24313,09343,26,04,03,2,25,01,05,2015,1,04,827,1,1,213,12,1,827,04,2,,,,05,2016,1,0036000,5,,,2,100,,,,,,,2,,2,,000731.3644,1
07,1876,1,23112,09349,26,01,01,1,55,04,09,2014,2,68,314,1,2,300,12,1,314,36,1,09,2015,2,,,1,0250000,1,1,075,2,015,3,010,,,,,1,0040000,2,,000412.0882,1
07,1876,1,23112,09349,26,03,03,1,22,02,03,2015,1,68,023,1,2,214,02,1,834,05,1,05,2015,3,,,1,0005000,1,1,100,,,,,,,,,1,0015000,2,,000548.2799,1
07,1877,1,23112,09349,26,03,03,1,28,02,12,2014,1,67,131,1,1,234,24,1,522,33,2,,,,12,2016,1,0050000,5,,,2,100,,,,,,,2,,2,,000688.4428,1
07,1878,4,25113,09348,28,04,03,2,24,01,08,2013,2,06,512,1,1,235,11,1,512,11,1,07,2014,2,,,2,,,,,,,,,,,,,2,,2,,000556.8473,2
07,1879,4,25113,09348,28,03,03,2,26,02,01,2015,1,61,234,1,1,232,31,1,234,31,2,,,,08,2017,1,0055000,5,1,070,2,020,,,4,010,,,2,,2,,000730.3892,1
07,1879,4,25113,09348,28,04,03,2,24,02,08,2015,1,68,512,1,1,234,24,1,341,25,2,,,,08,2017,1,0014000,5,,,2,090,,,4,010,,,2,,1,0004000,000556.8473,1
07,1880,4,25113,09348,28,06,03,2,50,05,07,2015,1,04,743,1,1,400,12,1,513,55,2,,,,07,2016,1,0107000,1,1,100,,,,,,,,,1,0100000,1,0020000,000450.7296,1
07,1881,2,22107,09355,26,03,05,2,33,01,12,2014,2,06,023,1,1,222,24,1,913,09,2,,,,12,2016,1,0065000,5,1,080,,,3,020,,,,,2,,2,,000732.3395,1
07,1882,2,22107,09355,26,05,03,1,38,16,09,2015,1,68,023,1,2,400,02,1,314,16,2,,,,11,2015,1,0060000,1,1,080,,,3,020,,,,,1,0150000,2,,000532.1890,1
07,1882,2,22107,09355,26,06,06,1,35,05,12,2014,2,65,023,1,1,500,88,1,213,10,2,,,,88,8888,1,0240000,1,1,070,2,020,3,010,,,,,2,,2,,000532.1890,1
07,1883,3,26124,09360,28,05,03,1,23,01,12,2014,1,04,721,1,1,212,23,1,721,09,2,,,,11,2016,1,0120000,1,1,100,,,,,,,,,2,,2,,000546.8178,1
07,1884,3,26124,09360,28,03,03,1,28,02,05,2014,1,04,712,1,1,233,36,1,712,20,2,,,,05,2017,1,0020000,5,1,100,,,,,,,,,2,,2,,000686.6069,1
07,1885,3,26124,09360,28,06,03,2,25,01,09,2014,1,04,421,1,1,231,15,1,522,12,2,,,,12,2015,1,0021000,5,1,100,,,,,,,,,2,,2,,000729.4141,1
07,1886,4,25216,09370,28,06,03,1,27,01,03,2013,1,65,741,1,1,212,36,1,712,30,2,,,,03,2016,1,0046000,5,1,100,,,,,,,,,2,,2,,000691.6555,1
07,1887,4,25216,09370,28,01,01,1,42,02,06,2015,2,06,832,1,1,233,19,1,832,48,2,,,,01,2017,1,0015000,5,1,100,,,,,,,,,2,,2,,000533.9606,1
07,1888,2,23222,09379,26,03,03,1,28,10,08,2013,1,06,512,1,1,233,25,1,512,25,1,09,2015,2,,,1,0024000,5,1,100,,,,,,,,,1,0030000,2,,000749.0257,1
07,1889,1,22115,09380,26,02,02,1,36,01,09,2012,2,64,213,1,1,233,24,1,411,24,1,09,2014,2,,,2,,,,,,,,,,,,,2,,2,,000575.9467,2
07,1890,1,22115,09380,26,01,01,1,29,02,07,2014,1,03,724,1,1,234,25,1,724,38,2,,,,08,2016,1,0024000,5,1,080,2,020,,,,,,,2,,2,,000746.0414,1
07,1891,3,25207,09385,28,01,01,1,33,01,02,2011,2,04,723,1,1,232,12,1,833,12,1,02,2012,3,,,2,,,,,,,,,,,,,2,,2,,000691.6555,2
07,1892,2,26232,09409,26,04,05,1,37,02,03,2014,2,06,933,1,1,100,05,1,713,18,1,08,2014,3,,,2,,,,,,,,,,,,,2,,2,,000531.4803,2
07,1893,1,25224,09411,26,05,03,1,44,02,06,2015,4,65,413,1,1,500,07,1,215,24,2,,,,01,2016,2,,,,,,,,,,,,,1,0020000,2,,000565.3701,1
07,1894,1,25224,09411,26,01,01,1,39,03,06,2015,2,68,131,1,2,400,11,1,512,21,2,,,,05,2016,2,,,,,,,,,,,,,2,,2,,000565.3701,1
07,1895,2,26134,09425,26,03,03,2,35,02,02,2015,6,63,023,1,1,213,36,1,827,43,2,,,,02,2018,1,0056000,5,1,100,,,,,,,,,2,,2,,000567.4703,1
07,1896,2,25131,09420,26,03,03,1,26,03,05,2015,1,65,023,1,2,233,12,1,723,36,2,,,,05,2016,1,0110000,1,1,090,,,,,4,010,,,2,,2,,000687.5248,1
07,1897,1,22323,09467,26,03,03,2,35,01,12,2010,1,04,913,1,1,222,24,1,913,24,1,12,2012,2,,,2,,,,,,,,,,,,,2,,2,,000541.9797,2
07,1898,1,22323,09467,26,01,01,1,59,04,04,2015,2,65,021,1,2,214,08,1,723,29,2,,,,12,2015,1,0120000,1,1,100,,,,,,,,,2,,2,,000413.1871,1
07,1898,1,22323,09467,26,03,03,2,22,01,05,2015,1,63,413,1,1,500,12,1,313,04,2,,,,05,2016,1,0087000,5,1,100,,,,,,,,,2,,2,,000559.0777,1
07,1899,1,22323,09467,26,01,01,1,46,18,08,2015,2,55,611,1,2,500,01,1,723,18,1,09,2015,2,,,2,,,,,,,,,,,,,1,0126000,2,,000443.9529,1
07,1900,1,22323,09467,26,01,01,1,41,02,06,2014,2,02,931,1,1,232,24,1,931,39,2,,,,06,2016,1,0108000,5,1,100,,,,,,,,,2,,2,,000532.8976,1
07,1901,1,22323,09467,26,11,03,2,27,01,06,2012,2,04,522,1,1,234,24,1,913,24,1,06,2014,2,,,2,,,,,,,,,,,,,2,,2,,000733.3147,2
07,1902,4,23328,09470,28,02,02,2,32,01,03,2014,2,02,932,1,1,235,24,1,913,18,2,,,,03,2016,1,0030000,5,1,100,,,,,,,,,2,,2,,000730.3892,1
07,1903,3,22102,09494,28,02,02,1,51,04,10,2014,2,65,414,1,1,233,14,1,414,48,2,,,,12,2015,1,0150000,5,1,100,,,,,,,,,2,,2,,000522.8017,1
07,1904,3,22102,09494,28,03,03,1,34,02,02,2013,2,06,023,2,1,234,35,1,915,48,2,,,,01,2016,1,0060000,5,1,100,,,,,,,,,2,,2,,000812.8763,1
07,1904,3,22102,09494,28,04,05,2,35,02,02,2013,2,68,023,2,1,234,35,1,512,48,2,,,,01,2016,2,,,,,,,,,,,,,2,,2,,000638.2386,1
07,1904,3,22102,09494,28,81,03,2,35,01,12,2011,2,68,422,2,1,234,88,1,149,45,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000667.3579,1
07,1905,3,22102,09494,28,01,01,1,49,01,01,2012,2,03,832,1,1,233,59,1,832,44,2,,,,12,2016,1,0020000,5,1,060,2,040,,,,,,,2,,1,0030000,000522.8017,1
07,1906,3,10005,09497,28,01,01,2,41,02,09,2015,1,01,023,2,1,235,88,1,422,45,2,,,,88,8888,1,0040000,1,1,100,,,,,,,,,1,0030000,1,0010000,000768.7654,1
07,1906,3,10005,09497,28,03,04,1,48,01,08,2015,4,06,513,2,1,233,88,1,821,01,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000629.7204,1
07,1907,4,22208,09501,28,02,02,1,66,01,12,2010,2,04,724,1,1,231,47,1,724,47,1,11,2014,2,,,2,,,,,,,,,,,,,2,,2,,000449.2957,2
07,1908,3,21209,09503,28,01,01,1,39,01,02,2012,2,06,522,1,1,233,46,1,713,43,2,,,,12,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000568.8020,1
07,1909,2,22112,09507,26,04,05,2,43,03,01,2015,2,06,021,1,1,233,13,1,913,08,2,,,,02,2016,1,0060000,5,1,100,,,,,,,,,2,,2,,000797.7982,1
07,1910,2,10001,09511,26,07,03,2,42,04,12,2014,1,67,223,1,1,233,12,1,223,46,2,,,,12,2015,1,0050000,1,1,075,,,3,025,,,,,2,,2,,000639.8371,1
07,1911,1,21110,09513,26,02,02,1,46,01,06,2014,2,03,712,1,1,232,23,1,742,15,2,,,,05,2016,1,0095000,5,1,100,,,,,,,,,2,,2,,000558.6502,1
07,1912,1,22107,09515,26,02,03,2,30,01,01,2013,1,67,222,1,1,400,36,1,223,32,2,,,,01,2016,1,0060000,1,1,100,,,,,,,,,2,,2,,000863.5558,1
07,1913,1,22107,09515,26,06,05,1,34,04,04,2015,2,68,021,1,2,100,09,1,834,23,2,,,,01,2016,1,0109000,1,1,100,,,,,,,,,2,,2,,000812.8763,1
07,1914,1,22107,09515,26,10,02,2,58,01,05,2014,2,02,021,1,1,500,88,1,513,16,2,,,,88,8888,1,0042000,1,1,100,,,,,,,,,2,,2,,000457.1607,1
07,1915,1,10004,09519,26,02,02,2,55,01,07,2014,2,06,911,4,,500,06,2,,,1,01,2015,3,,,2,,,,,,,,,,,,,2,,2,,000494.1055,2
07,1915,1,10004,09519,26,07,03,1,24,01,07,2015,1,67,422,4,,223,06,1,330,02,2,,,,01,2016,1,0010000,5,1,100,,,,,,,,,2,,2,,000699.6965,1
07,1916,1,10004,09519,26,02,02,1,64,01,02,2012,2,63,341,2,1,500,48,1,724,43,2,,,,02,2016,1,0048000,5,1,100,,,,,,,,,2,,2,,000525.8932,1
07,1917,1,10003,09523,26,01,01,1,29,08,09,2015,2,65,023,1,2,221,08,1,314,43,2,,,,05,2016,1,0030000,1,1,100,,,,,,,,,1,0040000,1,0012000,000731.5852,1
07,1918,1,10003,09523,26,03,03,2,22,02,03,2015,1,58,512,1,1,500,23,1,512,47,2,,,,02,2017,1,0062000,5,1,100,,,,,,,,,2,,2,,000592.5331,1
07,1919,4,10007,09524,28,02,02,2,72,01,10,2012,2,63,131,4,,400,00,2,,,1,10,2012,3,,,2,,,,,,,,,,,,,2,,2,,000440.9760,2
07,1920,2,10007,09524,26,02,02,1,35,01,11,2011,2,06,422,1,1,213,14,1,822,14,1,01,2013,1,,,2,,,,,,,,,,,,,2,,2,,000638.3600,2
07,1921,1,21211,09527,26,05,03,2,31,02,07,2015,1,63,414,1,1,211,06,1,511,10,2,,,,01,2016,1,0040000,1,1,100,,,,,,,,,2,,2,,000733.8022,1
07,1922,1,21211,09527,26,02,03,2,25,01,04,2015,1,67,330,1,1,500,88,1,323,05,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000733.8022,1
07,1923,1,21211,09527,26,03,02,2,67,01,05,2015,2,06,021,4,,500,06,2,,,2,,,,11,2015,2,,,,,,,,,,,,,2,,2,,000368.3678,2
07,1924,1,21211,09527,26,02,02,1,53,01,03,2015,2,90,611,1,1,234,24,1,144,06,2,,,,03,2017,1,0090000,1,1,100,,,,,,,,,2,,2,,000444.2481,1
07,1925,2,22219,09550,26,04,05,2,32,02,10,2014,2,06,522,1,1,234,35,1,421,36,2,,,,09,2017,1,0090000,1,1,060,,,3,040,,,,,2,,2,,000770.8838,1
07,1926,2,22219,09550,26,04,03,1,22,01,09,2015,1,68,023,1,2,500,12,1,314,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000577.9063,1
07,1927,2,22219,09550,26,05,05,1,27,02,10,2014,2,04,823,1,1,234,36,1,823,36,2,,,,10,2017,1,0060000,1,1,050,,,3,050,,,,,2,,2,,000725.6429,1
07,1928,4,21114,09531,28,03,03,1,29,01,08,2015,1,65,215,1,1,232,12,1,215,01,2,,,,08,2016,1,0030000,1,1,100,,,,,,,,,2,,2,,000868.6152,1
07,1929,4,21114,09531,28,03,03,2,26,01,07,2015,1,67,343,1,1,232,24,1,223,02,2,,,,07,2017,2,,,,,,,,,,,,,2,,2,,000922.7698,1
07,1930,4,21114,09531,28,03,03,1,50,02,08,2015,5,06,131,2,1,233,08,1,723,30,2,,,,04,2016,2,,,,,,,,,,,,,2,,2,,000558.6502,1
07,1931,4,21114,09531,28,05,03,1,37,02,02,2015,1,65,215,1,1,233,25,1,215,48,2,,,,03,2017,1,0300000,1,1,090,2,010,,,,,,,2,,2,,000670.5741,1
07,1932,3,21116,09532,28,81,03,2,42,01,12,2013,2,61,522,6,,400,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000713.1186,
07,1933,4,21206,09533,28,01,01,1,45,05,07,2015,2,65,023,1,2,214,04,1,314,25,2,,,,11,2015,1,0200000,1,1,100,,,,,,,,,2,,2,,000473.8646,1
07,1934,2,21104,09534,26,03,05,1,38,02,04,2013,2,04,712,1,1,233,25,1,721,56,1,06,2015,2,,,2,,,,,,,,,,,,,1,0050000,1,0001000,000670.5741,1
07,1935,2,21104,09534,26,03,03,2,28,02,04,2014,2,67,223,1,1,234,08,1,223,43,1,04,2015,2,,,2,,,,,,,,,,,,,1,0030000,1,0013000,000922.7698,1
07,1935,2,21104,09534,26,04,05,1,27,02,04,2014,2,06,932,1,1,234,23,1,932,49,2,,,,03,2016,1,0030000,5,1,100,,,,,,,,,2,,1,0004000,000868.6152,1
07,1935,2,21104,09534,26,08,05,1,20,01,12,2014,2,04,643,1,1,234,16,1,932,09,2,,,,04,2016,1,0027000,5,1,100,,,,,,,,,2,,2,,000691.7703,1
07,1936,3,22203,09539,28,01,01,1,40,02,06,2013,2,68,023,1,1,233,22,1,713,48,1,08,2015,2,,,1,0036000,5,1,100,,,,,,,,,1,0000000,1,0015000,000532.1890,1
07,1937,1,10006,09546,26,07,03,1,33,02,06,2015,2,65,131,1,1,233,12,1,215,27,2,,,,06,2016,1,0020000,5,1,100,,,,,,,,,2,,2,,000810.8020,1
07,1938,1,10006,09546,26,01,01,1,55,05,04,2015,2,68,834,1,2,400,07,1,314,45,2,,,,11,2015,1,0300000,1,1,100,,,,,,,,,2,,2,,000485.3300,1
07,1939,3,10006,09546,28,06,03,2,37,03,03,2014,2,63,512,1,2,235,88,1,512,24,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000636.6099,1
07,1940,4,23120,09577,28,01,01,1,38,01,03,2012,2,04,721,1,1,222,33,1,721,33,1,12,2014,3,,,2,,,,,,,,,,,,,2,,2,,000531.4803,2
07,1941,4,24128,09580,28,03,03,2,33,02,07,2015,1,65,421,1,1,222,24,1,513,16,2,,,,07,2017,1,0045000,1,1,100,,,,,,,,,2,,2,,000731.8519,1
07,1942,4,24128,09580,28,04,05,1,26,04,06,2015,5,68,023,1,2,223,10,1,834,44,2,,,,04,2016,1,0090000,1,1,050,,,3,050,,,,,2,,2,,000688.9017,1
07,1943,2,23124,09588,26,03,03,1,22,01,09,2015,1,58,421,1,1,214,12,1,422,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000580.5316,1
07,1944,2,23124,09588,26,01,01,1,35,02,07,2014,2,63,021,1,2,234,24,1,512,58,2,,,,07,2016,1,0060000,5,1,100,,,,,,,,,2,,2,,000562.7438,1
07,1945,1,21221,09583,26,81,03,2,45,01,05,2013,2,68,131,6,,500,88,1,741,28,2,,,,88,8888,1,0120000,5,1,100,,,,,,,,,2,,2,,000564.8232,
07,1946,1,21221,09583,26,03,03,1,27,02,10,2014,1,57,323,1,1,223,18,1,330,29,2,,,,04,2016,1,0060000,1,1,020,,,3,080,,,,,2,,2,,000687.9838,1
07,1946,1,21221,09583,26,04,03,1,25,02,10,2014,1,67,239,1,1,223,18,1,233,26,2,,,,04,2016,1,0120000,1,1,060,,,3,040,,,,,2,,2,,000687.9838,1
07,1947,1,21221,09583,26,01,01,1,34,01,02,2013,2,04,827,1,1,233,25,1,914,25,1,03,2015,2,,,2,,,,,,,,,,,,,2,,2,,000687.9838,2
07,1948,1,21221,09583,26,01,01,1,44,05,04,2015,2,68,023,1,2,400,08,1,314,45,2,,,,12,2015,1,0190000,1,1,080,,,3,010,4,010,,,2,,2,,000531.1260,1
07,1949,1,21221,09583,26,01,01,1,50,05,01,2014,2,03,023,1,1,232,23,1,931,50,2,,,,12,2015,1,0090000,5,1,100,,,,,,,,,2,,1,0004000,000442.4770,1
07,1950,1,21221,09583,26,07,03,2,31,01,08,2013,1,06,932,1,1,211,88,1,913,25,2,,,,88,8888,1,0020000,4,1,100,,,,,,,,,2,,2,,000730.8768,1
07,1951,3,24102,09625,28,01,01,1,53,02,12,2012,2,02,131,1,1,233,05,1,712,29,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000443.0674,2
07,1952,2,21302,09638,26,03,03,1,40,02,09,2013,4,55,422,1,1,600,36,1,311,48,2,,,,09,2016,1,0006000,1,1,100,,,,,,,,,2,,2,,000530.7717,1
07,1953,3,26307,09659,28,03,03,2,27,01,12,2014,1,58,422,1,1,211,36,1,422,09,2,,,,12,2017,1,0016000,5,1,050,,,3,050,,,,,2,,2,,000730.8768,1
07,1954,2,22304,09665,26,01,01,2,40,02,08,2014,2,61,233,1,1,211,24,1,330,37,2,,,,08,2016,1,0060000,1,1,100,,,,,,,,,2,,2,,000541.9797,1
07,1955,2,22304,09665,26,05,05,2,28,01,08,2014,5,06,021,1,1,233,24,1,913,13,2,,,,08,2016,1,0027000,1,1,100,,,,,,,,,2,,2,,000733.3147,1
07,1956,4,10009,09671,28,02,03,2,33,02,04,2015,1,63,413,1,1,234,23,1,411,47,2,,,,03,2017,1,0070000,5,1,100,,,,,,,,,2,,2,,000836.9808,1
07,1956,4,10009,09671,28,06,03,2,36,04,04,2015,2,06,143,1,1,234,23,1,144,58,2,,,,03,2017,1,0168000,5,1,075,2,010,3,010,4,005,,,2,,2,,000618.5974,1
07,1957,4,22102,09675,28,03,03,2,34,01,08,2012,2,06,932,1,1,212,37,1,741,37,1,09,2015,2,,,1,0035000,5,1,080,2,010,3,010,,,,,1,0040000,1,0008000,000732.3395,1
07,1958,4,22102,09675,28,05,03,1,29,01,08,2012,2,04,827,1,1,233,37,1,421,37,1,09,2015,2,,,1,0046000,5,1,085,2,010,3,005,,,,,1,0025000,2,,000689.3607,1
07,1959,2,21104,09678,26,02,05,1,43,03,03,2015,2,65,142,1,1,232,27,1,215,30,2,,,,06,2017,1,0018000,2,1,050,,,3,040,4,010,,,2,,1,0038000,000590.5337,1
07,1960,1,25329,09692,26,02,03,1,32,01,04,2014,1,65,311,1,1,233,36,1,311,17,2,,,,04,2017,1,0060000,1,1,075,2,025,,,,,,,2,,2,,000687.9838,1
07,1961,1,25329,09692,26,04,05,2,25,02,11,2013,2,58,921,1,1,213,24,1,827,43,2,,,,11,2015,1,0150000,4,1,050,2,050,,,,,,,2,,2,,000730.8768,1
07,1962,3,22319,09690,28,01,01,1,36,15,07,2015,2,68,023,1,2,500,03,1,834,56,2,,,,10,2015,1,0250000,5,1,050,,,3,050,,,,,2,,2,,000564.2444,1
07,1963,3,22319,09690,28,01,01,1,56,01,05,2014,2,55,023,1,2,223,12,1,314,12,1,05,2015,2,,,1,0030000,5,1,100,,,,,,,,,1,0200000,2,,000437.4921,1
07,1964,1,26103,09702,26,03,03,1,28,03,08,2015,1,04,931,1,1,233,24,1,931,15,2,,,,08,2017,1,0010500,5,1,100,,,,,,,,,1,0050000,1,0005000,000686.6069,1
07,1965,1,26103,09702,26,03,03,1,29,01,08,2015,1,06,721,1,2,400,08,1,721,01,2,,,,04,2016,2,,,,,,,,,,,,,2,,2,,000686.6069,1
07,1965,1,26103,09702,26,07,05,1,31,02,02,2015,2,64,723,1,1,233,11,1,723,12,2,,,,01,2016,1,0030000,5,1,100,,,,,,,,,2,,2,,000686.6069,1
07,1966,3,22003,09712,28,02,03,1,32,01,12,2012,1,04,516,1,1,234,27,1,713,27,1,03,2015,2,,,2,,,,,,,,,,,,,2,,2,,001005.1925,2
07,1967,3,22003,09712,28,01,01,2,34,02,01,2014,1,03,913,1,1,232,26,1,913,46,2,,,,03,2016,1,0045000,1,1,100,,,,,,,,,2,,2,,001067.8622,1
07,1968,3,22003,09712,28,01,01,1,42,06,07,2015,2,06,512,1,2,300,09,1,512,45,2,,,,04,2016,1,0096000,1,1,100,,,,,,,,,1,0040000,1,0019000,000776.0123,1
07,1969,3,22003,09712,28,05,04,1,45,02,04,2013,2,63,522,1,1,234,35,1,914,29,2,,,,03,2016,1,0084000,1,1,100,,,,,,,,,2,,2,,000646.4899,1
07,1970,2,22013,09714,26,01,01,1,39,03,03,2015,2,04,721,1,1,234,09,1,721,58,2,,,,12,2015,1,0100000,5,1,100,,,,,,,,,2,,2,,000576.0836,1
07,1971,1,22005,09719,26,01,01,1,40,02,04,2015,2,04,741,1,1,234,24,1,741,32,2,,,,04,2017,1,0060000,5,1,100,,,,,,,,,2,,2,,001112.3196,1
07,1972,1,22005,09719,26,81,03,2,33,01,03,2013,1,63,419,1,1,233,24,1,419,24,1,03,2015,2,,,2,,,,,,,,,,,,,2,,2,,001182.8905,2
07,1973,1,22005,09719,26,02,02,2,43,01,10,2014,2,04,131,1,1,231,24,1,513,11,2,,,,10,2016,1,0015000,5,1,100,,,,,,,,,2,,2,,001131.2766,1
07,1974,1,22005,09719,26,01,01,1,41,02,05,2015,2,04,742,1,1,233,09,1,721,54,2,,,,02,2016,1,0040000,1,1,050,2,050,,,,,,,1,0018000,1,0048000,001112.3196,1
07,1975,1,22005,09719,26,01,01,1,52,01,01,2012,2,03,721,1,1,233,44,1,721,44,1,09,2015,2,,,2,,,,,,,,,,,,,1,0056000,1,0008000,000926.6650,1
07,1976,1,22005,09719,26,01,01,1,44,01,10,2014,2,55,723,1,1,232,05,1,314,05,1,03,2015,3,,,2,,,,,,,,,,,,,2,,2,,001112.3196,2
07,1977,1,22005,09719,26,81,03,2,32,01,10,2010,1,63,419,8,,500,88,1,827,59,2,,,,88,8888,1,0010000,5,1,100,,,,,,,,,2,,2,,001182.8905,1
07,1978,1,22005,09719,26,01,01,2,26,01,02,2013,2,04,827,1,1,231,25,1,913,25,1,03,2015,2,,,2,,,,,,,,,,,,,2,,2,,001530.6510,2
07,1979,4,21009,09725,28,05,03,2,29,01,04,2012,1,67,223,1,1,234,48,1,223,41,2,,,,04,2016,1,0050000,1,,,,,3,100,,,,,2,,2,,001151.2293,1
07,1980,4,21009,09725,28,01,01,1,50,03,04,2015,2,65,311,1,1,222,24,1,311,54,1,09,2015,3,,,1,0120000,1,1,060,,,3,040,,,,,1,0150000,2,,000696.9609,1
07,1981,4,21009,09725,28,01,01,1,33,04,01,2015,2,04,827,1,1,234,16,1,833,44,2,,,,05,2016,1,0060000,1,1,090,,,3,010,,,,,2,,2,,001083.6671,1
07,1982,4,21009,09725,28,01,01,1,37,03,01,2015,2,68,131,1,1,234,36,1,143,57,2,,,,01,2018,1,0111000,5,1,060,2,040,,,,,,,2,,2,,000836.5949,1
07,1983,4,21009,09725,28,01,01,1,30,02,02,2014,2,04,827,1,1,233,24,1,713,44,2,,,,02,2016,1,0137000,5,1,030,2,070,,,,,,,2,,1,0007000,001083.6671,1
07,1984,4,22009,09728,28,01,01,1,52,02,03,2013,2,65,215,1,1,234,36,1,215,40,2,,,,03,2016,1,0435000,1,1,080,,,3,020,,,,,2,,2,,000654.3572,1
07,1985,3,23213,09733,28,03,03,2,27,01,06,2014,1,04,827,1,1,234,24,1,913,15,2,,,,06,2016,1,0070500,5,1,090,,,3,010,,,,,2,,2,,000785.5228,1
