RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
09,1903,004,11320,01,01,1,56,05,07,2010,2,68,023,1,300,88,1,314,36,2,,,88,8888,2,,,,,,,,,,,2,,2,,000349.0808,1
09,1903,004,11320,02,02,2,50,01,10,2006,2,61,231,1,500,88,1,231,47,2,,,88,8888,2,,,,,,,,,,,2,,2,,000358.1657,1
09,1904,004,11320,01,01,1,50,01,08,2010,2,65,642,1,300,10,1,314,01,2,,,06,2011,1,0010000,1,1,100,,,,,,,2,,2,,000356.7022,1
09,1905,002,11332,05,03,2,28,01,10,2009,2,05,021,1,234,24,1,913,11,2,,,10,2011,1,0030000,5,1,090,2,010,,,,,2,,1,0003000,000546.5008,1
09,1906,002,11332,02,03,2,30,02,07,2008,1,61,021,1,231,29,1,913,57,2,,,12,2010,2,,,,,,,,,,,2,,2,,000546.5008,1
09,1907,002,11332,03,03,1,31,03,09,2010,2,68,023,1,214,06,1,834,18,2,,,03,2011,2,,,,,,,,,,,2,,2,,000522.8513,1
09,1908,002,11332,02,03,2,22,01,07,2010,1,65,223,1,400,24,1,223,02,2,,,07,2012,2,,,,,,,,,,,2,,2,,000464.7341,1
09,1909,002,11334,02,05,1,31,02,03,2010,2,05,833,1,232,24,1,143,25,2,,,03,2012,1,0124000,5,1,021,2,010,3,069,,,2,,2,,000592.8480,1
09,1910,004,11356,02,04,1,53,07,02,2010,2,68,612,1,400,06,1,215,40,1,08,2010,,,1,0172000,1,1,050,2,020,3,030,,,1,0030000,1,0025200,000413.9469,1
09,1911,003,11389,05,05,1,33,01,11,2008,2,05,931,1,233,24,1,724,22,2,,,11,2010,1,0030000,1,1,080,,,3,020,,,2,,1,0001500,000522.0694,1
09,1912,004,11436,02,02,2,45,01,10,2009,2,03,921,2,221,14,1,913,11,2,,,12,2010,2,,,,,,,,,,,2,,2,,000378.1948,1
09,1912,004,11436,03,03,1,29,01,05,2006,1,05,921,2,233,88,1,931,52,2,,,88,8888,1,0006063,4,1,090,2,010,,,,,1,0000000,2,,000513.2486,1
09,1913,004,11436,04,03,1,46,01,11,2009,4,01,611,1,233,36,1,931,10,2,,,11,2012,1,0009000,5,1,100,,,,,,,2,,2,,000376.6496,1
09,1913,004,11436,09,03,2,21,01,02,2010,4,01,921,2,221,24,2,,,2,,,02,2012,2,,,,,,,,,,,2,,2,,000456.1988,2
09,1914,004,11448,01,01,1,39,04,10,2008,2,01,721,1,232,26,1,721,49,2,,,12,2010,1,0048000,5,1,100,,,,,,,2,,2,,000399.1272,1
09,1915,004,11448,03,03,1,31,02,04,2009,1,03,723,1,233,88,1,723,42,2,,,88,8888,1,0040000,1,1,090,,,3,010,,,2,,2,,000482.6319,1
09,1916,001,11442,03,03,1,24,01,10,2006,2,04,023,2,221,88,1,833,47,2,,,88,8888,1,0005000,5,1,100,,,,,,,2,,2,,000416.2597,1
09,1917,002,11478,03,05,2,29,01,11,2005,2,03,913,2,231,88,1,913,58,2,,,88,8888,1,0012500,1,1,100,,,,,,,2,,2,,000506.2575,1
09,1918,001,11486,01,01,1,45,07,12,2009,2,68,023,1,100,07,1,834,46,1,07,2010,,,1,0036000,1,1,100,,,,,,,1,0126000,2,,000402.5162,1
09,1919,002,11490,03,03,2,25,02,10,2008,1,01,921,2,222,25,1,913,36,2,,,11,2010,1,0030000,1,1,080,,,3,020,,,2,,2,,000506.7063,1
09,1920,001,11525,01,01,2,45,01,01,2007,1,68,131,1,500,48,1,513,44,2,,,01,2011,1,0300000,1,,,2,050,3,050,,,2,,2,,000382.0434,1
09,1921,002,11518,03,03,2,41,02,11,2009,3,04,515,1,233,24,1,913,36,2,,,11,2011,1,0048000,1,1,090,2,010,,,,,2,,2,,000400.1708,1
09,1922,004,11529,02,03,1,30,02,05,2009,1,65,023,1,233,08,1,143,20,1,01,2010,,,2,,,,,,,,,,,2,,2,,000512.8405,2
09,1923,002,11536,05,03,2,22,01,03,2010,2,04,131,1,234,20,1,522,06,2,,,11,2011,1,0003000,5,1,100,,,,,,,2,,2,,000430.5119,1
09,1924,002,11538,05,06,2,20,02,09,2009,1,04,021,1,232,24,1,913,36,2,,,09,2011,1,0015000,5,1,100,,,,,,,1,0027000,1,0004000,000431.6569,1
09,1924,002,11538,06,06,2,19,01,08,2010,1,04,021,1,232,24,1,913,01,2,,,08,2012,2,,,,,,,,,,,2,,2,,000431.6569,1
09,1925,002,11538,02,03,2,23,01,10,2009,1,01,021,1,235,12,1,913,11,2,,,10,2010,1,0017500,1,1,100,,,,,,,2,,2,,000431.6569,1
09,1926,003,11546,06,03,2,36,02,01,2010,2,05,913,1,235,24,1,913,60,2,,,01,2012,1,0014000,5,1,080,2,020,,,,,1,0030000,2,,000430.0778,1
09,1927,003,11546,04,03,2,23,01,07,2010,1,05,913,1,212,48,1,347,02,2,,,07,2014,2,,,,,,,,,,,2,,2,,000465.1475,1
09,1928,002,11545,04,03,2,26,01,03,2009,1,61,522,1,233,24,1,513,18,2,,,03,2011,1,0010000,5,1,100,,,,,,,2,,2,,000507.1551,1
09,1929,002,11548,01,01,2,37,01,09,2010,3,61,233,1,233,24,1,913,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000396.9949,1
09,1930,002,11548,03,03,1,28,01,09,2010,1,60,092,1,214,24,1,834,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000483.0613,1
09,1931,001,11571,02,03,2,29,01,12,2005,1,05,023,1,234,12,1,913,12,1,12,2006,,,2,,,,,,,,,,,2,,2,,000551.7434,2
09,1932,003,11577,03,03,2,26,01,05,2007,1,65,223,1,233,88,1,223,40,2,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000558.8580,1
09,1933,004,11578,03,03,1,29,01,09,2010,1,04,832,2,221,88,1,931,00,2,,,88,8888,2,,,,,,,,,,,2,,2,,000485.2082,1
09,1933,004,11578,04,03,1,25,01,03,2009,1,04,522,2,221,33,1,931,18,2,,,12,2011,2,,,,,,,,,,,2,,2,,000485.2082,1
09,1933,004,11578,05,03,2,22,01,09,2010,1,05,414,2,221,88,1,414,00,2,,,88,8888,2,,,,,,,,,,,2,,2,,000431.2752,1
09,1934,002,11588,02,02,2,38,02,03,2010,2,05,021,1,221,24,1,913,30,2,,,03,2012,1,0050000,1,1,100,,,,,,,2,,2,,000399.1122,1
09,1935,004,11626,03,03,1,25,01,08,2010,1,68,092,1,100,12,1,834,01,2,,,08,2011,1,0014500,1,1,080,,,3,020,,,2,,2,,000528.3337,1
09,1936,003,11622,05,03,2,24,02,01,2010,1,05,021,2,221,09,1,512,08,2,,,10,2010,1,0020000,5,1,100,,,,,,,2,,2,,000431.6569,1
09,1937,003,11619,04,03,1,24,01,02,2009,1,04,931,1,232,18,1,931,18,1,08,2010,,,1,0145000,1,1,055,2,045,,,,,1,0050000,1,0020000,000392.1209,1
09,1938,001,11647,02,03,2,36,02,07,2008,1,04,021,1,233,24,1,512,40,1,07,2010,,,2,,,,,,,,,,,1,0030000,1,0001800,000567.1594,1
09,1939,001,11647,01,01,1,60,01,07,2010,2,60,022,4,500,02,2,,,1,09,2010,,,2,,,,,,,,,,,1,0000000,2,,000495.6239,2
09,1939,001,11647,02,02,2,61,02,11,2009,2,63,021,1,500,36,1,414,44,2,,,11,2012,2,,,,,,,,,,,2,,2,,000493.5855,1
09,1940,001,11647,10,03,2,34,01,05,2010,1,63,021,1,234,24,2,,,2,,,05,2012,1,0020000,1,1,100,,,,,,,2,,2,,000721.3318,2
09,1941,002,11646,03,03,2,22,02,03,2010,1,05,023,2,221,21,1,522,24,2,,,12,2011,1,0003000,5,1,100,,,,,,,2,,2,,000432.0385,1
09,1942,003,11649,07,05,2,47,01,07,2010,2,05,021,1,232,24,1,913,02,2,,,07,2012,1,0010000,1,1,100,,,,,,,2,,2,,000356.9000,1
09,1943,003,11649,01,01,1,33,01,08,2010,2,68,131,1,400,10,1,834,01,2,,,06,2011,1,0020000,1,1,050,,,3,050,,,2,,2,,000484.3494,1
09,1944,002,11655,01,01,1,34,01,12,2008,2,04,831,1,221,27,1,723,21,2,,,03,2011,1,0030000,5,1,080,2,010,3,010,,,2,,2,,000528.3337,1
09,1945,002,11659,03,03,1,22,01,04,2010,1,01,931,1,221,24,1,931,05,2,,,04,2012,1,0005000,3,1,070,,,3,030,,,2,,2,,000557.7175,1
09,1946,003,11670,02,02,2,37,01,02,2008,2,03,021,1,233,36,1,913,31,2,,,02,2011,1,0016000,5,1,060,2,040,,,,,2,,2,,000428.7545,1
09,1947,004,11702,07,03,2,23,01,09,2010,1,04,913,1,234,24,1,913,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000474.8226,1
09,1948,004,11702,03,03,2,28,01,06,2010,1,62,021,1,234,36,1,913,03,2,,,06,2013,1,0013000,1,1,100,,,,,,,2,,2,,000558.3643,1
09,1949,004,11702,03,03,2,28,01,12,2008,1,05,023,1,234,24,1,831,21,2,,,12,2010,2,,,,,,,,,,,2,,2,,000558.3643,1
09,1950,004,11720,03,03,2,27,02,02,2010,1,05,023,1,233,24,1,513,31,2,,,02,2012,1,0060000,5,1,100,,,,,,,2,,2,,000479.3289,1
09,1951,002,11720,04,03,1,26,01,04,2010,2,64,023,1,233,24,1,312,05,2,,,04,2012,1,0022000,1,1,090,,,3,010,,,2,,2,,000458.5862,1
09,1952,002,11720,03,03,2,30,02,11,2008,1,04,023,1,233,24,1,913,36,2,,,11,2010,1,0045000,1,1,100,,,,,,,2,,2,,000479.3289,1
09,1952,002,11720,04,03,2,25,02,12,2008,1,03,021,1,233,36,1,913,33,2,,,12,2011,1,0030000,1,1,100,,,,,,,2,,2,,000479.3289,1
09,1953,002,11721,08,04,2,38,03,07,2008,1,65,223,1,400,29,1,223,26,2,,,12,2010,1,0080000,1,1,080,,,3,020,,,2,,2,,000398.7593,1
09,1954,001,11724,03,03,2,23,01,09,2010,1,05,522,1,221,24,1,512,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000431.6569,1
09,1955,001,11724,01,01,1,23,01,04,2010,2,05,512,2,221,05,1,829,05,1,09,2010,,,2,,,,,,,,,,,1,0004900,1,0002500,000392.4679,1
09,1955,001,11724,02,02,2,22,01,04,2010,2,04,419,2,221,05,1,913,05,1,09,2010,,,2,,,,,,,,,,,1,0006300,2,,000431.6569,1
09,1956,001,11727,01,01,1,39,04,01,2009,2,05,311,1,212,19,1,311,36,1,08,2010,,,1,0086000,1,1,050,2,020,3,030,,,1,0041280,2,,000437.5868,1
09,1957,002,11729,01,01,2,68,02,08,2009,3,61,021,4,400,03,2,,,1,11,2009,,,2,,,,,,,,,,,2,,2,,000331.7015,2
09,1957,002,11729,81,02,1,70,02,08,2009,2,73,022,4,400,03,2,,,1,11,2009,,,2,,,,,,,,,,,2,,2,,000398.5029,2
09,1957,002,11729,02,03,1,40,02,02,2010,2,65,215,1,500,24,1,512,07,2,,,02,2012,1,0120000,1,1,065,2,035,,,,,2,,2,,000424.5621,1
09,1958,004,11732,03,03,1,23,01,12,2009,1,05,092,1,233,24,1,931,09,2,,,12,2011,1,0055000,1,1,050,,,3,050,,,2,,2,,000391.7739,1
09,1959,003,11733,01,01,1,42,02,09,2008,2,05,832,1,233,32,1,832,60,2,,,05,2011,1,0060000,1,1,050,2,020,3,030,,,2,,2,,000443.4954,1
09,1960,004,11734,01,01,1,44,01,07,2010,2,65,341,1,232,24,1,834,02,2,,,07,2012,1,0010000,5,1,090,2,005,3,005,,,1,0150000,2,,000401.2578,1
09,1961,002,11779,01,01,1,23,01,09,2010,2,01,023,2,221,12,1,712,00,2,,,09,2011,2,,,,,,,,,,,2,,2,,000391.7739,1
09,1962,002,11779,05,03,2,23,02,09,2009,4,03,522,1,233,24,1,913,36,2,,,09,2011,1,0029000,1,1,060,2,040,,,,,2,,2,,000430.8936,1
09,1963,004,11744,02,02,2,40,02,06,2008,2,02,021,1,233,27,1,913,48,1,09,2010,,,1,0020000,1,1,090,,,3,010,,,1,0060000,1,0015400,000398.4064,1
09,1964,004,11744,03,03,2,23,01,05,2008,1,04,023,1,233,24,1,913,24,1,05,2010,,,2,,,,,,,,,,,1,0045000,1,0006500,000430.8936,1
09,1965,004,11747,07,05,2,22,01,10,2009,2,05,021,1,235,24,1,313,11,2,,,10,2011,1,0056000,1,1,050,,,3,050,,,2,,2,,000406.0857,1
09,1966,002,11747,03,08,2,40,01,08,2010,2,66,522,1,234,24,1,913,01,2,,,08,2012,2,,,,,,,,,,,2,,2,,000375.4689,1
09,1967,004,11750,01,01,1,42,03,05,2010,2,65,131,1,232,24,1,223,39,2,,,05,2012,1,0110000,1,1,100,,,,,,,1,0010000,2,,000401.6129,1
09,1967,004,11750,02,02,2,42,02,05,2010,2,65,223,1,232,24,1,223,30,2,,,05,2012,2,,,,,,,,,,,1,0050000,1,0035000,000399.1122,1
09,1968,004,11752,01,01,1,51,02,04,2009,2,05,712,1,233,25,1,832,57,2,,,05,2011,1,0053000,1,1,050,2,025,3,025,,,2,,2,,000334.0145,1
09,1969,001,11757,03,03,2,21,02,12,2008,1,03,911,1,233,24,1,913,42,2,,,12,2010,1,0032000,5,1,090,,,3,010,,,2,,2,,000430.8936,1
09,1970,004,11760,01,01,1,45,08,03,2010,2,65,131,1,400,06,1,834,50,1,09,2010,,,1,0600000,1,1,050,2,040,3,010,,,1,0015000,2,,000334.6447,1
09,1971,002,11760,03,03,1,23,01,01,2010,1,65,023,1,500,24,1,223,08,2,,,01,2012,1,0060000,1,1,100,,,,,,,2,,2,,000368.5242,1
09,1972,004,11766,03,03,2,34,02,10,2007,1,05,323,1,223,29,1,144,58,1,03,2010,,,2,,,,,,,,,,,2,,2,,000475.7384,2
09,1972,004,11766,04,03,2,29,02,10,2008,1,64,023,1,223,26,1,421,60,2,,,12,2010,1,0028000,1,1,090,,,3,010,,,2,,2,,000475.7384,1
09,1973,004,11766,03,03,2,21,01,09,2010,1,65,023,1,233,24,1,223,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000404.5590,1
09,1974,004,11768,02,02,2,41,02,08,2009,2,04,021,1,233,16,1,913,55,2,,,12,2010,1,0036000,1,1,090,,,3,010,,,2,,2,,000374.0574,1
09,1975,001,11771,03,03,1,30,01,09,2010,1,65,223,1,235,24,1,223,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000493.0803,1
09,1976,003,11788,01,01,1,25,01,09,2009,2,05,832,2,221,03,1,931,03,1,12,2009,,,2,,,,,,,,,,,2,,2,,000486.0670,2
09,1977,001,11802,03,03,1,23,01,02,2007,1,05,921,1,221,52,1,921,43,2,,,06,2011,1,0011000,5,1,050,2,050,,,,,2,,2,,000422.9180,1
09,1977,001,11802,04,03,1,20,01,03,2010,1,04,921,1,221,36,1,921,06,2,,,03,2013,2,,,,,,,,,,,2,,2,,000422.9180,1
09,1978,001,11807,81,03,2,32,01,02,2009,4,04,931,1,234,24,1,913,19,2,,,02,2011,1,0010000,5,1,090,2,010,,,,,2,,2,,000401.5849,1
09,1979,001,11807,01,01,1,48,01,05,2007,2,02,611,1,221,60,1,932,40,2,,,05,2012,1,0020000,5,1,090,,,3,010,,,2,,2,,000379.6658,1
09,1979,001,11807,03,03,1,22,01,03,2009,1,04,921,1,221,24,1,932,18,2,,,03,2011,1,0010000,5,1,090,,,3,010,,,2,,2,,000418.1033,1
09,1980,003,11824,01,01,1,36,05,09,2009,1,68,092,1,212,20,1,834,60,2,,,05,2011,1,0288000,2,1,012,2,088,,,,,2,,2,,000401.2578,1
09,1981,004,11832,05,03,2,29,02,07,2010,1,65,516,1,234,24,1,516,27,2,,,07,2012,1,0010000,5,1,050,2,050,,,,,1,0050000,2,,000507.6039,1
09,1982,004,11849,01,01,1,37,01,10,2007,1,64,131,1,500,36,1,312,35,2,,,10,2010,2,,,,,,,,,,,2,,2,,000461.4465,1
09,1983,004,11849,02,02,2,52,01,02,2008,2,05,021,1,234,32,1,913,31,2,,,10,2010,2,,,,,,,,,,,2,,2,,000411.1628,1
09,1983,004,11849,03,03,1,21,02,09,2010,1,64,512,1,234,24,1,931,24,2,,,09,2012,2,,,,,,,,,,,1,0020000,2,,000450.9390,1
09,1984,004,11861,07,03,2,23,01,01,2010,1,64,023,1,235,24,1,913,08,2,,,01,2012,1,0010000,5,1,050,2,050,,,,,2,,2,,000431.2752,1
09,1985,004,11861,01,01,1,33,03,03,2010,2,68,092,1,400,07,1,314,54,2,,,10,2010,1,0240000,1,1,100,,,,,,,2,,2,,000485.2082,1
09,1986,004,11861,01,01,2,45,04,11,2009,4,03,131,1,212,12,1,131,60,2,,,11,2010,1,0060000,5,1,100,,,,,,,2,,2,,000357.5328,1
09,1987,001,11882,07,03,2,38,04,06,2008,2,04,023,4,234,20,2,,,1,02,2010,,,2,,,,,,,,,,,2,,2,,000458.5732,2
09,1988,001,11924,05,03,2,23,02,06,2009,1,05,023,1,233,24,1,913,15,2,,,06,2011,1,0055000,1,1,100,,,,,,,2,,2,,000431.2752,1
09,1989,001,11924,02,03,2,30,02,05,2009,1,05,522,1,211,12,1,913,16,1,05,2010,,,1,0012500,5,1,052,2,048,,,,,1,0003000,1,0003500,000507.1551,1
09,1989,001,11924,04,05,2,26,01,09,2010,2,04,131,1,233,24,1,913,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000507.1551,1
09,1990,003,11933,08,03,2,37,01,09,2009,2,04,921,1,211,24,1,913,12,2,,,09,2011,1,0011500,4,1,100,,,,,,,2,,2,,000428.2930,1
09,1991,002,11936,02,03,1,32,02,12,2008,4,65,826,1,100,88,1,826,22,2,,,88,8888,1,0059000,1,1,010,2,090,,,,,2,,1,0005000,000485.6376,1
09,1992,002,11936,03,05,2,30,01,09,2009,2,04,021,1,234,25,1,913,12,2,,,10,2011,1,0005000,5,1,090,,,3,010,,,2,,2,,000507.6039,1
09,1993,002,11936,09,03,1,23,01,11,2008,1,03,921,1,221,25,1,931,22,2,,,12,2010,1,0010000,5,1,080,,,3,020,,,2,,2,,000392.4679,1
09,1994,002,11936,02,03,1,26,01,03,2010,1,03,921,1,221,88,1,932,06,2,,,88,8888,2,,,,,,,,,,,2,,2,,000485.6376,1
09,1995,002,11940,04,05,1,28,01,03,2009,2,05,721,1,233,24,1,829,18,2,,,03,2011,1,0048000,1,1,070,,,3,030,,,2,,2,,000485.2082,1
09,1996,002,11940,01,01,1,50,01,04,2007,2,01,131,2,221,07,1,814,07,1,11,2007,,,2,,,,,,,,,,,2,,2,,000356.0720,2
09,1997,004,11952,01,01,1,43,02,08,2010,2,05,611,1,234,24,1,814,24,2,,,08,2012,1,0015000,1,1,090,,,3,010,,,1,0030000,1,0010000,000432.1238,1
09,1998,001,11957,02,02,2,35,01,12,2008,2,01,021,1,234,36,1,913,21,2,,,12,2011,1,0011000,1,1,100,,,,,,,2,,2,,000398.0535,1
09,1999,003,11967,04,03,2,35,01,03,2007,2,05,021,1,231,36,1,913,36,1,03,2010,,,2,,,,,,,,,,,2,,2,,000398.0535,2
09,2000,003,11967,07,08,1,27,01,10,2009,1,63,522,1,234,48,1,721,11,2,,,10,2013,1,0005000,1,1,080,,,3,020,,,2,,2,,000484.3494,1
09,2001,003,11967,02,05,1,38,01,09,2009,2,03,916,1,233,24,1,721,12,2,,,09,2011,1,0008000,5,1,070,,,3,030,,,2,,2,,000400.5476,1
10,2002,004,11971,02,03,1,28,01,01,2007,2,68,611,1,500,24,1,834,24,1,01,2009,,,2,,,,,,,,,,,2,,2,,000565.5469,2
10,2003,004,11971,03,03,2,36,03,06,2008,1,63,913,1,300,33,1,913,30,2,,,03,2011,1,0042000,1,1,070,2,030,,,,,2,,2,,000453.9408,1
10,2004,002,12032,05,05,1,25,02,06,2009,2,68,915,1,400,17,1,314,28,2,,,11,2010,1,0090000,1,1,050,,,3,050,,,2,,2,,001110.4038,1
10,2005,002,12032,04,03,1,25,05,01,2010,1,68,921,1,400,09,1,314,20,2,,,10,2010,1,0154800,1,1,080,2,020,,,,,2,,2,,001110.4038,1
10,2005,002,12032,05,03,1,23,01,04,2010,1,68,921,1,400,13,1,314,05,2,,,05,2011,1,0129000,1,1,080,2,020,,,,,2,,2,,000897.3726,1
10,2006,003,12064,02,02,2,31,02,10,2008,2,03,913,1,234,30,1,512,32,2,,,04,2011,1,0049000,1,1,050,2,050,,,,,2,,2,,000577.3367,1
10,2007,002,12105,07,03,2,26,01,08,2009,2,66,932,1,233,24,1,913,13,2,,,08,2011,1,0048000,1,1,050,2,050,,,,,2,,2,,000606.7006,1
10,2008,002,12105,01,01,1,34,02,01,2010,2,04,712,1,233,12,1,712,22,2,,,01,2011,1,0044000,1,1,100,,,,,,,2,,2,,000594.3111,1
10,2009,004,12115,02,02,2,30,02,05,2008,2,05,323,1,231,20,1,513,37,1,01,2010,,,1,0005000,1,1,020,2,050,,,,,1,0040000,1,0130000,000578.7934,2
10,2010,004,12115,09,03,2,45,03,06,2009,3,63,131,2,221,17,1,143,60,2,,,11,2010,1,0015500,5,1,100,,,,,,,2,,2,,000408.0362,1
10,2011,002,12138,02,02,2,36,01,09,2010,2,04,733,1,222,24,1,913,00,2,,,09,2012,2,,,,,,,,,,,2,,2,,000454.3226,1
10,2012,002,12138,03,03,2,31,06,02,2010,1,05,023,1,400,08,1,834,06,2,,,10,2010,1,0052900,2,1,050,2,050,,,,,2,,2,,000577.8223,1
10,2013,003,12182,02,02,2,62,01,08,2007,2,61,234,4,500,03,2,,,1,11,2007,,,2,,,,,,,,,,,2,,2,,000415.9862,2
10,2014,001,12182,10,04,1,28,01,07,2009,1,05,512,1,233,22,1,411,14,2,,,05,2011,1,0048000,1,1,080,2,020,,,,,2,,2,,000595.5128,1
10,2015,001,12198,06,03,2,31,01,05,2010,1,04,131,1,222,24,1,913,04,2,,,05,2012,2,,,,,,,,,,,2,,2,,000577.3367,1
10,2016,001,12205,04,02,2,39,01,04,2009,2,04,322,1,234,24,1,913,17,2,,,04,2011,1,0014000,5,1,100,,,,,,,2,,1,0002500,000455.0861,1
10,2017,001,12205,08,03,2,27,02,12,2008,1,65,021,1,211,24,1,913,45,2,,,12,2010,1,0005000,5,1,100,,,,,,,2,,2,,000578.7934,1
10,2018,001,12205,03,03,2,33,02,06,2010,1,62,021,1,214,12,1,513,15,2,,,06,2011,1,0002000,1,1,100,,,,,,,2,,2,,000578.7934,1
10,2019,004,12222,09,03,1,26,01,04,2009,1,04,921,1,233,24,1,833,17,2,,,04,2011,1,0038000,1,1,100,,,,,,,2,,2,,000608.0260,1
10,2020,004,12222,03,03,1,27,04,03,2010,1,68,522,1,400,05,1,723,24,1,08,2010,,,1,0040000,1,1,100,,,,,,,1,0030000,1,0012500,000608.0260,1
10,2021,004,12230,02,02,2,41,01,04,2007,2,63,522,1,233,48,1,913,41,2,,,04,2011,1,0012000,1,1,075,,,3,025,,,2,,2,,000453.9408,1
10,2022,004,12239,06,03,1,27,06,07,2009,1,68,023,1,400,22,1,314,36,2,,,05,2011,1,0110000,5,1,080,,,3,020,,,2,,2,,000569.3521,1
10,2023,001,12241,01,01,1,50,01,03,2010,2,02,833,1,233,24,1,833,06,2,,,03,2012,1,0044000,5,1,030,2,060,3,010,,,2,,2,,000470.3660,1
10,2024,002,12243,01,01,1,53,02,08,2008,2,65,215,1,100,24,1,215,25,1,08,2010,,,1,0240000,1,1,090,2,010,,,,,1,0010000,2,,000414.3308,1
10,2025,002,12243,03,03,1,27,01,11,2009,2,05,023,1,100,06,1,721,06,1,05,2010,,,2,,,,,,,,,,,1,0043000,2,,000564.5956,1
10,2025,002,12243,04,05,2,34,02,07,2010,2,03,021,1,231,24,1,913,52,2,,,07,2012,1,0003000,5,1,100,,,,,,,2,,2,,000576.3656,1
10,2026,003,12249,01,01,1,46,09,03,2010,2,68,023,1,500,12,1,215,48,2,,,03,2011,1,0120000,1,1,085,2,010,3,005,,,2,,2,,000439.8519,1
10,2027,003,12249,81,03,1,28,01,07,2009,1,01,931,1,235,12,1,721,12,1,07,2010,,,2,,,,,,,,,,,1,0000000,2,,000470.5897,1
10,2028,003,12249,01,01,1,46,01,08,2008,2,04,343,1,300,06,1,343,06,1,02,2009,,,2,,,,,,,,,,,2,,2,,000439.8519,2
10,2028,003,12249,03,03,1,28,01,04,2010,1,05,931,1,232,24,1,713,05,2,,,04,2012,1,0048000,5,1,030,2,060,3,010,,,2,,2,,000599.3724,1
10,2028,003,12249,04,03,1,23,01,04,2010,1,05,931,1,232,24,1,713,05,2,,,04,2012,1,0048000,5,1,030,2,060,3,010,,,2,,2,,000484.3827,1
10,2029,004,12250,05,05,1,45,01,07,2007,2,68,834,1,222,20,1,834,20,1,03,2009,,,2,,,,,,,,,,,2,,2,,000439.8519,2
10,2030,004,12250,02,02,2,49,04,06,2010,2,63,522,1,500,06,1,513,06,2,,,12,2010,2,,,,,,,,,,,2,,2,,000431.3526,1
10,2031,004,12250,02,02,2,56,01,10,2009,2,65,131,4,223,00,2,,,1,10,2009,,,2,,,,,,,,,,,2,,2,,000418.6823,2
10,2032,004,12250,03,03,1,23,01,06,2010,1,65,223,1,400,24,1,513,03,2,,,06,2012,2,,,,,,,,,,,2,,2,,000484.3827,1
10,2033,004,12250,03,03,2,28,01,06,2010,1,65,223,1,233,24,1,223,03,2,,,06,2012,1,0048000,1,1,030,2,070,,,,,2,,2,,000611.8674,1
10,2033,004,12250,05,05,1,33,01,06,2006,2,04,724,1,233,88,1,724,51,2,,,88,8888,2,,,,,,,,,,,2,,2,,000599.3724,1
10,2034,003,12253,01,01,1,34,01,01,2010,2,04,611,1,234,12,1,721,08,2,,,01,2011,1,0060000,5,1,099,,,3,001,,,2,,2,,000640.9531,1
10,2035,002,12255,01,01,1,56,02,01,2010,2,65,724,1,233,14,1,122,58,2,,,03,2011,1,0180000,1,1,090,2,010,,,,,2,,2,,000406.1612,1
10,2035,002,12255,03,03,2,28,01,08,2008,1,65,223,5,400,26,2,,,2,,,10,2010,2,,,,,,,,,,,2,,2,,000577.3367,2
10,2036,004,12254,01,01,1,38,04,06,2010,2,68,832,1,400,12,1,834,42,2,,,06,2011,1,0075000,2,1,036,2,058,3,006,,,2,,2,,000466.9096,1
10,2037,004,12261,03,03,1,33,02,06,2007,2,68,816,1,221,23,1,816,24,1,05,2009,,,1,0042000,1,1,050,2,025,3,025,,,2,,2,,000593.6102,2
10,2037,004,12261,05,05,1,31,01,09,2009,2,63,516,1,234,29,1,516,12,2,,,02,2012,1,0040000,1,1,070,2,010,3,020,,,2,,2,,000593.6102,1
10,2038,002,12261,01,01,2,52,01,06,2009,4,65,223,1,234,34,1,513,15,2,,,04,2012,1,0041000,1,1,075,,,3,025,,,2,,2,,000427.2057,1
10,2039,002,12264,01,01,1,50,02,12,2006,2,65,215,1,231,48,1,143,45,2,,,12,2010,1,0210000,1,1,080,2,020,,,,,2,,2,,000416.0760,1
10,2040,002,12264,04,03,2,36,02,11,2008,1,66,315,1,234,34,1,511,47,2,,,09,2011,1,0060000,1,1,100,,,,,,,2,,2,,000455.0861,1
